,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.010109839161954098,0.06483428976226174,0.01387944503229906,-0.041612828986589835,0.004279898463716956,-0.09257385617060204,0.07608568348316112,0.15988502386221065,0.06692181966960714,0.07719336232004793,0.03300041769213738,0.03604490772792339,0.04720785951259527,0.11393913740503067,0.203216009429011,0.10806784316100639,-0.020268339543754635,-0.032205290611398915,0.15874085483179215,0.02441471546064011,0.10591587149639825
HALLMARK_ALLOGRAFT_REJECTION,-0.0177142622306113,0.17266453555717318,0.012460486688544391,0.038827848524132506,0.03571758239302195,0.051710962505174485,-0.003916715545269153,0.15685414901054556,0.03474722459340011,-0.11616610267852105,0.014913973912110048,0.08891531028890616,0.06174611867123926,0.07679053127929758,0.18580296938233629,0.041589978456277786,-0.032306429449025516,-0.013053869039365479,0.11696017604854894,0.13216302199776853,0.03101666788509141
HALLMARK_ANDROGEN_RESPONSE,0.016988580978124945,0.018308062775902377,0.03664167932699963,0.015299031753709764,0.06254540187572684,-0.05875841353202857,0.015313498537301457,0.1700765582104907,0.06998900108212867,-0.02635152922429515,0.016323339983745563,-0.04847175494190634,0.14186347293342064,0.13457324488778835,0.17331144284921293,0.04513878851708689,-0.03369818677404988,-0.032068652271368875,0.13736478410254563,0.08116599281611521,0.07670151109373592
HALLMARK_ANGIOGENESIS,-0.010324770423313472,-0.01219538085440408,0.01198338495271087,-0.027876027717318206,0.06587755067483275,0.06225545155392298,-0.0017967887646270497,0.11917534398234876,0.09366565777892272,-0.08558695221000326,0.022877734743569873,0.024610484760367934,0.09294352578526029,0.06354160282742881,-0.07193056885081842,0.03671642057411571,-0.03009150970595386,-0.010899610646578295,-0.08410882326481749,0.0667379758965794,-0.06212662063327594
HALLMARK_APICAL_JUNCTION,0.022784022601372175,0.04176122735224609,0.020914026163037284,-0.013998534671312129,-0.042129260425954,0.021063306954836648,0.006234961908575706,0.16630889479194993,0.018496037670848335,0.0010758013662847976,-0.002548355164861096,0.019331872742096325,0.061602889477153346,0.15574631060017788,0.1719137275814937,0.07381437627308497,-0.06463993970991595,0.013780790508925243,0.1450197004075575,0.05448456712674923,0.138462893118178
HALLMARK_APICAL_SURFACE,-0.014486821455223122,0.09151985694092107,-0.04177756574375455,-0.017669148902171625,-0.028140161113353174,-0.03655227014438497,0.06811111761631307,-0.07995416100268786,-0.048599495000136765,0.0015558590922980931,0.01592731125993876,0.041562607729706595,0.10424695368905107,0.1559520388970576,0.15530355370581395,0.07547539099559859,0.02756060873287399,0.0028027791240305493,0.12470979587064063,0.027135891284106792,0.13110064916842404
HALLMARK_APOPTOSIS,0.03147835390733345,0.015348136640583028,0.03111747776470858,0.018274977183612873,0.06626639606569205,0.14184942833015873,0.025901984529776732,0.03135063995012134,-0.01744631345066123,-0.05125195376507874,-0.030662329432333615,-0.0646133457050052,-0.03723601581500058,-0.0067560278697204644,-0.0750366923869861,0.012004504763775854,-0.04732375156534672,0.004190013235924457,0.11163146998215186,0.025897398365661194,-0.024856663876267202
HALLMARK_BILE_ACID_METABOLISM,0.032385940102586365,0.006990755158850663,-0.015980637601958073,-0.009916318370474984,-0.0007445756332432499,-0.09921602230392004,0.04238067033050259,0.1429961906774032,0.037123580908553444,-0.05087400925256136,0.015048787335131673,-0.04238650510272656,0.039570784558161674,0.10518797149559334,0.11220725239608813,0.10415651856168535,0.059464773069828905,0.052179980098566205,0.14105616293336404,0.007220929145097946,0.049939767758662684
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.026508995292939336,0.03258221177780881,-0.021471037727441588,-0.052418359103970434,0.030698410793279972,-0.0018800113626910827,0.010703772246518169,0.15144295089077717,0.022983480020999356,-0.08592890702302879,0.03799167038865109,0.03300256693177695,0.029054265669729098,0.17559310217453086,0.21527636459915533,0.04207568302091415,-0.0034298616482064553,0.020606553714260553,0.1161023174066506,-0.0014537161879795057,0.08791601111972479
HALLMARK_COAGULATION,0.006455388028479087,0.043951914307210925,0.04009013835140973,-0.056100343542271516,0.015723020955917835,0.14226468308838267,-0.017876279491017784,0.1722132400621937,0.10462224480512507,-0.10382850598162865,-0.045157612847400774,0.05634204251525286,0.1617472522337101,0.07796704154756016,0.16042132831986325,0.06050505328338355,0.001615196275314684,-0.07551053403229603,0.14651047517490723,0.025987120734755696,-0.04412898713528325
