,UKF266,UKF304,UKF334,ZH8811Bbulk
HALLMARK_ADIPOGENESIS,0.017535837938869314,0.12206034154144299,0.0852284641360499,0.043616828322587065
HALLMARK_ALLOGRAFT_REJECTION,-0.07810142251784885,-0.21390445589848833,0.014437680892429227,0.06203232433112375
HALLMARK_ANDROGEN_RESPONSE,-0.025217088725012684,-0.1050456357584647,0.06747287160138626,0.015671326042708673
HALLMARK_ANGIOGENESIS,-0.030811922811583042,-0.20689293594129166,0.02514009517096173,-0.0546917035783759
HALLMARK_APICAL_JUNCTION,-0.02333910242539691,0.03844481286839942,0.037615086851178745,0.0425775340598202
HALLMARK_APICAL_SURFACE,0.04776890322623405,0.18212328638259484,0.00747242925178744,0.04117228076114661
HALLMARK_APOPTOSIS,0.04577003695538004,-0.02622278068764135,0.005444657307375772,-0.05215404268159049
HALLMARK_BILE_ACID_METABOLISM,0.0033054844622361543,-0.058431873345350174,0.05856015107938256,0.06548912126011358
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.020885633997401884,-0.1489458620134798,0.053850710719356994,0.06332365400038559
HALLMARK_COAGULATION,-0.07316636048965204,-0.2290094489035113,0.029018267459535816,0.0061136672019834045
HALLMARK_COMPLEMENT,-0.021595820095747533,-0.14165744274124573,0.027432917319054815,0.060659138575313964
HALLMARK_DNA_REPAIR,-0.003838355002643637,0.12086555672837011,0.07100646988838613,0.07374085946193604
HALLMARK_E2F_TARGETS,-0.03017826874317365,0.2091086026815921,0.05622150306708694,0.05778128199036621
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.07220715951675209,-0.1416828665414317,0.02639862108187021,-0.051207437400700655
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.010283882634220509,0.19148644358260336,0.00282017892207331,0.01839827404739461
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.016034815002417987,-0.043128031121186274,0.057480956204891034,0.04709486329393937
HALLMARK_FATTY_ACID_METABOLISM,0.034385917140388765,-0.010844844521814886,0.04841951229356174,0.016139781717843006
HALLMARK_G2M_CHECKPOINT,-0.0730711131266908,-0.0564431135626066,0.03970516125626245,0.02559088879760123
HALLMARK_GLYCOLYSIS,0.05786673225972773,0.2097818441141296,0.055564887622791874,0.06594516714243205
HALLMARK_HEDGEHOG_SIGNALING,0.053676132014959924,0.23100815416417306,0.0478765152592253,0.0660986812529869
HALLMARK_HEME_METABOLISM,0.04359448588829728,0.14313581665270902,0.10773032470749193,0.03369263162782483
HALLMARK_HYPOXIA,0.015543130387828648,0.02841625046443201,0.013210835703507262,-0.07090059040976278
HALLMARK_IL2_STAT5_SIGNALING,-0.024568034926021113,-0.03694741111432456,0.06099605011502203,0.03755878367576478
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.11643825162584594,-0.1645656745109072,-0.03351118836158118,0.05261581563831202
HALLMARK_INFLAMMATORY_RESPONSE,0.051200908170087635,0.08865644832999457,0.028158381474088112,-0.025545815669652604
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.07720604806439266,-0.18413208141061962,0.05826139660079351,0.04640276655155555
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.013128057527160283,-0.17611347097368044,0.03325057278258135,-0.01867540232315465
HALLMARK_KRAS_SIGNALING_DN,0.05779384059244527,0.2079205837317614,0.04984165288592251,0.0654978476648279
HALLMARK_KRAS_SIGNALING_UP,0.0929577718184938,0.19180638837421188,0.09850171291924334,0.07557703522021336
HALLMARK_MITOTIC_SPINDLE,-0.004676337175059973,0.1157908733413197,0.050173879128115585,0.0474653713990222
HALLMARK_MTORC1_SIGNALING,-0.00308193219512636,0.13300347603310278,-0.009202112545434033,0.00397413982104245
HALLMARK_MYC_TARGETS_V1,-0.05448181520162762,0.1680468515032665,0.0765889140988613,0.08772045627201973
HALLMARK_MYC_TARGETS_V2,-0.05418708065491627,0.05666840185493649,0.03182441960878404,0.06691522728820078
HALLMARK_MYOGENESIS,0.08304048718633555,0.11079271582893903,0.041268552465566696,0.05993186802268116
HALLMARK_NOTCH_SIGNALING,-0.009507338762656692,0.06238129319731015,0.07640018467372052,0.056729852915830686
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.05785896146305483,0.2306462841067744,0.08255457428041137,0.08132312744828418
HALLMARK_P53_PATHWAY,-0.04021550244545994,-0.00124329754788235,0.04067697959242775,0.04922563711154406
HALLMARK_PANCREAS_BETA_CELLS,0.07776711177733989,0.22670364061183437,0.05000335533804753,0.09431592251958275
HALLMARK_PEROXISOME,0.0323076968257796,0.06931004085859649,0.07972374704521237,0.042400281616269894
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.05198515835524998,0.21793532058346587,0.07181406196791268,0.08027431918076655
HALLMARK_PROTEIN_SECRETION,0.05285802587090748,0.2024567123602319,0.08214728282071714,0.03900939017567583
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.02969175449873029,-0.2064328651111595,0.047845093117991594,0.0780988694300592
HALLMARK_SPERMATOGENESIS,0.023512378998039637,0.2291085180363585,0.0533769097535548,0.07413172634899581
HALLMARK_TGF_BETA_SIGNALING,-0.05411133180122889,-0.05179609359637073,0.08520894093692341,0.04777638684531649
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.04844819372501353,-0.14033955542069937,0.001818766124436626,-0.05904567879372607
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.04712968485471518,0.18865223685003754,0.0677474005158782,0.04204166898759979
HALLMARK_UV_RESPONSE_DN,0.07458945856176044,0.19936879493814147,0.04106542354493534,-0.01035532963368605
HALLMARK_UV_RESPONSE_UP,0.056420883386557506,0.21798924548418017,0.043282476600399085,0.053233798198816615
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.04340544613501676,0.0956277849885174,-0.025865560735154447,0.006487196703757836
HALLMARK_XENOBIOTIC_METABOLISM,0.013053155160376612,-0.08726580502445624,0.05714829453243847,0.02990498497145012
