,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.00023130747298975417,0.10220861450366722,0.060572474565991644,0.06958372587865302,0.17467572847596513,-0.030761314192840457,0.17473896437188663,0.043027074662893794,0.07160699883964643,0.05326698572834739,-0.030775043109294874,0.1226867703813673,0.13588941489885106,0.03496230039743706,0.18229689813739125,0.13229999312232008,0.05535352888493883,0.2477602332266766,0.3028171587511111,0.22325465312144466,0.1033820145412965,0.02864492163157027,0.18472325692559466,0.08512642239423501,0.0350890849027533
HALLMARK_ALLOGRAFT_REJECTION,0.008423299186028792,0.10389681853634888,0.14177132285634272,0.02484248774790552,0.1495533526037447,0.07033654013933528,0.19380946967198245,0.2119576981265053,0.08380304079173335,0.10372532042034316,0.012304219606314422,0.030500384196304107,0.16789704549287818,0.056201511634906595,0.1751105935143319,0.09259228375590968,0.14445385338192634,0.35698643667659746,0.27787434697922975,0.12891135489354372,0.163072230423538,0.07229254327586768,0.39725900862953983,0.11584599178862814,0.039637439577554896
HALLMARK_ANDROGEN_RESPONSE,0.04332069780093817,0.03544043687458066,0.0525786957767355,0.005173362487096998,0.15227615018173357,0.008915666025432123,0.1023078727017305,0.09318587565063313,0.06774323605461514,0.03840040834249924,0.04128583160951779,-0.0006536576822092277,0.14318477932622334,0.0446788350591358,0.1973107104686982,0.19667398402229194,0.0857027549943324,0.22011184717262275,0.30591108840620485,0.016453674075325865,0.19656711852253161,0.01368332834476243,0.3099164175209325,0.09682760457069677,0.047909323477330644
HALLMARK_ANGIOGENESIS,0.03233493824122347,-0.1259876452157161,0.012288417102116521,-0.015401804487016743,0.16764906659137946,0.006008429107145702,-0.14934811330615658,0.11527899694277932,0.04884820670865122,-0.013833045378298783,-0.0737969019508478,-0.0537787733354337,-0.10691668271013668,-0.05387779002392166,0.09865245868050974,-0.21219217298016305,0.007803306279480184,0.06558090865045306,-0.025572851411454493,0.12033465436027586,0.06787723129105074,0.01645093853621889,0.2322289074989156,-0.019679123465026017,-0.010351728903236011
HALLMARK_APICAL_JUNCTION,0.008390793198779653,0.11418625485099529,0.1588921154834605,0.058046564829329995,0.1955561065233694,0.04987816151805733,0.15778822360401829,0.17141781541845938,0.0743174114696626,0.04266334037224175,0.012128644882743508,0.13781761599212056,0.14679588597031126,0.018410346984571405,0.3259268767992357,0.17232488762912992,0.18734673286242298,0.173784635164911,0.3241588438763388,0.2083052009413664,0.14032311763474356,0.07312428628786767,0.39611529938313134,0.15272573680224708,0.019145663238765674
HALLMARK_APICAL_SURFACE,-0.032335501655189,0.1955866892489239,0.06755954229427946,-0.05906106822109303,0.10460361772794949,0.03865723175109699,0.11468746730226374,-0.10536675384177495,-0.012260710534697667,-0.002878982184800062,0.025174794559990145,-0.03302382454644037,0.10763930854228561,0.0805720729667049,0.033749598554761506,0.19589891750104665,0.12144436519949153,0.17792343475576644,0.2673327180247262,0.10884351255426954,-0.08186966123824033,0.03930126793582818,0.3950910814346126,0.10966784650355946,0.10303807324337386
HALLMARK_APOPTOSIS,0.008050964620715738,0.07510777917387539,0.0826590445442278,0.045963520660447336,-0.1263348295057132,-0.014380492477813183,-0.03757848302862125,0.11007409522744435,0.05583868878869908,-0.04308363575125341,-0.04177578071996726,0.05533126263397503,0.05600032587462794,0.06539933894247776,0.12555091818728212,0.03375797959736255,0.025597126829105466,0.04296420780030189,0.048285653315413,0.09100630804274941,0.22503541209283137,-0.01272003614601717,0.2818061901917445,0.14390242947092588,0.006488016643529568
HALLMARK_BILE_ACID_METABOLISM,0.01925031646640889,0.12175051444313527,-0.01920746102499975,0.026033575654127835,0.1743242884809278,-0.042512151905076415,0.0959139710700934,0.07985834113528074,0.030874663955684705,0.03152147235949617,-0.04933017563352007,0.062405383160514555,0.07750016261931877,0.06743584394377768,0.04573568158569628,0.17516186149683807,0.0451085896523021,0.15048479911394633,0.23156570165119633,0.024315582776000363,0.031963899746098,0.07129347069462215,0.0428548272013313,0.07952727004921177,0.03361141672019563
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.016820447757467192,0.08606397612839195,-0.11254369937917053,0.03743071644203472,0.10561936729712759,-0.0518367136594847,0.09158178497927902,0.11123380575457212,0.037008741756673166,-0.04850866451814246,-0.07143380951160144,0.028311917389486626,0.1570604670115064,-0.009842741033779131,0.03293821087975451,0.049698393232483776,-0.003635795701032852,0.13319957591226206,0.25202982263486096,0.07418971075559207,-0.12480281786615191,0.10058089687074662,-0.005642884064413525,0.02511597477967609,0.09729846788757096
HALLMARK_COAGULATION,0.009985682410811575,0.10446810359098783,0.17553498496012326,0.052341249964650775,0.10854900094034915,0.0965998944438687,0.14117583592562952,0.21903812217990204,0.10164399034188765,0.09025924274868279,-0.044140382019193174,0.01661108529694343,-0.007183684571089038,0.07771439745815546,0.2958943735851721,0.2823174252102822,0.21304966613807289,0.2957548532908035,0.3382642267908579,0.23362599742366516,0.2264885846926163,0.059098548783344404,0.4657522487537173,0.12105492319375509,0.07599900334781942
