,UKF248,UKF255,UKF296,ZH1019inf,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.05325610716203676,0.052024235759866866,0.055208609794737046,-0.03665373974210039,0.0958685951888124,0.0557873735362662,0.11471903806013947
HALLMARK_ALLOGRAFT_REJECTION,0.010353090821581664,0.08096661217786348,0.022882856575579386,-0.009091087323794595,0.04628876088120183,0.08991977874980933,0.07028091089309312
HALLMARK_ANDROGEN_RESPONSE,0.05372222433805524,0.055360628729599896,0.05387793635641598,0.010844224757435225,0.10521510970216419,-0.003519017573929903,0.07751672817123045
HALLMARK_ANGIOGENESIS,-0.0026269080688188107,-0.03018276754179004,0.054384303206030236,0.07777012380965309,-0.008533511967309457,-0.06967679162023334,-0.014159122933621798
HALLMARK_APICAL_JUNCTION,0.06815015854504076,0.019965866957103173,0.05215692362846839,0.0032017544755557777,0.07779026170761126,0.05608882003018183,0.07819851423853957
HALLMARK_APICAL_SURFACE,0.044940987578684866,0.07002340755533648,-0.03230306136188327,-0.008567487091463563,-0.048260578199440345,0.0016595682248922484,0.026956715849531115
HALLMARK_APOPTOSIS,0.03796203087997993,0.0924955202121098,-0.005916763817389855,0.055489024896031504,0.1309525669688549,0.04114499367192526,0.06466762825016986
HALLMARK_BILE_ACID_METABOLISM,0.014041946098459475,0.024683612589933953,0.08597598759450761,-0.013354834846983158,0.09312402604895308,0.09019333292736235,0.1260424884968279
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.019578704273326343,0.08972762125717643,0.037050954937263014,-0.036165965869616644,-0.06770269269192697,-0.018604749846216895,0.10626885363615036
HALLMARK_COAGULATION,0.07845548164254523,0.07646169675590614,0.08803298326088463,0.014151184787138251,0.13425669765152115,0.005082678125974732,0.1035862847148037
HALLMARK_COMPLEMENT,0.0041574904071536856,0.07382396422156143,0.005322011317590397,0.003950675742398201,0.004044902511238079,0.005658875070202324,0.12251289514207757
HALLMARK_DNA_REPAIR,0.04817258578136607,0.059262194139143166,0.04639176107251588,0.026329726930762944,0.023380303873261413,0.06876530298461747,0.07929583095629032
