,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.015414537498911902,0.10780406919996366,0.07508981677433677,-0.01218106846846054,0.07433035678674631
HALLMARK_ALLOGRAFT_REJECTION,-0.0941698409911628,0.06473300032197048,0.08977003484586825,-0.013419052287649681,0.03993492197187707
HALLMARK_ANDROGEN_RESPONSE,-0.038106230305392376,0.1230974400208751,0.10679501551578982,0.046726824408700504,0.052421978253580914
HALLMARK_ANGIOGENESIS,0.040910499834671134,0.040484887762908144,-0.030569419020173034,-0.005544643377130008,-0.06142755753176736
HALLMARK_APICAL_JUNCTION,0.12620269082503005,0.09796175722406228,0.07201048961239713,0.04389026963574954,0.01998098683818878
HALLMARK_APICAL_SURFACE,-0.001597215269069492,0.08234833721473057,0.08526617058330975,0.0010081501996518482,-0.016047547697408664
HALLMARK_APOPTOSIS,0.07853956261557606,0.06590915289493679,-0.013983919980144045,0.0345893328874507,0.02029115755832474
HALLMARK_BILE_ACID_METABOLISM,0.06397430550874057,0.11220317643481888,0.06338784747326051,0.009658496316680224,0.0699061393360164
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05745266167882407,0.1190069084863223,0.09872779566715549,0.03135741398061509,0.0371651943547426
HALLMARK_COAGULATION,0.028514977606103893,0.14205693629564167,0.07199925983981093,0.027004631385657684,0.006476203595610192
HALLMARK_COMPLEMENT,0.00843714417681858,0.17488129460458002,0.0832691221052615,-0.030886915523461407,0.04973603655919445
HALLMARK_DNA_REPAIR,0.09015578057875019,0.0971450575139366,0.09391090171121895,0.0012491164601577684,0.07852259920516544
HALLMARK_E2F_TARGETS,0.018698552858574007,0.13434260229540598,0.1057624957715593,0.03690209736963308,0.03952627335786914
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.10922703433959118,0.02475589157741939,-0.00604311727399612,0.032983527784340154,-0.04228052783568082
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.1415357176708823,0.061588427317698105,0.018335502959388995,-0.024722179909817087,0.06456996246960062
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.042966404769307506,0.16039965642367887,0.10506222768155968,0.014108791883859903,0.07113795332857221
HALLMARK_FATTY_ACID_METABOLISM,-0.012647155837319133,-0.00503062722740221,0.03518402919493808,-0.0244407976412517,0.08642521968743805
HALLMARK_G2M_CHECKPOINT,0.07261307772996173,0.07339005073970209,0.0888504356406038,0.013276568620785004,0.07646006916740923
HALLMARK_GLYCOLYSIS,0.06844203467523859,0.09608891556883879,0.0739707799394037,0.030139190699174985,0.06106249096758256
HALLMARK_HEDGEHOG_SIGNALING,0.07276460974314146,0.0771934989370471,0.03767823562364587,0.01805378398625234,0.08050679084167552
HALLMARK_HEME_METABOLISM,0.05996463273969465,0.09533196797715612,0.07042887139228104,-0.0064892667022189345,0.06307304703080281
HALLMARK_HYPOXIA,0.053645272839013894,-0.032271514528125225,-0.05542231839100603,0.021900983033206572,-0.00036280004972331665
HALLMARK_IL2_STAT5_SIGNALING,0.10270796881557058,0.15743343593744397,0.08679045172443334,0.03564469444747243,0.06552885957830987
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.016068454677578396,0.177977419509035,0.10096263871150764,-0.003762942013223303,0.007852922411239005
HALLMARK_INFLAMMATORY_RESPONSE,0.09917234246387495,0.04620719261758516,-0.015153100228749052,-0.015016518913302957,0.049887645157435226
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.03423721090798298,0.14994583597776268,0.08859250229080523,0.020851516558015475,0.04251265872606971
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.11296155211276478,0.07249544751802706,0.05884546622153721,0.025011125758942314,0.03489917751242636
HALLMARK_KRAS_SIGNALING_DN,0.04806584149701792,0.07331214924564668,0.04966407548280694,0.029746337978126557,0.08509754170998327
HALLMARK_KRAS_SIGNALING_UP,0.0190366275649935,0.1587858105548321,0.11524265935063213,0.01426859002838778,0.03201801512504526
HALLMARK_MITOTIC_SPINDLE,0.10656310154789156,0.08476103805967765,0.08932644404125085,-0.010858592879130923,0.04629712195566374
HALLMARK_MTORC1_SIGNALING,0.13474635974544216,0.03379617304173647,-0.005886563284025439,0.02702925336779759,0.02211613735131273
HALLMARK_MYC_TARGETS_V1,0.05593453707394704,0.07026268897635345,0.09418107038101733,0.021844194160581296,0.060535758264597166
HALLMARK_MYC_TARGETS_V2,0.022713156072227864,0.11310928138952708,0.10107508431198943,0.028259951022183614,0.055554507798246874
HALLMARK_MYOGENESIS,0.07641058306383765,0.08581919749872971,0.0719723310017223,0.011835813889365917,-0.018556137921348515
HALLMARK_NOTCH_SIGNALING,0.05971546435324673,0.13405626543096125,0.0809494581790792,-0.00625559060770493,0.037810816726410484
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.05688502728079649,0.07763945992315203,0.08429418200985611,0.009781286132275854,0.08149561082357755
HALLMARK_P53_PATHWAY,0.08771971122477978,0.08592189197598889,0.061590311432041404,-0.032654016549440286,0.10228385988292044
HALLMARK_PANCREAS_BETA_CELLS,0.022042502521956452,0.06297636631851175,0.07409084891145369,-0.03611580775397158,0.06854706252814702
HALLMARK_PEROXISOME,-0.005340395245384558,0.10793427018979508,0.06285496475419541,-0.019894098764876703,0.0380205641434101
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.10072323869369192,0.05390305444317569,0.0897969288899287,-0.013390417113144296,0.034662030996414746
HALLMARK_PROTEIN_SECRETION,0.1623808006546615,0.12820548857877162,0.09246499411850884,0.0013244108309787704,0.06319625753608504
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.059014753184241604,0.09090692787501299,0.07762416855272687,-0.0526791942593747,0.07922097484175991
HALLMARK_SPERMATOGENESIS,0.031195669386126824,0.10812380769431494,0.09100401549250443,-0.019844430674584176,0.07269751432573741
HALLMARK_TGF_BETA_SIGNALING,0.01865189456854568,0.08603617695601526,0.07725627215635521,0.03452790797073689,0.006070698432479246
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.14200784166716987,0.09270393193249624,-0.05024869692173478,-0.01818634070370651,0.019978044312786016
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.13147363012825417,0.10933579902988455,0.06591247258108061,0.0170737207982404,0.04395616930050585
HALLMARK_UV_RESPONSE_DN,0.05830336692415874,0.0656251038686362,0.017043708555574643,-0.0034731612493686622,-0.00760083417561678
HALLMARK_UV_RESPONSE_UP,0.1335571048426019,0.08476661643046114,0.04766646508120402,0.029163350099075672,0.08203932454584643
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.03673411923440913,-0.010789585912240012,-0.02298769590366294,0.0017337911292265753,0.048190119716194205
HALLMARK_XENOBIOTIC_METABOLISM,0.1604980945494177,0.12304673232782902,0.06726044368304855,0.01996732852227738,0.0951035927697681
