,UKF248,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Bbulk,ZH881T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.03340336605884621,0.054799147935302675,0.0015517845336664529,0.03171093297487146,0.049270820534901165,0.029142613868890097,0.07230769833359972,0.02063088182639197,-0.006580455432016725,0.04469845807823288
HALLMARK_ALLOGRAFT_REJECTION,-0.015638010912464768,-0.04221884739255818,-0.16692560906788828,-0.02222607912247712,-0.05009896244058651,-0.10707175163052265,-0.1069393956873569,0.03297862776664645,-0.0020831109521389523,0.042950327918385205
HALLMARK_ANDROGEN_RESPONSE,0.04809285473046338,-0.001320886102699323,-0.13834550984314253,-0.03340904050595011,-0.03584718261060329,-0.026509545715648338,-0.10866088525715753,0.0018975975528811872,0.03543234235040195,0.05465427396516244
HALLMARK_ANGIOGENESIS,-0.04318132472552862,-0.009565268797480658,-0.21006006569654637,-0.10941911064948301,-0.06677788981638746,-0.1568797516785127,-0.21068749858443575,-0.025013508928147805,0.014163208032977928,-0.04357064045885531
HALLMARK_APICAL_JUNCTION,0.044006089682992564,0.007423183738869789,-0.0968190856646489,-0.043675500154721165,0.0012044287905785885,0.03144008688439943,-0.1417528300663391,-0.007286438663177378,0.0026437997601485514,0.027608712838896876
HALLMARK_APICAL_SURFACE,0.028978512684456927,0.02790687620293049,0.1261048186484204,0.03127326456507803,0.0013996641607338062,0.1444593725233347,-0.09651101243327923,0.0012278315719134647,0.0530260817380638,0.07402516479387572
HALLMARK_APOPTOSIS,0.04262107686843339,0.025992958761365405,-0.002252903082556977,-0.05670210960870583,0.027353221430654294,-0.018090838776194097,0.0846631589843593,-0.0008437807264325271,0.011818205678462677,0.028148174012181802
HALLMARK_BILE_ACID_METABOLISM,0.01157549603777106,0.0012930380983843127,-0.13722140534149446,-0.08768406508092894,-0.042867419363557036,-0.02080508876064173,-0.05928014271204854,0.0048814366294092915,0.02325668903997249,0.005255983094120222
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06701970088587478,-0.04328726567084799,-0.13692055043705767,-0.06677282270279457,-0.04179965282708909,-0.10744779258164613,-0.1741780249813218,0.01465118962881605,0.01062721849305773,0.04457326617581277
HALLMARK_COAGULATION,0.034447043650938286,-0.06574236869124146,-0.17761948453536988,-0.03675074887342315,-0.05138133285268148,-0.1457617277145267,-0.13260455154024484,-0.02582934188906631,-0.02220432687600029,0.0036428106941495306
HALLMARK_COMPLEMENT,0.024510196876062255,0.06469419225479915,-0.1084311586117202,-0.12520704008436873,0.01699067368271586,-0.05287908493488595,0.04666259204427506,0.01762853432090095,-0.02519172213944969,0.05661407352871219
HALLMARK_DNA_REPAIR,0.06144569888429907,0.02646394814636644,-0.06578931941346057,-0.022233918460570448,0.002913454639285253,0.06524548378216921,-0.07854998029572284,0.023371121038277168,-0.020275095851009835,0.01702329955377639
HALLMARK_E2F_TARGETS,-0.00017904476889936535,-0.009179423563969094,-0.08547276677964309,-0.0018896886354016203,0.006906243339197371,0.059477540610583864,-0.12062399252800551,-0.0052412100377569925,0.056870210707247404,0.015450987820914107
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.08053256392002178,-0.024553133390696022,-0.11100341917681918,-0.08044624467047942,-0.025521317079404846,-0.11100580393043465,-0.18804541459929666,-0.04712430758228838,0.018312329024094683,-0.052555962105780105
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0240272451910664,0.043299124191083664,0.011162975066669963,0.020199866864474822,0.016016203709752683,0.10635899128515891,0.19675468858898104,0.009458759256410093,0.022354213014371647,-0.017871524355461306
HALLMARK_ESTROGEN_RESPONSE_LATE,0.03666930086809194,0.0390217961686868,0.12148141640966523,-0.00011099000414209938,-0.011621706570109622,-0.07661822725262497,-0.1368355629703666,0.020684529446574347,0.08416263745217101,0.06608887926082337
HALLMARK_FATTY_ACID_METABOLISM,0.03240225246762831,0.0419297620429227,-0.11341897358810324,-0.08227031512430225,0.024224209624831416,-0.028435175461344882,0.1475952260253094,0.021506902127953108,-0.011550217500538744,-0.005274644842002337
HALLMARK_G2M_CHECKPOINT,-0.011137732614144281,-0.03668416156449736,-0.1436431142861933,-0.04367875206851472,0.0008931869624302375,0.02792229969680427,-0.18989611177989377,0.007219500033994889,0.05544915865523771,-0.04206372732548463
HALLMARK_GLYCOLYSIS,0.04744943285921122,0.08116939663384141,-0.03291572969913433,0.05227195474977266,0.03311286037924481,0.12171082129791713,0.0007935506731532862,-0.008393472417646385,0.030404533603319146,0.07007568117053996
HALLMARK_HEDGEHOG_SIGNALING,0.011566919553312877,0.07876549106301772,0.19656749815092472,0.16436122173523682,0.038381299834081395,0.15542332307411705,0.1691335724730917,0.02274839495300597,0.013134480894088864,0.09555741317661691
HALLMARK_HEME_METABOLISM,0.04681672783264892,0.05863727749928779,-0.054101844730052855,0.06128982164040721,0.02380030551103761,0.03923408424274969,0.011125904696746887,0.013702983054098243,-0.019753570456383627,0.0474069589096334
HALLMARK_HYPOXIA,0.006249787523593659,0.03624535585113556,0.1053676226287777,-0.09129684704005038,0.03658291235624909,-0.003030351154155251,-0.14659927688694063,-0.04550744953702213,-0.02171873261352166,-0.11806816435814506
HALLMARK_IL2_STAT5_SIGNALING,0.05344163918620918,0.06592639057453553,-0.13859024826530067,-0.04452694930098549,0.02278576809485266,-0.035469755829256926,0.020303441880318938,0.003528419091400537,0.03604267649912856,0.0427263313770433
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.06215321539300811,-0.02277313427527907,-0.16878902314729266,-0.05650461050494461,-0.0904000120354122,-0.13164285518941887,-0.1983897497292313,-0.01890719323493579,0.018821605463826187,0.011283666883903493
HALLMARK_INFLAMMATORY_RESPONSE,0.07237100095438798,0.0754688402895454,-0.046213700483148,-0.0617594815973265,0.012010716757411784,0.002695041650698186,-0.03856230840565199,0.008330062441791386,0.0020821172201616416,-0.070397588073316
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.042618135858025256,-0.02947850443209254,-0.16225247132996742,0.0002544902625578934,-0.11111382808190166,-0.04501214115275701,-0.14913988949716306,-0.009281997903912008,0.027572090978879873,0.05808764487171491
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.10556119348587308,-0.0007713310457955899,-0.14763421713092997,-0.05546710293084084,-0.01139617394481705,-0.11215005940767746,-0.18333413587936945,-0.009313857789897783,-0.021752162323064442,0.002992375762266838
HALLMARK_KRAS_SIGNALING_DN,0.005519356373403976,0.13544738259907924,0.12078352837553333,0.028607819531126562,0.024173571089993774,0.10907399991424191,0.007058571979318605,0.024919332797718494,0.0115222727671412,0.07083956952752972
HALLMARK_KRAS_SIGNALING_UP,0.04400210899740747,0.11546354747132796,0.17490737400802472,0.07990550604113113,0.07905763292292947,0.11167885882644905,0.16536829449920135,0.010313008824781027,0.03468578322568245,0.07637670651790834
HALLMARK_MITOTIC_SPINDLE,0.05113525770515889,0.04308274190087789,-0.05706252108355134,-0.00881848445054972,0.04507866600144311,0.09755605140356385,-0.002062698215175211,0.008106979013866812,0.04532891793363656,0.06666535310332827
HALLMARK_MTORC1_SIGNALING,0.017137669644829448,0.0009442209871963851,-0.07178703639009923,-0.03005028932665141,0.048524910059829895,0.04330132209257682,-0.1625297988694053,0.0025057443306676034,-0.010278449217931952,-0.01000276458679824
HALLMARK_MYC_TARGETS_V1,0.06732819691483034,-0.005027379427303862,-0.06593726098012517,0.018412971574498737,0.01599175771247459,0.08009067399788648,-0.15280344832032544,0.04002067129588173,0.020743906298668825,0.042033663973750836
HALLMARK_MYC_TARGETS_V2,0.016653297181858647,-0.007618140001395614,-0.020910636813079142,-0.053821650838013047,0.005530908971667156,-0.07540136811273392,-0.03018667683795028,0.01723917160542167,0.056472049534316976,-0.0008390024565651655
HALLMARK_MYOGENESIS,0.04550349773589458,0.08799688253298353,0.08418666317922834,0.06740185604780466,0.003524331804787277,-0.002448827190411586,0.14200464285833445,0.004071971489886378,-0.0184129211054136,0.054055689762949416
HALLMARK_NOTCH_SIGNALING,0.044536037360392675,0.04191943522838186,-0.0788632373473344,0.0848151565513214,-0.010055121170930804,0.05272024942704344,-0.0676429469801422,0.015436643680305928,0.03576853614185756,0.022125553743085627
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.011371594340324115,0.10123225980153146,0.1843667570295071,0.10285156006199067,0.0011086425373817703,0.12113602002247835,0.1268080047552303,0.031435028946940516,-0.011399007565001885,0.052621463156479024
HALLMARK_P53_PATHWAY,0.04639511196858329,0.024656224205763785,-0.10314224167409712,-0.07100432407545579,-0.017757438266247358,0.005376429983034136,-0.07327347807356588,0.0020816428921195274,0.03927241387537927,0.009369735941392735
HALLMARK_PANCREAS_BETA_CELLS,0.02394309752612077,0.1134839505609766,0.17705066786927426,0.11623000102323369,0.04243630015965232,0.16624885525505967,0.154328540588655,0.004097165092364277,0.03455189346089604,0.07173949051384276
HALLMARK_PEROXISOME,-0.009947567798324635,0.042689119720308914,-0.03665303207817155,0.11150737923417747,0.04242862234074174,0.019520623415384134,0.046714734172756914,-0.014095031928588062,0.008236141395879167,0.09198949084209443
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.08178724375642854,0.09291387679851906,0.09506415225107491,-0.00014657746019191266,0.0587618112824209,0.12735556697892816,0.1286665024760592,0.04259905148187514,0.015913659248783428,0.0892214207112526
HALLMARK_PROTEIN_SECRETION,0.062419342151247253,0.10182875443765593,-0.015200995974788604,0.07461170180691912,0.00985149823242792,0.11342875265549855,0.04588004718888018,0.01763277512749635,-0.0026382876715057217,0.08696469323843976
