,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.0022173979129136955,0.12501921063155877,0.049275753356871385,0.08222225117226466,0.03282075571637968,0.0033839816793905467,0.08900310457156636,0.04726375530041722,0.22376523941995471,-0.04976758325728107,0.23133759587834482,-0.0912886172201577,0.056834451684618585,0.11898059830288828,0.1042647465076634,0.15020516807140175,0.06301936513890956,-0.04512610816968426,0.17609914079373087,0.05970745429261006
HALLMARK_ALLOGRAFT_REJECTION,-0.0734529968247183,-0.049070503592458736,0.044261467569809164,0.09197093340748272,-0.016218403593022887,-0.05297339640865469,0.06783469718488955,0.07664256385151412,0.2387814890935015,-0.04608338623071629,0.27669478154245974,-0.032966807845964695,0.013533313624789491,0.11300158354224847,0.13444235713339492,0.09497011354966513,0.06860417054191423,0.014804310353359754,0.1315615726546954,-0.04054999351846679
HALLMARK_ANDROGEN_RESPONSE,0.03351243473724535,0.11580445109760493,0.09602651445724862,0.068076766841769,-0.012195047517726848,0.02012468965175371,0.03567971199596731,0.10110641133648673,0.2345455666482386,0.020439470832913767,0.22510885531711908,-0.004178920003328383,0.03907616605782891,0.13029147553955334,0.07901239774327601,0.1418449342969628,0.08244607022112929,0.06695419702537976,0.1593704938886428,0.09393198349925744
HALLMARK_ANGIOGENESIS,-0.007162276750733026,0.037933122328619714,0.022236731380114637,-0.014331319779512196,0.045978668918976236,0.07168728691999626,-0.0851833073603423,0.11851370127326416,0.263459927335355,0.13921045763776296,-0.15229038275431825,-0.07121857344087691,-0.04972592922564135,0.02677956243559203,-0.08485255848410024,0.008055118718830682,0.010639055098134101,0.01737208111168029,-0.06575790007810732,0.09587996344739573
HALLMARK_APICAL_JUNCTION,0.08555848182682395,0.11673960320093009,0.04144450564490942,0.10342654065439195,0.07273199977290923,0.011661430899770389,0.10208330698034113,0.14067554984264907,0.2803446743703605,0.03280785287411097,0.2705561056798528,0.018604604125984994,0.058710319414807983,0.09047426733574113,0.18093821574543364,0.10714571003719439,0.09421490717140617,0.01988292371341841,0.154591997846501,0.09063580246972142
HALLMARK_APICAL_SURFACE,0.11827940696672626,0.11907001811807867,-0.004700652337038207,0.0060355514793224395,0.023946796364092623,-0.015416070403684246,0.06549829375499946,-0.05717808882435361,-0.07812569075600734,-0.05117166059555542,0.276529860671224,0.07444150081308563,0.14893501655028088,0.05836648636519856,0.16041576435827481,0.09374310724965351,0.03752741874797274,-0.030820858499594955,0.15446343727780212,0.08913447772723726
HALLMARK_APOPTOSIS,0.05626157436967542,0.0031185081039042366,0.09009619911296138,-0.0016069840049396172,0.013192919480446721,0.0379691191709409,-0.03589222441782824,0.0003310840257689005,0.07589952758036148,0.11025112752662496,-0.008857999970072226,-0.08021598834732414,-0.015421432081336934,0.04369726112649947,0.08301690211546166,-0.07480468951796386,0.02568441613497934,0.007344030035867358,0.09673153334998562,0.03864483416875046
HALLMARK_BILE_ACID_METABOLISM,0.10614936638115463,0.16138322820872297,-0.006463805286612834,0.03533831011216882,0.028348884427613207,0.028020278530161487,0.10882993483641762,0.08203524966910221,0.26651105256907054,0.045128710460811905,0.10986475477482602,0.07060135332353223,0.0856142451415257,0.08743133058850859,0.118859183840435,0.15532336193531393,0.040398212119328425,-0.04751713584445276,0.15324642352342338,0.06216283341786041
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03713476121772522,0.15222303124114658,0.060154287473971946,0.030865261485804575,0.032106484244129326,0.008620381084418094,0.05753725842385287,0.14644028685532162,0.1910802863368797,0.09397568552142736,0.2702238053815882,-0.0418620369053812,0.004958772915549619,0.10299953486019735,0.1055397742273985,0.13624588968641865,0.07023802660336452,-0.02959046018224258,0.169852998759118,0.07377224931641511
HALLMARK_COAGULATION,-0.026601084145407884,0.10980128877786281,0.1039079449376652,-0.005023503920790265,0.00910632045223222,-0.03562410208376603,0.018614206438054073,0.07812888944129918,0.2217239453195106,0.005595805197342138,0.1722375240529743,-0.05854698994888387,0.1329872981033088,0.050570911963714854,0.17466854761993583,0.09247116191013388,0.06379789790783258,-0.04346467150915173,0.12692848288362477,0.07005843652025442
