,MGH258,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.05564086032588964,0.0451155233777159,0.043487763741394625,0.044342315764855665,0.02747275129084337,-0.055433875286802506,0.05253584053960469,0.04902487857914492,0.05917664939191995,0.0325079573171931,0.12556963713344552,0.06936897446194108,0.11557766928116793,0.08206074602483358,0.11289968806636125,0.06145842263280449
HALLMARK_ALLOGRAFT_REJECTION,0.016392349732828382,0.04000052443183557,0.028673541933531596,-0.010240606943740268,0.004495461054294297,-0.09435925465028176,0.08022366395130642,-0.027481925921466824,-0.06881433575373008,0.007385025913335829,0.004895959936161568,-0.01613687456612932,0.1145037297453682,-0.03657228150785079,0.00040836379313684805,-0.050906953999863454
HALLMARK_ANDROGEN_RESPONSE,0.03824739516720991,0.004569203308773087,0.0393176979260569,-0.01598558639405472,-0.03918052445231008,-0.06409569769743885,0.05528060989730694,0.03683680403670654,0.044788961654220215,0.01231727705126757,0.06794420218958076,0.06298391082523251,0.10554686408756173,0.05193733013942101,0.01153950646544155,-0.016732512974161805
HALLMARK_ANGIOGENESIS,0.03701286693716744,-0.04764654070106011,-0.013183726588732259,-0.03460582703487752,-0.038991669981466026,-0.1076819194643643,-0.0711864815694044,-0.02253654768504609,0.019307954641068877,-0.07290300132292772,0.06273947394293992,-0.009699173083855173,-0.07448080155556963,-0.03158020178439018,-0.11896602621595788,-0.0169748145927213
HALLMARK_APICAL_JUNCTION,0.04999721256460664,0.03678625352462565,0.08670194273204442,-0.012354545396249573,-0.021357333598449404,-0.07853153263522654,-0.0024608119749054717,0.018846319653310864,0.06237952141662752,-0.01317504169767991,0.10376908005997228,0.08649163095985,0.0994368578493763,0.12419942566637426,0.05100124949070142,0.0011113879983726798
HALLMARK_APICAL_SURFACE,0.10905607382491816,0.018915078273840372,-0.04856136391639761,-0.008854033736475447,-0.013656966943142342,0.0747517394411659,0.006530920109892983,0.054635658392803654,0.14625449330500107,0.026635452346759583,0.17462240414370364,0.016043282861554063,0.07800819444364426,0.10529551893904056,-0.032444738233583424,0.019297378806099153
HALLMARK_APOPTOSIS,0.024024904036065088,0.03196481453491324,-0.022413445027578714,0.013426707915334509,0.03204065009094135,-0.039598405819201855,-0.04409542952623622,-0.013513384208320506,0.017157102204893058,0.08387172438625494,0.03688353953525362,-0.07048757044164858,-0.031458065152217135,-0.030426032348912536,-0.029046236421202642,-0.03545765104349548
HALLMARK_BILE_ACID_METABOLISM,0.03906159003178721,0.015492224680866333,0.06532905073988704,0.025566136407640886,-0.03808354085006017,-0.10776747193540048,0.0008744899526889294,0.015142373767174425,0.05624207050153172,-0.032962329598024066,0.1665804579819079,0.03346072673196213,0.1068566109066187,0.05782618111291519,0.16823363438879047,0.019975608252239693
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.024806052228352752,0.058588355424184814,0.01157178513649986,0.007170628979999007,-0.12162556004841682,-0.07301115437962019,-0.07025412788211256,0.06357814274935636,0.02113877285073371,-0.03592969308697691,0.16129707337782742,0.06630381157591063,0.15065208211075687,0.07867512180083482,0.12540153861162442,0.0033637772873067575
HALLMARK_COAGULATION,-0.028623322074959344,0.03061256306660144,-0.022721348183763018,-0.0063891232000981065,-0.01916770950528362,-0.0980942016787549,-0.016191512508906245,-0.039768732412623325,-0.030646427258939873,0.0075415099342637055,0.08498909200172393,-0.001566632280190642,0.08388722586134716,-0.024702980073106885,-0.018346415285627284,0.04756948754868101
HALLMARK_COMPLEMENT,-0.011111833086673783,0.02138961452859924,-0.007311149515292926,0.014859832810272243,-0.006034244352286191,-0.061294330876751006,0.030571040698561987,0.007128367666330878,-0.009611164315982308,0.045783842144110506,0.0712656136898005,0.05302309455081604,0.09059270271145589,0.05558938339335786,0.11991670165874442,0.04184660140650612
HALLMARK_DNA_REPAIR,0.058119845791126085,0.04733703638828289,0.08767341017523524,-0.0119453556248365,-0.007640623790487515,-0.08497039278517086,0.048098784341846765,0.07126470789106905,0.09165904910131228,-0.010703305438410433,0.14272505857565296,0.0655220236164667,0.1275756542186153,0.16098104579430939,0.1525208283918193,0.008522509266901328
HALLMARK_E2F_TARGETS,0.0015224221082465073,0.05219342673786914,0.05704351001864055,-0.04222854383021182,-0.06866155622467994,-0.08009396107696769,-0.028691253800705686,0.05389208686815243,0.04302700835239825,-0.030163706228390513,0.11903325387231284,0.0643640393996909,0.1197369281083837,0.07943047321397481,0.17071092332433874,-0.0005951983377096321
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.015001988942323678,0.022875631961566105,-0.01022988401718887,-0.023472889847266462,-0.02626831589706953,-0.07859535605884518,-0.024697252987994495,0.0034472616860836427,-0.02021012467067338,-0.039812754199466054,0.036873534887641515,-0.04427508806211598,-0.02727164729637623,-0.004786115194118924,-0.06717443035749306,-0.01653880152876737
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.04001894055685271,0.01766089407446511,0.0007408778556336849,0.013261824420768814,-0.04640648861315153,-0.022388624546116166,0.023136753304494617,0.02504619950021105,0.10594670852732145,0.09046504362441272,0.07085229225960961,0.04099905583086821,0.05301485862644049,0.1330475553259297,0.11477807680798846,0.029427770689279795
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.0884436050544796,0.03984909327145523,0.04143664199396005,-0.02297608438060786,-0.017014758981860844,0.0484107799839274,0.06315498454612839,0.0611056720752402,-0.00341934320693945,-0.03593501597212536,0.12051997080886939,0.09588134890184792,0.11942933683171478,0.03432528107416697,0.15513631812540746,0.032668138403425306
HALLMARK_FATTY_ACID_METABOLISM,-0.06487720689737153,-0.02162472137925202,-0.011798166682745623,-0.023467520718527052,-0.0263539693149854,-0.07236815060708894,-0.03803582126358575,0.015107094502567682,0.049729575217659555,0.08187182375150384,0.046538545450947925,-0.013207221500905978,-0.004840871210951815,0.044041747262300826,0.09269850403588062,0.017640441750453522
HALLMARK_G2M_CHECKPOINT,0.03759625713407551,0.09169713731840666,0.06815088284458702,-0.01893594135499557,-0.02633541513565218,-0.11509696559278276,0.029866782938246444,0.03834078488720438,0.06888935525478596,-0.059811759683992965,0.0915787760598921,0.03175590037848211,0.08261436300423868,0.03750570000131052,0.11734373253972029,-0.02690985377694448
HALLMARK_GLYCOLYSIS,0.09087583314708161,0.019279553786492848,0.05581977302919633,0.02295084541982819,0.00015963920340297683,-0.04046009161553491,-0.0007803226384273861,0.052095769133140506,0.05383220764707629,0.011571396551049482,0.15139827372355727,0.06507800793450852,0.06777504426096637,0.12401255913615744,0.13175608450537868,0.01442562499923574
HALLMARK_HEDGEHOG_SIGNALING,-0.07173064566948696,0.01690277460265845,0.07456948741420436,-0.05413958429567184,0.0235873213929904,0.07895873141280872,0.08293321699091215,0.0816936467089735,0.07007665113873607,0.12116282301850533,0.05479420059702387,0.09936082903861738,0.05828759843853602,0.1287716304591774,0.09191721689560703,0.0333165187971968
HALLMARK_HEME_METABOLISM,-0.013473201665591504,0.03980674006852661,0.0692745893353295,-0.02213729840484478,-0.03636041501170069,-0.049072072197424696,0.05465539106783745,0.07089268433984884,0.08942618393823383,0.013169713634627623,0.1232011809631813,0.12125433419764697,0.12186462619821312,0.12843585107818817,0.1312677123872747,0.030985115390596587
HALLMARK_HYPOXIA,0.08322144160937278,-0.019553219054595086,-0.03527031079001189,-0.0015718299871829956,0.04300704921052198,0.06743188922269512,-0.06786642746113017,0.05017528386255314,-0.02034018434767021,-0.07728613230659571,0.12320369476998777,-0.02493304322619167,-0.1047460272788462,0.025918178095580287,0.05093192852396905,0.01803212645988673
HALLMARK_IL2_STAT5_SIGNALING,-0.01681200485948171,-0.014493280702829793,0.028035524763676337,-0.036875840693832464,-0.03884270619987168,-0.07471865534879626,0.021186372877449716,0.04236257279905068,0.004889389974580911,0.037136081684077435,0.08444749561294337,0.06139417899717827,0.10904840464690498,0.049945146798660245,0.10025097352737114,0.022841046551613727
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.03216360330134863,0.014562203661709378,-0.00034958444035124733,0.002936112028855622,-0.05776804238089378,-0.11325002091441089,-0.042952015321564334,-0.002746305669887401,0.013185448945002712,-0.01475193520411631,0.0793855789059019,0.013798404493314254,0.05841295467829325,-0.04035845871710918,0.058300473145606005,-0.03566138773717328
HALLMARK_INFLAMMATORY_RESPONSE,0.01250332016465997,-0.013991896124051178,-0.001090260821803698,0.004515209526438648,-0.015495950492212064,-0.07013941341544704,-0.06645447988561795,0.007235134445284055,0.07956350376117274,-0.008950251013466751,0.10626573531940543,-0.023189145446558642,-0.021653717050969846,0.022418220609510844,0.03964756664759036,0.03095184781561283
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.04969323620548549,0.010615074306973199,0.012803908608094702,-0.05527405413428105,-0.04469683486088474,-0.09489533522838811,0.07179728221490819,0.01041083425832,-0.01291858818598069,-0.03476089952369724,-0.007688586863779445,0.0642077387185629,0.1454839358486359,0.09518402989789153,0.0797543827746281,0.040646132330767415
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.05081688061086859,0.023541281137789593,-0.01719484837215516,-0.047586625064676986,0.02298545566808911,-0.11183425136667885,0.040778945663146084,0.027171298419512904,-0.01884140459362102,-0.05425851477156588,0.04246721530653842,-0.027642097970999046,0.04246022353045428,-0.017020223121337528,0.004759698321541275,-0.02360580542455323
