,UKF248,UKF259,UKF313,ZH1007nec
HALLMARK_ADIPOGENESIS,0.013998757735313928,0.018614446480441513,0.09480794647738112,0.027616940774112114
HALLMARK_ALLOGRAFT_REJECTION,0.05793975103105684,-0.023334352423390957,0.04258673938336193,0.022772393565317062
HALLMARK_ANDROGEN_RESPONSE,0.04567899287996356,0.07932438779635632,0.07420360886850375,0.034685881882929044
HALLMARK_ANGIOGENESIS,0.005890613415275336,0.019777526813585185,-0.1057731629850328,-0.03860255047571962
HALLMARK_APICAL_JUNCTION,0.061692815471638136,-0.022960009018918356,0.08622724024051828,0.04590212265667274
HALLMARK_APICAL_SURFACE,0.028279713386364577,0.028927219227286062,0.0913654843221529,-0.05792559412685813
HALLMARK_APOPTOSIS,0.016097217242325178,0.055201240837409696,0.03687118145402566,-0.07901659720604583
HALLMARK_BILE_ACID_METABOLISM,0.024252643763384703,0.014419315253354333,0.10958486932273494,0.07944457035541522
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.008051112215359604,-0.012988981114023294,0.0882524692439381,-0.07092548426362508
HALLMARK_COAGULATION,0.04633833541277897,0.016500429034071586,0.0018638480620039376,0.002760002197709813
HALLMARK_COMPLEMENT,0.008898685021752959,-0.0035496786223354754,0.05189024869719185,0.005519741067839642
HALLMARK_DNA_REPAIR,0.05688424639824077,0.08039304564506242,0.11363264971320185,0.05338931573836464
HALLMARK_E2F_TARGETS,0.06788209364567413,-0.0038708626070555053,-0.025155329993497445,0.018547719479804912
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.028363258922326537,0.036944058920347314,-0.060956289120653186,0.03568358619555932
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.01783486080502466,0.01967471505987878,-0.09417239299911431,-0.0455002408816868
HALLMARK_ESTROGEN_RESPONSE_LATE,0.01890528273957734,-0.012053023390984989,0.0740925836288287,0.030321797787780234
HALLMARK_FATTY_ACID_METABOLISM,0.020934263799063903,0.04679743383119166,-0.08887850951689828,-0.0261419332787954
HALLMARK_G2M_CHECKPOINT,0.06540318275978885,0.0047913443472247024,0.10902377304248019,0.00073132652151123
HALLMARK_GLYCOLYSIS,0.02543998231781609,-0.004727638067016121,-0.04020919297938389,-0.04200412837809604
HALLMARK_HEDGEHOG_SIGNALING,0.01604826258782508,-0.0591619899201374,0.004111210114441731,-0.031849141639618814
HALLMARK_HEME_METABOLISM,0.05264173374241199,0.03521471304610334,0.044152916420361586,0.011667211198431714
HALLMARK_HYPOXIA,-0.050408353098594795,0.07941349177851269,-0.10018031537783513,-0.05175124263914268
HALLMARK_IL2_STAT5_SIGNALING,0.044115172586619074,0.03638415947339269,0.006654840981988181,-0.02860784245759281
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.021734827354269213,0.014933889816862354,0.0508272630119284,-0.053220434983734737
HALLMARK_INFLAMMATORY_RESPONSE,0.008853251589631194,0.027062705199086746,0.06844451755623535,-0.07612453622697392
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.06801552373044265,0.05215745467431671,0.09064448450775402,0.09772082104422136
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.018722831882026232,0.062222389802070406,0.095593564429189,-0.00989786930058761
HALLMARK_KRAS_SIGNALING_DN,0.02383110834863908,-0.04666230141484065,0.035018164763097735,0.07900768795625636
HALLMARK_KRAS_SIGNALING_UP,0.04057984243167645,-0.02821733012172373,0.08444951086765631,-0.008350929488005195
HALLMARK_MITOTIC_SPINDLE,0.06471424127584041,-0.0040339423633950315,0.058366759838973145,-0.049078050766967654
HALLMARK_MTORC1_SIGNALING,-0.00013567556336268802,0.033698896690786816,-0.06016530856380808,-0.03398112950303122
HALLMARK_MYC_TARGETS_V1,0.0632417116818837,0.060663585909310334,0.05684759738108183,-0.00946728481938338
HALLMARK_MYC_TARGETS_V2,0.04148731840201587,0.05230899385144082,0.04978777134609391,-0.06022821826210033
HALLMARK_MYOGENESIS,0.03460291753228786,-0.012778924543481484,-0.04492210595717777,0.0168737899417751
HALLMARK_NOTCH_SIGNALING,0.036576573695056416,-0.000548564759011952,0.1334771620702758,0.0365846273423704
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.050922835560471884,0.07593205224476869,0.07735868582021234,0.04845835319540475
HALLMARK_P53_PATHWAY,0.006653133527933821,0.05959776946684757,0.05114277498302848,0.018200960944895667
HALLMARK_PANCREAS_BETA_CELLS,0.0537207747884579,-0.0012648444949856306,0.0950440883552302,0.0052302562815769674
HALLMARK_PEROXISOME,0.05665498040599769,-0.005644803677541105,-0.0029256025745409493,0.030806430254776227
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.058403416506810045,0.016888854121447073,0.08842168398259423,0.014555717255173834
HALLMARK_PROTEIN_SECRETION,0.021299771598422383,0.0545609029772548,0.04003042522504555,0.005796344746648087
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.0009483735187475423,0.0786824673470661,0.07556617205342453,-0.024410686104189012
