,UKF296,UKF334,ZH1019T1,ZH1019inf
HALLMARK_ADIPOGENESIS,-0.001925279252037524,-0.008322241711365324,0.1039968285577972,0.030454067476609815
HALLMARK_ALLOGRAFT_REJECTION,0.03277433871743673,-0.0558790701927798,-0.06247068885475221,0.08000444830546263
HALLMARK_ANDROGEN_RESPONSE,-0.01269820325810632,0.024216613811388878,0.0425968660086236,0.017440151638586705
HALLMARK_ANGIOGENESIS,0.012771147746106335,0.0983934515982093,-0.00958324674205613,0.03263396685095174
HALLMARK_APICAL_JUNCTION,0.046488518619750355,0.027502014070640287,0.06684315176604999,0.01675646188357181
HALLMARK_APICAL_SURFACE,-0.05077641037696986,0.01747576538022637,0.12443027998345862,0.07299961006362887
HALLMARK_APOPTOSIS,-0.002057546196379053,-0.07001426733443429,0.05098277831958474,-0.018896467966920592
HALLMARK_BILE_ACID_METABOLISM,0.07742789274607341,0.04535649567081856,0.0740719528522256,0.021590805678276905
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0022625635667752725,0.09728568171190638,0.1329264564808908,0.022515954826145056
HALLMARK_COAGULATION,0.03138961180076705,-0.025400487282459788,0.10196177853831738,0.039370367100931426
HALLMARK_COMPLEMENT,0.0014130892793982333,-0.09165605449551623,0.015726156935531248,0.02557478626878662
HALLMARK_DNA_REPAIR,0.03781777691899073,0.03416473635912176,0.17442522060787202,0.02187568676282155
HALLMARK_E2F_TARGETS,0.015609291131315976,0.04194084093838324,0.08402192585876066,0.04749151553761747
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.056573547478678626,0.010664670839248045,-0.031954206390059796,0.0014350154727101698
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.007915992446142984,-0.030997375795619692,0.11832555783146932,0.028327187292337415
HALLMARK_ESTROGEN_RESPONSE_LATE,0.014692932486998912,0.09204828155731248,-0.0023592048105450583,0.0010153656326226596
HALLMARK_FATTY_ACID_METABOLISM,-0.009792396010540782,-0.015205975916088164,0.11377344726832805,0.016682135625905505
HALLMARK_G2M_CHECKPOINT,0.057476743417812094,0.03246366053919427,0.02145442577885885,0.06746154290078946
HALLMARK_GLYCOLYSIS,-0.004058356963644552,0.07803941969855638,0.09636981355446086,-0.013420700681902773
HALLMARK_HEDGEHOG_SIGNALING,0.05510796560651102,0.023192911815965524,-0.030344286647126312,-0.010131249739398152
HALLMARK_HEME_METABOLISM,0.048004828842877434,0.08924968812739986,0.14292054559875697,-0.0015262693569657471
HALLMARK_HYPOXIA,0.022926184102778167,0.08445870370068032,-0.022979223448450367,-0.040834199916668264
HALLMARK_IL2_STAT5_SIGNALING,-0.011810284228994841,-0.03266716299334941,-0.003868535227476837,0.023468952249242465
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.027930262167282487,0.05360498860502441,-0.027188351336721935,0.028091343523130658
HALLMARK_INFLAMMATORY_RESPONSE,0.014468620612398484,0.0013393159583413472,0.039075696887944315,0.03798706630394813
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.01779041848751009,0.054323263045103286,0.121306928183718,0.00027676203575484917
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.04503037113505651,-0.0030795546213838025,0.06218569272224251,0.015791618227848442
HALLMARK_KRAS_SIGNALING_DN,0.010946137090121068,0.04575073463528981,0.13954733817912832,0.03559586666596063
HALLMARK_KRAS_SIGNALING_UP,-0.026320671439640297,0.005890432572107301,-0.01134113862278295,0.0061858765614581064
HALLMARK_MITOTIC_SPINDLE,-0.005567821965779361,0.03228076240944918,0.06993736418021303,0.011281117012722088
HALLMARK_MTORC1_SIGNALING,0.01792340629984516,0.06200181601406495,-0.007612455747290222,-0.018813326919481746
HALLMARK_MYC_TARGETS_V1,0.015734294015934316,0.0378164569218437,0.04851684737833898,0.038068132552384844
HALLMARK_MYC_TARGETS_V2,-0.0008453077727571571,0.05845418550317204,0.11046073120930387,-0.05620298156224926
HALLMARK_MYOGENESIS,-0.008781807959294905,-0.02275061385326757,0.17166043353983035,0.02411347551411227
HALLMARK_NOTCH_SIGNALING,0.015275269570292066,0.03910956305008861,-0.008593895719195417,0.084095044989606
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.0019149432429112455,-0.015926883168622792,0.08562240034956387,0.03557391355316558
HALLMARK_P53_PATHWAY,-0.03197067421818912,0.0011895042800500687,0.03803117724324867,0.0013605401276904204
HALLMARK_PANCREAS_BETA_CELLS,-0.039915100229644895,-0.049075039105969026,-0.014999081256354163,0.06222335873743528
HALLMARK_PEROXISOME,-0.02357082158578965,0.029660101768351467,0.054736102344557655,-0.011688889560318336
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.0001071580277994643,-0.014769438562541952,0.13845498694270558,0.03548359146486905
HALLMARK_PROTEIN_SECRETION,0.036245054237949256,0.048767819533316534,0.0670487660336947,0.0358058686272366
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.061303964227800496,-0.07118253572505549,0.014769201561965956,-0.02050271026506444
HALLMARK_SPERMATOGENESIS,-0.04887238067525719,-0.03628828461837265,0.12642934411415924,0.020695225522175714
HALLMARK_TGF_BETA_SIGNALING,0.052962158455118716,0.02333156261673094,0.02630965065981163,0.042948687214685394
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.013824914812875108,0.062347369258580684,-0.17996126552442027,-0.07196009849172089
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.04118949944007482,0.05127400320280482,0.0586958025193913,0.029883000793177874
HALLMARK_UV_RESPONSE_DN,0.0458658366630135,0.009948242661325426,0.07826382880483823,0.039247848356263444
HALLMARK_UV_RESPONSE_UP,0.0123322256980426,0.010740868383842453,0.1226743919573274,0.03444289340610655
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.012600767408004157,0.09580268858641516,0.020766550505208058,-0.025589086230771396
HALLMARK_XENOBIOTIC_METABOLISM,-0.02475789105931805,-0.026580706006880374,0.109910923604638,0.08836647220953425
