,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.08888422210599678,0.07646180208593172,-0.03377763770694972,0.025403328259209983,0.04097333875645694,0.09355348255534482,0.09945165265680385,-0.034673896890928986,-0.09915029139628753,0.05174700816470959,0.14494838539080718,0.13455500789277763,0.2089231144928228,0.08066013655720938,0.2741934791581113,0.3363150418816718,0.14083038430478673,0.05915864972799169,0.24223700089679306,0.10385105728146173,-0.05053182583351569
HALLMARK_ALLOGRAFT_REJECTION,0.030082239207248555,-0.044730085937510836,-0.030596133796181577,0.03599658344919961,0.032231650117617076,0.013063160206892301,0.1570455147197667,-0.06555242923880333,-0.04808499876720722,-0.013473611163026502,-0.16468362209132145,0.1920838488629386,0.06648687271890491,-0.10775760107292255,0.08573527339089729,0.2304255172016102,0.11550459970720872,0.08925574907115287,0.12783337735698366,0.035769424990407216,-0.03228959690627473
HALLMARK_ANDROGEN_RESPONSE,0.1054360682350978,0.033083570363939746,-0.02194111679814273,-0.0037299924041865736,0.017964539126883092,0.04548056274000739,0.18257643153509112,-0.10505749292836902,-0.031290777607855785,-0.031540842687404744,-0.04947707953098032,0.10777463846324167,0.13307386394203513,0.06898498967762792,0.22300454587127364,0.313812665985768,0.04107254370561575,0.0841930269613658,0.13259279441220403,0.12165567692242729,-0.049397947716938624
HALLMARK_ANGIOGENESIS,0.0025254881080094913,0.0331383517782733,-0.08391439308638013,-0.07330824231827184,-0.01104387337590006,-0.050490871207118974,0.21429886319854882,-0.09093198850007964,-0.013073557729481046,-0.013168850240932499,-0.18073809379501443,-0.005240005161509474,0.06981960118126943,-0.16043664844524982,-0.05836738811358955,-0.24720436578518665,0.07236792381161397,0.02974805448762075,-0.12439251605211944,0.07217012446572188,0.013724409474320265
HALLMARK_APICAL_JUNCTION,0.1157892814779821,0.06552614348425091,0.029754184823276703,-0.011247495149263537,0.02342915197045759,0.015279648200186282,0.2409588228399845,-0.10778088565743944,-0.004370884736536799,0.017687083174951046,0.04929168383257815,0.21539023129188467,0.15411053387429177,0.08886389056013763,0.24294383869524602,0.3402373064084564,0.13792787263305492,0.13959836346691215,0.18204000267926146,0.12914444952982046,-0.034570043300755075
HALLMARK_APICAL_SURFACE,0.0882210052146813,0.09497252357663759,0.03380173621349189,0.03696168607332391,0.02597876101756367,0.06050034365491374,-0.06950124648271512,0.03925963803983747,-0.09008937100517214,0.031984854422870086,0.07432809360581856,0.22941017404313552,0.06517555363502199,0.013610275272152668,0.1920787241969853,0.2771331278619747,0.0401672007414637,0.09095587385405432,0.15172088447563498,0.06667641034948528,0.042442000514020056
HALLMARK_APOPTOSIS,0.02059034110023774,-0.0031093604758126803,-0.054050022830483685,-0.05784260820291582,-0.0016215466293008924,-0.06344092563228994,-0.1073480270340735,-0.031188925422116705,0.016807267207181124,0.025786373667401927,-0.056803285488830825,-0.06478776692323937,0.06342302103291134,0.01916068555373761,-0.06688375596012806,-0.17969010213634504,0.01689410665480305,0.011780145928729313,0.08509173678912982,0.04315581676927297,0.02566694946934273
HALLMARK_BILE_ACID_METABOLISM,0.07735120996713454,0.08314433287036843,0.05643825828649886,0.02274862109661062,0.008068948844622939,0.07831012201771129,0.1732780041115191,-0.07769083793843908,-0.06426513200187817,0.004891352654744335,0.003009339630738727,0.031121600754285276,0.10546605532243529,0.0920169567940335,0.1709339765706451,0.2880069448120458,0.06185351340973517,0.0551603778575274,0.20421798225485938,0.13054098994378407,-0.038531570008615255
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07353738659406085,0.06437128175066464,-0.024947635729786952,0.016778623608604826,0.04932246892976582,0.07707002681375796,0.2183263358070567,-0.04857265052780987,0.01826475193894696,0.01990515398130428,-0.11862577091012413,0.18538195944754374,0.08212708580129595,0.07649738777072838,0.2717895651628025,0.3589039942260225,0.04429004339432682,0.010387386563116913,0.20222208359596816,0.12065711315242728,-0.06313236289538149
HALLMARK_COAGULATION,0.04159243890716098,0.029355380679215608,-0.11068495255922765,-0.010482973242687483,0.0566336023961551,0.00046985368242225255,0.09000067589016421,-0.08530740446945115,-0.05413899491018252,-0.011746537830768063,-0.1612853722796281,0.22175156309028507,0.12041135711361768,0.0048317850418026186,0.12857141066561237,0.23912397625689452,0.0978805682209499,-0.021484242441910256,0.11547941894501905,0.0034440470414561363,-0.07033494460388323
