,MGH258,UKF248,UKF255,UKF259,UKF269,UKF275,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.054388339978015086,0.02090478171510873,-0.06649213443105143,-0.0021280873990950915,0.07812730304471197,0.03429941003103917,0.13022836190214962,0.09788948335436762,0.05521987839468872
HALLMARK_ALLOGRAFT_REJECTION,0.035183367691230996,0.014727050512799364,-0.02023601163100868,0.00022849579349852966,0.09223823771633659,0.005581178470905492,0.08205626095499043,0.11704043543841593,-0.011374607567491653
HALLMARK_ANDROGEN_RESPONSE,0.07920994162699026,0.024518071036073577,0.04588450058286912,0.06236619969739557,0.1411752924068351,0.03376217852238865,0.11331996955982665,0.0737844918486002,0.023894726109684593
HALLMARK_ANGIOGENESIS,0.07568234246330509,0.04230021534646642,-0.05508922956347541,0.06957054280553901,0.07419728965249799,0.042554387252545324,-0.08799606780444269,-0.005283781994373381,0.04923347839610166
HALLMARK_APICAL_JUNCTION,0.053653853394843846,0.030303308775175637,-0.07392239462650388,-0.009563433216011644,0.07891641421470877,0.032982336380451255,0.1399755199306361,0.10632632872925203,0.04595157772137774
HALLMARK_APICAL_SURFACE,0.018901270179539666,0.02385168076815662,-0.07597345053021828,-0.061304287422851586,-0.09260984111772959,0.0200472886819236,0.0564996512571636,0.07618781446520116,0.008201252176127228
HALLMARK_APOPTOSIS,-0.024960346679072643,0.04383651260060175,0.06566079837510361,0.013102743556990154,0.01680166344886753,-0.01372636138216481,-0.044974353879431536,0.034232175973169306,-0.02661962469255534
HALLMARK_BILE_ACID_METABOLISM,0.0825620466775129,-0.04839617137839137,-0.10122733086840249,-0.05622858889291508,0.11087830427724657,0.007851605736181776,0.10374044016420822,0.0785328368189748,0.0055336354111085746
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03826069945358423,0.0666702468366304,-0.03592536335327699,-0.008903483081232457,0.11255272989574844,0.003591097136363891,0.11358774616427246,0.0427373621139157,0.015526043729563491
HALLMARK_COAGULATION,0.06299092100995127,0.050193083240820065,-0.06369076379447931,0.0036700294056517444,0.09051244099312353,0.028737202803686798,0.06914416778578426,0.11356099135413128,-0.04183985193772306
HALLMARK_COMPLEMENT,0.07056274198649352,0.013107913402862206,-0.0330232154224904,-0.013636005384261416,0.08448656476983327,-0.03445423496983567,0.043148589208990104,0.08518724593545417,0.0356155367090398
HALLMARK_DNA_REPAIR,0.04379986509845655,0.06554913577393144,-0.01523184669125,0.030625152173525474,0.11004362054043318,0.031951779952566615,0.13362091840461543,0.09508115014521189,0.05463993805143254
HALLMARK_E2F_TARGETS,0.02500267709070508,-0.005461302507659265,-0.08126990027172763,-0.04214395742290799,0.11244909805557457,0.029481814246972358,0.053345540945775115,0.08779352488440616,-0.05270315255956789
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.042529277866858825,0.034836862646534496,0.05890780725251175,0.10282489661173823,0.08419197238484152,-0.013089007937627278,-0.07387202045873473,0.08280879630818308,0.05606051101357774
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0315253979533747,0.02077930348789304,-0.05342960821316921,-0.02388126876023091,0.07305540076898051,-0.015559481751193366,0.08986176097284938,0.08750561095718708,0.04460701556419895
HALLMARK_ESTROGEN_RESPONSE_LATE,0.025533260450521275,0.041265948107650344,-0.05423531928089331,-0.04250616838867414,-0.04615468525239608,0.09228508712853557,0.07306672314384309,0.04173063529638317,-0.01967037339969261
HALLMARK_FATTY_ACID_METABOLISM,0.05813150748954564,0.04624623092859258,0.08925163670535649,-0.010925777561699664,0.07192603916148427,0.007391396630684824,-0.024783128061424783,0.01816528425080335,0.048425053365932245
HALLMARK_G2M_CHECKPOINT,0.07486371476575146,0.018917800710141843,-0.005099665050530885,0.0464881344810162,0.12330628504599955,-0.006469182071257898,0.011503285284572801,0.08789785502868154,0.02425549812172184
HALLMARK_GLYCOLYSIS,0.0700524248100191,0.05831038253023883,-0.03401605865607158,0.04558393280904577,0.06167407782385925,-0.020315808593413677,0.07585252323462023,0.08452788620017583,0.07807453783907416
HALLMARK_HEDGEHOG_SIGNALING,0.06520815920253908,-0.021742145621616634,-0.08955923872580344,-0.008814100767581604,-0.062075437490305224,0.012881424336967469,0.08254521365747035,0.013813101865324052,0.03369632041763972
HALLMARK_HEME_METABOLISM,0.07781106265675136,0.08324118856764422,-0.0028291234077058064,0.023602675297024405,0.0989719166261071,0.017078093856557047,0.129993798937824,0.08890250267992332,0.057630991997629936
HALLMARK_HYPOXIA,-0.00788515863425253,0.013742507926928433,0.10517865543759371,0.001767678474046902,-0.06344969821588362,-0.03320722102231571,-0.11169737888381603,0.0009519369354637964,0.09087615540851421
HALLMARK_IL2_STAT5_SIGNALING,0.08897269268913523,0.04197846044057615,-0.02868205918271225,0.03160766837827582,0.1031485040763848,0.013180441297668582,0.12742759844428936,0.0911550450371908,0.07278265301429929
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.01398443744838254,0.08251453674752524,-0.0474776604226132,-0.00037534960869370674,0.08195118377805989,0.007035162906830763,0.012524952423284509,0.05781764102745799,0.07110648143410465
HALLMARK_INFLAMMATORY_RESPONSE,0.0732014320628008,0.0713709920762183,0.11706626502467792,0.030274864684461215,0.024651624655395936,-0.01450108791277412,0.0028113240492332043,0.04711900705579626,0.08916153846815938
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.05791326177887909,0.05119323942492809,-0.08178129034809517,-0.020141311422399895,0.10957351588924238,-0.0003370461291950469,0.10236660453043085,0.1333207849330331,-0.03354551232964545
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.031470867929917795,0.09201451733237902,0.0346383506095729,0.015152136635018718,0.0811535588127935,-0.0064847734454172275,-0.004232809999688929,0.07940402619628727,0.02538337048787721
HALLMARK_KRAS_SIGNALING_DN,0.045318094844097594,-0.003028363131471561,-0.03828402480025773,-0.039144287945792534,-0.018887485333514555,0.018704831479272547,0.11253711461747228,0.06356045233477771,0.033561001526639704
HALLMARK_KRAS_SIGNALING_UP,0.08857796024597135,0.03327208796279647,-0.025842282769179034,0.07089590702509736,0.0031108605218905013,-0.02607605883096442,0.1088947050569331,0.13475450430122696,-0.011458427901095808
HALLMARK_MITOTIC_SPINDLE,0.08984247846009775,0.025204119097717408,-0.05652363707034706,0.005429740921710988,0.12422939431234109,0.01378666555311888,0.12122329296938719,0.13068433167075386,0.044110781367058226
HALLMARK_MTORC1_SIGNALING,0.0498080347582584,0.017637567003460253,0.09010773818159754,0.056411007614925006,0.09630026564707975,-0.044754731558771584,-0.07427027883821162,0.03235495173366657,0.12015703147333674
HALLMARK_MYC_TARGETS_V1,0.05632594769799618,0.0005599574838732119,-0.015980977756793555,0.0392091293718863,0.1191123483471586,0.027803603383947818,0.13639774511716085,0.08558952720971935,0.07322630947032756
HALLMARK_MYC_TARGETS_V2,-0.0019458910421223797,0.06986441930135594,-0.10820214335935885,-0.01220256560906862,0.02200085246973732,-0.005981499194218666,0.06576803688613016,0.06826708526904349,0.04869673226915263
HALLMARK_MYOGENESIS,0.09965164863882743,0.028161745459756773,-0.072094942637764,0.030367001635376072,-0.010226647430689201,0.00037838328495637977,0.12117848678154351,0.12541578149461405,-0.03903282568284511
HALLMARK_NOTCH_SIGNALING,0.05633688621528118,0.03347330903697371,-0.07042103273202263,-0.06065362490903202,0.10858262806113847,0.03486082282795263,0.1761342902742624,0.10265447925647583,-0.004458940830123816
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.054922536669255964,0.013185286800790464,-0.025718512032823188,0.022703452290021055,0.020121472733457456,0.015021227684058606,0.13995368994742102,0.08574785187245065,0.011297065306794677
HALLMARK_P53_PATHWAY,0.03266298158333506,0.02840886958305095,0.016724250373695917,0.003961879511850175,0.09110509735151172,0.03323798304877696,0.10313023973210395,0.06758872151383266,0.07907370299372128
HALLMARK_PANCREAS_BETA_CELLS,0.06243120439581245,0.04361509736724806,-0.053137527734943,-0.02777871945548388,-0.03803034975127615,-0.02649425706194682,0.13057084464773122,0.07117203590561515,-0.016126311684775553
HALLMARK_PEROXISOME,0.008405005448956091,0.056841751353336904,-0.07457683935255371,0.0011459963071593921,0.03316274668599427,0.03262238169946642,0.1218472552000211,0.058341909958237965,0.04390326463762565
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.06553256838359904,0.009932416289148418,0.02539704771808693,0.05419517036664559,0.05880333356807933,-0.012589206579750774,0.14743681430000982,0.11258538602568066,0.06224999458027205
HALLMARK_PROTEIN_SECRETION,0.08626851929363441,0.06000727296363102,-0.0031987622775643486,0.017990661004376147,0.08843611526473871,0.016121507660361325,0.12114275752464487,0.08303815475216245,0.08796844937317366
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.03221461321303819,0.07572644848187347,0.006908897017399284,0.03659180042118477,-0.030649935365581377,0.009138744004761924,0.11131647629617959,0.05417980737525096,0.10879916020933335
HALLMARK_SPERMATOGENESIS,0.05620902305173741,0.017432021035874615,-0.07386190781762274,-0.04260899723946022,0.05633716266116675,-0.03504945562213447,0.14373748109877013,0.06864685544288156,0.0228404464605
HALLMARK_TGF_BETA_SIGNALING,0.08461284255856448,0.07238126679453255,0.022671998963542186,0.00434685276817684,0.10769625880613984,0.04867480993164026,0.13112834031950932,0.14053660855117756,-0.030223507217719898
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.06360865289905751,0.07592292093393715,0.008785020278795063,-0.012944198357934911,-0.08231731609522244,-0.014888476900604396,0.025376158382416025,-0.02223815649719044,0.046718955707821294
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.08942038863988272,0.08939420226215239,0.037275233763309934,0.03261196145583068,0.10126269842417221,-0.03677462876967373,0.12843162591389462,0.09525533037606401,0.0991505547465093
HALLMARK_UV_RESPONSE_DN,0.08437983071163956,0.01109419279234924,-0.08154231989495293,-0.02890669457400635,-0.0060936649274227666,0.04723366491199635,0.10409074649582468,0.06264845079332776,0.017228850101235944
HALLMARK_UV_RESPONSE_UP,0.08704141999875487,0.03654791580962268,0.03226851477949541,-0.010451708786580553,-0.05580007779763384,0.0002448432075653354,0.1283746308575297,0.06443050862146613,0.08152272684290514
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.023857514578131372,-0.019861132550637196,-0.010522756626196794,0.0006155610112310772,0.11400672703747312,-0.013583943157437876,0.09146596568606057,0.10819375558516468,0.08388448234412069
HALLMARK_XENOBIOTIC_METABOLISM,0.062347972156205606,0.05216845729745818,0.08843577287215798,0.0015162594097675986,0.04889840066902098,0.016494601971214207,0.1010997638450555,0.06763352589726596,0.008817376519473613
