,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,ZH8812bulk,ZH916bulk
HALLMARK_ADIPOGENESIS,0.07031051577172893,0.05436876611657701,0.08077212690993534,-0.03598545805262419,0.04671218604309793,0.05660566665943095,-0.028649527365951336,0.1813487342143824
HALLMARK_ALLOGRAFT_REJECTION,0.04735236883036045,0.08835752495426881,0.004459446253119612,-0.12739917650498456,0.009522487643756825,-0.05469417943773896,-0.03471081686355237,0.007627413460261437
HALLMARK_ANDROGEN_RESPONSE,0.06284084147810524,0.04671775610317638,0.06103755185524076,-0.09747502524485188,-0.0044183168847721005,-0.002140723771332463,-0.07751124234574445,0.1936836862378617
HALLMARK_ANGIOGENESIS,0.08334999804815223,-0.05923142639716589,-0.03710989729577577,-0.1659055635414717,-0.032711793113627825,-0.004177097663864204,-0.0063088696375027675,0.12541367764133934
HALLMARK_APICAL_JUNCTION,0.05057836059583227,0.05590161604090018,0.08173932180066706,-0.09659964896651412,-0.0071243319247756886,0.028713335788153414,-0.06252906443291097,0.20658360715374877
HALLMARK_APICAL_SURFACE,0.026303399343091845,0.02865351731798348,0.045638235248724845,0.11111056129777903,-0.01679956700528323,0.08636820020605863,-0.09810191748269347,0.31208268020140795
HALLMARK_APOPTOSIS,-0.05116065099781329,0.03044671280897371,-0.036859322087376856,-0.04144500702545662,-0.10341785610399049,0.06356884386621804,-0.024247685036458574,0.09184670388099699
HALLMARK_BILE_ACID_METABOLISM,0.04795031804486233,0.03147822087180322,0.05822982882152431,-0.1818042679134526,0.012741798725895905,0.004310044459739181,0.009381329001523256,0.10738161799049974
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.030917651247214923,0.07452514031102213,0.09191879833300369,-0.1022079380414623,-0.09639178778831911,0.02282315792237947,-0.037864880622376765,0.11022228298536885
HALLMARK_COAGULATION,0.010389411746984656,0.04159648345119652,0.02982811326045552,-0.14494217747754673,0.036557110919413514,-0.020598729961810155,-0.0535586811017285,0.15681147872544668
HALLMARK_COMPLEMENT,0.07027775786759875,0.062190394277387054,0.008769396173342443,-0.05738943390062237,-0.07002765291706571,0.020887820007500123,0.004058525529637032,0.2023152619071966
HALLMARK_DNA_REPAIR,0.07332794038458938,0.095390887488006,0.06238797639833915,-0.08618850456600272,-0.010001298911526648,0.06929149676910934,-0.07585136014185971,0.11417509107773782
HALLMARK_E2F_TARGETS,0.060396503607464104,0.06947102587026446,0.04829382293208654,-0.09979453277370233,0.028978452647062142,0.059377291870888985,-0.07020615677410519,0.12242474438318404
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.042044108159734764,-0.036456848947760086,0.00848921464432489,-0.09760997085062165,-0.03234622607564614,0.05143364789872243,-0.028051778612714587,0.12979246440146358
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.04531982486977166,0.009368964792469658,0.0889645247007731,-0.04715529691991101,0.07070353903516152,0.01027461855219472,0.061513108750417475,0.18432493247005025
HALLMARK_ESTROGEN_RESPONSE_LATE,0.034022472240842296,0.030796486042281863,-0.008503163378915485,0.12874955729383022,-0.017622051162400548,0.003569968766937556,-0.01079602056348432,0.1015024124036643
HALLMARK_FATTY_ACID_METABOLISM,-0.05981215566392808,0.027354165064208097,0.06506923941806043,-0.09460131203604079,-0.06696539761669626,0.016809240439694183,0.025167523402693664,0.0631535539096459
HALLMARK_G2M_CHECKPOINT,0.02728237454400488,0.019382836920200354,0.10421679870978962,-0.10649453140281218,-0.0327177319088143,0.023877552014510018,-0.06523441757744668,0.12228200960180238
HALLMARK_GLYCOLYSIS,-0.02947056998775091,0.01711097657448697,0.06958470344877749,-0.06563799750650834,0.02957921032029347,0.016923738713712524,-0.05691408325645067,0.21751549297613088
HALLMARK_HEDGEHOG_SIGNALING,0.041662627671606965,0.10958996615932083,0.07642628735380842,0.17170155321370775,0.07266780143864883,0.07005071835497574,0.035977621851856004,0.24473385888234217
HALLMARK_HEME_METABOLISM,0.06529422638967328,0.06654981319460745,0.08867470349698015,-0.09451086964782256,0.04483381279355611,0.0354552268187122,-0.031664600392988476,0.13754178311978535
HALLMARK_HYPOXIA,-0.07682152924859832,0.014003070114773194,-0.017766012000199376,0.1271074783486517,-0.07784268159194345,0.03530637585961998,0.02259040025206272,-0.07353659261380198
HALLMARK_IL2_STAT5_SIGNALING,0.09544711400855384,0.01985880039472559,0.050734701256742905,-0.1005005869552736,0.01661095621546952,0.07566775048089397,-0.04613308102363172,0.15032393329078278
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.05298670070213346,-0.033732324080897394,0.005706915313899202,-0.1684167354080137,-0.056536806125358156,-0.06032107639826107,-0.05932275159781644,0.19955372687343143
HALLMARK_INFLAMMATORY_RESPONSE,0.039557424855508644,-0.015481026037869293,0.008928970348049877,-0.08025671111483343,-0.04370763616696952,0.020963909910979947,0.04329144012694927,0.14969610342000947
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.09029011949371143,0.06343419050945073,0.04372711088492713,-0.14757042200679482,-0.005572597323457486,-0.03046641042102241,-0.06676850406849935,0.12470180728297281
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.06833416112133699,0.031151561450549023,-0.016612756363432516,-0.12881530808587877,-0.04759652740957563,0.04666787284913202,-0.012195441090174564,0.07039812470881682
HALLMARK_KRAS_SIGNALING_DN,0.024406217049161905,-0.00602739074896022,0.08794834273550091,0.10277065464669136,0.05396792773144911,0.05461049361161414,-0.04617858704536668,0.15106129802640178
HALLMARK_KRAS_SIGNALING_UP,0.12100428295209407,0.10718887957530096,0.0393339843423565,0.10710424644195264,0.05688879961656519,0.03205118499686129,-0.011263572065444802,0.19966187544312763
HALLMARK_MITOTIC_SPINDLE,0.08119571518857321,0.08720291915148128,0.07599089579375448,-0.08043031274839878,0.01717574343294505,0.0699754868202212,-0.054989744083571435,0.263044344507721
HALLMARK_MTORC1_SIGNALING,-0.03195230597937238,0.028470951544224722,-0.03025874131888343,-0.07147421085949704,-0.07674262623127963,0.04938034065460135,0.04311040446688391,0.10082239661211069
HALLMARK_MYC_TARGETS_V1,0.06224510335303561,0.09808654874262487,0.08179652012544804,-0.08381245956952907,-0.015088423965796523,0.06161690014642214,-0.05214266843847568,0.11889174877233957
