,UKF243,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF304,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.04323988440521483,0.05077598407254589,0.01184055407037182,-0.06234911671109984,-0.07728224195435544,0.07002400672464308,0.005944409209727809,-0.06941751952243932,-0.02527662153489536,-0.09804276603239039,-0.15997029146505765,-0.021431043656002253,0.07391501261483086,-0.011444043332105948
HALLMARK_ALLOGRAFT_REJECTION,0.08731495062921221,0.013545142292537542,-0.012596565157872134,-0.08643744605429791,-0.025007493662380614,0.10009263141047338,-0.01437201593844728,0.08043912228354896,0.10935203897816338,-0.1774750557728986,-0.17043212130033197,0.10936572506334688,0.20308701699122197,-0.04128893975954838
HALLMARK_ANDROGEN_RESPONSE,0.03720873717517154,0.021220171234662157,-0.010026549409763672,0.05115155583395162,0.011783711656967137,0.0880478403564882,-0.026133850286504643,-0.005591627831907337,-0.011723736896770656,-0.019707394199412625,-0.07952754463438014,0.03763484494398695,0.24701155511581457,0.09816618346500625
HALLMARK_ANGIOGENESIS,0.009099357386392233,0.09168274774394575,0.02060939333643734,0.08657893730303416,0.05233441494239305,0.095585800555436,-0.02951018832023746,0.056899662460811455,-0.011062434298970709,0.15256927567525258,0.23474221796505104,0.20715200311598092,0.27894140063817785,0.3319889316414793
HALLMARK_APICAL_JUNCTION,0.014601430786742985,0.041914093680223155,-0.02092451337300259,-0.027118910383432546,0.013504669305657148,0.07378401914080435,0.002447734114798526,0.05228692436775952,0.020770350676442322,0.001464839411556632,-0.09377554023681979,-0.10166099153356613,0.18282519216841112,0.08921207656842912
HALLMARK_APICAL_SURFACE,-0.030136750124003985,-0.01947683485592987,0.0036176816952530224,-0.10499488297254482,-0.060883605077167974,0.04072937667403088,0.018753846469079,-0.09648676963556524,0.01082201297460385,-0.06325103622866741,-0.1590462927994773,0.04707288882924321,0.19515417398376086,-0.025151297085031967
HALLMARK_APOPTOSIS,0.02912290499986637,0.14336670494942444,0.037782724402865106,0.05913000929602747,0.08820797627669882,0.02385226901980709,0.01214552259242264,0.09395401427415455,0.019245396674909435,0.12428128694325757,0.22397810347555766,0.12008059256821584,0.1647722968104468,0.0048064409607463075
HALLMARK_BILE_ACID_METABOLISM,-0.0269827409141714,-0.05886136298839666,-0.0342318175809232,-0.03617125791522035,-0.10076090863785228,0.07344172927915373,0.017916100876798638,0.0037295989153657643,0.008050416975444783,-0.04955236463980603,-0.17938377199779096,0.0039764046470052855,-0.010481789011468855,-0.018602754475400368
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.051595175547428075,-0.1134070882531481,-0.05962134783447744,-0.02734731197328458,-0.07502851371692901,0.07315353363070924,-0.03514581225114624,0.020287100011513542,-0.08705462799966587,-0.07758890977630237,-0.19723421324893745,-0.17023559145762526,-0.013556418103174222,0.013093307592889868
HALLMARK_COAGULATION,0.019735219198838135,0.08801235966909554,0.05007625373712633,-0.07152360037025501,0.04529660116246607,0.10270017054933256,0.03259949156377306,0.10705070702146895,0.03906555578731004,0.05144074847615814,0.0032568329976123845,0.15834089421047784,0.25220066091949145,0.19051800930545332
