,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.20796174397135386,0.2905472541872844,0.3487386956887236,0.027589559104289174,0.07104967012668346,0.07316077044649189
HALLMARK_ALLOGRAFT_REJECTION,0.1977389489443119,0.150884263633315,0.2437714773776734,-0.0002395416530098827,0.13498627157115803,0.028165896359103493
HALLMARK_ANDROGEN_RESPONSE,0.17640140909333685,0.21994272705917586,0.2784568010504526,0.01382681305589978,0.1647166316939479,0.13932854677259404
HALLMARK_ANGIOGENESIS,-0.09454088523231279,-0.015655120602180977,-0.13357768486116844,-0.002639455421928408,0.048066258256559934,0.06850260082447848
HALLMARK_APICAL_JUNCTION,0.2743411316308504,0.29928826812460035,0.2999979911927455,0.08506497249095796,0.1547402080228894,0.11643201851110488
HALLMARK_APICAL_SURFACE,0.25603487146809983,0.27211925084741556,0.2735134708014448,-0.03882755208289935,0.12722946291407028,0.06291947793414056
HALLMARK_APOPTOSIS,-0.01453295674658297,-0.07939954275443019,-0.11050034078161465,0.043731948414295944,0.05949871404394459,0.038643778809470446
HALLMARK_BILE_ACID_METABOLISM,0.1637529164376008,0.20926454196369088,0.29466320678659486,0.0019904204632478083,0.0332268700677432,0.03389640072173259
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.22248160671911338,0.29432358744399745,0.3076220349379579,0.029408380799947675,0.03957935182947466,0.02197942502276741
HALLMARK_COAGULATION,0.1860397565942957,0.2399744296605299,0.24783258273823008,-0.003600487655559168,0.17466929469589815,0.12483927455607001
HALLMARK_COMPLEMENT,0.1973551641682753,0.22348659872925802,0.20337023237908977,-0.0200018619361393,0.02718447897562606,0.05534255593690805
HALLMARK_DNA_REPAIR,0.23988101716740165,0.2889484473199294,0.34590205512039685,0.1039560958643443,0.020800463371419123,0.04779748741823949
HALLMARK_E2F_TARGETS,0.20488427690096217,0.20903305415488962,0.225537913834142,0.06796231566195496,0.038480421522562966,0.08563516477292875
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.007598136128374452,-0.03504069542231027,-0.10543269066470663,0.03998582451307795,0.18132151866663188,0.1335974683180323
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.11433183502446616,0.20730620893435678,0.16871855897246196,0.07339382460889395,0.06611057224121956,0.03906017286244605
HALLMARK_ESTROGEN_RESPONSE_LATE,0.21169778267378295,0.23871153853642563,0.2970813614836829,-0.022219377946384986,-0.002436514554287328,0.03829124201236902
HALLMARK_FATTY_ACID_METABOLISM,-0.049192620569208305,0.006697376626964487,-0.030784207293301988,-0.04269998127053773,-0.028221721307088887,-0.015975428684030814
HALLMARK_G2M_CHECKPOINT,0.20548178423463603,0.1718613285556587,0.19627175336308414,0.02118223602373506,0.0524855125460014,0.04911698967913217
HALLMARK_GLYCOLYSIS,0.003569832011765758,0.19998929336191287,0.2058974870337228,0.03328008450150466,0.020206569398218258,0.028348356573219734
HALLMARK_HEDGEHOG_SIGNALING,0.11435915754938142,0.2189935347692466,0.15685743229291696,0.03495216767759159,0.07095959389298076,0.018118678950870742
HALLMARK_HEME_METABOLISM,0.19397595076569343,0.27395163612383633,0.30239103841570825,0.0662723917273455,0.045974008714938695,0.0498575313135522
HALLMARK_HYPOXIA,-0.19492179775690616,-0.15236476522479195,-0.22772584507279472,-0.03935722908348916,0.014541622838841561,-0.02360094152677377
HALLMARK_IL2_STAT5_SIGNALING,0.02467800837027002,0.22998648985451914,0.23655490960739764,0.0027520602572427763,0.054932857628076225,0.10214646022977478
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.08626151365786179,0.20010914459404178,0.20776739664901012,-0.012695624309386266,0.06260106182684297,0.07933578211939969
HALLMARK_INFLAMMATORY_RESPONSE,0.00480871776067687,0.020313757013920644,-0.023672479347303144,-0.017330360660726008,0.01856501046876167,0.031369149477619415
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.2643877088118601,0.2764055092445377,0.34347936322651557,-0.019441122217408565,0.0930200683360074,0.14567452450139556
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.0973982316329326,0.08431576959337254,0.10054981094653787,0.0353413120188549,0.10163287741090989,0.06114806676569148
HALLMARK_KRAS_SIGNALING_DN,0.09199971572907754,0.32810235074547295,0.2999133522277671,0.026804707630114312,0.015974924912434477,0.04869020037352187
HALLMARK_KRAS_SIGNALING_UP,0.15185875200198423,0.2580032183403675,0.29854856602278396,0.019265857275162234,0.16451259580292799,0.10469444284522433
HALLMARK_MITOTIC_SPINDLE,0.22959671149099417,0.27058289604591473,0.30148827872757156,0.06605371966460252,0.09768691590708899,0.10365964829639393
HALLMARK_MTORC1_SIGNALING,-0.047822394483810066,0.004713407049445347,-0.0713931913694888,-0.03952171295386759,0.03701272517076132,0.0197175077359247
HALLMARK_MYC_TARGETS_V1,0.2447515539201975,0.21243455950628004,0.3374580886128381,0.05553598229364422,0.05219591676415306,0.03692274482409054
HALLMARK_MYC_TARGETS_V2,0.09148579476960522,0.17403365832926124,0.25747630075996597,-0.007741872162207386,-0.0316716446382427,0.051766574247092745
HALLMARK_MYOGENESIS,0.09864060799587751,0.2896270683884016,0.32297811976319973,0.13406731043562453,0.16364225484566378,0.13512345641722723
HALLMARK_NOTCH_SIGNALING,0.2705573451827234,0.26886320574193145,0.3439512063518392,0.06880910950583037,0.0989733319844594,0.08341438745604132
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.25932843458934,0.2627259568677044,0.35136273223677655,0.08102021662813322,0.030798550655438173,-0.013978990725377137
