,UKF243,UKF248,UKF259,UKF266,UKF313,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.037361673515800824,0.06061516537053408,0.019724402196704818,0.09415267891023199,0.055892229995264296,-0.016180022819144428,0.057594625336081326,0.0394527920894793,0.13942419517836385,0.06523208320488667
HALLMARK_ALLOGRAFT_REJECTION,0.024832419011922503,0.023566607725398505,-0.01137009661800934,0.0759791521496189,-0.004828092796409334,-0.0033157972357672626,-0.058824911767908855,-0.0030723113004652207,0.08642803754091005,-0.07508007812201294
HALLMARK_ANDROGEN_RESPONSE,0.0697252783672611,0.02606156250423588,0.03758727282850566,0.11384882358272798,-0.036100748498779846,-0.015755544006094933,0.07450562380126918,0.0935438937954299,0.06889031822190478,0.09600746239604907
HALLMARK_ANGIOGENESIS,-0.11609182544018962,0.04788098291236599,-0.06034597644607305,0.09052356660506447,-0.07689194598132308,-0.028435076760538764,0.04596947244338907,0.12644504411416352,-0.028483753510612927,0.1963538687249782
HALLMARK_APICAL_JUNCTION,0.03421330468422109,0.03003006638056623,0.03559572472495471,0.09709424691846609,0.03942039367391401,0.04647857325011416,0.060125542670950737,0.08439945068423861,0.11855523435884532,0.10179230359884371
HALLMARK_APICAL_SURFACE,0.08550138920229153,0.04547220289860509,0.020870332898093796,0.05160728393514633,-0.0064430029857238695,0.002128888432432814,0.07527707669552254,0.016509251293373668,0.0728194902037959,0.01909251899092116
HALLMARK_APOPTOSIS,-0.020859586661699427,0.034287383227959274,0.04393262333995712,0.022213249414780416,0.02105360064007919,0.0005750696763063707,0.04884488157534968,0.03072631428690958,0.041986892081291236,-0.05412845920662808
HALLMARK_BILE_ACID_METABOLISM,0.05880588723477994,0.00361055523109945,0.006231434339716649,0.051845339607947676,0.03381603501486231,-0.0036349626931579332,0.0028390346453908543,0.12154713140287275,0.11570089907920332,0.09743891178061292
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.046416930594164366,0.04823784427959604,-0.01959268442528749,0.07230143934584878,0.05155423978103452,-0.03873074089440139,0.05132165498389045,0.0777839728179528,0.10129747587557555,0.10137757618144307
HALLMARK_COAGULATION,-0.016459307576541096,0.05185854693181383,0.007263348061365586,0.06789884975651893,-0.022646171645799365,0.033127583949608165,0.014437857389342517,0.07723383948237898,0.0923913434530846,0.053252590994537094
HALLMARK_COMPLEMENT,0.06958706972453035,0.04635653779941964,-0.006921940261589654,0.07804277106714022,0.055100650673387395,-0.0829813016191106,-0.029351413936145508,0.08175000209262027,0.09583157304808058,0.06450015058642607
HALLMARK_DNA_REPAIR,0.08222614888536078,0.0428381419244069,-0.0049572586636174995,0.11743756643696804,0.032838173356104804,-0.004385580780709854,0.015186629520755841,0.06467940735948732,0.13462841666954595,0.13497638600874332
HALLMARK_E2F_TARGETS,0.05818042305318813,0.012220194213131107,0.04949799105668009,0.0905026112617941,-0.020001885806496835,0.03964046661935791,0.034171058986445214,0.10095089291206483,0.09982594232308724,0.07764390929957674
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.04621642165469945,0.01984586181108649,-0.014329686803681095,0.10183923352822769,-0.028727052695401933,0.04163855239458845,0.11050079592902709,0.07130585663786046,0.05255356124441364,0.13633211021730618
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.017216712739267597,0.01914213595155999,0.021062170532038564,0.02706939764315432,-0.043141196847119694,0.013711370017027113,0.018296008627276678,0.13769734906258382,0.11316859524917346,0.13005244812700684
HALLMARK_ESTROGEN_RESPONSE_LATE,0.06327774483207863,0.03592878371808566,0.03825788206339374,0.08638408383510952,0.03245292308044695,-0.06536535242211387,0.04089972508646398,0.08811352921675264,0.0818207025481647,0.03644221788612323
HALLMARK_FATTY_ACID_METABOLISM,-0.019378082750524918,0.005146768797819942,-0.020419484333140635,0.07039595180904203,-0.07286283044437826,-0.0372211797251204,-0.030258252226028133,0.07170079377529645,0.023421951930520966,0.09685476200509681
HALLMARK_G2M_CHECKPOINT,0.066333980335849,0.018483001415750523,0.009843236690051474,0.08882761278042711,0.041036145736065656,-0.009897607370395274,0.01952148605525391,0.13708438775456672,0.09492490300711653,0.1440044705006528
HALLMARK_GLYCOLYSIS,0.045761512267263646,0.05284721414031892,-0.008788631008280461,0.06510910862584089,0.020418341288986227,-0.005938623699682615,0.014557911953548351,0.12488475739484481,0.10801152590324434,0.13630021540973783
HALLMARK_HEDGEHOG_SIGNALING,0.0335423621078599,0.04074415474325469,0.029866199377024217,-0.05598968273115572,-0.042211649423819,0.08369408674883126,0.08258981507168475,0.09397462913130185,0.04872245152890527,-0.06737357122900599
HALLMARK_HEME_METABOLISM,0.05746805940888786,0.08113366449366564,0.007261910179740658,0.08269902133985649,0.04808942984957861,0.005961646013422782,0.057554328612328724,0.08481035913118232,0.12617406569506523,0.07189667016238808
HALLMARK_HYPOXIA,-0.02408960378885332,-0.007878694676439337,-0.02371503165318948,0.011925233193060953,-0.006600463558416152,-0.019477548654078906,0.04853062511097679,0.06493436140986382,-0.003299317033645117,0.20439548416034148
HALLMARK_IL2_STAT5_SIGNALING,0.02842426058686631,0.013121486849087446,-0.02150050249373822,0.10957790193388162,0.026380842557333323,-0.03973690579274204,0.09669150262804578,0.09155747709366212,0.10321573838820919,0.15419997805739902
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.020862225221791618,0.05566889747907771,0.00015453945346861328,0.049734276118533746,0.056439075126161795,0.07041226027953106,0.1380240721674462,0.10048970888889752,0.09324529624480615,0.1697645330753199
HALLMARK_INFLAMMATORY_RESPONSE,-0.04284084252062346,0.026660461838798725,0.019564900488715398,-0.016783115311499865,0.03166982798368946,-0.012837350235682757,-0.0043485161518175145,0.07493486811474062,0.06774134748584507,0.14947525700576278
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.0543405308765281,0.031062989605376894,0.04744075364367733,0.07844183428475347,0.023694801742287847,0.08795281379627837,0.058824144373677424,0.07004902058697511,0.12964424739535638,-0.04543569127107983
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.014226856486603434,0.013592051643840475,0.02898896420826196,0.09341058913204962,0.06734887007774916,-0.07730917362308215,0.0822614556066587,0.061307972737920845,0.0484462231269095,0.13394369139337786
HALLMARK_KRAS_SIGNALING_DN,0.04140233416242666,0.04975727422772172,0.02088915039240262,0.06688448007652677,0.02227357981484987,-0.015391240517448454,0.019996929414637248,0.0783947072691014,0.11107136890740092,-0.033042093665790896
HALLMARK_KRAS_SIGNALING_UP,0.08743983548982533,-0.009524642725812594,0.0052670768292597155,0.014843172967128311,0.03959583070777529,-0.016211596776117883,0.0894674750250368,0.08885537583333701,0.10725954664938742,-0.05828732359785959
HALLMARK_MITOTIC_SPINDLE,0.06826770316826694,0.04517567481574202,0.02752327676595586,0.09354967502740445,0.027056455892749597,0.02732169814137634,0.04025405663334447,0.05148948701079905,0.13200984228468965,0.07573250496042218
HALLMARK_MTORC1_SIGNALING,0.041547567430714305,0.023361904451544957,0.0037942789060268775,0.06717384554596756,-0.010759804203157626,0.05705736564144248,0.07391408222127316,0.08285759520710959,0.02481012264974498,0.18331332131022485
HALLMARK_MYC_TARGETS_V1,0.10815392070171953,0.0021809025118040937,0.022600500691784837,0.10872611895841938,0.015937058566945342,-0.029825952279849154,-0.005931462865999677,0.03308264476980155,0.10771915964657855,0.1410186536306044
HALLMARK_MYC_TARGETS_V2,0.03130303778515749,-0.0013643377248154325,0.03430436714489509,0.014696467360665407,0.029808055757818596,0.016957446516219644,0.08658486944050589,0.06293573771338305,0.11551640157287905,0.1685513206752082
HALLMARK_MYOGENESIS,0.04254477877624602,0.03122825662183908,0.024851945117583877,0.06498288355285801,-0.001280883163224268,0.04014469103108029,0.0484157206147241,0.04562321168993374,0.11792600598599788,-0.12055535466018247
HALLMARK_NOTCH_SIGNALING,0.009167927919808529,0.04439137709434757,0.05148042971126268,0.13347171557162876,0.04033965012033292,-0.02899216270596821,0.027236509540736524,0.07291150468432347,0.13175657459021528,0.07620815624662006
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.1204101837227479,0.018905579233953123,0.018625084648057823,0.08695503578164346,0.022675038139474284,-0.05695161642221417,-0.016509548962919455,0.04040740322605878,0.12526452524401036,0.010914529170028308
HALLMARK_P53_PATHWAY,0.0909489906471915,0.0019473034944932192,0.012885500380412085,0.09316442073477964,0.01758338003822612,-0.02458774390178524,-0.005936851678824825,0.04249283221827633,0.12372731449568851,0.18062793119120932
HALLMARK_PANCREAS_BETA_CELLS,0.05337926450536709,0.02781127869327407,0.025437490369581667,0.02405776864397316,0.002801894977789598,-0.06427109077910903,0.06527092099268447,0.06330833467450453,0.13160966903460045,-0.0663859550661026
HALLMARK_PEROXISOME,0.06717262287085661,0.057640800828423544,0.061524168053506516,0.04527836675501753,0.06491319777151328,-0.001069147184131144,0.007595463464225922,0.01665684023393675,0.0735006471385772,0.07150834436718342
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.15213939654338637,0.0035036104148698224,0.046083403548692815,0.05024428706280903,0.012842036886117993,0.01948562956465715,0.010826670668287457,0.03500582912663038,0.1175098865850054,0.03699049433378289
HALLMARK_PROTEIN_SECRETION,0.07638465799928824,0.04964881710663638,0.04593282764718161,0.09418404214478499,0.03530710363311094,-0.009494250505922992,0.06436597560857271,0.12935784871801279,0.12514795134141682,0.10344311485912894
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.012746693483016762,-0.017888020083662037,0.01976020310479328,0.03014778671921302,0.03749973987137664,0.00976954193640936,0.04216577208947611,0.03650228817483598,0.10901145017719388,0.04727910532393057
HALLMARK_SPERMATOGENESIS,0.13075759990986682,0.03223590253396584,0.05202100755981311,0.05252033406016731,0.06823486056598953,0.0252476151941705,-0.010981445558164183,0.07579428884258287,0.11457333354828951,0.021705051699828663
HALLMARK_TGF_BETA_SIGNALING,0.0776762807450085,0.04871279772373428,0.05156974404097796,0.09499618532909346,0.05575946648910297,-0.04351185914714698,0.031202402928763372,0.0563044766831257,0.12332613640907719,0.031002772830937442
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.08566239327401547,0.058280727039662895,0.009100855281272215,-0.02355275609669194,0.052417089149885,-0.09616886823287409,0.14577344080808655,0.10477191954525611,0.0216887787613437,0.21909390117467287
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.07296801681446603,0.0040998303314781475,0.012794854447278934,0.10405741592669727,0.0725657611565929,-0.03987911064092203,0.05850383402147882,0.07212988073162009,0.13084963178952946,0.17219905022620036
HALLMARK_UV_RESPONSE_DN,0.007780949342559747,0.025202931463628647,0.024508128084628787,0.035802602939027955,-0.02224477562295986,0.015055024077219552,-0.0017593621213851975,-0.03053317727773721,0.08253071797614923,0.04574073472128962
HALLMARK_UV_RESPONSE_UP,0.09856593834074225,0.02887150324058559,0.06935518005853208,0.07960971770647694,0.07690045257118577,-0.03710165721709638,-0.009896554753384806,0.09599467614562605,0.09445789976538864,0.10398593649293168
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.00967915975144178,0.03918451375712026,0.03331207565804434,0.07400097168900176,-0.008463740612014835,0.09145056663776259,-0.08103689905175918,-0.012965583474146997,0.07146497314514778,0.11501431798846284
HALLMARK_XENOBIOTIC_METABOLISM,0.10128694262204532,0.03559157623130578,0.00342820596618162,0.08033777404897127,0.07096480656709817,-0.03488847277032528,0.03098483813755058,0.09698968521777972,0.11321697664812198,0.09103861166523307
