,UKF266,UKF269,UKF275,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.037587240750593325,-0.021980668099266524,0.05605686410410934,-0.012565852451665022,0.03308969939138528
HALLMARK_ALLOGRAFT_REJECTION,-0.08185191274689414,-0.06472143522423654,-0.004277975912100489,0.02266357822370384,-0.06098450240157482
HALLMARK_ANDROGEN_RESPONSE,-0.026620825603989137,-0.02561288861373543,-0.048875700326909896,-0.05542807624813914,0.029798558968241542
HALLMARK_ANGIOGENESIS,-0.022599794489382014,-0.09309210304175446,-0.07356044352109041,-0.1536559073278864,-0.20670488470367487
HALLMARK_APICAL_JUNCTION,-0.04208989788641227,-0.06413050635032315,-0.0422452606536999,-0.04063722885636139,0.06583794762801565
HALLMARK_APICAL_SURFACE,0.07863409317312609,0.04193783778944965,0.0703184936497215,0.03628116996637611,-0.06589203984129761
HALLMARK_APOPTOSIS,0.01150538025706895,-0.04847340773413713,-0.036770784882455554,0.044820376179852406,0.021460301330065223
HALLMARK_BILE_ACID_METABOLISM,0.019916079144283082,-0.04533861568174143,-0.08053788410330093,-0.03132830175866052,-0.13030096435849656
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.012708467108585138,-0.05165907485161922,-0.06721064407718935,-0.043393907374812406,-0.0540026616740498
HALLMARK_COAGULATION,-0.11044825440739045,-0.07274850666971883,-0.05047974591524666,-0.03853701593692842,-0.18025797528644
HALLMARK_COMPLEMENT,-0.037635693623380984,-0.05758404670535525,-0.07277238691747401,-0.029965759878813267,0.09453381924140482
HALLMARK_DNA_REPAIR,-0.0008035978595526871,-0.055798108828833244,-0.017928044768004102,-0.08111368809039456,0.028310714140433225
HALLMARK_E2F_TARGETS,-0.031204607011511305,-0.0904985667558371,-0.0182142604975926,-0.07715484754179379,0.060389297924670654
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.07909379206313179,-0.06895715380994732,-0.09731482008663987,-0.1424047832421169,-0.03911993545291274
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.029423138136012116,-0.03640039366123173,0.018453609652753014,-0.07383924771219544,-0.04960462725205068
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.02009653605825105,0.04271574946668884,0.01311312650497248,0.03143470547308307,0.11603202790019797
HALLMARK_FATTY_ACID_METABOLISM,-0.030342205418591908,-0.03930468916006642,-0.04871123765693954,0.015996886079443627,0.04907249866884175
HALLMARK_G2M_CHECKPOINT,-0.048680808803155236,-0.0740827012871313,-0.08363998103219801,-0.14392114836394954,0.09249442872219278
HALLMARK_GLYCOLYSIS,0.031120448011381162,-0.01826614141723048,-0.009263064334548866,-0.07497313421872127,-0.0067043685877767245
HALLMARK_HEDGEHOG_SIGNALING,0.08338563082388004,0.0566384285980982,0.09396381312414384,0.13189634246127593,0.1957830584234757
HALLMARK_HEME_METABOLISM,0.014242515683002634,-0.0638331921239675,-0.0017914243563910677,0.004735326621566804,0.051298502570606565
HALLMARK_HYPOXIA,0.004777615049975167,0.05570684654503349,-0.02175334646540704,-0.16929884825546937,0.11448433940233516
HALLMARK_IL2_STAT5_SIGNALING,0.010125547277760539,-0.07578484451479679,-0.030383139976340498,-0.07503156008262347,-0.05116196488813514
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.11361863563802016,-0.0801823318236871,-0.02872570129661499,-0.11579664489624943,-0.11448414927153276
HALLMARK_INFLAMMATORY_RESPONSE,-0.0026793984992898976,-0.05655005677917513,-0.07205399002804051,-0.04862707056221927,0.047265685653661973
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.05964324025953828,-0.07688728655993311,-0.019269429830275776,-0.02316877622506639,-0.17926511223632222
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.02369791340730639,-0.08105454581854583,-0.03754704721199443,-0.1298254657262205,0.11416717745758648
HALLMARK_KRAS_SIGNALING_DN,0.08001759795231804,0.03205310205005965,0.0027651230284979995,0.11576128514456827,0.14380089302014973
HALLMARK_KRAS_SIGNALING_UP,0.08158768580966592,0.03981380382209305,0.055120971297466355,0.050752163616765315,0.10986518285714819
HALLMARK_MITOTIC_SPINDLE,-0.022723528120303392,-0.04576403841093273,-0.023126825735617303,0.00021344159944965452,-0.0188464543577606
HALLMARK_MTORC1_SIGNALING,-0.0002895263827096287,-0.07781091983458696,-0.04146090113611487,-0.1331601939110303,0.0409867822689494
HALLMARK_MYC_TARGETS_V1,-0.03164666460429657,-0.05445180273109898,-0.0013263098153782687,-0.12726637032834742,0.05228682624781705
HALLMARK_MYC_TARGETS_V2,-0.11056885318599813,-0.08088966678216358,-0.027532157300128677,-0.1175631239548828,0.016562674458417366
HALLMARK_MYOGENESIS,0.03545355110426667,0.07374033076818727,0.024910869118862325,0.08915454787329226,0.025366681263415715
HALLMARK_NOTCH_SIGNALING,-0.03753402446174053,-0.054813150485464666,0.06131257894618193,-0.08808987445158306,-0.0013742416733760383
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.0684647492263395,0.062036732162398765,0.06393009848939489,0.0369864961982511,0.10235896137661193
HALLMARK_P53_PATHWAY,-0.017021935287035446,-0.06352376461525457,-0.04088468436656866,-0.13676483437540116,0.13123671686884425
HALLMARK_PANCREAS_BETA_CELLS,0.05962369483636472,0.07143873323685054,0.038732232820820195,0.1814963803192778,0.11003584901864989
HALLMARK_PEROXISOME,-0.009920873673971792,-0.07904241104506868,0.06958130011356935,0.0221452733275544,0.008492287354468282
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.011094874979402702,0.005071870246958412,-0.02778206767267634,0.06564509772772076,0.14997127924939416
