,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.013989868889712369,0.027468821167536805,0.037750713740863244,-0.012330938048099236,0.028492702607769115,0.04528865210376123,0.12012866658888231,0.013532461898798979,0.09985109901962029,-0.050074375888870405,0.10798467706794351,0.13036269875991272,0.0332022595972884,0.09110055536487369,0.17379378354926175,0.03397752746460211,0.08427141701048751,0.14193765190535937,0.005207999413877662,0.04843493752406347,0.05351929992720477,0.22087275956193783,0.04589431105790618,0.09046560072893393
HALLMARK_ALLOGRAFT_REJECTION,-0.004510308352915717,0.11745146037710617,-0.02276375547591504,0.04024043183265706,0.0022988034933830773,0.04243214856364155,-0.10795427817964531,-0.009021262334569452,0.06665858889849431,-0.0006992644509527763,-0.0969627747425615,0.12420862413204335,-0.032899369303803314,0.11110437856174975,0.10688126426283953,0.05661496416069808,0.11630317647031516,0.11933295556760264,0.07164368228146269,0.04064016852805722,0.058065925786343904,0.09803768139912691,0.13326870043098277,-0.018128591159167977
HALLMARK_ANDROGEN_RESPONSE,0.0212847263129184,-0.0015067531884631993,0.018673990525591672,0.059096612246237475,0.025130037575589355,0.08179467437991275,0.015090473929134084,0.03363211252007308,0.037234174038395795,0.03537715721845358,-0.007774328718015845,0.11969946929679635,-0.03017717534584638,0.1518134976451145,0.11214543965429594,0.0599742421353044,0.07442059564625159,0.11292881111929498,0.06561838209567353,-0.023840093127047764,-0.015271031381301158,0.09680872447076685,0.0692201788824254,0.1626891787946987
HALLMARK_ANGIOGENESIS,-0.0059479852228921945,-0.04922681630935039,-0.005013943433085522,-0.014006192897509897,0.03846683557014567,-0.1288156006616394,-0.11417067253447764,-0.03270263900762211,-0.039884950213366785,-0.0679276483073494,0.004581650391128778,-0.03992521012584921,-0.19199345217497343,0.12947079991145316,-0.14985529435662057,-0.07595905398472004,-0.0031294732131958054,-0.05205729639796384,-0.08732379521188008,-0.06060770958088101,0.029152635231854584,-0.2003843342378188,-0.026444656416588636,-0.054568354522893804
HALLMARK_APICAL_JUNCTION,0.030310406762934835,0.006967710376945859,0.08344362564861428,0.06134609617238421,0.007771076796003826,-0.0036018671019526437,-0.01170307727897849,-0.016565722363801192,0.030279839126829147,-0.018650884338990634,0.019789044733076456,0.1311671047686662,-0.07402330938617567,0.11248332096398274,0.18935230095041103,0.01723625187259362,0.1521510304791834,0.14855673806406694,0.025969757689484736,-0.0597591005974868,0.04642694190742424,0.16235232362989682,0.033239536016190306,0.13828409911438888
HALLMARK_APICAL_SURFACE,0.05520572263525595,0.1166741102004149,0.03674846736586481,0.041997147404026984,-0.04019828773890885,0.04659348681972043,0.0707608781682478,-0.01410162741046911,0.09627160091700278,0.02362703399085131,0.12952023295419682,0.14045515716664767,-0.037434783691581715,0.022733677914466597,0.12166245736991355,0.033820131674070116,0.15483641713568377,0.05733273914279843,-0.041362983846361466,-0.0024674536918145077,0.02457748719944155,0.1434443558470893,0.06793434511528719,0.19355205310476037
HALLMARK_APOPTOSIS,0.011979251680941912,0.0267078115972362,0.08082278711423976,0.021090225269090233,0.03153172457324256,0.05250325176371978,0.08323935838496724,-0.03402219124746196,-0.002830380750929657,0.0007773793545668356,-0.04860501112254716,0.07829665099324833,0.08336525787573226,0.08198338111325626,-0.006979591029988417,0.04047558213943039,0.06551976798781571,0.00444203074652681,-0.010491475851975587,0.02445334006439249,0.03299439990440513,0.10448512808799353,0.02084248092758224,-0.07752309894255174
HALLMARK_BILE_ACID_METABOLISM,0.0467107005355917,0.03154304060057466,-0.022830651930485463,0.025166911777092325,0.036729688837167714,-0.0328237389824827,-0.008990939385764937,-0.011836653360474661,0.01723704578453429,-0.0011189530526082498,0.05997644223982633,0.05781016256112889,-0.045194313719238835,0.029305399355300927,0.16247031210445834,0.05626678024221313,0.08714655865886885,0.14398109123446523,0.025944836507640727,0.029064972377051333,-0.006295492028152567,0.21647901940297573,0.013833524982562061,0.1453628889410402
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.04530501837397715,-0.028375694536507113,0.04248086332374701,0.04943562222570318,-0.006028564723842466,0.00903163376718107,-0.06309625329077707,0.03227596129729582,-0.07657790178078028,0.006265691856625047,-0.01769929815638475,0.13701192665316797,-0.10224517647708814,0.17112591592708581,0.15332043321207967,0.0643811476690328,0.10093729835659782,0.10987219910835709,0.0951556767421571,0.018160153158488644,-0.00830998019437533,0.25844077215403527,0.011943007685629812,0.2601531094786499
HALLMARK_COAGULATION,0.021082857588805952,-0.04709438769149722,0.024647856409157235,0.000838694118170188,0.002969294847367437,0.06313659188889598,-0.09998758089719378,5.988934211825099e-05,0.052567362780337294,-0.010854838415076826,-0.08097544509002132,0.0716546054669027,-0.04179698767501021,0.034041319524824275,0.12019718228780686,0.044744871213386495,0.14182547129873774,0.15060296081100533,0.027484694369026313,0.01671244084843943,0.05425765159212017,0.09486687244757813,-0.025107854989657633,0.17888246641453437
