,UKF243,UKF259,UKF269,UKF313,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.03144248506255544,-0.013530204237803864,0.10688504098669559,-0.039585839723878885,0.13295744022994305,0.029111714684000825,-0.050378657108081704,0.05652189464703269,-0.03494112516326404,0.18199571995724914,0.13196403533398632
HALLMARK_ALLOGRAFT_REJECTION,-0.044031238672653475,-0.012961034468140708,0.09040549113286077,-0.003983152183470319,0.16057195886852257,-0.02881993251054923,-0.062188240506079524,0.0270393871050376,0.016073499403670945,0.07299136941043935,-0.15699559328797133
HALLMARK_ANDROGEN_RESPONSE,0.023681786817861265,0.024993786493911384,0.09187322048916122,0.07263157160745551,0.13916475527008196,0.07501090071204909,-0.024534188768836434,0.04210539401153563,-0.011422124753751846,0.22297410321438232,0.1514981131866343
HALLMARK_ANGIOGENESIS,0.012852289826313344,0.05264595436422789,0.11194922100338481,0.17561285786207143,0.07955264726041815,0.013874496334661477,0.09652561683269911,0.017950483124317962,0.013872766870142881,0.0649751088574506,0.21075287569063544
HALLMARK_APICAL_JUNCTION,0.12058786966927461,0.02796561815877885,0.11581707594221193,-0.021302048875593362,0.08675357114866183,0.050671882092005814,-0.047916470730153746,0.075668866084151,-0.040255966621714115,0.18038371099127298,0.1967166550787449
HALLMARK_APICAL_SURFACE,-0.07998812304433707,-0.002480370523147363,-0.05864625449131089,0.0616820682445021,0.10480304219499152,-0.10335625028643088,-0.036956228298351365,0.04482519903649081,-0.0443252023981422,0.21815646067217243,0.00988085206061634
HALLMARK_APOPTOSIS,0.06621186829370992,0.033320640866278534,0.046707535032705666,-0.05890882999647804,0.004197021465901017,0.018393916058231534,0.11045871347715386,0.04035069901751208,0.01931582131201078,0.1504222524007592,-0.03351886244973905
HALLMARK_BILE_ACID_METABOLISM,0.0031720740246834103,0.0010735568602817458,0.11586135151927851,-0.11207627573847663,0.032301133316649085,0.004898722568119256,-0.07041717470696254,0.06551973296167912,0.014696875144342349,0.1124569173635622,0.16711964225330497
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06487553409261783,0.023766151548156072,0.05731427165759485,-0.05381009622039468,0.10789290226298985,0.16144300433592268,-0.032794203185471306,0.05311862927911934,-0.03667473788642066,0.1886014054027758,0.21554709056979426
HALLMARK_COAGULATION,0.15371515476406614,-0.0006126006997608871,0.09138021640856378,0.16992176626431912,0.07096111327249002,-0.12260520555275375,-0.00267014967306243,0.07194847783912638,0.03183161165198019,0.19904030036922876,0.2123612476715101
HALLMARK_COMPLEMENT,0.037222626852303535,0.01156194151745328,0.09311508606999923,-0.04804417641775807,0.14175136889807832,0.0285531179619861,0.027562414575512725,0.061160563801280834,-0.026032203926568888,0.2299372342401246,0.11144525805892883
HALLMARK_DNA_REPAIR,0.0032368673637972662,0.07955034030077085,0.12191490649244009,-0.0007623497893028236,0.13725128423407143,0.09523825366164716,-0.034454557179941094,0.06977981370507505,-0.06603441645317097,0.15013991991441245,0.23719643783250324
HALLMARK_E2F_TARGETS,-0.04106742353928723,-0.026089368412401885,0.10790254865624892,0.09710977158608251,0.03316176741761538,0.07913222488040961,-0.026606736304493693,0.005133287420995875,-0.030048905750333428,0.10833087131940482,0.22428997954969002
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.2365328922416319,0.09187900926445244,0.09398330712032978,0.16580285921003915,0.10272842461074956,0.038054155564492695,0.12209107147664382,0.07468763658339118,0.04670677787340867,0.16533610536171955,0.21435989396848942
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.06802339695212259,-0.03464354956913656,0.003051102740972302,0.13820739006218807,0.08654406140606262,0.14238057808241567,0.06490490574131329,0.10475044041620366,-0.03161781648284413,0.15715494923531806,0.2413892290581433
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.012289063035435843,-0.025831954237608923,-0.012475900838817664,-0.044004163937596215,0.00028142956245429145,0.013520860161894497,-0.059132722126731284,0.020374850831720796,0.0035528162039651636,0.17539701472768265,0.126379501010557
