,MGH258,UKF243,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916inf
HALLMARK_ADIPOGENESIS,0.11150766598960037,0.06635621947455819,0.009839376478047692,0.005088158153244698,0.05997328407764716,0.050011514475365906,-0.14723750130322066,0.06322710597219762,-0.00674758372336658,0.05160102506408143,-0.004496848261599492,0.07996924592173844,0.002078572716854124,0.06754343087375804,0.22053966109316958,0.3352988553072804,0.03701921172138136,0.11387777700858046,0.05564914486545366,0.07823252166883625,0.038825192753760666
HALLMARK_ALLOGRAFT_REJECTION,-0.16901811528836966,0.05550163826616623,-0.06641063079408888,-0.0562353934314668,-0.005480044103563418,0.0354027681255394,-0.2410796956740117,0.15423340306097347,0.030350451553495663,0.04093306411974425,0.020219936894744345,0.0638052570512999,-0.016893217631123027,0.047818593375433524,0.06668514609281131,0.19968164429804933,-0.014526269070130162,0.03646449447133746,0.030219391735957224,0.13050044417138948,-0.06425411857501583
HALLMARK_ANDROGEN_RESPONSE,0.13758241833595022,0.09934461488621545,-0.003935600114291008,0.015545517865597346,0.08949191355072163,0.05194516577557529,-0.2621413095844005,0.14766718933225229,-0.04048782642168954,0.029729874413753375,-0.026984448617946067,0.11858965998501832,0.0245495420687677,0.011031538388778128,0.1559427204369248,0.2802808472348055,6.736466449163493e-05,0.0949583603569327,0.0450497735304481,0.0558507466961207,0.011244059283097773
HALLMARK_ANGIOGENESIS,-0.1503167848993837,-0.12779068933411156,0.04378055868345215,0.018981839265001427,-0.0888485358010532,0.022743876435947216,-0.30194911944629305,-0.11546713041172427,0.0054489913616375275,0.02945695937529301,0.027803903142357204,0.03966827188953234,-0.013059251404940376,-0.012018674715229785,-0.12304336974954393,-0.22668351939117865,-0.015454781542691264,-0.06418185071866468,0.028175725651185524,-0.07085103450121717,-0.07109273217029473
HALLMARK_APICAL_JUNCTION,0.168848818605089,0.08274072938980907,-0.01769444636732008,0.07402604885135045,-0.0011579501785083852,0.04853028901900894,-0.23380013115432483,-0.10062055008550105,0.010238048650847636,0.12693059637791018,0.04916807021009821,0.08679734031098006,0.03956172452834032,0.04517370660028682,0.2305779041177354,0.34014259123454216,-0.0025349139101475374,0.23749119404225227,0.05500922219436581,0.09429813751486757,0.04964576593550653
HALLMARK_APICAL_SURFACE,0.10276397077179537,0.19186532214150617,0.03153392463241542,0.012440080414268462,0.004438149185402176,0.05479816327242494,0.17876722005889398,0.2090467004964232,0.025100296496657386,-0.08962845334917838,-0.012390125438845274,0.13245614625918234,0.0014703093905754153,-0.010847291453387975,0.19078617600231473,0.25468683947585663,0.05411931892722538,0.08870894621711752,0.0161363109411946,0.06968864680505486,-0.03855487950863139
HALLMARK_APOPTOSIS,0.030405644855463508,-0.026549676149549783,-0.013557067919934959,0.025983088462910028,0.005928722067264788,-0.02040534379151794,-0.041792420897655544,0.06346905840421221,-0.03250036401086034,0.09398017726124172,0.0013704219261605757,-0.01715912884293149,-0.06436914233453618,-0.016264258578069197,-0.16822058674699072,-0.14857179667248213,-0.002956163157040069,-0.07534358467730654,-0.019133992176579247,0.11688654173971559,-0.018514411577081603
HALLMARK_BILE_ACID_METABOLISM,0.20680299980678057,0.05691171774586866,0.06315514775475686,-0.026329983337000762,-0.019688914428611756,0.057499046873092916,-0.34128526051330305,0.007361174667779929,-0.026015093937781286,0.05488820616389387,-0.04938317307400338,0.12227289345478191,-0.013737297016244853,0.03267996906263981,0.17434037808024647,0.3499069828620328,0.06566678849598175,0.0028239181094312574,0.03932524789669492,0.08396694169165442,0.07879049926690557
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.10027707814875501,0.05307234354508006,-0.06690673004198412,0.0580572644678619,0.030412051632641306,0.08283148754006552,-0.19994070548811352,-0.1269918489978719,-0.04269280151871635,0.07312546908727685,0.019924201759060498,0.0659378793377923,0.07330464650997175,0.05700674138183357,0.2914595443029267,0.3702484378842682,-0.014822185914794103,0.06616036154690388,0.039693681635653455,0.07865760665418586,0.09554594527013902
HALLMARK_COAGULATION,-0.22157338826132877,0.02066677930807169,-0.05815851688590748,0.0062645447713697705,0.07123150339782641,0.020297753507101685,-0.3041722681267956,-0.043244651238570075,0.007250027179036051,0.07780491191911681,0.052078659699344866,0.045072896329707034,-0.05374098160794429,0.028454565346122323,0.09422654526560172,0.183251460833389,0.022154373595296848,-0.1518078709095178,0.043964252532006295,0.08647604929375025,0.040407227289710725
HALLMARK_COMPLEMENT,-0.146865952140727,0.10766797436700892,0.008997202896297223,-0.017878431264766754,0.12206619493892697,-0.014835146238627852,-0.18846454139110527,0.02124518449772778,0.0011242069250373668,0.11128026473551639,0.02651695227240915,0.09422560957553552,-0.043482113430593355,0.05882529148873228,0.16035581113504602,0.18700483987305366,0.0029942989868339234,0.1340627751688177,0.053344640735401586,0.05772907792818789,0.10283870743411809
HALLMARK_DNA_REPAIR,0.19103915712087505,0.12387413943273298,0.003100230072718504,0.04257925568632463,0.05371750852447733,0.05410328323026208,-0.1892753420057138,0.073226728619409,-0.009902227921359934,0.11406980271140332,0.009874016168971041,0.09052587204641525,0.0209014215002294,0.061240750528594616,0.2389045123172334,0.3698784465863005,0.02115293826804823,0.3435156336546434,0.07982252807684964,0.0773931880552239,0.062135758198132024
HALLMARK_E2F_TARGETS,0.14355362139734193,0.11529732012944285,-0.0380928406508035,0.034288042448870674,0.060259470943009735,0.05291635932489756,-0.2662304233386215,0.03738525150791472,0.011439067860797092,0.02606248442700615,-0.016530767778981686,0.033112639252126055,-0.026131469566208855,0.005874227978783128,0.09331901708492232,0.22654733020367465,-0.005669755706220272,0.2253570484974603,0.02285245587708865,0.05076517143111854,0.11078151855523076
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.19916064123072266,-0.09643476106405897,0.028401033629946316,0.04497324246384369,-0.06844674612339643,0.035217713411626134,-0.21151128371317246,-0.12680410111164234,-0.03973782862485999,0.06230590345703163,0.04016738934172431,0.031273222541447335,0.1249019364514297,0.04689438024818547,-0.07729105926975002,-0.17099306286428057,0.030988068532992224,-0.015700910083228367,0.10144078526968668,0.06359181527077473,0.03127783214975272
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.009696800783521566,0.037011145346303474,0.01928877347901283,0.025790884996635698,0.15462530041979528,0.04026857124500533,-0.15167088826544312,-0.054355431532999786,-0.02459013486377601,-0.026810361281093834,-0.01312447615625037,0.020022391834858856,0.05302705515344989,0.011797453756072237,0.19662906892341314,0.17359965108022943,0.014083359587955523,0.2536929232679581,-0.012134403231480528,0.02035483712995838,0.07106943892368142
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.00680464766001084,0.08846423749592472,0.014515070096389013,0.0008650012807069746,-0.028927396920201926,0.04948278457335691,0.20721484397905382,0.08447324843099835,-0.011637201374487073,0.11394623412711918,-0.005829369357308563,0.08858321706719821,-0.07437798528152435,0.018318152080765825,0.18349843160684778,0.32431248037853433,-0.02074029004360674,0.07011155339420956,0.03624344639170736,0.054846041747294745,-0.10218563639908054
HALLMARK_FATTY_ACID_METABOLISM,-0.07347785558252226,-0.038687426330548065,0.02340315534819034,0.0300408362743599,0.02382691586686252,0.003598242231300072,-0.2249223276906813,-0.039203819331100634,-0.019682134006402244,-0.007816934102514201,-0.04247494761899128,0.010809621152364945,-0.037800828954230904,0.016005165477823845,-0.046003187890769334,0.026076041445905473,0.01988742789967933,0.01787771937448964,-0.014240235717044044,0.055882922975704324,-0.004486135167853585
HALLMARK_G2M_CHECKPOINT,0.1765583743404358,0.10892946861295673,-0.04712884603519457,0.04037705892314923,-0.037799463022084145,0.04907483396522526,-0.2462279711325476,0.014001912417661529,0.005407007594935628,0.026054398101325368,0.02291313882031967,-0.010315399029036212,0.04154748345119263,0.049080113707733686,0.0710418577690039,0.13353197860093718,-0.02598065913228296,0.19872086407893536,-0.0027955317502923616,0.053581580517993985,0.03743647821664918
HALLMARK_GLYCOLYSIS,0.21459661485921236,0.05576915554045645,0.04788089968461773,0.010894278304191719,-0.02167179267941244,0.04128092234861021,-0.16246274988006176,-0.08185578336594064,0.001181705675267378,0.01204247854319525,-0.0217087156234681,0.08011184678547799,0.010419568727963175,-0.0030880939260766395,0.20359523205247101,0.23964730598871922,0.03939946302943178,0.2351003434677758,0.024268589097923326,0.06541512723752604,0.021611483506527092
HALLMARK_HEDGEHOG_SIGNALING,0.011585108083191275,0.13478719177176707,0.0073750820252598,0.06767913955924815,0.11925429788968042,-0.041079601516560094,0.30243877640271644,0.08493037853781565,0.019816501403999643,-0.03326644782039777,-0.011320482258025556,0.05302785811005986,0.12970723518107802,0.05728336151652065,0.23648041529143463,0.1661380439191249,-0.01657027145835663,0.2701537389053202,0.018985749220844905,0.01036883841236789,0.014144161473466872
