,UKF248,UKF313,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.07507625747054676,0.016103666348947696,-0.12026726874327973,0.028868791206690825,-0.09166556789707887
HALLMARK_ALLOGRAFT_REJECTION,0.021033474771917377,0.042342085783496075,-0.0634498617237094,0.0001339090448269928,-0.03533962494615021
HALLMARK_ANDROGEN_RESPONSE,-0.011747407651830345,0.1033910059526402,-0.06538919867175529,0.038103002377450915,-0.04651261315439462
HALLMARK_ANGIOGENESIS,0.1282082273788682,0.09852012481301166,0.1086557036781758,0.0495768540752962,0.10808317325753646
HALLMARK_APICAL_JUNCTION,-0.08094193056571095,0.027267441863208605,-0.1173062097784979,0.03772435701309094,-0.0758285948910958
HALLMARK_APICAL_SURFACE,-0.10228771302340434,0.0780599356753064,-0.09946158289402175,0.04166870481870403,-0.10281523969104764
HALLMARK_APOPTOSIS,0.042277927080772666,-0.05930211377349094,0.09072321792154914,-0.00651526913257771,-0.054965628951313336
HALLMARK_BILE_ACID_METABOLISM,-0.07261453433149434,-0.044909484979163236,-0.09491953409721957,-0.0016585761585720903,-0.10974424979721774
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.03242755708897311,0.013259062260493617,-0.10271788178725395,-0.06906399107056317,-0.11689359924571457
HALLMARK_COAGULATION,-0.04914154284147245,0.06134101021679074,-0.08989296596087056,0.022511744859936494,-0.03263133391931249
HALLMARK_COMPLEMENT,0.07418834658830468,0.02459029274590911,0.005525577718285819,-0.026259961723268787,-0.04584264204814704
HALLMARK_DNA_REPAIR,-0.04468460035837051,0.05279513442642734,-0.09125998420540142,0.004131106337884987,-0.03609602108014892
HALLMARK_E2F_TARGETS,-0.11887290761321351,0.10014307313773986,-0.06282330627104322,-0.00891836537440793,-0.11741468346917379
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.08012125397862258,0.041219676469569394,0.10405845360376771,0.08635177563893892,0.07371515386753971
