,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.11704915839816352,-0.05252157638551432,0.007071668140558442,-0.20858551556405242,-0.0071046989595233475,-0.300958875888378,0.08562102686237581,-0.11358020655613457,-0.04752676615057321,0.0799286741643724,-0.024636788867392324,-0.05949487057210728,0.11510632413106324,-0.34713644225298806,-0.346378411137904,0.025752641407559188,-0.1402022707207188,0.12694633376855965,-0.06214354154417467
HALLMARK_ALLOGRAFT_REJECTION,0.1308946372499551,0.06878275478933572,0.02070508271015445,-0.11412055289773416,0.0073066533483085285,-0.12191846001288399,0.13211028917723502,-0.010681050996786493,0.27258937819761164,0.11404842200375147,0.03477272617917369,-0.06311427196359527,0.1429312040619822,-0.34848360312406523,-0.29021995114414756,-0.006511733359772072,-0.036257480490286806,0.17954096460871546,0.07016155572018105
HALLMARK_ANDROGEN_RESPONSE,0.0015335975292434657,0.06419087151520923,0.058345945372786846,-0.005710898816635429,-0.0074444004803773025,-0.06277605761817978,0.05578291675643798,0.13471741408197274,0.15260335313760245,0.036890645487536525,-0.0019285440270630809,-0.039596484648127074,0.1113513425230463,-0.19939029779094122,-0.21584546741491914,-0.0016569151175888479,-0.011199816270262931,0.12928327669894285,0.081741302651402
HALLMARK_ANGIOGENESIS,-0.07171164084336715,0.17172721342685787,-0.007519491040755046,-0.2067696876581208,-0.01605738921204893,0.2548763759619787,0.14372074207299898,0.1931288432298808,0.15934909668503172,-0.15884661615552567,0.020346366207100165,0.1149254026463925,-0.16724714837087626,0.1350511586845726,0.2801207614363611,-0.025597402233051132,0.1278965957856819,-0.0659545308439921,0.3799946706963149
HALLMARK_APICAL_JUNCTION,-0.048626850439090666,-0.09140419668872969,0.10539933485911299,-0.2269896633725204,0.040135465071672705,-0.044572510084291896,0.15156571848941341,0.1796457965957772,0.1484010576382304,0.07939361910006511,-0.0347386756015516,-0.056048230660778804,0.1581848472260981,-0.2985069714085761,-0.3055952428508796,-0.013112923403970248,-0.0763946828269982,0.02637212822772137,0.054979652762833515
HALLMARK_APICAL_SURFACE,-0.13555989065798546,-0.13464496921591088,0.03875309647197843,-0.17567912331550123,0.011181162039237682,-0.2764398162894976,0.005711487803253411,-0.009459666858710284,-0.15739469570719866,0.0097827958463278,-0.07194615148046045,-0.1468558924878765,0.03139459328412617,-0.2815326506804992,-0.3449693719203189,0.1253729009992105,-0.011902752881756918,-0.008193188970777384,-0.1641645955658378
HALLMARK_APOPTOSIS,-0.03944938660823804,0.020788398459985452,-0.01472380842042656,0.18190606024249042,0.003983352277033893,0.28344631333496817,0.06039156982490411,0.3188698828968853,0.19828696123984996,0.0570389672224096,0.041204814636107055,-0.009040687901203059,0.04852658580758591,0.3567557468923339,0.3182218183574263,0.05831605668544357,-0.05807417357564835,0.04603963697287709,-0.08273035000634335
HALLMARK_BILE_ACID_METABOLISM,-0.11332141147494944,-0.12318992941002922,0.0033098841458639276,-0.26696591315814505,0.007223586031524349,-0.27039876922052336,0.11848080853371944,0.10541158331297555,0.06126435754034161,0.08093819131723005,-0.04312779647335961,-0.1339932680863901,0.08278729636438913,-0.2871183375000881,-0.37089687551915107,0.029509040686231346,-0.10178565532244933,0.09988280551281051,-0.03141933461594425
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.12040106465595035,-0.09978610593036523,-0.0012697426013711349,-0.15179519598910685,0.06480153702712851,-0.22509906301137797,0.033393296672530035,0.17189152165166477,0.17199318246078565,0.1344603695310381,-0.03585228748150456,0.022047937703788066,0.059323528125050616,-0.3045738454402699,-0.3541096724958624,0.014258719173159582,-0.11473730290724495,0.08313366392704533,-0.04275926035944977
HALLMARK_COAGULATION,-0.10382723820564364,-0.05457520683540367,0.029589497179418046,-0.1450383055847271,0.043422513260926596,-0.0008122289291264237,0.15281366739295882,0.05171676092150135,0.28474982128585785,-0.10195546893797794,-0.0028867475117116755,-0.15290453912657748,0.11083254548685187,-0.23049398848025113,-0.18960050005957854,0.01683125244117937,-0.06176372586318624,0.026000280663879955,0.02699716419271201
HALLMARK_COMPLEMENT,-0.0739746538469038,0.10377643575965295,0.0038768244966006587,-0.1176728642590955,0.023431808535202964,-0.029259326680957553,0.17640438523873922,0.23752897129377326,0.23733445044179777,0.1435875767064251,0.02375797563730719,-0.00849523502459436,0.12302032748119876,-0.13087894403165634,-0.1195790322209502,-0.004391950942753065,-0.05738939581261647,0.1418379434449736,0.0458905113845711
HALLMARK_DNA_REPAIR,-0.09572808927925472,-0.08938087249463283,0.06580668107901283,-0.08082316705376029,0.0155837827477939,-0.15691699382110783,0.07546452066742686,0.12903862617076037,0.0916178185143095,0.12496307768970272,-0.028770851934122623,-0.11182622098124435,0.1466171118983088,-0.3049747769117738,-0.3357682162808753,0.018811470495357866,-0.07694403940378354,0.0937432676629735,0.11435055106739393
HALLMARK_E2F_TARGETS,-0.1682931249091716,-0.17851874436147622,0.06896550340672607,-0.294912485097743,0.030184393267505417,-0.3238112527127772,0.07469150206010085,0.07897047240668743,-0.09809877711745002,0.011082056125033077,-0.06320666137050059,-0.15637935977740983,0.1302337696440826,-0.3142212801715076,-0.3181742209209535,-0.0037948474661018044,-0.10741511265588419,-0.0022101985611354315,-0.04567091013429329
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.061293611239911415,0.12699465454277567,0.046328360242220736,0.2664496937253118,0.04023230346137622,0.3510237321032073,0.15702123473581753,0.24347913554281278,0.2607692199667815,-0.1624859025306069,0.018000199745087663,0.06448542199634757,0.10255844805594329,0.34139160683583497,0.4585004036024599,0.010517815679118157,0.056829450579412404,-0.05289573500705482,0.28109555933350105
