,UKF243,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Bbulk,ZH881T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.04143917810351932,0.021445298490566,0.020909776582820998,0.025587833274047556,-0.015317888803310949,-0.022916102252026706,0.042116998827380035,0.0445599590124737,0.05704927966632162,0.10435313288839755,0.034858474559636095,0.041565409970551796,0.11140672851014333
HALLMARK_ALLOGRAFT_REJECTION,-0.02262928176414141,-0.033863927224824016,0.0114458788691164,0.02519192676345095,-0.08374319036971972,-0.0006395521185976693,-0.08193425954642536,-0.11543327535120336,-0.00041101842685394935,0.06987668877318409,0.0406441401291833,0.01707998206898711,-0.06126406142746367
HALLMARK_ANDROGEN_RESPONSE,-0.017062906403175787,0.029232682520167603,0.14083128125058442,-0.025059471313090633,-0.06796165041566296,0.02050693733419936,0.0001300409081853172,-0.020639281445018393,0.01376862132284894,0.09203582305302509,-0.002665395013476762,0.0025974927522377416,0.04762727881770233
HALLMARK_ANGIOGENESIS,-0.06273321162095565,0.013256345652460613,-0.12140636303493142,-0.03564119431491917,-0.1036871000393241,-0.0755100311907941,0.016832978362728682,-0.09931848661675621,-0.06870266179730597,-0.09430355679054525,-0.01968627432793538,-0.136000133521599,-0.05406513291320491
HALLMARK_APICAL_JUNCTION,-0.05014251550078911,0.0334329810893544,0.03299351643019646,-0.01789018036658841,-0.04970751838909045,-0.021344949058748057,0.0007177875405265926,0.04583495667324969,0.011723927875334534,0.10292564009907032,-0.006160760475768292,0.011517660741735408,0.18931390832600556
HALLMARK_APICAL_SURFACE,0.03303645723631628,0.0016993433687355155,-0.01724297461427091,0.046932946635341984,0.08174825163147499,0.011072555923841817,0.09146677152159255,0.1275976715098146,-0.013992531420316987,0.10929169786002373,-0.005557893650735339,0.024863506656386637,-0.02339759283221537
HALLMARK_APOPTOSIS,-0.04127575207783343,0.027038591350370306,0.02464380393453502,0.03483384282802512,-0.0475848885342793,-0.09194696585905437,0.028048213785629373,0.0011354214679386227,0.052227973724132716,-0.00972520008643297,-0.02264502327917252,0.07698784515958497,0.00314291026808995
HALLMARK_BILE_ACID_METABOLISM,-0.02429930336633428,0.013253186800098697,-0.020595999313197548,-0.0324543458218123,-0.1070846089104419,-0.027269336997703723,0.004358211623733901,0.007559345108558081,0.020638212520640093,0.07668426185518598,0.03068274550768457,0.004997344609665689,0.005885511990073383
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.05877021356034124,-0.020700872614778765,-0.033842394741342055,-0.07362742894309186,-0.05425537774736874,-0.057452494629915675,0.014772783872133979,-0.09560839857200532,-0.018780279926169083,0.09132926597410623,0.01064845601245986,-0.01585692996543454,0.11642104636119882
HALLMARK_COAGULATION,-0.07685815292340298,0.01810861942894952,0.024656097393175466,-0.03416108481305138,-0.12182708274692584,-0.030852064141516398,-0.009566256928487357,-0.09658322722480824,0.01792410187586896,0.09949377651831019,0.015275572743419685,-0.009580738780939412,-0.014447186571771752
HALLMARK_COMPLEMENT,-0.03145259349127085,-0.014041083252464948,0.12266276142738021,0.02431353899283472,-0.04431299171205897,-0.021331202039681026,0.014966489412617055,-0.07066322708152191,0.03457725379855559,0.07077191820100451,0.006539774985379893,0.01336354545606515,0.0815040288168106
HALLMARK_DNA_REPAIR,-0.029720258980637872,0.030262176345311594,0.09810950700368296,0.011051175543719413,-0.03905527443215341,-0.017991850415297436,0.0387070136713282,0.059324112590773435,-0.014088303215604297,0.07871473860477154,-0.0053761863536373605,-0.03434865871912389,0.16754439964167464
HALLMARK_E2F_TARGETS,-0.009433977419478868,0.022619845624149464,0.07464297817854595,-0.019344892305569215,-0.06487507799063823,-0.04905402047003956,0.09544437880252873,0.13030518349824147,-0.02096913801630995,0.05189886227020054,-0.013252407132245583,-0.023347094538057767,0.011884491228320165
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.08721318555022278,0.06169043529189648,-0.09919801665294836,-0.009321383967819601,-0.06906840206205851,-0.04158542944163592,-0.01741153517669878,-0.07306822384720055,-0.045076326835011525,0.001989344991048715,-0.011467091965407895,-0.11438150172203258,0.09083061352633064
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.004902857755117737,0.03799287149122426,0.14483857857973187,0.053026023913878145,-0.012698914531969174,0.07148222059873724,0.051269172297399024,0.05547900671331982,0.09831519336535859,0.08848124963897831,-0.016082942090789754,-0.023981725617168628,0.19233719096469573
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.011540598614366647,-0.001531815719755817,-0.0003019370313625253,0.037610991944715795,0.1131869730893208,0.007727572530112807,0.014514446428654602,-0.0043565484224733185,-0.020419832051957392,0.0730669756876081,-0.01886968675229372,0.05256491640753042,-0.050330756307217867
HALLMARK_FATTY_ACID_METABOLISM,-0.04137569421968815,0.04405964413554645,0.1293737962494082,-0.006361716583198342,-0.049517216252306595,-0.066644253553775,0.028902583632683495,0.041262410008208905,0.05545510575627775,-0.012002657014684528,0.05173653710460237,0.013401791176826374,0.030978743943168865
HALLMARK_G2M_CHECKPOINT,-0.01369392511490428,0.04834795905971409,-0.024683868385438186,-0.01782101704069596,-0.08931485126623248,-0.04392149598014408,-0.02617821468333274,-0.02500288589118597,-0.05818122884109176,0.08140291814053681,-0.011549309226675743,-0.0612847182325689,0.17313100528529982
HALLMARK_GLYCOLYSIS,0.06263325732364705,0.03565155276894668,0.06071220844499931,0.034853049998629156,0.0080676006936835,0.0031671550839158205,0.040784341746911035,0.09160745934367423,-0.024562834912400144,0.07664704442464085,-0.012782414331757964,-0.025474119687662968,0.0900429681047754
HALLMARK_HEDGEHOG_SIGNALING,0.08741840607818836,0.09648719307555029,0.16908485980566107,0.06240128984574783,0.13714335580089182,0.061483479908775125,0.03869846803632497,0.13005447617360302,0.07033795422889966,0.11358402467723258,0.0049538864810082595,0.10550695717383148,0.1283000746099409
HALLMARK_HEME_METABOLISM,-0.0017985776824963765,0.030497965005802687,0.101435867813564,0.031042110146608678,-0.03207502026455592,-0.0017285384651867094,0.0429194681048628,0.05433676508454794,-0.005007453042282051,0.12635145787583263,-0.006754188429091168,0.07518544339136157,0.0765534302296853
HALLMARK_HYPOXIA,0.017028944065016937,-0.008838305601937225,-0.02463008623373501,0.05258840847114391,0.093610058450616,-0.04415012622559687,0.027079501390764617,-0.0017582111454847308,-0.05380853021919588,-0.028658547106517173,-0.02480143418990864,-0.11140600377150864,0.1060884597740505
HALLMARK_IL2_STAT5_SIGNALING,0.023164579590576648,0.03134087674611594,0.001532765952425188,-0.0040198641985925215,-0.05507486763430803,-0.0028846496392753744,0.03265467446339022,0.0014194152491811794,0.02795426838986698,0.05978809987301446,0.011556118410481878,0.0058060968812815,0.08824599652440177
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.03937539272812752,0.06347493774425,-0.11401265377223263,-0.06336997440183122,-0.11900274409467933,-0.04895965655190183,-0.04743225685444509,-0.08803060898771722,-0.0690087657776543,0.10361454094919459,0.004442261021720297,-0.06945864413344124,0.013357171042248612
