,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.047685301204344804,0.0468140539857049,0.024730783163546117,-0.025127021561075536,0.015263118298898051,-0.06749387043929073,0.12793048753804243,0.004743831563411611,0.024725676564103925,0.1592573047527054,-0.019318720630993054,0.11864541123555021,0.09419490747234102,0.09433168889378289,0.09806061570178021,0.018501726903355418,0.06497383405199526,0.037613467529379614,0.1279858229643375,0.0388580280217694
HALLMARK_ALLOGRAFT_REJECTION,-0.06665006761918249,-0.04170116389264277,0.053643548182394155,-0.009900220404584022,-0.0009942838830871517,-0.1295978845614682,0.12548303349310364,-0.007179674588044603,-0.005161534392169143,0.16447753345388796,0.07129216587283799,0.09565012614111064,-0.012874845890857797,0.01890787478554637,0.01249370307163106,0.0026298308412502323,0.0931152443368651,-0.0785125162133651,0.04644357318509982,-0.056464225635137616
HALLMARK_ANDROGEN_RESPONSE,-0.005026284284925791,0.05839594007726323,0.09275219758899877,-0.06445756721566959,-0.03541349743163104,0.01465758144353677,0.14166393349022838,-0.0361587338014062,0.0425142592620472,0.14524264485392505,0.021907944395628164,0.051235842114185505,-0.009954248749358562,0.05308274405040755,0.0682865938664997,0.0016111532578949176,0.040803992701871426,-0.03976796465509414,0.09897216661751805,0.05167298747906781
HALLMARK_ANGIOGENESIS,-0.09460997100378182,0.047525525870572315,-0.014399103985095082,-0.0933277598479559,0.0026194426841736115,0.06268563418115514,0.09377865662955172,0.02099299431718374,0.030651332682688066,-0.06896357233117519,0.15636424575984734,0.04546604806427668,0.024298819844778562,-0.08630460551199307,0.012119402178883208,0.013072427660865728,-0.07701505494349951,-0.030517981873832836,-0.05965152586730029,0.03368816327470819
HALLMARK_APICAL_JUNCTION,-0.01841525451631201,0.02872456430079578,0.1397947384217681,-0.021662916565874032,0.03655262603830859,0.03712444178524869,0.11096927694902178,-0.0016479445339561388,-0.01304430994018933,0.15359331512293714,0.03970083829953226,0.13354080402759183,0.0831534193829065,0.1130458911075155,0.11487746304267182,-0.003820282763753608,0.07318603200835357,0.08154645918030763,0.13427952206968083,0.059962807538663995
HALLMARK_APICAL_SURFACE,-0.08034512557079641,0.011592620613761328,0.020591492784867268,0.04153961930183629,0.03106024295230316,0.0282149381970763,-0.05292511619516318,0.005672336799865435,-0.05328484707159561,0.1503967827030607,0.019715502038545323,0.06732178415798376,0.016278548138225924,0.09058946796865595,0.07880969504685059,0.011834938604127846,-0.01951643736308742,0.10517561797322553,0.08038751859806716,-0.012784722326137808
HALLMARK_APOPTOSIS,-0.024991991364798218,0.06737579991511247,0.01249509442157629,0.06562197369272049,-0.006545778623709606,0.09939486827988803,0.04476497231505598,0.006029412126387673,-0.03362730102765104,0.02446464690364821,-0.04362373199008118,0.02733655687630245,0.03633315451022768,0.048477711955317325,-0.06714831887441998,-0.05940518990784968,0.09243063787476714,-0.02146887261782869,-0.016265618672491707,-0.03044884220751957
HALLMARK_BILE_ACID_METABOLISM,-0.02890493903531964,-0.00444915707709133,0.052575026173825326,0.016271659270135286,0.0419686024526511,-0.0625613948696145,0.1371621675201675,0.01996932780099829,0.03446488138699986,0.02289519716774392,-0.0014982696839057758,0.11001399462105414,0.1139282102309972,0.05054751482366089,0.10929621684821586,-0.001182977860904122,0.06329177981006572,0.07906970456468264,0.08455593172246015,0.07921780688194942
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.02835660170348838,0.039451281271133135,0.05519562259684863,0.0440611053008105,0.04902277653334261,-0.021812869940144274,0.13478210750736186,0.012890846504772844,0.065779367251172,0.1407867074872715,0.06270413834730662,0.10677816468297845,-0.017168800067616365,0.11294729066270673,0.10563285183134262,-0.004704442789844616,0.01573438971411519,0.08082254645183107,0.10414505973708621,0.10086948233575517
HALLMARK_COAGULATION,-0.03615547383492112,0.015507038918853314,0.07789525346368388,0.04639001150636583,0.04136416851662165,-0.0017090771348226552,0.1477733597671018,-0.023824429042598273,0.006552645870569616,0.11835291262743802,-0.024942758918839306,0.08912713659860055,-0.03577184706165703,0.12005272244736585,0.058468815420361704,-0.031315593399936184,0.08463471051431297,-0.057028110238058,0.058127449101624644,0.057372646688990926
