,UKF251,ZH1007inf
HALLMARK_ADIPOGENESIS,0.059107166201519123,0.04430473503397917
HALLMARK_ALLOGRAFT_REJECTION,0.08884979711406919,0.04319451100803823
HALLMARK_ANDROGEN_RESPONSE,0.03665245585972107,0.11878616858085321
HALLMARK_ANGIOGENESIS,-0.02824508367222496,0.027150595014532496
HALLMARK_APICAL_JUNCTION,0.07496421153396331,0.046972851195129645
HALLMARK_APICAL_SURFACE,-0.0451777774196933,-0.0381319942336283
HALLMARK_APOPTOSIS,0.025153585735053455,0.08682702025486361
HALLMARK_BILE_ACID_METABOLISM,0.003303094116388343,-0.03557237304905813
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.08455740195696905,0.058460956478556945
HALLMARK_COAGULATION,0.03708764166355167,0.016109502941118764
HALLMARK_COMPLEMENT,0.02669712681436754,0.08399771802522032
HALLMARK_DNA_REPAIR,0.06644259438272418,0.04474788352987057
HALLMARK_E2F_TARGETS,0.08490754566566437,-0.03132872289869274
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.0042340371381898185,0.05424097972348384
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.005619030111028813,-0.04816708828475984
HALLMARK_ESTROGEN_RESPONSE_LATE,0.03802280518590936,0.09931745289067465
HALLMARK_FATTY_ACID_METABOLISM,-0.014379707161402694,0.07946340579809347
HALLMARK_G2M_CHECKPOINT,0.07049479541328317,0.06798079034916188
HALLMARK_GLYCOLYSIS,0.0632834561151042,0.013044606768366931
HALLMARK_HEDGEHOG_SIGNALING,0.031029948919568187,0.03901027881600719
HALLMARK_HEME_METABOLISM,0.08144444619917524,0.08784175026721264
HALLMARK_HYPOXIA,-0.025944721464121218,0.06340207433551004
HALLMARK_IL2_STAT5_SIGNALING,-0.0009149243538354506,0.13041198058170475
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.06583548980332292,0.018920718632077338
HALLMARK_INFLAMMATORY_RESPONSE,-0.008715902597612752,0.02110087825201202
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.014018048658617244,0.07853179948007503
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.03609489389295442,0.12920912469447154
HALLMARK_KRAS_SIGNALING_DN,0.04344030621184682,0.040166919837294104
HALLMARK_KRAS_SIGNALING_UP,-0.008428001177864814,0.08291288953705707
HALLMARK_MITOTIC_SPINDLE,0.08335262707415332,0.07683514955456286
HALLMARK_MTORC1_SIGNALING,0.012001136853585078,0.027847585695736917
HALLMARK_MYC_TARGETS_V1,0.04746321334195446,0.020494004942367642
HALLMARK_MYC_TARGETS_V2,0.012710755034946722,0.023557073865346233
HALLMARK_MYOGENESIS,-6.905793117451954e-05,0.05043948359236336
HALLMARK_NOTCH_SIGNALING,0.04456702569352509,0.034859519252565654
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.06976883261122512,0.012142422405768103
HALLMARK_P53_PATHWAY,0.061765536829130274,0.02919797178921952
HALLMARK_PANCREAS_BETA_CELLS,0.08009121085958751,0.014819537367793002
HALLMARK_PEROXISOME,0.005037736729932668,0.013508445229611114
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.05270137209229963,0.08698185946020599
HALLMARK_PROTEIN_SECRETION,0.0807660115631478,0.07633393332472707
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.02294224092396567,0.09996679762978296
HALLMARK_SPERMATOGENESIS,0.07388650095403004,0.03155081459790166
HALLMARK_TGF_BETA_SIGNALING,0.09843804759130305,0.05572405972527825
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.03340775867101491,0.05165306042295638
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.036114372505105775,0.0818300500021868
HALLMARK_UV_RESPONSE_DN,-0.0005701030714808329,0.05317564459462717
HALLMARK_UV_RESPONSE_UP,0.030651417224091117,0.03448480368623501
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.030176895386027906,-0.017691505071123916
HALLMARK_XENOBIOTIC_METABOLISM,0.047368722288276974,0.10139918357813382
