,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.07109829857718968,0.15207054707756854,0.12593126547664563
HALLMARK_ALLOGRAFT_REJECTION,0.02662810594522542,0.061075926090909984,-0.030222860634200297
HALLMARK_ANDROGEN_RESPONSE,0.07782248846253496,0.08868384438362788,0.11733895988172141
HALLMARK_ANGIOGENESIS,-0.07560050332008822,-0.014912297510531922,0.1262901065281471
HALLMARK_APICAL_JUNCTION,0.05781955767635188,0.09666677867590039,0.15658791162460287
HALLMARK_APICAL_SURFACE,0.0849971146140866,0.10905837968054183,0.11234069823037496
HALLMARK_APOPTOSIS,-0.05580936422608244,0.0825354236838724,0.01912637658100962
HALLMARK_BILE_ACID_METABOLISM,0.09293596343393336,0.10009268948162381,0.14944021343400618
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.08737485894903707,0.15587248842492404,0.12980584955688665
HALLMARK_COAGULATION,0.022882409676600945,0.11462161069022085,0.1294162333470993
HALLMARK_COMPLEMENT,0.042252824262152384,0.13778377417511142,0.12463211106764387
HALLMARK_DNA_REPAIR,0.08683236614485507,0.14340099854349533,0.18310865111778427
HALLMARK_E2F_TARGETS,0.03313589470561962,0.10537776987776172,0.17318476075811529
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.008158817117294766,0.060529415404197776,0.1296277071314333
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.05240829278597834,0.13840430644214333,0.17851343724376437
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0716543040656655,0.1302794466494501,0.04071899161596358
HALLMARK_FATTY_ACID_METABOLISM,0.018597596939902646,0.05319273320317923,0.10398710089481446
HALLMARK_G2M_CHECKPOINT,0.047991795601199864,0.12651993888325527,0.18124873308192588
HALLMARK_GLYCOLYSIS,0.052991231894778015,0.14085624515577133,0.1591382571382046
HALLMARK_HEDGEHOG_SIGNALING,0.011001739829480451,0.14276713023399074,-0.03399730670758593
HALLMARK_HEME_METABOLISM,0.08314004167625372,0.16876754897119778,0.13132001267627003
HALLMARK_HYPOXIA,-0.007975320589676227,0.032009424601806724,0.11332448139100636
HALLMARK_IL2_STAT5_SIGNALING,0.08911726123683059,0.11663366380712838,0.17517804740856013
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.03382613157397897,0.15582464347286346,0.18687386550726542
HALLMARK_INFLAMMATORY_RESPONSE,0.013797474574623752,0.09456193196816012,0.11557438121939485
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.06319189561335643,0.09309913475453338,0.057797379429522774
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.006107377317547231,0.10923525771754791,0.1634252876387246
HALLMARK_KRAS_SIGNALING_DN,0.06973615247364952,0.12853453253338396,0.04539665447357943
HALLMARK_KRAS_SIGNALING_UP,0.028823146457556674,0.11956474603211106,0.035122017697625484
HALLMARK_MITOTIC_SPINDLE,0.05393120753722619,0.13772115951867736,0.1649530924637591
HALLMARK_MTORC1_SIGNALING,0.01995512260087736,0.056332235783923316,0.11899264031441899
HALLMARK_MYC_TARGETS_V1,0.07896315058730899,0.0901474005947315,0.14553091050762482
HALLMARK_MYC_TARGETS_V2,0.08761929834340829,0.10644714549298594,0.1676780368409538
HALLMARK_MYOGENESIS,0.04551138495904682,0.0935000901056693,0.029041734757612535
HALLMARK_NOTCH_SIGNALING,0.08951356602738945,0.11054622820325187,0.16418831063763636
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.09533918075684784,0.11380189956448392,0.04962780262934177
HALLMARK_P53_PATHWAY,0.08671365490127754,0.11811426056575094,0.13899778281496136
HALLMARK_PANCREAS_BETA_CELLS,0.08306478241041626,0.11099315648836595,-0.06612799398856521
HALLMARK_PEROXISOME,0.05484382017747589,0.10405919799718813,0.13147509748149425
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.08005020236657398,0.12005760596314617,0.115491606953516
HALLMARK_PROTEIN_SECRETION,0.1005975967096457,0.12338874662210748,0.14530772656110705
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.08315062942589732,0.12812695528065007,-0.03654083856487275
HALLMARK_SPERMATOGENESIS,0.09517142456136843,0.1268458299110101,0.059370620144407145
HALLMARK_TGF_BETA_SIGNALING,0.07941494472781971,0.0575312594126044,0.15755440588796882
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.04397523276829657,0.080340013818857,0.165370193587148
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.07411985148908146,0.13725384547494254,0.13289128730443572
HALLMARK_UV_RESPONSE_DN,0.023953926639837746,0.10043945645386984,0.15536240630593356
HALLMARK_UV_RESPONSE_UP,0.09135672992842883,0.12630893231386894,0.11900511042813094
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.07317556000830369,0.1096054736708705,0.14975539469449448
HALLMARK_XENOBIOTIC_METABOLISM,0.09764635232727624,0.1656815741604285,0.12369091110002743
