,UKF243,UKF248,UKF259,UKF296,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.09538066633171739,0.06110920720668534,-0.004074925962577244,-0.013331676447719215,-0.03612507528171872,0.07901182960997725,0.11712297900779982,0.08652736033845009,0.2091078946815463,0.19311776879684964
HALLMARK_ALLOGRAFT_REJECTION,-0.016579534200460495,0.08773449115974755,-0.06671605257086406,0.059179410412407436,0.035870250054372645,0.0565854686271914,0.08890015326717823,0.00895791806050226,0.06887888927836332,-0.11867693312391407
HALLMARK_ANDROGEN_RESPONSE,0.026991811845666534,0.05289080880110785,0.05159262827630592,0.011440373027587238,0.03596144778000149,0.06718217358268107,0.09133908285002777,-0.014405891303065948,0.10847898269836403,0.12725582800689403
HALLMARK_ANGIOGENESIS,0.0036456794189375637,-0.0349988662400633,0.10476227103737602,-0.017812805468688565,0.04582166501552771,-0.045527657406573704,0.005211316353598972,0.09758586995618443,-0.14752800254728451,0.05556685185605813
HALLMARK_APICAL_JUNCTION,0.1303191483107998,0.08291772594537226,0.026037579145845337,-0.014506108288425081,0.03865710669878028,0.04369126078153348,0.09143813447416539,0.01058931489005457,0.15688657469979278,0.19064010398867076
HALLMARK_APICAL_SURFACE,0.09017547474830762,0.02817074550382737,-0.03927671971691918,-0.004676016065295248,0.05509219071840727,0.04561169744340466,0.05925227236245665,0.0398824376716998,0.13021875657470255,0.05983440520101833
HALLMARK_APOPTOSIS,0.08391376161301245,0.05099717448197885,0.04566793777951845,-0.040481152558817436,-0.035295919022223045,-0.007280126982423685,0.030577200181662358,0.0059685429073589825,0.029457606062041803,0.00724450074477129
HALLMARK_BILE_ACID_METABOLISM,0.0740988453478241,0.017307385988449654,-0.02937757430304707,-0.035560070292595405,0.033990039657266276,0.07099189283174961,0.10101335231531168,0.04415318317298641,0.1895075694028743,0.20496389059472764
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.1478158014784579,0.03619272176968572,0.04686287294303603,-0.013102328941716052,0.06119099590181722,0.09441485651285357,0.08452544886068532,0.012499201922903441,0.1916776922641951,0.2520513727784267
HALLMARK_COAGULATION,0.17618135108974445,0.060878862618185856,0.003244752913379055,-0.019076317638790564,-0.002665345612567531,0.03593458561608628,0.1270773450190334,0.08364556354069597,0.045502994745969666,0.14054966245455155
HALLMARK_COMPLEMENT,0.10374162654350877,0.05054573668741607,-0.017255071548522807,-0.010056423050264836,-0.008475222099891825,0.04307626943162059,0.08987177313035173,0.0656560303578582,0.17237291042353967,0.08660167160039116
HALLMARK_DNA_REPAIR,0.051682129495380064,0.0771940756389377,0.07536097453715856,-0.04342607043032565,-0.011734401144309804,0.06105311103483474,0.0851990599034012,0.07296555461828391,0.21747905010913085,0.21292818283565132
HALLMARK_E2F_TARGETS,0.04462011805924671,0.0885306848730556,-0.016667130794922515,-0.045824548290335686,0.043889886224643515,-0.0070288537622880416,0.08600863756965488,0.05603347929043541,0.25261254818093326,0.1805454347380072
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.1228890370837807,0.019148749854177836,0.07775306405968241,-0.04067802541691483,0.03789889332851768,-0.054500722468826666,0.02505923552952453,0.06568969659711017,0.004447067682223028,0.13207916882169435
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.06060747924209996,0.03234538903731896,0.013177544802561003,-0.03328497339961277,-0.003296957761715221,0.07583374161683547,0.05939819589321537,0.045880540305173086,0.11983982203340288,0.21873621230311557
HALLMARK_ESTROGEN_RESPONSE_LATE,0.10287847380644656,0.06312661977379969,-0.016759420895211787,-0.032334245677845964,0.03603522954393611,0.02951721648182994,0.06011329008119176,0.09246888320861779,0.2078318140718138,0.16121145272453405
HALLMARK_FATTY_ACID_METABOLISM,0.03509831786636746,-0.027687119716395803,0.055926237013136496,-0.047361125436862155,-0.04987384638576423,-0.026002293808089858,-0.039598943819521774,-0.007336615982384969,0.10660457542328655,0.05862475083029123
HALLMARK_G2M_CHECKPOINT,0.09799106281970536,0.030715508265232835,0.011481548518295564,-0.007990589374545373,0.011087201664479443,0.006703366986903547,0.08107997960613991,0.044851441456434354,0.21819626504957712,0.1324480211540954
HALLMARK_GLYCOLYSIS,0.017581947601355726,0.014119364022649418,0.06678371813084093,-0.0006253427456453271,0.013959657226014435,0.05049202867097913,0.06729779148420967,0.034318079087965456,0.18541476922250172,0.16376681509628307
HALLMARK_HEDGEHOG_SIGNALING,0.06318911530385102,0.03334193237747815,0.028497488659212124,-0.035884029638226594,-0.028695851104728037,0.03653694170232777,0.078654530656644,0.05977788706327389,0.2012973527059385,-0.024216636035978897
HALLMARK_HEME_METABOLISM,0.12041486811391633,0.056357655965587165,0.02557862078746495,-0.015940448390089092,0.02369919480729706,0.039670670089245595,0.08962303774698314,0.05026866193353077,0.17921454160859426,0.14542885573449293
HALLMARK_HYPOXIA,-0.03512017697848212,-0.08453644757615562,0.07422478086469256,-0.011155964539498258,0.043313008099352686,-0.030361504459894936,-0.06911742143744375,0.06629153630744267,0.005123872420415999,0.10957661790468237
HALLMARK_IL2_STAT5_SIGNALING,0.09767426246707997,0.050886033086089376,0.06898085364914115,-0.035685654434096846,0.01728944740802842,0.04051596667542447,0.08755708505169658,-0.0014954594679126628,0.14802831630096355,0.16637810645075507
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.07238611146799463,0.004485337933184,-0.001525059571851685,0.03094578226946466,0.06428828614285682,0.032377037546275855,0.08450765880550722,-0.027183649993693368,0.08714941413678133,0.18764028857117762
HALLMARK_INFLAMMATORY_RESPONSE,0.10244081629431416,0.010717687327413242,-0.005006320363820983,-0.02370268915891877,0.046875285232066105,-0.05909580272444584,0.050294492290226,0.052391532092585714,0.056933182718963485,0.09883802232671181
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.047880809105584704,0.100944877617622,-0.028998710495803194,0.04282574014787858,0.031383622928111074,0.06563839459898488,0.11314112244718312,-0.03693794230365818,0.17275704484574042,0.056637383838731604
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.127108736852859,0.06418525050223747,-0.021571858993048525,0.02245402224532904,0.054922496758290494,0.012855725403169302,0.06687131744999048,0.10556330424149589,0.07864518494202574,0.1922345048702172
HALLMARK_KRAS_SIGNALING_DN,0.02623680940088476,0.019234088365659163,0.003450504807560272,-0.0006576935299154528,0.03143149408978904,0.057522959229721074,0.10155851401690624,0.035755642865045886,0.20801367990651703,0.07711904635123781
HALLMARK_KRAS_SIGNALING_UP,-0.008214395574666833,0.025522013806689777,0.022242815315717816,0.022492010822821647,-0.02947095283167169,0.02189383079371129,0.1329205511804842,0.013804182161417995,0.08800314102703753,-0.0499296499038335
HALLMARK_MITOTIC_SPINDLE,0.08073989972589424,0.058615207234290465,0.017711893912540064,-0.0010587863575046354,0.005877221070397469,0.034282234437447365,0.11427839712019448,0.04032618430674349,0.2016441229931195,0.1389125110657494
HALLMARK_MTORC1_SIGNALING,-0.10948783032663519,-0.03627666387299482,0.070580699660034,-0.012418727933944771,0.06595467661436044,-0.02322630637754864,-0.01842402747635496,0.01579598440271597,0.09152995609317427,0.10708550076863782
HALLMARK_MYC_TARGETS_V1,0.002397376585511079,0.08123092763324066,0.07395830801095511,-0.03646005467887894,0.011123308633316393,0.08445904753845493,0.052501832115691434,0.005725544344727816,0.21908862805897256,0.1921351823640677
HALLMARK_MYC_TARGETS_V2,-0.005906745974200178,0.0881861543194699,0.05747782756835695,-0.020699853450502584,0.020249966041922723,0.03307194513022496,0.08388127362928972,0.05271312276263564,0.10192695982241748,0.1992124599744315
HALLMARK_MYOGENESIS,0.12228400867712216,0.04338462252476608,0.00899476623851914,-0.04780775213515538,-0.04290117241649622,0.05158681532623999,0.1117481823960755,-0.013459578120673325,0.0796798133181226,0.03885479311370163
HALLMARK_NOTCH_SIGNALING,0.0649080144896491,0.06730895211040913,-0.01746120592845379,-0.03357126781144449,0.017309013759852086,0.05974302272096823,0.12962055784824283,0.0541368872218782,0.257910106207354,0.1972511505755473
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.0375778699272569,0.0735177458531979,0.0624301498031358,-0.0138822942597797,-0.010612957703029094,0.07615375552287626,0.07072384056342458,0.06624012552794316,0.23101012786795747,0.1593638685885772
HALLMARK_P53_PATHWAY,-0.07711835015274716,0.035966380265491996,0.05374250765029405,0.016775902219561593,-0.0434478221719889,0.08928258604332985,0.056340992053309655,0.05763307368470346,0.17020211092405005,0.1516044770078773
HALLMARK_PANCREAS_BETA_CELLS,0.07463539199134399,0.10494368711717372,-0.04507760334749356,-0.005107564163969053,-0.006324852954744104,0.05240760103295929,0.0909856610552373,0.008776896100138125,0.21818211382775615,0.02359067791628411
HALLMARK_PEROXISOME,0.0554238497271554,0.10560369537464548,-0.0014863129872603345,-0.049909709241750685,-0.028268310179462477,0.07937126860279875,0.10506877538890079,-0.0035606361895879155,0.14546105385650068,0.1350234526109249
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.020669491904428225,0.0484173817018791,0.024784926643260322,-0.02115950580854442,-0.05279453184041607,0.054004389394995335,0.106199620055352,0.0531908146954924,0.198564806445313,0.12504620026091257
HALLMARK_PROTEIN_SECRETION,0.13485622931786242,0.0725654054642719,0.0854873119971225,-0.05759167838347927,0.017078632232945742,0.07642583926485536,0.08174993517980914,0.07981251243189855,0.21962238638758372,0.1822545878289751
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.04705354584234627,0.05907007257618508,0.10598845001924014,0.020501391941388,-0.1083242440122547,0.0863531944255433,0.07207965450901688,-0.08015729056422262,0.11217364945837839,0.0803534673597013
HALLMARK_SPERMATOGENESIS,0.060145916317156684,0.08411503041775306,0.04441196890401233,-0.000237923664311267,-0.026543137714578616,0.09434582430941338,0.06825717036723208,0.017681583100068007,0.19864753323203388,0.037944875562703095
HALLMARK_TGF_BETA_SIGNALING,0.14609630160439094,0.08327419372060597,-0.04787841809992847,-0.014656664137993053,0.02333374739627094,0.05023715510289266,0.07953497807429374,-0.010213471651488424,0.09646884727417329,0.12342108763833123
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.07564500044952595,0.01257809811502889,0.00720397274666725,-0.01330187245962202,0.051664078144582785,0.039867027363805006,-0.0005589978820895013,0.00409617004970091,-0.014886599196304478,0.1502514219765781
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.011946204450005458,0.05435789462536895,0.06791177724722038,0.008983578569674461,0.007786950368439583,0.07285270458231453,0.09929497552141618,0.02303832211434402,0.11624066565990712,0.14468304154842176
HALLMARK_UV_RESPONSE_DN,0.13247585023007,0.04029405244777367,-0.055682243128240376,-0.035791966193011955,-0.020867807500376277,0.024181309310832053,0.07754891396458617,0.05423881528144765,0.03023346775901642,0.13852454678924858
HALLMARK_UV_RESPONSE_UP,-0.04221281691535895,0.0506696825329093,0.04563318903893756,-0.030064838520900763,-0.03222744920502789,0.07112077337234404,0.08786629043257768,-0.06397343524294007,0.150254063761055,0.086101033170904
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.011484770243976952,0.036246544104691636,0.0019909954519613782,0.020336193811846176,0.04018738007314544,0.03399890067205455,0.029456393372897308,0.01546310338170778,0.09621378576683783,0.08622232561995834
HALLMARK_XENOBIOTIC_METABOLISM,0.06594708307688668,0.02164700965599698,0.06943592220526042,0.011614743459128728,0.019595746817362206,0.04564699447166019,0.09169650137563005,0.09580098067734603,0.17131668222688687,0.1763291938149946
