,UKF243,UKF248,UKF259,UKF269,ZH1019T1,ZH1019inf,ZH881T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.08872724185360534,-0.04946900128542359,0.0370515966364732,0.1085734222495661,0.025240224622362053,0.11789393755255766,-0.015976727617533187,0.03336967706118804
HALLMARK_ALLOGRAFT_REJECTION,-0.016700572760699417,-0.04624095606528974,0.006876703298973622,0.14663651625562948,-0.02133284154585856,0.043714402540402736,-0.044267807999500086,-0.023644963985799697
HALLMARK_ANDROGEN_RESPONSE,0.021543285028695843,-0.039525848088548816,0.045502189274578816,0.1308454846060539,0.04942248943082674,0.03224402796119181,-0.02132338856565752,0.04695205330309933
HALLMARK_ANGIOGENESIS,0.04855702642410926,0.01219938513059097,-0.03492072675095532,0.14295520368791328,-0.005007942986810391,0.014168647383363809,-0.0618553769254199,-0.04525778994481611
HALLMARK_APICAL_JUNCTION,0.08969467697640743,-0.058273474816402965,0.045007307157830294,0.1260586855427018,0.03882019314005162,0.13178250886250506,0.03787091274726065,0.007309715225737379
HALLMARK_APICAL_SURFACE,0.04709234786723891,-0.052691636748002015,0.0517744888538781,-0.06604057538998476,0.054937587486778856,0.10358796478233401,-0.0018865791518046845,-0.05630950974359526
HALLMARK_APOPTOSIS,0.03045721143583578,-0.0053037678774496685,0.016024986357422794,0.04500728990954041,-0.06587643815968273,0.06364340206414108,-0.043882183099103154,0.014902985568507188
HALLMARK_BILE_ACID_METABOLISM,0.1220411418196164,-0.013315230390420974,0.025119080746720614,0.10310163861851424,-0.038589478004409566,0.05995134496461986,0.06446458067893157,0.05999185911492065
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.12382207578236784,0.001468457621213795,0.07331246352185529,0.1251415181239636,0.06560303479502622,0.10758952015927493,0.06797405126882748,0.019796135746874787
HALLMARK_COAGULATION,0.058028268961064874,-0.08097969821894055,0.024102371422784142,0.13331322649172764,0.03552052443493472,0.1345706155874691,-0.10885763892453912,-0.01296129040244304
HALLMARK_COMPLEMENT,0.012493615437660057,-0.0686464545063623,0.015168873018341817,0.14126910917241395,0.002104005702016864,0.11100070748412784,-0.01050169979579314,0.0006856250752969013
HALLMARK_DNA_REPAIR,0.04593146724478128,0.0017275786127167673,0.03854817072107663,0.1440360731879257,-0.005317608912375219,0.12379754272205326,0.0699642122897803,0.038596341270128176
HALLMARK_E2F_TARGETS,0.09543462997589049,-0.04300612795720566,0.03234434721125882,0.15760631997981636,-0.007978973220133799,0.11261354861544333,0.07864544472332696,0.050437462148874644
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0921290139686961,-0.05482499608338964,-0.018341972081418228,0.13788664178022672,-0.016479258810585866,0.16389996659114314,-0.05696107101278829,-0.024100877952712537
