,MGH258,UKF259,UKF269,UKF275,ZH8811Abulk,ZH8811Bbulk,ZH916T1
HALLMARK_ADIPOGENESIS,0.05777350702185807,-0.008611891825415316,0.0771844686043867,-0.12049159134727035,0.08846408857459435,0.0941037044824345,0.05646386205443314
HALLMARK_ALLOGRAFT_REJECTION,-0.04162248903077913,-0.03887045909011766,0.11817449419280392,-0.0662085148936457,0.10519781517671217,0.028845793623266856,0.051073273393937316
HALLMARK_ANDROGEN_RESPONSE,0.03795429791057475,0.1262051728752296,0.10504738413454072,-0.020764889322300795,0.0677987188739994,0.0761884912181462,-0.03391614559340279
HALLMARK_ANGIOGENESIS,-0.030124512305722113,0.042232313974652505,0.14249215243978244,0.056948734938666756,-0.04300188601763997,-0.05913158719106349,-0.14033899831200186
HALLMARK_APICAL_JUNCTION,0.06565310164144077,-0.0472132130636637,0.13074509777611565,-0.09533153593800527,0.08300227109340064,0.07686538019710215,0.019128833513168905
HALLMARK_APICAL_SURFACE,0.012426902857811738,-0.08451161142436478,-0.033405104676689536,-0.055508712123087986,0.08556243067079441,0.11329263691108964,-0.04470683136831134
HALLMARK_APOPTOSIS,0.007704955604973617,0.05462924308517471,0.0430026060141457,0.039899182298564644,0.007553859038668445,-0.017825064969596655,0.00025186924678648464
HALLMARK_BILE_ACID_METABOLISM,0.10140344847936421,-0.04245138629723132,0.12157150118394594,-0.06497078832626768,0.013023016879219768,0.08482576010866132,0.10038365724254775
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.12776998864984393,0.03914073255688658,0.04481296106808444,0.018347519041066355,0.12238628878320054,0.08307699163875505,0.056363577451118904
HALLMARK_COAGULATION,-0.059622402284501434,-0.03417607356715788,0.10190638854037463,-0.09305767186764781,0.09974250405998597,0.058602910135581,-0.030047809452182835
HALLMARK_COMPLEMENT,-0.002804111740633565,-0.026394149231196647,0.13599591086321855,-0.026652909995496316,0.06657456943214694,0.06413368930451205,0.0699214431526176
HALLMARK_DNA_REPAIR,0.11878480197103485,0.12022586270396882,0.1099280441279852,-0.09312157335724715,0.11914131402262043,0.09118493279111853,0.10310428724683982
HALLMARK_E2F_TARGETS,0.10178545644657701,-0.019178097423122587,0.11416673209072017,-0.06866366601797046,0.0889554756541095,0.06767737506334778,0.06645327362286056
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.06319691905985345,0.07583432557199221,0.13689445286122462,0.03018924164611491,-0.05159731886590255,-0.009368555201928428,-0.05931295069586888
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.01116010278001949,0.031613304011720314,0.06902613229153862,-0.0763653269358026,0.061963279209071374,0.040048887200989466,0.057651313446551736
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.0002373308214622006,0.0028145864007390236,0.01149694835754253,-0.0383105723857344,0.06537091609215132,0.09139486680014802,0.05519722011612325
HALLMARK_FATTY_ACID_METABOLISM,-0.06501004041010353,0.08980650918486885,0.07524944495156811,0.041034390833730366,-0.030048936752435963,0.012632291928626537,0.02204800488398227
HALLMARK_G2M_CHECKPOINT,0.05264621706915422,0.051107499151117335,0.11611042360913038,-0.026473184581202215,0.08296711986472952,0.0463729674434318,-0.02062229152474264
HALLMARK_GLYCOLYSIS,0.07714020445321361,0.08257287780476556,0.09641812004879494,-0.07014321679575794,0.05465095352084863,0.08781799230541168,0.0705743768488881
HALLMARK_HEDGEHOG_SIGNALING,0.057737711469836375,0.049548624108494525,-0.06039381325580821,-0.06639032782004745,0.1079306869666532,0.02172060019550858,-0.001647236913642199
HALLMARK_HEME_METABOLISM,0.0970543213681696,0.05578054121818169,0.12085022505778498,-0.10363392309797485,0.07564422321600447,0.11579927038087384,0.07143436390921183
HALLMARK_HYPOXIA,0.11255358981709816,0.12132598733452765,-0.04036082047011415,0.038372155729608864,-0.12209421142835947,-0.014445668745165324,-0.0049514657407531935
HALLMARK_IL2_STAT5_SIGNALING,0.06039760230021866,0.06756397223112556,0.10992511234991743,-0.07193159849123183,0.0931857506448853,0.059520611805332475,0.013874159449035505
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.012993810630112377,0.015291310309920102,0.11351539326540247,-0.035017400119658676,0.09126202852542839,0.011309020273844728,-0.06292772258717325
HALLMARK_INFLAMMATORY_RESPONSE,-0.004870586253893089,0.03564440174936147,0.08160703218776146,0.04256695399885851,-0.0834494263356218,-0.026396773008126217,-0.0031148795139225123
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.07681377606831118,-0.020815263092944895,0.09350474042807223,-0.07034274335651339,0.08321742822639251,0.07915548528952136,0.0805317641581965
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.08441846084836717,0.04147097286835839,0.13424236957205038,0.02424441285640862,0.06074210746016589,0.009946256884777032,-0.02809673552309073
HALLMARK_KRAS_SIGNALING_DN,0.04555527510096038,-0.05943147401620616,-0.04992158506724901,-0.09032010640564245,0.06602051983042899,0.1145557779090122,0.11362676394479743
HALLMARK_KRAS_SIGNALING_UP,0.03577249139101295,-0.0006272855681297828,0.04415264501515138,-0.07122915865582408,0.10284643583275349,0.058417719053670526,0.030175526397048187
HALLMARK_MITOTIC_SPINDLE,0.0869871893340969,0.006449337262313083,0.11059559581491836,-0.1129115889678408,0.09896808410451007,0.09214299769182317,0.03608971282414223
HALLMARK_MTORC1_SIGNALING,0.08929243009750422,0.09922945636539776,0.10547317512883315,0.03952225819475393,-0.011767600156018323,0.003062347827419811,-0.017943453106691678
HALLMARK_MYC_TARGETS_V1,0.10831375004266544,0.11636057683493888,0.13503108805162223,-0.07232257596274226,0.09875691178103818,0.08824725733101356,0.08265902390344908
HALLMARK_MYC_TARGETS_V2,0.11105877297457885,0.02432369061780372,0.06349370237106741,-0.0727662462689912,0.09519297010473804,0.018960836794925117,0.04004199373851194
HALLMARK_MYOGENESIS,0.04972893548175863,-0.031682484381459125,-0.04475890291889585,-0.11129813592423066,0.11096813248613338,0.08991883366957568,0.003680675667512821
HALLMARK_NOTCH_SIGNALING,0.11369264936498809,-0.04531194033901236,0.12329490259350313,-0.025154839060374447,0.0892188885744698,0.10302221070450843,0.0906157651194244
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.1415077606887379,0.11515154489272066,0.006368124164011817,-0.08023216350668948,0.11637956252514935,0.11343779794293174,0.13260215550197443
HALLMARK_P53_PATHWAY,0.03247395381349237,0.1323571529464606,0.0884453737378016,0.04094102312081322,0.04882502802145388,0.11843231921130747,0.1178880798842129
HALLMARK_PANCREAS_BETA_CELLS,0.12121931607135807,0.025012252169205468,-0.0058346408118933055,-0.10000668984691237,0.09570766086818591,0.08197280666789679,0.10023332998321488
HALLMARK_PEROXISOME,0.036286293711853275,-0.04308673634358357,0.05004817142422983,-0.06883172012081014,0.038521940957319256,0.08482473443417281,0.011732008330837866
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.1263428263022968,0.03735015349147003,0.07582485545129543,-0.015108203198008766,0.1390187994170228,0.05979547296937054,0.03274100506037454
HALLMARK_PROTEIN_SECRETION,0.09450093718229642,0.10796493441920273,0.13211675026796485,-0.07131316000409983,0.09207822951732988,0.09811186921991558,0.055604865286846654
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.0682345722617088,0.15378860287226098,-0.054052427423377625,-0.05540501244092724,0.06885989306891677,0.10435839017874467,0.11325015684955429
HALLMARK_SPERMATOGENESIS,0.09383076510314588,0.01604702401824292,0.05153529042698363,-0.09751828510625452,0.101464500278237,0.09825693487056321,0.10253164738970645
HALLMARK_TGF_BETA_SIGNALING,0.05819819374623449,0.005992991681801322,0.10086135646296103,-0.08422814656706328,0.04609066889044528,0.0709156750627315,-0.025020224716363174
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.0005914056349814901,0.054927042544128446,-0.03007463916528738,0.0047219899001914875,0.027448483479684108,0.010768003766299512,0.010341421600080822
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.08535412051216719,0.09987819192530352,0.11242003256986448,0.005355139616575932,0.09496224406352702,0.08306651669305547,0.021283926237075833
HALLMARK_UV_RESPONSE_DN,0.07259034995203974,0.0065647363522502306,0.030309416296688124,-0.07996973023747883,0.13748060724227615,0.08525466582154428,-0.008766223346699771
HALLMARK_UV_RESPONSE_UP,0.06371153827666685,0.048848128234993196,-0.05867663775697916,-0.09042411452553226,0.04605133564407617,0.07948550814216428,0.08722997274174137
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.05538582468405395,-0.031198828759871764,0.12028522401726449,-0.038191270200432975,-0.025085288204511738,0.08785943086133813,0.018440956043298828
HALLMARK_XENOBIOTIC_METABOLISM,0.08780267692803663,0.08455596029589214,0.04601682333229771,0.013112364479809086,0.092027673469687,0.10454463959993626,0.08093562484920622
