,UKF251,UKF259,UKF260,UKF266,UKF296,ZH1019T1,ZH8811Abulk,ZH881T1
HALLMARK_ADIPOGENESIS,0.012513632365418942,0.06834819518613214,0.08846447363533512,0.01575378384989528,0.06868039188418247,0.04191663944473314,0.10064569362008795,0.10243697348225628
HALLMARK_ALLOGRAFT_REJECTION,0.08565505757378068,0.05623740054640234,0.05048051989708707,0.10406243212807843,-0.04295488442243218,0.09399739157449571,0.033387857459229536,0.029767561094655698
HALLMARK_ANDROGEN_RESPONSE,0.05504925321444643,0.019751520836360722,0.09719020766495644,0.0867095345364598,0.024674226575999388,0.13796320172764992,0.029209823871286022,0.024025821607562798
HALLMARK_ANGIOGENESIS,-0.029502909121556366,-0.027308209743002222,-0.14066239704207997,0.06396058772476053,0.0283716767840808,-0.018324789391808996,-0.05460465439584074,-0.05502834856459212
HALLMARK_APICAL_JUNCTION,0.004060513016410765,0.07469789783013761,0.07055006557717967,0.1124595033458153,0.025451745433425446,0.056705197365847296,0.06322894655620097,0.0663921653687069
HALLMARK_APICAL_SURFACE,-0.03765999192851333,0.04300388063051591,0.05055672292673196,-0.026594348170827238,0.03290862166017137,0.0706595790309439,0.10359042631409926,0.06316343352490221
HALLMARK_APOPTOSIS,0.047360610319077324,0.03613227333526148,-0.028751646114385895,-0.009820326017838873,0.04370298365307787,-0.03193161799205946,-0.04181099810075264,-0.016724322989800252
HALLMARK_BILE_ACID_METABOLISM,0.009517270872411289,-0.016312306557977812,0.042748719471549776,0.048859105442558885,-0.005254330152567408,0.013728899407904878,0.04830685913892264,-0.02374468347475127
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05771923984282001,0.041316869106857,0.08636962640573354,0.04607862900642607,0.042310894999324264,0.03777762062719576,0.11839528784623875,0.0690584273345116
HALLMARK_COAGULATION,0.03480231761472999,0.08835672847516925,-0.0024851098741126556,0.052118451909176876,0.04056384949969753,-0.014176891293512435,0.03412046299092271,0.027611448299834692
HALLMARK_COMPLEMENT,0.015109782590152249,0.038216386127385885,0.10793256334114114,-0.012938509669504826,0.05651682165624208,0.09448572627920476,0.09796660068694789,0.060001541696196876
HALLMARK_DNA_REPAIR,0.046049558445827164,0.053952856439952075,0.10939597424579112,0.14299786418194568,0.05210650872234033,0.19599407571084226,0.07940116407611664,0.09417840433014132
HALLMARK_E2F_TARGETS,0.05041827868310085,0.06688646084224335,0.11565566799819701,0.093402411433766,0.0016564300110619027,0.12041502768919787,0.05262980759658676,0.015761483778727468
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.033979605078920005,-0.008748483807312402,-0.08895795647813877,0.10165931774410349,0.042806219581440506,-0.011297739467519493,-0.07894834815703415,-0.008621983634095085
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.08483010978934633,0.028929538199604785,0.1253507137693359,0.033548297779062174,0.001594994769424543,-0.030477204672229176,0.07731868840296358,0.056643395775235084
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.06770656279096275,0.05500915052502949,-0.015061040059217252,0.006982426510145552,0.022668729930105862,0.07576571881395251,0.09427588633983597,0.03706421130205853
HALLMARK_FATTY_ACID_METABOLISM,0.011953975742396773,-0.0026304114715365217,0.09761279752182109,0.03170634426200252,-0.007405873127669905,0.0755086443331901,0.0018770651935863228,-0.011897204320892764
HALLMARK_G2M_CHECKPOINT,0.03893026658245009,0.03513682913976601,0.024624983192736007,0.10553501827110771,0.01727825654570168,0.08368624314750346,0.0016029717974554915,0.03053134085924049
HALLMARK_GLYCOLYSIS,0.022289410098305845,-0.0020242125015496916,0.045182855079169734,0.043534750285457745,-0.007460931017646071,0.01602995858238407,0.03965066724790081,0.03032778863349518
