,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.13460054618608558,0.00885013650336605,0.04293249252399325,0.052634059312892445,0.05129097267895772,0.03915402249192219,0.012261160388154084,0.09526144419089312,0.09878252985644648,0.011101789248022,0.02365526201892984,0.05412548163088949,0.03305839878873058,0.031434876167200386,0.15752901927291132,0.23236547613726088,0.06961248814739508,0.08686201613548256,0.008916163185527704,0.11219593669897247,0.11113482210981704
HALLMARK_ALLOGRAFT_REJECTION,-0.10173040167173797,0.042724120634995005,-0.06564794093103908,0.05590105374239411,0.017747795732553754,0.050003165019078005,-0.0518026241896361,0.09900407563536505,0.1319650177347853,0.05678809444358321,-0.030653052538765917,-0.1388538158309548,-0.019486811653705846,-0.05060726530420944,0.12689973534759186,0.13309716962943602,0.05259387930254812,0.0005038045049521442,0.005894462153382626,-0.05127108446379697,0.13492869609657687
HALLMARK_ANDROGEN_RESPONSE,0.18726859528729586,-0.009614388924472169,0.004486688228114529,0.03636012815105319,0.09711224282302833,0.07024222677063711,0.01956820502690946,0.15143281368955905,0.1715572856645493,-0.0021024052214947764,-0.013231028279110123,-0.036476873412222825,-0.024048167602611522,-0.01073963439714121,0.17639293924845156,0.2094964491050239,0.0004897681755471996,-0.003621101033916536,-0.0187203577035645,0.07800018956937098,0.11100115504998849
HALLMARK_ANGIOGENESIS,0.03117418200735228,-0.13033581467507585,-0.02535981771164474,-0.020803306708062755,0.040797574306959496,0.040453703353523024,-0.00987878078164739,0.07960547205444597,0.15981580820078742,0.031378721615214544,-0.013958629005406483,-0.12628751294800436,-0.0025778196781205643,0.0285629001911218,-0.03247574203885321,-0.14666856446915286,0.13273794876808,-0.13005302169863206,-0.07806498757801865,0.04130250684087483,0.00893402374041786
HALLMARK_APICAL_JUNCTION,0.1730972214626534,-0.0440603812312732,0.04122391098760782,0.07007413548622059,0.052234563909834116,0.03898254919103803,0.05707958289349372,0.15532240861483415,0.1322144180987679,0.036070718786029306,0.028904047650883533,0.014550223243478088,0.042729625702888595,0.0351902716110593,0.12062258104567121,0.23941782647746085,0.03932323369069018,0.09680685455879831,0.01142956000409118,0.12470864017160686,0.10326648339677395
HALLMARK_APICAL_SURFACE,0.16049022608782632,0.056844772428815554,0.06427830427495555,-0.009144453063206565,0.017642324714835296,0.08434453019789014,0.007530808101024082,0.03964302659499832,-0.09793658967477295,0.004538166094155773,0.018649607694365397,0.0712522207604036,0.025173763817934455,-0.06501929192764466,0.11170751138688922,0.22307138150918043,0.014139408533264486,0.002508797092757724,-0.010809873255318868,0.11558227265767679,0.05281369303586311
HALLMARK_APOPTOSIS,0.011126981837447269,0.01008929069279596,-0.036292383179513416,0.02727574578633621,0.01657111357782391,0.07120601190890151,0.004953946239683868,0.04650784835872935,0.08216023518771197,0.009186420725865842,-0.03687609715033506,-0.03058662772059276,-0.005583715665073883,-0.06284743118706067,-0.03250053478078314,-0.06970714207965849,0.06419986918644012,-0.017005953231654422,0.011811494156172017,0.05283521032169723,-0.017062992269176815
HALLMARK_BILE_ACID_METABOLISM,0.179746555312398,-0.01530546070931202,0.038649714969888185,-0.03182949619253665,0.0650242982012265,0.029014173833891696,0.02703058368731924,0.08182392736733353,0.13682339145279948,0.01924606427748086,-0.005498929477593607,-0.04374322460883176,0.017278381655152757,-0.03528256147426904,0.17790516994612576,0.18095136392646133,0.03156951348039788,0.03756616053767357,0.05487763059407971,0.1203170237806631,0.07959532211608156
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.15386237522550325,-0.051550224607042304,0.014779887914782176,0.05098545313460949,0.05247971235148772,0.07596681654128741,0.061064907358618234,0.1539167971454814,0.14125056792292542,0.005306460861522548,0.049454809982221654,-0.1019498453142944,0.0407679975115096,0.04270853200209447,0.13700569321817727,0.20707928606308657,0.0022671942656951557,0.12429360030389507,-0.0013456712990051272,0.10745123057298427,0.02849996612430206
HALLMARK_COAGULATION,-0.16019602851008224,-0.03423380630938646,-0.016362843671224172,0.040254274217579836,-0.014527264358555633,0.08693491410969177,0.020779177464978985,0.09311818452859,0.12883601663788258,0.05598131318922174,-0.00714820186658697,-0.11961673162558056,0.002036167219435497,0.0019298750418859268,0.10103616509625456,0.1613550175829526,0.09017799216459976,-0.05310649789430026,0.002452075526810486,0.16546653144719653,0.01567508163362597
