,UKF251,UKF275,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1
HALLMARK_ADIPOGENESIS,0.010113277265680702,-0.0013402623997729654,0.011106338767405265,0.0023672589109223125,-0.018720364691918324,0.04128033853140696,0.0248725627400904,0.05935193776615266
HALLMARK_ALLOGRAFT_REJECTION,0.04871307359112078,0.02161909105639433,-0.09114405156310569,-0.01295407559454816,-0.017160234604810448,0.06589091392399281,-0.05850972052555739,0.11505281758361384
HALLMARK_ANDROGEN_RESPONSE,0.024310525879293162,0.05784255609482266,0.011948523028302988,0.018582686188027695,-0.051228048195486174,-0.00398125531694502,0.019788880277895153,0.061777179598650804
HALLMARK_ANGIOGENESIS,0.014267134148870184,0.012293280189359457,0.08417035575151498,0.09423362615710931,0.05128154295902486,-0.001566460518126619,0.08272946237835803,-0.016079503373121636
HALLMARK_APICAL_JUNCTION,0.043225103565677075,-0.00440483593390382,0.0977121863959231,0.041367699829110954,0.007725986139784141,-0.05386122481540385,0.050990179620970646,0.1099083146732609
HALLMARK_APICAL_SURFACE,-0.029015564142134534,-0.036005168316563724,-0.05668321350150549,0.012623783542190344,-0.045849617720897955,-0.02527891628878766,0.011678900893500757,0.06731308150108939
HALLMARK_APOPTOSIS,0.002016980103702138,-0.045658037050043135,0.11560237161523297,0.05889751611369256,0.006128830692446599,-0.010714196504499254,0.10278161352226445,0.0444642283181431
HALLMARK_BILE_ACID_METABOLISM,0.004998396935018761,-0.06475030247895981,0.008627981902262298,0.030460890845289832,0.02172829320665425,-0.02966626539719187,0.01517579308652809,0.07111842797022999
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.011822386837373473,0.0012606678879244014,-0.05550221984641908,-0.01973174107861284,-0.08036519202952933,0.019895222385750005,0.06353197405379465,0.032960604782110305
HALLMARK_COAGULATION,0.06442271128562198,-0.002584935041801287,0.08516756676485715,0.05289576211801209,0.029911061279555246,0.04088181600772463,0.048241119147577144,0.06560275778675044
HALLMARK_COMPLEMENT,0.0043575606750364156,-0.007019195870923446,-0.038241828929647136,0.0038986601568657877,-0.008215372848180344,0.10734709385433468,0.03998311299856404,0.06674419595549369
HALLMARK_DNA_REPAIR,0.009394715097588742,-0.01597148149020495,-0.021806684987763846,0.013407458335833766,-0.025704692285048097,-0.0021393279496935425,0.08684731822563414,0.08284418598481516
HALLMARK_E2F_TARGETS,0.004220383330588826,0.02681022274113888,-0.01788619321278078,0.060840850304655275,-0.020927409245338566,-0.026575188382206287,-0.011373761322445308,0.07698633602274736
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.0007799061657202147,0.007296264691624943,0.17115604005975477,0.1268279196357189,0.014953694651923121,-0.007598592430459405,0.08876385609578133,0.061714358290302626
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.012582259366422271,-0.06334684594477297,0.09536971340034278,0.06199060517839709,-0.025076841295206913,-0.017965219637216277,-0.035746115025782094,0.0785950603394757
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0037859129541714127,0.0053888429707146515,-0.07270192943399317,-0.021627657362948405,-0.022123127725051955,-0.010200056355248444,0.026005850153516814,0.04529536014263584
HALLMARK_FATTY_ACID_METABOLISM,0.006074293016719062,-0.03111973533917679,0.013170607642930179,0.03635735689826765,-0.04723026163534984,-0.05286509909166601,-0.029524097349150413,0.02586043183147186
HALLMARK_G2M_CHECKPOINT,-0.0024163839039657497,-0.0089848905487487,0.07571927439201395,0.0627257970116761,0.00019939775706512825,-0.04263913908322205,0.04479679419340133,0.03383549287922698
HALLMARK_GLYCOLYSIS,-0.011918361371704066,-0.03189758328149811,0.1056480601356449,0.07103961600828539,-0.009500289540406846,-0.029698132811457365,0.006513444054943255,0.05522426899453685
HALLMARK_HEDGEHOG_SIGNALING,-0.023587114752406373,0.02684628015758844,-0.01439248001086553,0.026762732213068723,-0.04054622110865244,-0.05617830215311624,0.03789347761878173,0.011955791780055788
HALLMARK_HEME_METABOLISM,0.010077344446716065,-0.062230327902510034,0.019639842592238593,0.019470645773908862,-0.020118188714655157,0.019166500814053827,0.044339000706801315,0.05259806000956051
HALLMARK_HYPOXIA,-0.016221757276103678,-0.041961505498233964,0.12832165081773886,0.046561752625155654,0.031017373073295912,-0.028525446307330157,0.07831779646896007,-0.002931488167774766
HALLMARK_IL2_STAT5_SIGNALING,-0.029216274018742088,0.02573083702650064,-0.0419205982534577,0.0021794935877496916,-0.03729619331288059,2.542258535045374e-05,0.013161650375184457,0.053418411630729565
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.015167267146442103,-0.025232702257322916,-0.039715615127408295,0.029557779243051203,0.026903798458480115,-0.04272956355579694,-0.005402128597579878,0.05444716251566172
HALLMARK_INFLAMMATORY_RESPONSE,-0.009854862611723338,-0.004295997097724096,0.15464428390572837,0.06757334385979506,0.0467524570490448,0.012218233659050948,0.05584724386115513,0.0338173935909813
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.07623911029251669,-0.008369655027101464,-0.0691961977631523,-0.030539728630797767,-0.06505917012381922,0.024078689020582977,0.033778229802027465,0.11043130398042843
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.028664574060622106,-0.006377732516602573,0.19768359025382878,0.06967777576165074,0.030166062224921,0.04207997098367367,0.07030758126286085,0.10366474089837348
HALLMARK_KRAS_SIGNALING_DN,-0.003360430993291663,-0.025990629222043805,-0.012195974371432806,-0.03249248164273944,0.002322702312187444,-0.022969802474171935,-0.020367063818584035,0.07210153253058083
