,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.03579076206156481
HALLMARK_ALLOGRAFT_REJECTION,0.08409077677082796
HALLMARK_ANDROGEN_RESPONSE,-0.02193501183266634
HALLMARK_ANGIOGENESIS,-0.18925144229056567
HALLMARK_APICAL_JUNCTION,-0.047185390914103585
HALLMARK_APICAL_SURFACE,-0.012596282808242055
HALLMARK_APOPTOSIS,0.017814896614275495
HALLMARK_BILE_ACID_METABOLISM,-0.1253171357252142
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.09723155610514328
HALLMARK_COAGULATION,-0.11199122290477331
HALLMARK_COMPLEMENT,-0.03759645930777682
HALLMARK_DNA_REPAIR,-0.11092857671731703
HALLMARK_E2F_TARGETS,-0.1316152726758422
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.16454078380928996
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.07232378958571711
HALLMARK_ESTROGEN_RESPONSE_LATE,0.017528832725200658
HALLMARK_FATTY_ACID_METABOLISM,-0.06928876972238406
HALLMARK_G2M_CHECKPOINT,-0.18056689219964148
HALLMARK_GLYCOLYSIS,-0.01272912694215314
HALLMARK_HEDGEHOG_SIGNALING,0.08487959548662369
HALLMARK_HEME_METABOLISM,0.019233367986826514
HALLMARK_HYPOXIA,-0.20898689351736607
HALLMARK_IL2_STAT5_SIGNALING,-0.10396330116850865
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.21163430272524142
HALLMARK_INFLAMMATORY_RESPONSE,-0.15722124357934011
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.16995186689514705
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.15146873790480614
HALLMARK_KRAS_SIGNALING_DN,0.15602740639458074
HALLMARK_KRAS_SIGNALING_UP,0.15461309102171344
HALLMARK_MITOTIC_SPINDLE,0.016537779110092982
HALLMARK_MTORC1_SIGNALING,-0.11060009419795118
HALLMARK_MYC_TARGETS_V1,-0.11965293747302133
HALLMARK_MYC_TARGETS_V2,-0.1496385660423684
HALLMARK_MYOGENESIS,0.1607329279259016
HALLMARK_NOTCH_SIGNALING,-0.06644797025232906
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.06382161715943939
HALLMARK_P53_PATHWAY,-0.12136781730822774
HALLMARK_PANCREAS_BETA_CELLS,0.17788705978120306
HALLMARK_PEROXISOME,0.007923815102095472
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.04401736837250803
HALLMARK_PROTEIN_SECRETION,-0.015840884052968362
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.1041722840004404
HALLMARK_SPERMATOGENESIS,0.11254884120267268
HALLMARK_TGF_BETA_SIGNALING,-0.09062101018214741
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.23461665498056225
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.09705455647866447
HALLMARK_UV_RESPONSE_DN,-0.030348511650175578
HALLMARK_UV_RESPONSE_UP,0.06288714606381487
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.13212969565426838
HALLMARK_XENOBIOTIC_METABOLISM,-0.11799595482843678
