,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,ZH1019T1,ZH8811Bbulk,ZH916T1
HALLMARK_ADIPOGENESIS,0.09404130282879689,0.06345461217376207,0.037625117139819454,0.01543580450710251,0.19513487358348408,0.06343931004246225,0.035341607350227344,0.03414446049795068,0.16105020697500322,0.006542301892967659,0.0039440469811897905,0.0071267363098529235,0.15781946608338576
HALLMARK_ALLOGRAFT_REJECTION,-0.042192529124409614,-0.06316219860323591,-0.019321011602552188,0.12719446716503702,0.061463108132687946,0.05913130518971985,0.03932593293015832,0.11628388856020136,0.22495487049847454,0.04479467459618929,0.07322266804580835,0.04202733197793507,0.0697520828455186
HALLMARK_ANDROGEN_RESPONSE,0.07138092800226581,0.04412440080606389,0.030836241348503178,-0.005391141875003264,0.05735313627434313,-0.011190237749527161,0.055172966182675,0.1447335714317075,0.20576741892795444,0.048055028007091626,0.021109851951288887,0.04741345186525247,0.07472675641431897
HALLMARK_ANGIOGENESIS,-0.08956863842152679,0.054034126461130004,-0.020417755830810836,-0.006200542610042881,0.06613697054153511,-0.06755654591383291,0.02776931674205888,0.17410902416235804,0.20169937736988452,0.050627709324210096,-0.011889119444516904,0.0003355719275690938,-0.14538923562573183
HALLMARK_APICAL_JUNCTION,0.10319591271092676,0.09141383834556212,0.062473245758400596,0.005962561918817968,0.18995378582357458,-0.021926463258248846,0.05498521056265601,0.17934290808538908,0.17354015700448966,0.04556370398228703,0.012418036487657654,0.0013402015886604475,0.0772615998767844
HALLMARK_APICAL_SURFACE,0.09457438421500629,0.011842828923292229,0.023393958731124844,0.012832633090150073,0.1276169846414934,0.04767799445724448,0.014887842280425483,-0.07900798208006794,-0.10408346925997534,0.027536380306262594,-0.0749537920169552,-0.02025413609748845,0.07269428598178922
HALLMARK_APOPTOSIS,0.016436820401971856,0.025572936367701356,0.06632843694192632,0.023644792000077863,0.011584753839183736,-0.022443748566210012,0.02240377927077457,-0.04381602979453104,0.01723408073481622,0.012164112680310783,-0.09651370737775193,0.07458103573585717,0.08891106629424443
HALLMARK_BILE_ACID_METABOLISM,0.06980931480415974,0.052058299483957515,-0.03947072990636978,0.008855309261615929,0.16841767962384113,0.038578213903697825,-0.047670535376656824,0.11610465833092125,0.18125350896585743,0.09379298714634558,-0.05066440014884071,-0.02581372149531692,0.1581656331670864
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.13448648315096262,0.06221460116937886,0.04830499609523318,0.07202848147348484,0.11346332811724816,0.07199224277789147,-0.004858869500921351,0.16747953044420824,0.13613321488442223,0.059303800286330234,-0.044128407834345455,0.0031427074174110504,0.1795629150250938
HALLMARK_COAGULATION,-0.027909640919750296,0.09167851655826229,0.050169335464165646,0.0375556882719194,0.16783931836598873,0.0013142490454776134,0.024399982133370843,0.0716778612149311,0.205605357633674,0.016766835339814944,-0.018988919790486062,0.04671768871970142,0.04272322059982274
HALLMARK_COMPLEMENT,-0.02822677307304166,0.06885922532078761,0.05254503455378618,0.015013575734960413,0.10096792050676014,0.025501485065041483,-0.00652447593436226,0.009320329672493355,0.1960559214381494,0.013722333663576478,0.00929586949164768,0.024870387145594777,0.1343061319325157
HALLMARK_DNA_REPAIR,0.12473593094832108,0.1060883986892556,0.064695276647072,0.03332013552823081,0.1260942262505639,0.03745433396899287,0.0378128561460577,0.18549897443079202,0.1995327456797903,0.06308900194149425,0.0448954937978473,0.004307666303264355,0.13749511902766323
HALLMARK_E2F_TARGETS,0.0988648819320416,0.01800320498495314,0.027124538897116354,-0.0079508320391784,0.193677846823905,0.04808639702484557,-0.05318990099544115,0.190981545483081,0.2153015861533865,0.06890120290505153,0.03366707314240597,0.043012935327233964,0.11930356279662835
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.08946735068717752,0.14036889670145558,0.05441620710429038,-0.0037779322134933544,-0.05382114574365006,-0.07332509662297171,0.07805009672635388,0.1600862070918878,0.19488416927567934,0.016800104016873645,0.03338312117735381,0.07869763434703425,-0.03562842005604571
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.034065390684140745,0.07906581397324886,-0.0015429826618935617,0.005948979438541128,0.16492559103080767,-0.026531718515565073,-0.013384543307698976,0.010174376882119394,0.11764421822123027,0.01042949345817164,-0.012955084648079521,-0.015385876805419306,0.1180650765091645
HALLMARK_ESTROGEN_RESPONSE_LATE,0.03728975807117831,0.0607020237504341,0.015712365262686753,-0.009026993701321527,0.15154053515581678,0.025619636708189328,0.07126777693033129,0.05607986251856879,-0.020613587663371662,0.02963813702354165,0.027954113732705014,-0.023712265442710517,0.1451734730674774
HALLMARK_FATTY_ACID_METABOLISM,-0.02059839692856481,0.03493810744003448,0.07068631626720842,0.056072983338183766,0.016711172423195298,-0.02585508372707644,-0.028123036056962404,0.04064037064162648,0.12236030322265104,0.048090150994550156,0.003551644722401236,0.041393042372206985,0.06719115644288408
HALLMARK_G2M_CHECKPOINT,0.07376822352593246,0.10425411158842787,0.04113343546903698,0.027702589247587884,0.10926536442443036,-0.010671258050964529,0.11520505014392872,0.18749234460469494,0.20846446992864034,0.06452878510054785,-0.007663805587377116,0.0651932779848663,0.08273602009190482
HALLMARK_GLYCOLYSIS,0.09326406477227933,0.057867278284689766,0.03594029101041329,0.003560466480888887,0.03970556378546514,-0.02404484370428562,0.08247583112561625,0.09721524974731421,0.1534745567588267,-0.030566215653717855,-0.025075273455331466,-0.010801377580703977,0.1275807978756038
HALLMARK_HEDGEHOG_SIGNALING,0.011147847280856223,0.05311923832749877,0.06011938682941621,-0.08758436294211276,0.17253346348759702,0.005833641687133386,-0.019787585016707264,-0.13407198883588525,-0.13521625561456996,-0.09007074548427507,0.055692919727404616,-0.021565171024044354,0.1209838965778765
HALLMARK_HEME_METABOLISM,0.038088480497198714,0.031786508538639076,0.03050692579504752,0.05079339428361657,0.123470995400126,0.03382585511572011,0.05725516929977838,0.07562268519623691,0.18925109203624138,-0.04490243532453306,0.02546923822359755,-0.003460877458237679,0.11991252426468202
HALLMARK_HYPOXIA,0.07239840218727603,0.05151091507597032,-0.027543761374470968,0.016648861408937538,-0.14466673417965495,-0.017927264581896463,0.05392994996375422,-0.011413987833872069,-0.08963838145813698,0.036315571210418306,0.011039978978452445,0.003187617592931157,0.006267475007051541
