,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.06062588605819461,0.06390268255904859,0.07189302356809073,0.05761731854715759,-0.027230880892428727,0.027688356549732552,0.10482125431793515,0.03911724000350397,-0.025834702160801692,0.061041214084217456,0.055811590740647295,0.13839481365847583,0.03327427078849052,0.10522612369449465,0.11736304490874788,0.3196832070192077,0.19708870355955768,0.030995980781952173,0.19005434610915917,0.1085247134313895
HALLMARK_ALLOGRAFT_REJECTION,-0.011605731513502691,0.03067090120619497,0.03030145256498015,0.04545355653069687,-0.02331409085313003,0.07429031502848704,0.07564631814436765,0.029636787523498898,-0.010183607636984527,-0.11116905254929806,0.02944843967000685,0.04197613984884933,0.07421430995915938,0.05533058439856228,0.05559120279625276,0.22543404559093375,0.1434863527753252,-0.03199327039269052,0.08813135565508451,-0.006291526488862844
HALLMARK_ANDROGEN_RESPONSE,0.04144000572463488,0.13525375470229165,0.06556603059193035,0.01057848320294623,0.007834318562900646,0.06967075106628824,0.06418078449004407,0.026155922426324273,-0.0014010176732517576,-0.02510713442636529,0.08016674103143742,0.13295704710760436,0.06180305815647256,-0.034689363930572426,0.09675002822743611,0.2716707862936524,0.06805923133850877,0.06592418568493909,0.15533418956892253,0.10452847877066931
HALLMARK_ANGIOGENESIS,0.026311110957056627,0.03654952912227319,0.005815848485723485,0.004509082286703118,-0.0536930637895292,-0.09210638536616789,0.032676325472327135,0.10070905278710215,0.023882058104458502,-0.16078151346846084,0.08502646579618132,0.09405994582544606,-0.039461336644829294,-0.10003225117122144,-0.03539566212307976,-0.20137359544251549,0.1360165217896421,0.03293727575089051,-0.06873513648381124,0.08851154412263323
HALLMARK_APICAL_JUNCTION,0.06176468353372982,0.09201272613837491,0.09130616000462553,0.023156614656248478,-0.058298243587048826,0.020522131065250637,0.08393207020971295,0.09678623845280603,0.020007195628315433,0.05709576812944174,0.11799034222640628,0.08166368972057275,0.11110174482445377,0.017266260676508723,0.10432403990680696,0.30152507365693226,0.1614603136837935,0.04026304590045263,0.14391574496472392,0.11923241078459075
HALLMARK_APICAL_SURFACE,0.09372748408569834,0.06666487555361161,0.09788511934332532,-0.009923752280257664,-0.03488861199556346,0.0165100292229232,-0.03899966860125107,-0.006870305679758913,0.0050576779129420215,0.08047056788420094,0.1249960037057737,0.050444537162111606,0.00268657747630955,0.1716595818704786,0.10310000507217071,0.27285685334171544,0.13724004086472658,0.04824390403703169,0.1416415865143744,0.021912048935569913
HALLMARK_APOPTOSIS,0.004030257497509878,-0.05282189588431018,0.07412574981952935,-0.033035431434241085,-0.008764546780519517,0.009782416686617458,0.00740533499022805,0.04057586460248799,0.0004885274991177256,-0.12808074435161268,-0.04226963627247309,0.06805753765323734,0.07012543745919265,0.08140604595945089,-0.048093222924332185,-0.15498371705495093,-0.0013284884567829006,-0.008769754109548224,0.0958053354254244,-0.0374541277371927
HALLMARK_BILE_ACID_METABOLISM,0.00606578812375994,0.0693063596586971,-0.022989759456715726,-0.02923430103635127,-0.013016581958345977,0.02995929154300766,0.08035284051571709,0.08945203799407811,0.009419031313662974,-0.013519443497440161,0.17867581242606181,0.07798880792050432,-0.08303626328459267,0.13650275454621655,0.08401466543216278,0.29942449791354997,0.14430794791587373,-0.011213423748285486,0.19975659972702028,0.06926308328234206
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.10452836780870318,0.08174833533633988,0.04976305407299583,0.009780972630356438,-0.009358547788369042,0.03328756607158812,0.06612206336941821,0.08558329305074885,0.026635426698353025,-0.0928705009463122,0.113338596328507,0.14283130339778952,0.05705852685437134,0.08438308161398989,0.10702351914197519,0.33031313259299994,0.06199554647790523,0.07162487922630542,0.1846266809286093,0.09173690028162056
HALLMARK_COAGULATION,-0.014825202239103327,0.01598926766672978,0.09950699671032164,0.0015300829611742577,-0.06669889999920821,0.050428159248321745,0.05154170917349458,0.01794348433018092,-0.0584821047715912,-0.17135922795600503,0.07169225396069201,0.04838585165627239,0.07607526296976523,0.020667100479336096,0.045094829249518555,0.19413368315814666,0.15347281280536176,0.014838252402865383,0.11084073617965086,-0.0024371254035606103
