,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.005450175651584502,0.10048569229800099,0.08272398418019788,-0.005569741438948152,0.1255165290227561,0.052769913491266016,0.20149874816077576,0.042231253568322503,-0.12615937247217282,0.11185700800605043,0.03433740422115555,0.2322494552829173,0.09568386365622757,-0.054496276706189076,0.24850390542057735,0.32865421647218346,0.003878175744233515,0.14100575629447978,0.04164638652880685,0.07202610084471901,0.06138291314691369,0.09025184549165695
HALLMARK_ALLOGRAFT_REJECTION,-0.036310480746453516,0.11333960459519671,0.021469841352996077,-0.05612961766715336,0.11180058435711672,0.026126894485392634,0.08019675317633904,-0.2211666876152765,-0.3483757642672821,0.041059766681754165,-0.0159827798575948,-0.4240704615127658,-0.07293666949636078,-0.12496433186779282,0.18242047949668708,0.20868234597808621,0.02534756424214484,0.005797062671357272,-0.04310859135202657,0.032355199591639586,0.04078546052705556,0.02820960687382293
HALLMARK_ANDROGEN_RESPONSE,0.04009785190594573,-0.025496485239340352,0.1341679925635594,-0.008039582119852647,0.020197069582614077,0.008006069844843314,0.2544289379655503,-0.07896701714807618,-0.3465758992126652,0.0005812651005137468,-0.009304462852343364,-0.1441209579499289,-0.07290510653212552,-0.06782803433545553,0.16783314748273148,0.26866133264033776,0.01096168835494869,0.03657372429979651,-0.038427120035285485,0.0728579397775637,0.037412940360407106,3.732954170038336e-05
HALLMARK_ANGIOGENESIS,-0.040921477414092314,-0.26241259791924054,-0.02857155149037909,0.03472785141215954,0.1464478695170119,-0.08330737257476074,-0.3150904885080446,-0.17523007334770896,-0.4066228460578143,-0.25420987375375387,0.02673032170304667,-0.4294333839264123,-0.16940519991917735,0.07395091263764185,-0.0396274325340732,-0.2312900744757107,-0.013017906266177626,-0.13050210544410815,-0.0027241825018744135,-0.0014719756755248565,-0.11542053225017977,-0.2726967807057502
HALLMARK_APICAL_JUNCTION,0.012889444617195265,0.024207595541158977,0.10535669833510597,0.024472305118710055,0.07812588322215212,0.03632963122900544,0.07979877856779974,-0.11772830051275801,-0.2963790093041767,-0.07328557116689716,-0.019514505701541555,0.09854539958498026,-0.13873684486104026,-0.02899994384353686,0.24466163044728054,0.3135495392580855,0.02158318177097108,0.11496798476135686,0.06540872196751522,0.062217894897476006,0.047738379429981916,0.19129035562704932
HALLMARK_APICAL_SURFACE,0.027134409973607495,0.24701223926896346,0.1513697778677392,0.04279472902773485,0.07615065441027434,0.0059558693421491145,0.07381492571487452,0.16639973421482954,0.3277644032251483,0.04968696894905245,-0.02975776897840867,0.30542368320594543,-0.06833648030118404,-0.16454149675500823,0.2204465002084944,0.25073039842284267,-0.011189409207394101,0.039803130072064784,0.05171011843799512,0.025166333241015883,0.13108702130436087,0.08490084960080745
HALLMARK_APOPTOSIS,0.055244326772534304,0.06004349981169251,-0.0171779057041823,0.007147009276161497,-0.11239363097295266,0.04258997372060131,-0.03594110359360755,0.03949564990428942,-0.10117597493055241,-0.21922863723670313,-0.03442322082761662,-0.0559756575751989,0.12244018413811687,0.044355159940169045,-0.17162982527451404,-0.15083248628911738,-0.015063740806121781,-0.03554218374272231,0.03323355728127129,0.0056958643207971685,0.0844617031577431,0.1571106155777901
HALLMARK_BILE_ACID_METABOLISM,0.013474389872281892,0.003639291926803704,0.030346786640691636,-0.01364689941648018,0.12852546242400342,0.06503233236099724,-0.017143156474890824,-0.06895158743600907,-0.4064650503388875,-0.1446199871954384,-0.015566318479969126,-0.03373477805630236,-0.13257899000694487,-0.11096423543487609,0.168090073718058,0.2921539419801834,-0.016873208150817415,0.039487505186033146,0.009227673845931313,0.07918296660175841,-0.05710065442981891,0.08208822652479754
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.07373990567917933,-0.10374286569196553,0.13232766076037805,0.009745744989633548,0.027663504396356155,0.015504528642877376,0.0804964197290048,-0.17669271895464644,-0.31652604868366285,-0.21504547739019636,0.01719821896150415,-0.30180384411322797,-0.18863374009507392,-0.02872090248680531,0.2540342220693046,0.3342833714460547,0.05642169056188038,0.11556968357064584,-0.011430504791889813,0.07281695207445746,-0.015508814508737473,0.013617370154547757
HALLMARK_COAGULATION,-0.010896619366077475,-0.05816296334169325,0.01538718858310011,-0.031455368803236516,-0.011805139967777965,0.03245304728547387,0.1189434669668467,-0.21056912632498798,-0.4184823510492315,-0.019880949312564733,0.03661183438509021,-0.4604100159121674,-0.18762581965751207,-0.15529854280812297,0.17274053290421085,0.15572502511732908,-0.03264042161533692,-0.11201520578812746,-0.06536729210502293,0.018863541858536143,0.03815585102274835,-0.13781742608703404
HALLMARK_COMPLEMENT,-0.02516363993244048,0.22260256581745894,0.03240055089416481,0.027948187160687865,0.07001580053593816,0.007098399302179945,0.19767953880120073,0.037755301992046957,-0.2442380668363841,-0.16368813554984488,-0.011291371247483124,-0.25426256366923805,0.08861075293819695,0.06474616363126166,0.15904115957716572,0.15464890980219206,-0.03326642340036901,0.1413082085187266,0.025181952884605445,0.08761109592166619,0.10551615805482956,0.20166293731658044
HALLMARK_DNA_REPAIR,0.017886488197996278,0.07047678318060001,0.17567113754289204,-0.01058344518284897,0.1301198231721283,0.06412265450689583,0.22715725726676256,-0.08276184505340725,-0.21072698045646984,-0.006832768659390366,-0.010341363594262373,0.2721646184807177,-0.017450874802146264,-0.09683121420679663,0.22735162752296273,0.351849900863794,0.012860200793717757,0.19666179520131313,0.05776663714939333,0.0905111335060285,-0.08170713316392422,0.22753759276362678
HALLMARK_E2F_TARGETS,0.022621627842694798,0.1720487971132373,0.13145349075907206,0.022448322976814924,0.11956475559926961,0.06301664549403505,0.1371265018746396,-0.19978097474536377,-0.3145756700432198,-0.07149097621656533,-0.0022407520653959685,0.35230513475354136,-0.13902485588384958,-0.09792068240433786,0.14333356019806368,0.1751639357067224,0.055332355829164445,0.05493637996758664,0.034731312708488525,0.07872363585433138,-0.05549980748799853,0.15256494841673413
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.02216323876437372,-0.27088483715512224,-0.0444240733721756,-0.037106429943533595,-0.10900512098455552,-0.030577921805092802,-0.16616449340957512,-0.21134959292818173,-0.2856084270974728,-0.2078069878631599,0.040362988058673804,-0.36797311732689064,-0.14675395472225386,-0.007527958272716147,-0.11654920690882213,-0.227400217428386,-0.01796686754722742,-0.12894401513203185,0.004895657402527556,0.03742011119123062,-0.06766147006231352,0.04118411405243623
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.08575979998304578,0.0005347252807538513,0.02813551444160266,-0.0012222583991973518,0.06036180164601474,0.04240576937975343,0.2541185107131545,0.08216810794130538,-0.16109599533812533,0.14302844458742425,-0.003728930487571071,0.381361911587731,0.27649546077944315,0.1029594418610675,0.14796059814004378,0.17915094201477716,0.004411213675060828,0.20588252261596465,0.055762211121682746,0.08639537833885175,-0.050393884050882756,0.23486298401572678
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.004904626554520587,0.19051895829388596,0.1066533112849316,0.03419610266644049,0.10907839793981555,0.021359563183415104,0.10826169983892131,-0.03080313066848554,0.3366456336416495,0.05582833424961837,-0.01028382011017497,-0.11583842292654986,-0.04960728937605804,-0.057488000921550673,0.23924229201148214,0.27237736750450375,-0.001825963146101496,-0.004204568611105241,-0.033452098373350184,0.10279903845877389,0.06096055837827055,-0.02155254529368396
HALLMARK_FATTY_ACID_METABOLISM,0.02014208981522173,-0.04404100020959513,0.0768563116528156,0.01579309576203962,-0.10906026829480304,-0.008135655602643543,0.1603401097061787,0.027052612044239362,-0.29065264111039957,-0.10070942621027024,-0.0718852242487323,0.03876557929642813,0.24292331198582578,0.08107080120010553,-0.10407947958933982,-0.04555989805911731,-0.035971045391790586,0.0037032441443005126,0.02488684390558026,0.06928114943288849,-0.03792430710376135,0.04159310606882097
HALLMARK_G2M_CHECKPOINT,-0.028300137938563275,-0.06682962184417748,0.10580207071982654,0.005825210417901065,0.087358351424744,0.033144558117644454,-0.019382602105917576,-0.17512468015343483,-0.3504085188651849,-0.13943600559082608,0.008681842914660067,-0.01850598892613786,-0.20381898262222373,-0.06418266552433025,0.09355538563640496,0.10406665542827495,0.0018742417933859553,0.09546984763114327,-0.0821550047426357,0.08725460484259759,-0.10706323408567278,0.10579415446764691
HALLMARK_GLYCOLYSIS,-0.002575070234414634,-0.00432703078262787,0.13130580615551946,0.029814121597101843,0.10095861448730754,0.0335874561739777,-0.0038792094933449033,0.0348683360877663,-0.16238631824296126,0.047607314242869056,-0.051985061153445075,0.4733602099964677,0.1287753402781449,0.06208529023819125,0.1123908786610675,0.19125448661660063,0.014046835982672612,0.10653143807679136,0.06809322806995718,0.09902860682147889,0.019239076197268085,0.15151820837609212
HALLMARK_HEDGEHOG_SIGNALING,0.0856557991496273,0.26937048678821074,0.1214297550715025,0.09413861646015913,0.17023824817357877,0.09443836413889725,0.32011598352276904,0.2698519941751182,0.43462512703673123,0.24265879196685794,-0.08615712447246196,0.5263494168405539,0.27853340468851134,0.16407607010296033,0.1372071830607997,0.14516112026448663,0.009274087585792066,0.20883563246092593,0.09902568025011889,0.06745312693086994,0.27288967983281676,0.2561743101094233
HALLMARK_HEME_METABOLISM,-0.034476666516843765,0.03481200609662625,0.11409761074926673,-0.005322053338873619,0.08107371424877181,0.0317503790094882,0.2635420910847645,0.003397886752116157,-0.22092760473856426,0.1167667415383176,-0.0012029309378009194,0.2667658951029974,0.09889712004173085,-0.035309174420347686,0.23365406778751147,0.32794977491810806,0.0002965453830079512,0.21923999474498715,-0.0027798692797028944,0.06967806029217703,0.08036535498789026,0.17876375492112537
HALLMARK_HYPOXIA,-0.01037374672089604,-0.36178568901881114,-0.07486355408133605,-0.006680533758493896,-0.08606552457794531,-0.023915493222792048,-0.15296929693325542,0.0488643250859466,0.32393602982143044,-0.21335833688109282,-0.04543859198462205,0.0284279461199863,-0.040153290134925405,0.22469748702872946,-0.18278017504167599,-0.22225800976526486,0.013840851862928282,-0.05894289374858704,0.0460496187856344,0.031873365650269984,-0.23244967488425108,0.16453679299040247
HALLMARK_IL2_STAT5_SIGNALING,0.013961326923702772,0.037897388146445624,0.060317003530907784,0.030856371363188438,0.09252156714433779,0.03862460863883591,0.11161234409939912,-0.018459422920345546,-0.3303479366834662,0.061852544637539315,-0.07645094473076317,-0.12532603992796054,0.028552857159919114,0.020999145773445718,0.18309164388566784,0.22697381595744265,0.002773962855192585,0.08113255731905206,0.040507827436370485,0.08634590781293022,-0.016171725789602215,0.007313504392568481
