,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.02536670494454551,-0.16029127507229918,-0.02796243248726554,-0.004220506512041575,0.1751839587931125,-0.05387752764018044,-0.30620032101117106,0.11774416128787954,0.20930394916681752,-0.023645457393809497,0.013074586850880927,0.026240486370415754,0.042323886264838996,0.017422976768827352,0.12975321046554794,-0.09975597699897773,0.04391923140411829,0.19562522953643235,0.09893020434215723,0.03484729219857189,0.21428636766767709,-0.13269159024417007,0.011864103151641004,0.2439633207177321,0.07936253034474199
HALLMARK_ALLOGRAFT_REJECTION,-0.011588334795669968,0.12663453570198138,0.049206570706542246,0.05603610524426992,0.12640413733918737,-0.14462267308493573,-0.06645780530406746,0.24361584390876323,0.3413938001160463,-0.013917931342196092,-0.01086795671116322,0.1323227300262842,0.014960980485284305,0.07407644091378658,0.19683547102017285,-0.035372498807375245,0.07010760262008033,0.18743630079669804,0.05583747532272185,0.016886774804922598,0.1401885282477156,-0.11303120572489253,0.04979381939636971,0.12133865409650334,-0.11647420507576853
HALLMARK_ANDROGEN_RESPONSE,0.03330896712936748,-0.08942685554627089,0.05931684782447945,0.08912767386724917,0.15306469583163665,0.08428287769930479,0.04498253680622545,0.2205632787846865,0.22780896788469335,0.05728060886458062,-0.03719663983108011,0.10259416664817404,-0.007499626953856771,0.08332284671133675,0.16822694306677763,-0.04491455697928298,0.024633000605063713,0.12367076049596284,0.18547707242224162,0.06550054232539694,0.04961952120618058,0.018907757041988382,0.026945461616586053,0.09896751017929907,0.1579507233580648
HALLMARK_ANGIOGENESIS,0.024159035670814347,0.2167157726788453,0.1773529057991576,0.08318124118346416,0.10861196743377378,0.31746702381645886,0.28654131212066825,0.23906778426014022,0.3266799995833854,0.08883683825272323,-0.009453815367532852,0.12529955177434535,-0.0035751324081388642,0.16176394612750292,0.16150966652698376,0.26830411971141555,-0.06819088180217579,0.15193828099263135,0.286826631891371,0.10633998078689973,0.18683428736969282,0.16551767247409255,0.09235677656900046,-0.2512954088847657,0.470884403075331
HALLMARK_APICAL_JUNCTION,0.05614700249359056,-0.08143363891534067,-0.012659625310309609,0.08959976768569207,0.1354804142828873,-0.025461141425398143,0.03188996482708933,0.2614086026268762,0.36642456644045224,0.04867275520551584,0.03275552949652482,0.14939118019591852,0.035494750458955365,0.1317542199886095,0.12392717688772885,-0.132057849204602,0.11891967505049235,0.19549790344266857,0.1447894253299478,0.049162236867679426,0.1731027021708376,0.0007834105983089983,0.07772820703234282,0.10044356733678401,0.14554392028719962
HALLMARK_APICAL_SURFACE,-0.017995469945254344,-0.20371895318881483,-0.09636905800612298,-0.08928259047088732,0.12121430959627552,-0.11261207011690877,-0.22984124750485424,0.007735862360897646,-0.0997427705991117,-0.014828252706358302,-0.05201171689459211,-0.11525809771387283,0.03584970585309656,0.10484158916092354,-0.02739869879475321,-0.23672299824491605,-0.06107600415024266,0.06215542964744142,0.18165254745012527,0.03359401917704294,0.17772449048795538,0.01643456480674528,0.03448483240597046,0.019320631818181385,-0.05370277972514775
HALLMARK_APOPTOSIS,0.04408121243018412,-0.011695474887077463,0.08226782587212007,-0.004576058596139549,0.06719196329783675,0.08036284856245252,0.4187013224786176,-0.008464424247709915,0.14732069380323234,0.04789210960657226,0.0663238907824339,0.10874013682468431,0.020883294753998832,-0.04231513374441519,0.10586072710077415,-0.0028199723774425907,0.07633268844786688,0.09902209183599775,0.03820036687595524,0.024112188840967073,0.10128551424708615,-0.06548041732382083,0.04095850165750519,0.09268175659492339,-0.10928845115490678
HALLMARK_BILE_ACID_METABOLISM,0.04982273832915186,-0.18164916039104562,-0.10123784566644205,0.01266474282828806,0.15311224426346967,-0.08113808530065054,-0.303616359695033,0.14156401066862542,0.2961944921143095,0.01975690334901083,0.006968511703961277,0.05042685572870998,0.025446552982398382,0.04703932065685892,0.14563877005389814,-0.1715278300081486,0.06955114158447163,0.1073123768371424,0.1415338016096853,0.02127615029630513,0.09593434437072562,-0.08569373778543643,0.04395750054933506,0.2844414506236554,0.11317592822260844
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.02199378567197949,-0.14754712306453124,-0.0625298616806669,0.08072910426064066,0.17938713855090344,-0.01568402454466789,-0.17829330281283318,0.20208869044518085,0.18335664352898556,0.07553678994773697,0.016268548793432924,0.14917724244329827,-0.0009906983323473306,0.0868799804028359,0.1077897038356072,-0.02711842913477861,-0.021152774935834444,0.05912703021239473,0.21420282744329133,0.05572483325376241,0.06250041208101988,-0.044740875163511946,0.04296652565007358,0.30644301221289855,0.16868094944018572
HALLMARK_COAGULATION,-0.006962783887333539,-0.09842211121721368,0.053361994502366894,-0.010775189117523462,0.09439540278964036,-0.0741043865213435,0.17630922656160278,0.20047978952663525,0.3554303987223594,0.03521918194920763,0.000739152969387322,0.17325147178566025,-0.0034822799385563143,0.10768897101013397,0.15853954623424688,-0.270543663972199,0.08169833164423801,0.19818571712615193,0.11287489654996245,0.013003401602623752,0.2161399015969309,-0.15676255223986219,0.07956836487678418,-0.002045315510529159,0.13616549135559192
