,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.06509520494674723,0.0022186425355870333,-0.027671555382577644,-0.013495710345827727,0.01576228555514204,0.07961824241883597,0.14739494718264282,0.12171577032318366,-0.2854783613874492,0.14066342227322043,0.1128501887415849,0.2537652640559069,0.001793554521377415,0.11848125487630128,0.19791190428362554,-0.06974710781969172,0.009619448519499994,-0.053244851984599086,0.01742337906023884,-0.006625474738246234,-0.07491104982634177,0.0689537402229463,0.21558512113649325
HALLMARK_ALLOGRAFT_REJECTION,-0.024982746703152044,0.09485725368441744,-0.05988254631373009,-0.21246684058448317,-0.002204362323605285,-0.01406386180424617,0.063583872630166,-0.48176857118788563,-0.6585606146070792,0.07926814197456662,-0.022589330232458883,-0.45449896079623364,-0.043082828734536886,-0.08988847424944059,0.16869219274220532,0.05765198864166894,0.05842152187365781,-0.03673354729215244,-0.15602940209010352,-0.039204114806380246,-0.03503400904298173,0.07743525539846471,0.05284168369238733
HALLMARK_ANDROGEN_RESPONSE,0.03089149771409341,-0.0656145182913031,-0.00909376155230285,-0.027389399989455717,0.024482504680537948,0.014097744901359323,0.27979060845826037,-0.1892571828801709,-0.6455039062834783,-0.04471911186485311,-0.011094269391792982,-0.18019506019559126,-0.08673750041987689,-0.09188053652455193,0.17001219699895032,-0.046977514348798224,0.02458006001484397,-0.01895609066746992,-0.17581443735525631,0.018053153594234587,0.04172908410375156,-0.03107965211436043,0.0787419369540505
HALLMARK_ANGIOGENESIS,-0.030399931779322063,-0.14918176577618567,0.017384092845160563,0.2326552634337687,0.0807644470307904,0.019105802054254946,-0.2330567810279984,-0.3800838028132159,-0.6917918083304847,-0.48643860910555053,0.0709680835807311,-0.4441645424363627,0.04199532569709297,-0.3258654249291365,0.20887979545538213,0.2248817730350615,0.049465292524697266,0.03715091180213276,-0.23083715369645247,-0.05864098626161749,0.032767649164110846,-0.2457034242920224,-0.22662445894743258
HALLMARK_APICAL_JUNCTION,0.06735001604841483,-0.015885096257769682,-0.05072593338166974,-0.10214022191236308,-0.0270891555607404,0.12892059439629286,-0.035999783756633305,-0.2411236427562995,-0.5836694360835376,-0.31418555179880187,0.09649918078119506,0.07731674748330777,-0.04412828106450738,-0.2131505708591088,0.1250459735783505,-0.08362161074248022,0.027088616067160884,-0.044978629950431524,-0.207149763048489,0.0868461774193234,-0.08225151443368085,-0.0237151288473255,0.2873111501240784
HALLMARK_APICAL_SURFACE,0.0024654789185336624,0.0970925203302766,-0.013493813154986161,0.05938243580566457,0.010062602805184595,0.053861502734878816,-0.01803670235566501,0.34330768896708425,0.4456679086765237,0.2746573558358153,0.0698956750903858,0.34093439656322244,-0.010603464449665347,-0.12385658952886004,0.042717055154210634,-0.23361034724434918,0.002287254724514898,-0.06686276807033972,-0.055289176561184865,0.11368718158248334,-0.0917714524595668,0.0853975221430519,0.1557766612134529
HALLMARK_APOPTOSIS,0.036673868812541525,0.0003001281148039102,-0.073882365188287,-0.01912776595378739,0.012122894717862421,0.050555837490860595,-0.07249245921411394,0.07777303562194579,-0.14894385610086897,-0.3309694615416255,0.024643410611377717,-0.152845927689753,0.049139967563418686,0.2519986396499914,0.02295487735910191,-0.09528073032350703,0.06644708133247004,0.012771198313800771,0.0449808544044529,-0.026212739639291886,-0.07339121107709823,0.021973912117828273,0.14939608881748878
HALLMARK_BILE_ACID_METABOLISM,0.06871594490245209,-0.08017532768700815,0.029865819613288578,-0.009102940724196084,-0.02607003118197433,0.0314856191449573,-0.0038662387660371596,-0.10913400674876471,-0.6992590593441367,-0.2781274164545998,0.012319925295458486,-0.08895041971847414,-0.02598407026009025,-0.1534009360052374,0.04443686656052944,-0.07721464704102246,-0.008790116206446241,-0.031203470341853064,0.0355903897329354,-0.04281009305053464,-0.07730635403154719,-0.04961759146767088,-0.032686135910810474
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.014620807830765204,-0.11522135511476214,0.11034676704075853,-0.1451095136706892,0.017767871357513586,0.04621035961652346,0.015140335598393057,-0.28191571257654735,-0.561998212924387,-0.4430235850774343,0.019048021407692642,-0.3336553722679674,-0.03600569594735972,-0.27640193156017984,0.14577038455729674,-0.06996417321726434,0.01684037495082521,-0.01869146485375124,0.07254670004264932,-0.04996166697092899,-0.07323244227338492,-0.05761450021970831,-0.028216930910815258
HALLMARK_COAGULATION,0.011029979961639107,-0.0704526529758358,-0.1487536840243672,-0.08573223005991902,-0.07069932238879786,0.0021161230083307316,-0.05448862852879543,-0.4463213728478322,-0.735481439721001,-0.20452176241771813,0.029203049405393734,-0.4883372650785792,-0.008951110549413588,-0.16385484867150882,0.15836533983137335,-0.19788792564167987,-0.006294766733443319,-0.031522689264350465,0.013664332881769053,-0.06303833269563687,-0.07790507741889616,0.046171277538372545,-0.11127053486457054
HALLMARK_COMPLEMENT,0.006151397133899033,0.12676017307848683,0.019595713507395147,-0.012567532524182174,0.036294571797156436,-0.044630760730426655,0.17487622515860282,-0.10780753347168082,-0.5163992237658492,-0.3513863354222869,0.024384850341101487,-0.2560270722568091,-0.06329844205032696,0.010165686987989479,0.25207540097643455,0.1358239395872491,0.03129465385339331,0.0053543263373874665,-0.021366172487211586,0.06387342519776884,-0.06505762093387306,0.10274525470779042,0.2596982172142268
HALLMARK_DNA_REPAIR,0.02417489912228167,-0.035987284685481,0.057914277238366174,-0.10699189031911899,0.040031680397585014,0.10722445317965164,0.1710355925596298,-0.17322956155382996,-0.48142800598422714,-0.06009475611272326,0.09791473924510606,0.26776315588374033,-0.0266496774808618,-0.19873272132708458,0.168589722362683,-0.1515946873096634,0.01971946078632881,-0.03704613310390337,-0.16007629094918885,0.09025906280674639,-0.061467773306522484,-0.033530939049204074,0.2880098811018319
HALLMARK_E2F_TARGETS,0.022242395178365067,0.0486805540063281,-0.01966562541118736,-0.0911916606890838,-0.014207343993806446,0.03237234964700408,0.13815396948798989,-0.35500427387561573,-0.5960594197328736,-0.12821665310375463,0.13185245122808464,0.4005442348948692,-0.0657684220352574,-0.20332629835983876,0.01554206531197115,-0.14507810416051703,0.017738383685385457,-0.05649207594355483,-0.22554116385127432,-0.01011662794379786,-0.09775082475102025,-0.14223005452344464,0.21514265212998118
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.021125995997953003,-0.20580905802766927,-0.12548004970825755,0.0046091612258811,0.016594733548448908,-0.0205567785417443,-0.20706693940822257,-0.44224158251062157,-0.5951598097073126,-0.5095118400403529,0.04513201261719461,-0.35580179605995954,0.023081337797640083,-0.2620699770621711,0.13754950931685556,0.049893342905963006,0.07165596681227186,0.053050959807557925,-0.20789029738602716,-0.007725735201483693,-0.05068862395471447,-0.15218061147407855,0.19920550252302333
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.02077455783846703,-0.033479780071902145,0.025007088265320082,0.013797345401179377,0.026063333589090742,0.09957405272979027,0.22836048526564878,0.19963164315420984,-0.33531966255534834,0.07624322231567096,0.04009009433603827,0.4106182649001513,-0.0019412449498588827,0.3426924839091964,0.1416375773138417,0.0735269119107285,-0.026293325580797153,0.002016594162396977,-0.00784759069999924,0.09624569199739012,-0.004583839215566654,-0.008994272050588285,0.24775462403390933
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.007089885964526099,0.07046161439281591,0.017351077393509034,0.006969917505042682,-0.013626291729190014,-0.04999673097062201,-0.05768199517272799,-0.003077192081051882,0.43486054618295583,0.1165816283216326,0.0016764149982936407,-0.08864214470948646,-0.02553088221729004,-0.26086314154970064,0.0519692253990634,-0.12060912994582546,0.016712362808040705,-0.036169761571864995,-0.13448964057966598,-0.030144643728451326,-0.07836294426566685,0.08100696265995974,0.12397179112873132
HALLMARK_FATTY_ACID_METABOLISM,0.0024612676014818934,-0.010903330780506685,0.04122228052130292,0.06595897802775112,0.06659386568353688,0.007583561761146197,0.18465688268021616,0.10788838203010187,-0.5061292699697079,-0.32127829826161985,0.04948198606929255,0.05543612290474783,-0.032147464921925946,0.23863562802381108,0.14919738463869744,0.1467273928894907,0.052148555016467105,0.059823564236791305,0.09098999077489076,0.08506631353602195,0.024994243079550015,0.00868217566769407,0.09383695136997888
HALLMARK_G2M_CHECKPOINT,0.00264008023893125,-0.09163274853476551,-0.021558906348646087,-0.1038463800004318,0.021096366330371943,0.060256305511809355,-0.01469280179000881,-0.40255665026079895,-0.6106684631343542,-0.32006080469193054,0.032655132337541005,-0.08063492898726565,-0.05341342389097014,-0.28055330178647364,0.034120600072404625,-0.08624853675266983,0.00314625121641805,-0.0447856247663828,-0.22066341020235936,0.025114860989036945,-0.061901873248576794,-0.24550041482275453,0.19537861142947394
HALLMARK_GLYCOLYSIS,0.05923511590634375,-0.08896285428303433,0.12053978619197708,-0.05225291942847188,0.04527367024585383,0.08840144512076253,0.08566749447519784,0.18932840463141007,-0.3307279030146164,-0.022408987653477562,0.10623103367333311,0.49242630296366396,-0.02769336827136583,-0.04429996899124425,0.1149848470224111,0.007634715734714858,0.016209951321194408,-0.013059384956851388,-0.17915922764703035,0.0515501702251227,-0.02839798373102156,0.06602302564718583,0.29176995256236954
HALLMARK_HEDGEHOG_SIGNALING,0.01757851448994769,0.1365759289481695,0.12106504336942055,0.09118729443207693,0.0396038731149282,0.1634655539450429,0.28407591544406485,0.5315029631664724,0.7017250199808777,0.41685446633279477,0.06418801624343351,0.5489627494814213,-0.10629204696112925,0.2938197857335787,0.08067963355154807,-0.0007366126251334363,-0.034706154079236294,0.07492575892670478,-0.06427937512420695,0.04597703098585958,-0.08161737557798884,0.2712854621346547,0.29566851624336926
