,MGH258,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF313,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.007362889786720666,0.02262340212441492,0.02784754692135678,0.03405532839503181,-0.05693007787300097,0.013278571019443727,0.016849670961278054,0.008656323399651493,0.03978676914911796,0.018194297809695635,0.09259085190764564,0.03258167104468302,0.08323778376299414,0.02242548845417706,0.011087414864051664,-0.005190153360956395,0.08990358288486582,0.09054100886184666,0.05139178754129723
HALLMARK_ALLOGRAFT_REJECTION,0.052366592237123935,0.09487908039941005,0.0061831084360618824,0.04589648108857595,-0.040557796241670406,0.08108184116342046,0.0383933273181822,0.012746996227026757,-0.04263963699473011,-0.03418206166714445,0.05836271673321408,0.03395238919580217,0.03780688299918974,0.058988158314066556,0.05708945394529836,0.030707964594012177,0.08066304854764203,-0.037154742219397095,0.00647822100826744
HALLMARK_ANDROGEN_RESPONSE,0.030407591321592292,0.02751129235995488,0.018600990711537344,0.06929563810567566,-0.021467284515544506,0.07960530205231654,0.06651679984957923,0.06560423250551507,0.049137799925847686,-0.0012242690019811434,-0.01603249799391681,0.034697233649017736,0.06916932047419355,0.030186102026686253,0.017438758316952907,0.001619178616264148,0.12220790489920351,0.05734877693008943,0.058673542328429903
HALLMARK_ANGIOGENESIS,0.012723064040320455,0.11522749274289575,0.052590093836434273,-0.06785047657361098,0.0375024392105231,0.06846963514950283,0.00727235684126311,0.03565144706646,-0.08170721921060907,0.021781724648290694,-0.039420756801417337,0.03121974965602347,-0.06393512466456006,0.021349319799081976,0.060217809717971624,-0.07055666330844702,0.04256982259110045,0.03648430356665114,0.018000036628816704
HALLMARK_APICAL_JUNCTION,0.041678120435805925,0.01174208895809474,0.02452730971183849,0.03102326365750877,-0.09475659405341706,0.0380383375648621,0.06080992513953612,0.010339035534122467,0.10609712817011767,0.008751510822736959,0.1121312363402169,0.05214940132698767,0.08558006596376623,0.07771473899291008,-0.029242159596109082,0.021534453374132487,0.09748025133549212,0.09927631531001112,0.12585804498685957
HALLMARK_APICAL_SURFACE,-0.0030187519078786664,0.009244361405693256,0.039451339058725075,-0.034484763757726376,-0.038117214273470534,-0.08015194172640983,-0.04057993624055142,0.06759424433697171,0.052484726201551334,-0.02743760238900185,0.11956045994005131,0.03195558364788228,0.09428934335071,0.03158184821610392,0.012793026528546836,0.043217179895904886,0.11449139738029138,0.016253227906661036,0.02052990698627065
HALLMARK_APOPTOSIS,0.022534755902008256,0.07625504485384872,0.0074678923449899215,0.0054556427853828145,0.04554137130338418,-0.017345288215495178,0.03472122197703267,-0.05965136344047792,0.04820310998753003,-0.09600851965776862,0.08551862957692974,0.02227615926345563,-0.0525751765154467,0.016353227601374438,0.036910792663305686,0.03627388714331407,0.07773795726121414,0.00225169848123582,0.03726388881610528
HALLMARK_BILE_ACID_METABOLISM,0.005261988619449812,0.035658809700870146,-0.03683887004920448,0.006859570363964145,-0.007209795354705858,0.06771327637592237,0.041261103801344935,-0.03909623235402039,0.16296110990767415,-0.020452636300131898,0.08550455134263082,0.02084270827465399,0.08238247955315463,0.07648451409997956,-0.07921456694432194,-0.01660284405721793,0.037932172343283575,0.1066049622675168,0.11128489096443196
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.047664076793634526,0.06454273966902933,-0.004592887637700714,-0.01252510347248359,-0.08762735897812439,0.053793944566914574,0.03873413154933475,0.015205676262689045,0.039508408397099765,-0.03085479292724601,0.09722889917858835,0.02129165760275605,0.06471336942708161,0.019744936444084298,-0.016243318114134833,-0.09192116041716251,0.06036484840585465,0.11023905348501145,0.035419854613507565
HALLMARK_COAGULATION,0.0387868633424474,0.03764282745848113,0.045585642707245036,0.015071317727511012,0.041020217991299165,0.058906393775675706,0.08415392886737362,0.07239892840408278,0.019762596767652615,-0.048890158606051164,0.10510791525405361,0.05411223943520373,0.044717071065267094,0.053119292496393127,0.053045000580990424,0.02476726992639062,0.11911749663750562,0.05809311198157103,0.014779753423183087
