,MGH258,UKF243,UKF259,UKF275,UKF296,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.06399310527125457,-0.00858285322924649,0.025932322233745978,-0.010176733950634233,-0.012260798902212055,0.020330990922128398,-0.008254561930538995,-0.03570130907568151,0.07343009198156875,0.22699808283645442,0.320543347939956,0.04540850690802156,0.07732788981607634,0.08962688850589436,0.1808339835916795
HALLMARK_ALLOGRAFT_REJECTION,-0.07701162564853946,0.008645043243524194,0.022521077857716017,0.0021138418718915555,0.04235985099418464,0.08357011016324285,0.0052982723231935445,-0.05859877337749412,-0.004329935526095177,0.07591719249785964,0.19362644611084048,0.05071613713633273,0.02352021662582447,0.02026643495718858,0.04476016637291782
HALLMARK_ANDROGEN_RESPONSE,0.11850655886625355,0.03667484789642446,0.016126047695824444,0.04585833767012649,0.04304997737748924,0.08631528379495813,0.03785304246107969,-0.057762329267261436,0.04268848603291904,0.24516375871330984,0.2842794654106057,0.03717943636886525,-0.007708151039604445,0.14864656646088018,0.18418965697157072
HALLMARK_ANGIOGENESIS,-0.04582035478534288,0.0966944765522119,0.01386763073897199,0.04823808012932769,0.02334708797374566,0.0033746578041068272,0.029117656403083496,0.04547307400574915,0.043460806908476195,-0.07042998931414125,-0.18587132750449198,0.06625369380429227,-0.05407601793257009,-0.0680848650722752,0.12541779847829237
HALLMARK_APICAL_JUNCTION,0.13778091013047478,-0.012492276442506807,0.02185671100180154,0.035722240745400896,0.03136275252946253,0.03323934370227135,0.06711771638874306,0.03528123214881647,0.04478516844728215,0.229976584672141,0.29918062975881266,0.05855745634794347,0.0050943835414316435,0.0925583393161236,0.17314786222614523
HALLMARK_APICAL_SURFACE,0.09598912120623962,-0.035525251994846775,-0.021225557319635293,-0.04325671435079325,-0.035700067979665594,-0.004872053836040192,0.0015322662529885429,-0.08030416484810708,0.08848749540356526,0.26118857979641824,0.24666239280213692,0.023544252390218866,0.004608699057909859,0.07103093050354425,0.10782246291296543
HALLMARK_APOPTOSIS,0.015358331249706087,-0.02218435069300823,0.08888257232047808,0.06339188566738693,0.007682846570005511,0.10171483558176413,0.10539320992424173,0.03164339928115773,-0.016917796278655074,-0.01943295066887061,-0.10205859378640013,0.00824981679641259,-0.01697406595217368,0.03657772718715496,0.04893785716739353
HALLMARK_BILE_ACID_METABOLISM,0.13944676403787123,0.02216722595965799,-0.017492176461037498,-0.007068836679706234,0.028778351627890057,0.08298650423249583,-0.0042912462619289675,-0.15085396277615978,0.03780762963082075,0.243840353310042,0.2656441167316085,0.006694755578985776,0.04723552581861091,0.11142695278407298,0.17149202373861164
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06273014206151231,0.032562162979963075,0.013921801875903951,0.03933747381228161,0.04209444439463102,-0.0021403014726057087,0.044212069388026874,-0.008863813796448771,0.03841341285742797,0.2618679601948193,0.3326039479515674,0.07246136510788884,0.09154020706613314,0.19608511320704877,0.23734771948867608
HALLMARK_COAGULATION,-0.06980417539488983,-0.017629608364937467,0.018186034776502012,0.07837601200183918,0.0614842911355376,0.08958504981201817,-0.041046190377869926,-0.0024631408717339315,0.02779600921112545,0.15700280164820085,0.20469910163963576,0.04293327980725564,0.012803692597214223,0.03733604000257755,0.0805230778383217
HALLMARK_COMPLEMENT,-0.03910800021429385,0.0031747626102490954,0.018336946440505417,0.013342416923702053,0.010823804948314916,-0.006432238145079816,0.08624119536082815,-0.021775412879126342,0.014703500081327155,0.13745757381550566,0.20161515164557745,0.055376085396147474,0.10438673605915262,0.12955123899987717,0.13500765259054184
HALLMARK_DNA_REPAIR,0.16051962047392254,0.03967061557092035,0.06463732669400939,0.0038860490903391003,0.035365702375693246,0.022037913160084636,0.03835398107235456,-0.06874428637755536,0.09381616556185872,0.24205902370194338,0.35324204422428385,0.019135169222579573,0.0681911587501279,0.16194390791159663,0.23223692253662578
HALLMARK_E2F_TARGETS,0.09093301554767375,0.0027046728983120046,-0.017314073683830835,-0.05491219709743098,0.0070846472667191246,-0.02468784154132994,0.05456138767616754,-0.04269939668875389,0.04290914191578725,0.15684786122223188,0.21197608836649812,0.03491109351242461,-0.024677222728172875,0.1428520599615088,0.25302632270913816
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.12112965683724941,0.013725554522635441,0.04044729418827982,0.044796949883213276,0.0248182727939299,0.027685397928919282,0.06807120156451046,0.04703582921613552,0.07798866638992867,0.047720018439488754,-0.043994144161917645,0.05057201165188455,-0.05163034515502124,0.005783658347617792,0.1321681242745294
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.06510225137465525,-0.03449521359725909,0.016618653594759638,-0.013681226784764338,0.03611138410109941,0.0956217037002421,-0.04281744953858593,0.038399958547915745,0.1049359780109083,0.2110967229788635,0.22064359044621717,0.07059679682231056,0.07265880429559109,0.07639724447355883,0.1374824401923367
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.02012726405996979,-0.0012683129503732486,0.005930272686664665,0.0021355011836474585,0.0030306236100683115,-0.0329775431814389,0.09243440387832098,-0.07964592582365679,0.0037533895832507673,0.22241479598495642,0.2510748534887636,0.0010021997146051843,-0.037239142463103475,0.15018525525181672,0.08056989731189008
HALLMARK_FATTY_ACID_METABOLISM,-0.019615262770610962,0.03997360884378695,0.02724673696274447,0.0309728538126329,0.03816791294040759,0.14134526713425152,0.09747153976874463,0.05854132387749969,0.031108014784301384,0.07483134156807039,0.06548916168703256,0.027038085464537717,0.017909820820346783,0.09892218022632382,0.0543528052001576
HALLMARK_G2M_CHECKPOINT,0.06810829591374011,-0.01023877016887218,0.03308016285633798,0.03894181672562823,0.02716156066956873,-0.005001957986701206,-0.004225026800917568,-0.05873851563659865,0.1382169218843523,0.15010520250844964,0.14844313489382305,0.04703406583029294,-0.0004867073127892559,0.18226656307765013,0.2287120416917889
HALLMARK_GLYCOLYSIS,0.09572044645468418,0.05642595234771094,0.011417173329493156,0.015300646826732942,-0.0315411680543422,0.0176837982681534,0.031917909221676616,0.0430487738049382,0.07209679381809894,0.25186716315475155,0.2395874872477696,-0.025687011777194013,0.010525515126628866,0.1575120609357287,0.11975054085569223
HALLMARK_HEDGEHOG_SIGNALING,0.045133225944452675,0.009022756286274514,0.02624001808055155,0.00394457610083256,-0.08693149829334812,0.048239040828677554,0.06512744978993533,-0.010600488995383286,0.03881884808469979,0.1435245646188837,0.13083018628745235,0.07794198396544819,0.045481309857488224,0.15909603175762094,-0.026491353995699244
HALLMARK_HEME_METABOLISM,0.040277038030813374,0.03800296528956284,0.06138237363811323,0.013520263186429467,-0.009387068629818675,0.055955288278606984,0.04300930535566431,-0.04507176048060127,0.06562070295468347,0.21961520050931327,0.32823782443583294,0.05850019170632253,0.07905416799922742,0.11480978348536885,0.055325853886977625
HALLMARK_HYPOXIA,0.13179430459989783,0.0324660464686666,0.0501618602067635,0.031587709611066,-0.009169363706302404,0.0156067998087954,0.10031578642337279,0.0498994935750503,0.0783113962985653,-0.008978406049609495,-0.09340651245983585,0.05886431781806116,-0.013185127567043268,0.0821971671715184,0.0884900683936324
HALLMARK_IL2_STAT5_SIGNALING,0.00502447647149472,0.030133786974236985,0.055303902195908486,0.03507674511959942,0.01298944599161367,0.04489401848130724,0.04702577486722574,-0.011139861655271125,0.03146253942628126,0.21976690178184097,0.27427740157606023,0.10859327655479932,0.032625873832543555,0.1550964138588629,0.16408662395901247
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.0016560320075603892,0.07621092457425588,0.0027286175593046174,0.036310614872535424,0.045521373252319745,0.09355645838278057,-0.09427130780051075,-0.06010535001852871,0.04058053350176079,0.09685234824582825,0.180957713556508,-0.005533972173995161,-0.02930611947574474,0.15857129067765716,0.17335796873971746
HALLMARK_INFLAMMATORY_RESPONSE,0.06240206687721862,0.006591003779330638,0.01593638500504691,0.05394471369255344,-0.024021817030135513,0.05620046472850073,0.031072139159251173,-0.026169999070777373,0.04558617032519619,0.01665071835550371,0.009826161848725729,0.03918647885958204,0.037005840463655945,0.037347392300802675,0.0711806403066808
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.06812733534584962,-0.03599544813997443,0.026380541642030717,-0.019552669827627673,0.0523068889639465,0.0421570424992521,-0.0011812538496677543,-0.07466370595717493,-0.05868905374199311,0.18899724147844607,0.2848011239728,0.08357219452391094,0.04036749255997464,0.045303104953378706,0.1439941045240011
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.0977335150884482,-0.0094115640716133,0.06070748212065225,0.007014221640413277,0.07287342580520918,-0.005759497072504849,0.09932460564936049,0.009091808448893002,0.08095556075842224,0.1082533571914536,0.1379938770756305,0.03417731926889024,0.031551264152244365,0.07705398415356328,0.14040007650956957
HALLMARK_KRAS_SIGNALING_DN,0.07359061232998994,0.02345791924092917,-0.005980774521135858,0.01666219289947948,-0.04864897732836543,0.016507416477620895,-0.05258874910603499,-0.025214061718030128,0.025918508895126563,0.23173998152236489,0.29345682619299496,0.046363836670116475,0.07426964561051795,0.11488207111236007,0.04243210396279122
HALLMARK_KRAS_SIGNALING_UP,0.07281795250177689,0.015583936751588003,0.06846755915409461,0.005305771897120769,-0.01848657281170295,0.018150835527163307,0.06734037140961453,-0.0049430872250058435,-0.03237895885927184,0.12973796177608268,0.2717217573547401,0.08814657556985073,0.021168850747293556,0.05234651617665152,0.027048099413817007
