,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.02703559880931641,0.0626691667560439,0.05719077320729411,0.03669259741800582,0.0019475962448548946,0.0527270340601888,0.14993052835221654,0.0707565214154181,0.11665852246124458,-0.0021395328440294704,0.0017514674540431011,0.1592190474104754,0.10581535635103427,0.04658640073480287,0.07372929511418068,0.24954010672365481,0.30021135498629714,0.19561135596535,0.12671795938825176,0.07020419644368303,0.0426601825347821,0.08748842511621673
HALLMARK_ALLOGRAFT_REJECTION,-0.06521922602462657,0.024445797906175844,0.01389356327582931,-0.02490825314382935,-0.016767795049989008,0.06212151050782188,0.022879486105723726,-0.08543545991934685,0.16295999216009396,-0.02253732825263775,0.009484851630555539,-0.22551245205791287,0.02443281089037361,0.07167567008932327,-0.013007536864018874,0.19504104044299805,0.17069839153685643,0.07936481019951218,0.11744338001338624,0.0221069695602848,0.02404252399474532,0.08623889238473689
HALLMARK_ANDROGEN_RESPONSE,0.03884788748993903,0.03201679493561056,0.10310016484808608,-0.0061527032199296,0.10105741086854735,0.0739509750032796,0.12327719742182662,0.033518720503774455,0.11013311576238076,-0.0072267367755542876,-0.045237436469008296,-0.09858462812966355,0.08480484817348768,0.08318652535499832,0.04918987347997278,0.19220689618290357,0.28879481007117846,0.05893385091643369,0.11846800544580241,0.003084816480049315,0.0077319299002278855,0.10455883983158451
HALLMARK_ANGIOGENESIS,-0.010057938573986777,-0.05494250147936774,0.009145345451440079,0.03763361940163831,-0.020527488964812206,0.05816661467624415,-0.17119143969023698,-0.004252394318692566,0.11421979719021644,-0.036919461404803414,-0.06969105303383837,-0.2844501417262846,-0.07173374624735042,0.03734384419897249,0.049624264874672495,-0.06732122854321838,-0.15132378902980703,0.13610941845836314,-0.004719800068780211,0.016209069452299184,-0.016211869696646734,0.10139409168682037
HALLMARK_APICAL_JUNCTION,0.06975488116189121,-0.010769112564570412,0.0868067136920514,0.06976993425732045,0.019027910030855782,-0.005514735352623294,0.08465140793619867,-0.0008249336495191718,0.14343459040274426,-0.061060833687174056,0.004127299272922803,0.07797544397107899,0.06707143185830669,0.06968179614767578,0.025387503165908185,0.20516701975833723,0.3021788460691776,0.18630836455250593,0.14506478093068093,0.07333458620985935,0.03769925108095634,0.11326846300746345
HALLMARK_APICAL_SURFACE,0.0674682743697125,0.10979556635993475,0.055086634368135386,0.024922515396228306,-0.05534870939035547,0.030291846391644547,0.14952687831218242,0.15437831665351315,-0.007444021893267683,0.05705153864150493,0.05958845240341506,0.13558310356538816,0.060838906098162726,-0.024591869353991113,0.016117471592806736,0.15724249824402767,0.22671560405111127,0.07907174090654201,0.11741012029095008,0.011657885552335984,0.03703799883071675,0.1228091739812137
HALLMARK_APOPTOSIS,0.019556876784576335,0.04676497329372052,0.009521643981065128,-0.01547213801922635,0.0582316754700874,0.019657504813768153,-0.05552296187709015,-0.0018329746834535629,0.03117602888774058,-0.007089564282659578,-0.007965532935576931,-0.0011273285833361434,0.01591061623747389,-0.03301321636099461,0.042814137371373025,0.002408650456363868,-0.08460801692953293,0.026687877164969367,0.007067821502315399,0.01818015674890791,0.045991235414720055,0.04855875451345264
HALLMARK_BILE_ACID_METABOLISM,0.06412104060653276,0.01458578122094195,0.06545287439281904,0.004777080904268402,0.002709758906586184,0.0030976693985044256,0.1000840767628948,-0.0008096771982865148,0.08512867785754426,-0.0484252354942286,-0.019234310350549722,-0.035015128769598114,0.055727001572339466,0.05185428367493103,0.09477136279763036,0.12749901452177362,0.2920020582222258,0.08886374553048261,0.08276921749991456,0.058304960229985374,0.05702035794396417,0.06552695629943046
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06280746619805337,0.026961894576211953,0.061011436323800454,0.06666457861397129,-0.011806961162170435,0.024024279282668197,0.1091427507180503,-0.008108819133794623,0.06768436834278622,-0.09896367762438914,0.007969596840190673,-0.14844403942678136,0.052004667472768794,0.032253410900103426,0.025766211946338255,0.23196759546285936,0.3068439822005317,0.07445665911820043,0.06990143911727886,0.06643441518000964,0.03662147057361916,0.10589166436372677
HALLMARK_COAGULATION,-0.08818970798562113,0.04752720339155325,0.03681902741427071,0.04113923621580273,-0.025753203618616816,0.004489699580083053,0.04261043560392875,-0.11389546550395584,0.12312036634452707,-0.021676255176993002,-0.030129908272660568,-0.22029328494536854,0.05682644743045616,0.038940494233301495,0.013546509393365918,0.219109848915696,0.21190069787390706,0.1510251578194759,0.01575890312564653,0.15067723198838565,0.036413806088130184,0.0379056861077648
