,MGH258,UKF259,UKF275,ZH1007inf,ZH1007nec,ZH1019T1,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.04031950157520056,0.05249001974540145,-0.029792381678766917,0.23161320900248147,0.1260593623921514,0.07841583683297955,0.04461707233225317,0.1115804475752927,0.1289674023671302
HALLMARK_ALLOGRAFT_REJECTION,0.01025440350710986,0.10872704248909346,0.09968987497653081,0.11169722592097833,-0.04521986911647474,0.04948804808407169,-0.022534744502504676,0.06297358103024675,0.09076803844918992
HALLMARK_ANDROGEN_RESPONSE,0.05760547312974385,0.0078096451948191405,0.10692219716624138,0.13072491163025216,0.06948277450430931,0.107166551912356,-0.007793751593989784,0.08724334526448846,0.13423564298293145
HALLMARK_ANGIOGENESIS,0.052394038229599954,-0.005555115624558874,0.02420857669134127,0.07959590668813042,-0.026874230198017404,-0.0035871142786736486,-0.05424246373507404,-0.0188247903663015,0.07181917451701386
HALLMARK_APICAL_JUNCTION,0.04276663185089683,0.05467726173563197,-0.0005667814051373628,0.14628636254930308,0.12540873317315496,0.09285557572376572,0.0248156536325166,0.15202677946160553,0.10851018244082017
HALLMARK_APICAL_SURFACE,0.08244067139168637,0.05233575367337042,0.1282631238113696,0.12247749856568103,0.10165983644744343,0.09906605538159612,-0.006407972801448564,0.12280427004876315,0.05631526934874036
HALLMARK_APOPTOSIS,0.010772703458921765,0.006426394218286171,0.10136512105420514,-0.0004479452353448669,0.017408901455845727,-0.045502592910988564,-0.00553065305816386,0.05281732506597208,0.09000188655106596
HALLMARK_BILE_ACID_METABOLISM,-0.013918153980745588,0.0303563312352189,0.05987921509848245,0.0702553155482675,0.1398316018235307,0.14881190336419214,0.07115299599025363,0.0818680067184799,0.0679599208198687
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.014190674354247184,0.033010598819979635,-0.07459543000682696,0.1576232771935363,0.14702441849164913,0.13480584024888317,0.05969584490980221,0.11847188434102379,0.08784642089458906
HALLMARK_COAGULATION,0.0673089836539254,0.051376017366503234,-0.04109167618553096,0.08658942189890147,0.039403614170149114,-0.06277650867475917,-0.008187882328202542,0.08869501395195996,0.14607094511348256
HALLMARK_COMPLEMENT,0.05783687738105723,0.08442027551301678,0.11460755927643161,0.16979093892639252,0.12283863782156958,0.11776464560152318,-0.001345598346646201,0.12245653384960013,0.07769739548524235
HALLMARK_DNA_REPAIR,0.029203678317530735,0.040789330677677024,0.057082119473501315,0.2023580973831585,0.15492020458448744,0.19555870331616654,0.025736902638840656,0.11348301288589759,0.11069581578931155
HALLMARK_E2F_TARGETS,0.010574718036325476,0.05514670813661763,-0.026765224489367797,0.03141028326472795,0.1556691131756029,0.16819707827175828,0.01782094851654668,0.10610002295629996,0.12429652455443425
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.03809093180071575,0.06135948027647142,-0.01919838261578677,0.11734834223832073,0.013291068621417776,-0.04448130005967637,-0.04410302612399858,0.0683943988412905,0.09999533502311318
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.08048455929457296,0.037727750483411024,-0.060911698249245035,0.05092205666328729,0.19608534054283516,0.007199432109521299,0.02552595901064223,0.06517526764400638,0.03089041502299328
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.005948802296162913,0.007280863743667104,0.04002507228071522,0.13001115133644278,0.1229884637746173,0.07378452191992861,0.038937112606890145,0.09255134114632516,0.0637884241543936
HALLMARK_FATTY_ACID_METABOLISM,0.054799638588648655,-0.008741557402653245,0.021089942448843636,0.08286295387813407,0.1330964204366256,0.1123819154775183,0.028215007612616784,0.05057276724307805,0.006015655197766095
HALLMARK_G2M_CHECKPOINT,0.03080317840867604,0.04933080156181345,0.08340935277696723,0.03414146079534351,0.17124613345161385,0.07881055939564126,0.012911959450482798,0.14793505859211,0.05295596893060716
HALLMARK_GLYCOLYSIS,-0.00236065798159999,-0.03485155998327647,-0.09264246744277824,0.13463901130774647,0.18795837545036984,0.01807082213869803,0.005999226559987758,0.13067815711409395,0.12025414986090298
HALLMARK_HEDGEHOG_SIGNALING,-0.0007301107667773297,-0.03463030477690708,0.0011634791646608065,0.09180112878210428,0.1486348913640016,0.05164619581651567,0.026798428903328064,0.12573090330385428,0.05220572025294845
HALLMARK_HEME_METABOLISM,0.03367056263645217,0.032522487639908025,0.027123635114088707,0.20924052429297205,0.15347740771794247,0.14763779214306455,0.014611092257399035,0.0816038716709336,0.08096576577181662
HALLMARK_HYPOXIA,-0.04326247942282344,-0.02768872175505905,0.021868666189461608,0.13094689917787683,0.02964221133857949,-0.0985302428347841,-0.015028003367439332,0.04351498376325242,-0.042705649630970996
HALLMARK_IL2_STAT5_SIGNALING,0.12095247694051199,-0.01455709110100042,-0.03468562564886514,0.16781258030595428,0.138705266096438,0.06308875822758418,0.020430306643379532,0.12966475536128638,0.11112513122539878
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.03675535375664397,0.002964059993437204,0.05320791669653076,0.10602010991236777,0.02101324603785208,0.08084096754038357,-0.030890923685941984,0.11562070923099899,0.0742002562586621
HALLMARK_INFLAMMATORY_RESPONSE,0.08205173863493877,-0.009670558861710463,-0.0807204157914942,0.09084516631068404,0.08969133704129295,0.06772107130111725,0.014470830911023221,0.03898203121656721,0.012158086627132424
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.028806365775151773,0.10155237771805516,0.14821336950848657,0.10726234311645874,0.10938581285469832,0.09434138750945319,0.016999611745755497,0.11517191946744773,0.10033857731788255
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.04287939352804692,0.08029910327479689,0.14805590184445516,0.12912795113498682,0.08370101806007454,0.027541518517301675,-0.06339067229822623,0.1333984374079791,0.08396891210665164
HALLMARK_KRAS_SIGNALING_DN,0.03986137736915909,0.029601986987464354,0.0036185920497080514,0.1398195053276272,0.20169434232555797,0.14770821236507942,0.05186437707541438,0.07786090086226173,0.04464477795393177
HALLMARK_KRAS_SIGNALING_UP,0.11301998699785365,0.01326378862080662,0.04859368460946862,0.17289800837597713,0.025319779430026123,-0.013557165392479198,0.021272064602299044,0.10216956917047475,0.13240244894775163
HALLMARK_MITOTIC_SPINDLE,0.04132169742520407,0.043353281948043124,0.023899646339738914,0.10767265236896986,0.17729313805956282,0.049878503510672266,0.026967095972819582,0.11026322680738242,0.12595081297853178
HALLMARK_MTORC1_SIGNALING,0.04134097379826499,-0.0009274564786984834,0.020903385779606348,0.13384859422559348,0.042451237463785846,-0.07965577673790421,-0.008979188251977303,0.09932223044874727,0.045141478255045664
HALLMARK_MYC_TARGETS_V1,0.021233728332734108,0.04607443388596728,0.040352276196408673,0.21485079070454627,0.12401084766384518,0.1558086589878152,0.023458636987131975,0.14389420054719157,0.09369962335692314
HALLMARK_MYC_TARGETS_V2,0.03216341036246231,0.002960172250532624,0.09457818192906023,0.16098971022393027,0.040575368653935955,0.10592970630492599,0.008725158685479125,0.10335053335384776,0.05672536524330173
HALLMARK_MYOGENESIS,0.006018090476629093,0.05263157333171176,-0.016081987994834887,0.08012074030332451,0.14061432403499788,0.06801837340072224,0.011794787543397708,0.08449088747880353,0.13311322870513456
HALLMARK_NOTCH_SIGNALING,-0.0019758255517677665,0.058813778273635486,0.006597844030228638,0.22317492672646264,0.10306545004081975,0.06751537537976053,0.08024320184468062,0.11828594738821271,0.1257578656186332
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.008457089959896818,0.045560366602291645,-0.046192732087749294,0.15412698277116196,0.1257680760720068,0.11821084829105122,0.038272280995981046,0.11828533608927028,0.08651473306756854
HALLMARK_P53_PATHWAY,0.037010054098623395,0.052303035932153366,0.10829915426592598,0.19743591296641894,0.1676927890203497,0.046855923846684175,0.05053562506862928,0.10605111560019727,0.04608610666540857
HALLMARK_PANCREAS_BETA_CELLS,0.0818937999176812,0.07016958769165521,-0.04334961710261728,0.19225367964706785,0.023041334685376356,0.12362404726377337,0.023847200717277542,0.12228081006204698,0.03626177217750424
HALLMARK_PEROXISOME,-0.0179019950688462,0.013300033513160716,-0.0522930073343799,0.11964178346526552,0.07968267455032148,0.03601198323076626,-0.0004091779812960474,0.09627337525294381,0.1425785361908182
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.02143303395670071,0.02926936239945459,-0.027814423758149687,0.18221486374969778,0.08055220109999069,0.1400522216510279,0.0016207481591386185,0.1252269635948125,0.13128425209858643
HALLMARK_PROTEIN_SECRETION,0.03702974605746168,0.02686510558861008,-0.04940443536102697,0.20677752027309204,0.09973272029224317,0.08006407428312302,0.03469698613791207,0.13693773556619265,0.11468636555920675
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.08216489798468617,0.029135071232510634,0.10838349314198327,0.042333324983078624,0.02934499234783835,0.01186688043202564,-0.013805607870140646,0.11491394672612615,-0.011316609492052276
HALLMARK_SPERMATOGENESIS,0.05544975446723885,0.050956892666752934,0.036870091052426515,0.1659596072171745,0.05141495630497154,-0.01956414508201358,0.019366804134879703,0.11935700850881117,0.06238364853438571
HALLMARK_TGF_BETA_SIGNALING,0.06426054375002627,0.04914496094731536,0.049446697118257166,0.14578502838238847,0.12242556262104293,0.12149853937909534,-0.01640501158268872,0.09104161396905157,0.138996331183538
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.016796565562165702,-0.005656867539597564,0.0821133462272254,0.17846472613178968,0.014305138965664991,0.012570034583668201,-0.05973956944117522,0.008718249177370562,0.025966137996683774
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.04287711855417949,0.010164193816273266,0.024898057362592655,0.2152055699856504,0.1274640262378226,0.045302212194199235,-0.015682058455040775,0.10494285126178445,0.08852917232419075
HALLMARK_UV_RESPONSE_DN,0.05017701887361685,0.015242245087114121,-0.08838925910714929,0.10532271226738052,0.11037348541683943,0.08319500426744726,-0.012574508625057797,0.05526212744825695,0.08975221641073379
HALLMARK_UV_RESPONSE_UP,0.013286483303661598,0.002265176782891509,0.11980510988606118,0.15417015804470036,0.14294326153093093,0.08472698097543362,0.03766310457474215,0.09704188812622237,0.0187850033438723
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.04638409108462544,0.005507159809990721,-0.02062829711027234,-0.05714605001733642,0.09557792535876966,0.088121674867163,-0.028611101861411935,0.07120139183281655,0.011499436249231547
HALLMARK_XENOBIOTIC_METABOLISM,-0.0046779750240485,0.02922677427155841,0.019364249917704874,0.19788085696490593,0.13493881389242965,0.13077145025816322,0.010752817926582314,0.08720576586270948,0.10333628227071849
