,MGH258,UKF243,UKF248,UKF259,UKF269,UKF275,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.07334634941263489,0.09881954461259652,0.04283234738470175,0.030906582145204562,0.05788580537183616,-0.013948864742498727,-0.011456657240756035,0.1348681077938314,0.1313321397541454,0.006231898883125083,-0.03533049228833032,0.10103084688004495,0.025630576905805835,0.06212757135124504,0.125965980807467,0.06222223942024857
HALLMARK_ALLOGRAFT_REJECTION,-0.04295329134401113,0.033012972385131,-0.026843358593277956,-0.022772136932046137,0.053574934681217615,0.01547512752391781,-0.014079568150793234,0.010114738574421857,0.0675950789955593,0.026351410994503274,0.04270835987708198,0.085452849038245,0.005890341410420038,0.014630494496414102,0.12749080665221985,0.053276725017561026
HALLMARK_ANDROGEN_RESPONSE,0.052282040128106486,0.0983034507650688,0.047343971082711885,-0.009797542578249876,0.01849900686854162,0.003338467670142565,0.013003723331188054,0.0375122367297422,0.1387262936937993,0.07935416969289558,-0.02107175239036852,0.1126857631574461,0.04482029542823864,0.00350422782498851,0.10245531889971239,0.06105382476201836
HALLMARK_ANGIOGENESIS,-0.06490360487096,0.016976984843831346,0.007815241712345468,0.014070969434832055,0.05589170904856905,-0.0602802097240315,-0.048384220483227346,-0.09996764947448913,0.15351285806984213,-0.1532672223831368,-0.050314297137204304,-0.07433047165263422,-0.06542951721729895,-0.08285370716077421,-0.045002344476120115,0.06647733176613808
HALLMARK_APICAL_JUNCTION,0.0918640472247107,0.05245450713592816,0.03588973939845285,0.047606477468453555,0.06941078525964355,-0.03774895711044028,0.05332034377268987,0.06124682385790819,0.1298078765989803,0.030657201278533365,0.028892706249546127,0.1241588708661654,0.028508369155367207,0.04355151301951888,0.11744472008529756,0.06663806194287622
HALLMARK_APICAL_SURFACE,0.07494683476306599,0.04573201212923101,0.055962845782764135,0.01205619370643792,0.04925717664588431,0.050144720766619584,0.03215072948785409,0.07555572937722646,-0.004277942083488575,0.04986139009965484,-0.204717707043704,0.08482035026290735,0.04663472951762833,0.03976955738402388,0.0886450225856516,0.09096341565445912
HALLMARK_APOPTOSIS,-0.013355480690371771,0.009977518809049514,-0.018405566834904866,0.03969574482835377,0.07837204658084394,0.027312081380015757,0.016157210973833665,0.10313310522760726,0.0034345929150212803,0.04836144176983877,0.03933337760848216,0.05164951327218346,-0.009916738268037415,0.006187491058697059,0.01089684407986357,0.0480430270357587
HALLMARK_BILE_ACID_METABOLISM,0.041789864450280656,0.049552648212543036,0.02740143075078474,-0.002780741935694388,0.06872891594120928,0.026847681771850877,-0.0866790917217016,0.05072451139402236,0.005771842237812519,-0.018941742253475936,-0.021779571844775966,0.017897140340508235,0.01871627643420505,0.012660289212909391,0.05995471386533688,0.05580163483208691
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.1166619629700157,0.04708325373487108,0.06055951665694815,0.02019058129381619,-0.007423777723645304,-0.030605683087444435,-0.05105895818945209,0.09914461684589687,0.044440538144664206,0.06917018373669961,-0.024059927419041217,0.08180727377312427,0.06183912204992792,0.013790189011415837,0.053035775428943874,0.046042720568578034
HALLMARK_COAGULATION,-0.03465979683605742,0.022514281580331436,0.0010330488277520132,0.0300420634611912,0.05925655182250996,-0.015198158365093932,-0.021596063149012346,-0.005608257346888534,0.11036441500243159,-0.04348102589410855,-0.016880540143784317,0.09951993727191201,-0.009299823049019936,0.0073237625130536865,0.08797122687520965,0.10645154236656239
HALLMARK_COMPLEMENT,-0.0017127903203115425,0.02264145588687688,0.010941824471654784,-0.0004710126791637363,0.08060236852454931,-0.02167988905995665,-0.04065717305700355,0.08403055589012463,0.16442606716774355,-0.05301929984111277,0.022620794775529335,0.07796377404242898,0.025236996555844958,0.03711339991125165,0.07312935310808492,0.05502990018284182
HALLMARK_DNA_REPAIR,0.07706204841168426,0.0894317787533557,0.04785859220392904,0.009441216974611776,0.049522149995608326,-0.014812966311531454,0.05722663448896789,0.091731409163055,0.12285223905103165,0.06754782783565942,-0.035683957636524676,0.12582574457536255,0.05764349686140421,0.04769733081697756,0.1127108855461064,0.026072808941748453
HALLMARK_E2F_TARGETS,0.06334342124035,0.06503165718996287,0.03749986339261628,-0.025813258786677663,0.014976867920129302,-0.02006781602663539,0.07185381970029892,0.019730381850926147,-0.009380828886042513,-0.0010881174873759753,-0.08471680037103407,0.10093821884409498,0.006750163045160454,0.01852546969732933,0.06560145486586676,0.08154004081278912
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.07663518703889088,0.04646904867952513,-0.022782105150389448,0.019394452018210887,0.08844758833995249,-0.03834356392693816,-0.03301986837030868,-0.09324465733469818,0.15243668972265906,-0.014509167692850315,0.017383442522076544,0.08808958686765933,-0.047157360773577135,0.009969513934122936,0.05467116886783036,0.09877838989910714
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.06444904016230023,0.04449847196420208,0.020637691797602106,0.035095420552833496,0.08774820503492368,0.042710253230322515,0.006619877980129142,-0.11238959259241697,0.1477422890958247,0.07347469683268538,0.07007934182885091,0.10816500614216754,-0.008043814617448932,0.049968838230755264,0.06936761222007003,0.02721073734931184
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.0071938559949720595,0.028171494418336895,0.046137135708438956,-0.01801129201828415,0.03329568790188062,-0.045398539890202504,0.06423475783673245,0.118776294418624,-0.014235537765352243,-0.03933430782345317,-0.06691779614505086,0.010871542010201324,0.02960452696665472,0.05155140800233438,0.035337381493489674,0.004644948572631896
HALLMARK_FATTY_ACID_METABOLISM,-0.02594499830645414,0.03109228609706196,0.032335743806800286,0.047941323527261354,0.024439718150916556,0.004981356002665557,-0.01218039503446862,-0.06735980010733011,0.12242734513504334,0.0531239202325,0.09260188844521942,0.05113108316924789,0.044844686410283705,0.03698648857611163,0.053226331223419666,-0.04662989197810483
HALLMARK_G2M_CHECKPOINT,0.06309020424965109,0.048992520677704245,0.061018233945894076,0.026743974001292817,0.040060556764673495,-0.022215085430950406,0.04278668748971718,0.11806292596267257,0.095857585235282,0.05131796076235562,-0.0010335627343005778,0.0980174220979847,-0.01634701107516505,0.02402427055677344,0.06258744678471512,0.0713398460988571
HALLMARK_GLYCOLYSIS,0.07059671785279216,0.06020447935777098,0.05549109142306756,0.03600626912483076,0.06504028553945554,-0.04909143678808875,0.040046596783544205,-0.040008236598163376,0.05111064628656117,0.028702309222049114,0.023961966535199577,0.06103641517651282,0.006921576874035331,0.04654976036463587,0.057396666115418285,0.016241361886988822
HALLMARK_HEDGEHOG_SIGNALING,0.010637584425945808,0.034389258691117926,0.10574460302715583,-0.05183033623998612,0.019371564491196605,-0.0030441151778350566,0.05526734408160518,-0.004316893845629972,0.003162186807403222,0.09460659852568923,0.045381214333535674,0.05220916583226252,-0.010505587363378779,0.01832895427533963,0.008175752393609266,-0.0012815589887991384
HALLMARK_HEME_METABOLISM,0.04500162014639337,0.09221725984205476,0.07925685482472183,0.0012662069300135503,0.0442724684379062,-0.015047674872119339,0.030469712154271012,0.063243459750257,0.12907156116828877,-0.0021877919690067274,-0.03201792058282316,0.1009788037492735,0.01116687575105615,0.038331983799394266,0.08981276350800332,0.000615648156672867
HALLMARK_HYPOXIA,0.09512838324849696,0.014054311568448098,-0.01148841351811297,0.006997470601288325,0.07411353239101434,-0.010460501362624433,0.02916564718993227,-0.10930172115086692,0.13700696073766183,0.02420151412929961,0.03056550145579904,0.06436737625668976,-0.009595224369957215,0.04011886075615344,0.014589206100757764,0.006590388820088787
HALLMARK_IL2_STAT5_SIGNALING,0.05689083604324846,0.05929170167960248,0.025046710158682536,0.017224212468692022,0.07545053957074375,-0.047188269900216795,-0.024872832690760325,0.019242828842294637,0.1549828555901944,-0.0032535742410709097,0.029982350512563594,0.020024857861729462,0.02661155622509751,0.045193547096370974,0.08251874931978288,0.05279504376227133
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.01363190230344858,0.048750184004658824,-0.0125014174976131,0.011105719045548612,0.0818748375592705,0.01307461831943344,-0.023292406694697582,0.08128622907233815,0.06352812974493524,-0.17260297714828807,0.02487476590719831,-0.03570936230123569,-0.04765381416234938,0.10985407891903001,0.051991769712880095,0.07273754485793027
HALLMARK_INFLAMMATORY_RESPONSE,0.0296730474160869,0.058591271916706544,-0.017365874521450407,-0.008817230155879003,0.07920136848095823,-0.06264069312691402,-0.019342460174454117,0.026064160292848897,0.047687020802865895,-0.014624348248799206,-0.018830547055695774,0.06926915321667257,-0.0392990488870015,0.027742649492822836,0.018488822520261836,0.05089619338982542
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.06102057756438276,0.0491692999278728,0.05702215177784873,0.0006702107496370245,0.03728486015233515,0.052657195560387615,-0.059430647607165404,0.07931523253061146,0.05096430052911162,-0.03418513731717557,0.056952206345214855,-0.0025527344547684665,0.01927843049657698,0.0672663185184105,0.12858246222175737,0.06481977735827713
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.0859666290925184,0.07635433161270289,0.016512579938237057,-0.03641516121298289,0.07110237577101042,0.013588605274464404,-0.007237131462954623,0.10460301701062853,0.1775316918317433,0.042017415121700014,-0.07053347024435798,0.10111823872531953,-0.029979255678478204,-0.01438738449192184,0.05535972211825447,0.04508618685772832
HALLMARK_KRAS_SIGNALING_DN,0.04341195752876525,0.0814430686824206,0.06248097814928895,0.03608976764101734,0.04625551489235709,-0.008629122943841643,0.03273184089447963,0.0790526516615654,0.03229842691979451,0.01654411763406442,-0.015144095499624765,0.054943785598079005,0.051938146170540926,0.07599061886216514,0.05759894353830375,-0.043994820728997734
HALLMARK_KRAS_SIGNALING_UP,0.0189765487122182,-0.0011209168726401145,0.026120357283565595,-0.015400688649429659,0.015537550088856699,-0.0063094361724885095,0.03724634770730458,0.07419398928299191,0.21420244874829172,-0.06326066580651979,0.004922866575130169,0.08410979859793039,0.02102116753822375,0.05445900785183351,0.1165081239174213,0.030655161856020588
HALLMARK_MITOTIC_SPINDLE,0.06788339776314654,0.0807816809688046,0.07447813660351697,0.010863607118553983,0.0530952759014647,-0.00899578213074102,0.036617946869916505,0.07677297653408266,0.0568535290074885,-0.025326561041713422,0.04679419594564811,0.10734743429595694,0.03733151482317609,0.047316820048128004,0.12484430090124665,0.017852655065233567
HALLMARK_MTORC1_SIGNALING,0.042671135609150104,0.019666201717293892,-0.0022909959252715973,0.004224108483246583,0.058640632990658345,-0.05748224189749202,0.05170228191757121,-0.09461074442405001,0.14206291040667812,-0.022355323235758874,0.027836942519484882,0.04512093392465466,-0.01896042679688492,0.022552028063782124,0.06711966364473536,0.02201988870600436
HALLMARK_MYC_TARGETS_V1,0.08981172221414355,0.10265052731477378,0.027680619057753566,0.003911840576884384,0.039149430011615936,-0.031236187799420587,0.046170904832294364,0.06227705704154605,0.09475292761068349,0.12691109202305512,-0.0336260967969672,0.11490939682984412,0.07144455400119887,0.023300631731046333,0.0995086210347285,0.011455569947118115
HALLMARK_MYC_TARGETS_V2,-0.01323700662376054,0.05878749865785256,0.067747789305359,-0.027848078992086526,0.014984148374507856,0.0693698801602526,0.06063560381346833,0.03731769821513649,-0.017396813031629422,-0.06858733430003114,0.02310454845832723,-0.005296982435908024,-0.006519003681018391,0.04341621820979674,0.06659776601855216,0.013795429825692214
HALLMARK_MYOGENESIS,0.04439863364397918,0.02528719706376148,0.007344900523249969,0.038946581183210253,-0.028495245093454847,-0.0062682746679011145,-0.015651774606691062,-0.03849370094565123,0.06307790800765914,0.02200415882542437,-0.03070658954693313,0.03685888620388236,0.010689064385050106,0.08678957230845614,0.10923133503782116,0.07608367679542193
HALLMARK_NOTCH_SIGNALING,0.04823199237298182,0.053644960900239465,0.07573000513160177,0.003468104100329331,0.040591208842348916,-0.04268095965922567,-0.0702144415638257,0.12485824843601027,0.12050107787438824,-0.013577910702967412,0.010782977856450857,0.10938346239939888,0.050783455844085126,0.044556368063366526,0.12198512103883483,0.07003161916695493
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.0741683110423743,0.05584648522193897,0.05840512487662893,0.0368369645740509,0.02022275470147996,-0.036937095031348725,0.05371563232649112,0.058298070237587554,0.045501376685132384,0.1324084831769797,-0.04570441702232477,0.12103122983022967,0.07741923295350844,0.023512717231430592,0.08834785329738767,-0.01116304293209973
HALLMARK_P53_PATHWAY,-0.0011079626225755743,0.02883240200039184,0.07193063877503554,-0.030915130588893554,0.08898287530737381,-0.02084772222229477,0.049035737610311415,0.038569609513120884,0.09493566990309418,0.10922466986251447,-0.01003778567848836,0.0799663070546734,0.058529041051244415,0.046287613390912884,0.09688771224939494,-0.012126259935557776
HALLMARK_PANCREAS_BETA_CELLS,-0.003118702836538606,0.01619947882610282,0.09410829055846445,0.00016215894536795826,0.008245873063447845,0.0014671000590948274,0.08096715363371061,0.06577675929060808,0.1095075446405947,-0.004250777745340237,-0.0901009054258211,0.07541857214606164,0.061710486938364825,0.003280017620267981,0.042308429868963965,-0.04167729368480777
HALLMARK_PEROXISOME,-0.0567990166057831,0.05236896153337896,0.03810721877492076,-0.000922560237274561,0.03218769563347383,-0.026928382580629434,0.0704633692734,0.0009693985477896338,0.03506002757457046,0.00916108293640052,0.016013579139902832,0.05873414419184093,0.07058061393986209,-0.04274724006868055,0.06272810523514574,0.08180467561789032
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.10646744124398273,0.08746587358835642,0.09586720751399751,0.019548796783862853,0.033367297265478615,-0.0007640580137041745,0.045604432497657235,0.08106642393981064,0.15986507709571307,0.0714052628142744,-0.08529792243232777,0.1382789408487745,0.04194471444902751,0.008954578279837772,0.1082444914800611,0.009555527921523208
HALLMARK_PROTEIN_SECRETION,0.06833008922665473,0.0940427892453344,0.06778834536575977,0.02722862911918521,0.06266555285860585,-0.0452719224307403,0.047418639245134855,0.04400584450660785,0.11482014377776469,-0.0007410338485977408,-0.013982946614191732,0.09424926566107752,0.04995058696613119,-0.002042913165563802,0.08176334930951945,0.04533428402586476
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.04029656367971972,-0.025798753451761768,-0.034436672685886516,0.008255767928250994,-0.08674955114712304,0.027314261669414894,-0.0252182737106582,0.019001916167559543,0.13682801653327628,-0.05453019772208936,0.042965965042206226,-0.0190972138494158,0.07639818960777786,0.03594285491932691,0.09646285365449761,-0.04203133508974966
HALLMARK_SPERMATOGENESIS,0.021327763082873957,-0.0049383088237828525,0.08454544429484959,0.03760414154236654,0.06118144816398953,0.025340564453332794,0.02095398672957795,-0.007781004780971815,0.05901375849049363,0.0516681594939249,-0.03159084093408798,0.039383462113530616,0.07270291287398131,0.020253573575304978,0.071135791894717,-0.018891284897447753
HALLMARK_TGF_BETA_SIGNALING,-0.0055304998821725775,0.09042458268387606,0.01592868529974697,-0.013498091726044123,0.036800804250778175,-0.04211500737751008,0.003691873125133546,0.11634504598551007,0.1360863982482563,0.0324379907989261,0.01512087108553951,0.13258054861180055,0.06669837919470534,0.05490109694938291,0.12275194715594324,0.09320232369573624
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.02690293826857696,0.0064817847252459345,-0.03503686542267868,-0.05035050310733791,0.048805977103647744,0.02174575901957613,0.019570471189587844,0.10007821441782239,0.12410594088419093,-0.07184514506729786,0.012405239538588618,-0.005258676188678445,-0.007497660049639109,0.05914825070187213,-0.0005866266632230644,0.05752115269495279
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.07477647354803398,0.06957615864696172,0.04423190191984974,0.0014757943709807,0.057999203243768976,-0.01598144807702609,0.040989132686626385,0.09943226398903829,0.08939803585904665,0.06826317774419498,-0.05934456338454684,0.09568440694077902,0.045563194639821225,0.045339780498048654,0.11767788005693752,0.024725553487658657
