,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.0657213021706548,0.07767079297637956,0.054913507551441684,0.06007604748530468,0.12464073602435517,0.12473751475327248,-0.23668152212385565,0.04838967683309965,0.006034370766199349,-0.05702521443319762,0.08380645130952812,0.017604929658080918,-0.015396181923540551,0.1143115098855442,0.2504778954490004,-0.09717407508173044,0.053942873969952565,0.06647209615548562,-0.023133393044781538,0.008233956752539361
HALLMARK_ALLOGRAFT_REJECTION,0.20404139730418874,0.023175973490851525,0.03196491324467369,-0.0030363649224173584,0.036676209486836045,0.11749867984036806,-0.15692477224371665,0.10630835716598473,-0.025818009017591206,0.20221044835189067,0.03106573325168452,0.03719503455100248,-0.1160646571583302,0.018443163604330938,0.12029655030271755,-0.0029286823611130307,0.035078617149786245,0.02558364872118909,0.12931250472947978,0.0684215892717913
HALLMARK_ANDROGEN_RESPONSE,-0.010258912726894514,0.07808634700010378,0.08259337872835582,-0.004602692060116501,0.10661348247329416,0.20549068313254593,0.021182898640436054,0.10551667868847747,0.06261409371873443,0.24392700092027103,0.20488307455787078,0.03633325088150489,0.059818045063480256,0.10418235473139556,0.21438148136437876,0.04410827721145354,-0.028717839574932784,0.032927599384403,-0.05692406678500741,0.19337667098948938
HALLMARK_ANGIOGENESIS,0.0833463240225853,-0.08358883682026873,0.04333796361641339,-0.00448935513773116,-0.1028964856708042,0.2164763214711342,-0.09596752681254846,-0.06232075036525868,0.06569558111327461,0.32166350851050446,-0.04249849269052235,-0.026859900719888103,-0.056499829802506646,-0.07501418861693945,-0.16229802543357022,-0.1675441250540061,-0.1508100824896098,0.052204171411646086,-0.2409482966457898,0.1824040763299642
HALLMARK_APICAL_JUNCTION,-0.09161025216404894,0.08372930809115801,0.059615776854731364,0.01702301898741675,0.12328580367118105,0.2516096539409369,-0.19029684474902178,0.0018412766823751845,0.02339181151265187,0.0005532521525076066,0.1989702474313181,-0.043449397068752116,-0.05254559803415586,0.11307041375917314,0.22005426973984457,-0.07601257577078657,-0.030893126256262046,0.12146889300235825,-0.08956642078858942,-0.0037434580143681823
HALLMARK_APICAL_SURFACE,-0.045717069240565025,0.11737064615585653,0.03267163601470569,0.00859526135978959,0.11716349361381034,0.044561433369127816,-0.15969204425518663,0.1273258944691394,0.03260536349733926,0.013435728618922931,0.18114717578589226,0.04375383816423869,0.07240046092976,0.09681510234938588,0.24899911318089454,-0.04233327966014754,-0.01798405321876826,0.09738492556502014,-0.016758446591443866,-0.08997372581732724
HALLMARK_APOPTOSIS,-0.06658282799962467,-0.007681971090292768,0.001236493134642045,-0.009067779072462694,-0.050601595803524406,-0.04903763643834496,-0.12750070044242398,0.07175473003015985,0.008469252132580377,-0.057645893201141316,-0.029526908785045908,0.030112237139832344,-0.10475066797759508,-0.058431674128575084,-0.15025234385484895,-0.03776605709863052,0.023754445432308282,0.08252674693814183,-0.12209890137632144,-0.12171175931221451
HALLMARK_BILE_ACID_METABOLISM,-0.15070313539813654,0.056121179122328314,0.044285901235270486,-0.017761913069484464,0.09699864547652297,0.146825309061321,-0.025365381107706354,0.006743442596090492,0.0137936502483804,0.22308518784459117,0.19730780337952197,-0.016035176790636187,0.05700842941986967,0.049533942865069944,0.251419756796855,-0.014338653546165335,0.011097387091842237,0.08652883202298617,-0.06927576787058716,0.15143397076799106
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.022378586122412378,0.0490436112367312,0.06457725120885097,0.08767367340561506,0.08179323083447354,0.24427497540431228,0.08039848364677678,-0.05733124189733519,0.020839266043562975,0.27569876909054286,0.2497160613729616,0.004042167698510798,0.09930273227128857,0.11236414334283043,0.25598439770789566,0.029000727458112,0.07107356408880364,0.1177636061489357,-0.10996570197496301,0.0576043656604525
HALLMARK_COAGULATION,0.26733355145484206,0.06741868384329339,0.05517640962534788,0.04740097713102401,-0.007435495210204431,0.13612574256652102,-0.02100101992583518,0.006135418867045872,0.044428819751721284,0.2804975022646496,0.2053863037020945,-0.05512968061755762,-0.11052920476185249,0.06897286050309269,0.13713214928857734,-0.08480358804165897,0.027906158857997753,0.07027523774692082,-0.11635412472956416,0.2578483795579003
