,UKF260,UKF269,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.021307815035017396,-0.03266253329997795,-0.030994761294583253,0.0097372904960909,0.13490297611485919,-0.029047827716108563,0.08212910923708902
HALLMARK_ALLOGRAFT_REJECTION,-0.023721437168806543,0.011650810160011498,-0.006900225801778155,0.09580889021736853,0.17204683818016156,0.029378453266358056,0.07110478155666779
HALLMARK_ANDROGEN_RESPONSE,0.047404399742394666,-0.05530073162290152,0.18847902971017436,0.06415034351069046,0.12618003199305772,0.035661128458781624,0.06261588050904654
HALLMARK_ANGIOGENESIS,0.03555920166308197,-0.027929270104621807,0.23580779961100118,0.0405079309635734,0.0006943891241660472,0.08226326291956126,-0.022380576329320064
HALLMARK_APICAL_JUNCTION,0.06725163243675426,0.011240412888777062,-0.01354655983781377,0.01858704648750235,0.12203153425227031,0.04822548583026979,0.08826100829722142
HALLMARK_APICAL_SURFACE,-0.039767185627695587,0.1279333709587351,0.048306166665400115,0.04833324565932509,0.11542233819861406,-0.0028488700445949275,-0.008841643057335263
HALLMARK_APOPTOSIS,0.09994216665967465,0.05990178766432434,-0.11092509360226352,-0.00601831959453725,0.0254958770378511,0.08951992066200447,0.03608606197026004
HALLMARK_BILE_ACID_METABOLISM,-0.0462331992323342,-0.0316992443119768,-0.08007462497431996,0.0419693182629732,0.08909231270983238,0.026588031988072795,0.11871823065377526
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.008704725546330535,-0.06886330032755406,-0.006707069100010934,0.027541521527992878,0.09796838564517824,-0.06628107506456295,0.06830672835978109
HALLMARK_COAGULATION,0.05132855649020051,-0.018278348694194115,0.06719410853337575,0.034271151130583,0.173898264107864,0.0445766500649342,0.06363029642855238
HALLMARK_COMPLEMENT,0.06923987776435718,0.027272168507559365,-0.035496424973985675,0.019294985358076288,0.13556645878689896,-0.002212283059431021,0.012787223721246533
HALLMARK_DNA_REPAIR,0.04037000999685534,0.0009115727265060512,0.027334283733726827,0.04111211282761431,0.11397327173330984,0.03886067825047344,0.11642700368425139
HALLMARK_E2F_TARGETS,-0.006708357846386617,-0.050590551088087465,0.16390825518937563,0.1057478730130089,0.154352387945741,-0.012988652119513892,0.07478261485613714
