,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.05130792495839775,0.03313045402581341,0.04534645567018115,0.04773444683429918,0.03317370899634525,0.16989704882129608,0.054725730930640815,0.12231075746972465,-0.0047201159034005406,-0.03711739889704046,0.03092373670300781,0.10199790543131876,0.0042453321333562645,0.009717167327594367,0.009191032373219167,0.08640665033898669,0.04939532425052461,-0.035848056228908874,0.12823406849024616,0.08943196491837596,0.06037537646792001
HALLMARK_ALLOGRAFT_REJECTION,0.011674413849669215,-0.02905632268785079,0.017584173701249563,0.011187934895783342,-0.0014806065454374333,0.038219222476532644,0.06845580710761218,0.10871865548822607,0.07541203911239318,0.025116936550977,0.048815828864356745,0.09672691389361918,0.05852471739691085,0.049758463116131094,0.08445264222295648,0.03557930553066821,0.07673594346464697,-0.058258213799790286,0.0802459596499061,-0.04886979118868248,0.05475398112915557
HALLMARK_ANDROGEN_RESPONSE,0.06260751129901665,0.1121580225207387,0.07813593508541361,-0.07426153457943081,0.04465032641367082,0.027536528030625125,0.0639337779650451,0.0863302664544982,0.0642181727929772,0.0006066867385897718,0.08298085914094774,0.09989756890539299,0.008617208550950687,-0.024046659646678913,0.03732265525418916,0.09430270919242185,0.06297997889344426,-0.005704287482768192,0.14979018322904297,0.03882735817836172,0.04513097092570353
HALLMARK_ANGIOGENESIS,0.005301138089771857,0.02451595514735807,0.0007772515117526486,-0.003494043833279531,0.04007538322093263,-0.08960295085079317,0.14039903614506316,0.10785056217158831,-0.005860824492196945,-0.08202967321363352,0.0653539396385256,-0.09683373661011856,0.11116665910490979,0.02672855470856137,-0.01330642410704808,-0.01244602814077188,0.09460138080746856,-0.0011851544645906844,-0.002717865132007315,-0.04849268050871978,0.0006310475137182742
HALLMARK_APICAL_JUNCTION,0.06495923742094407,0.04754438500444355,0.0827906784458431,0.021045842996274676,0.05088020814481087,0.054977546734867745,0.10054131520765486,0.10309280487464619,0.0012097498661442913,0.0292179486410336,0.014908449827460432,0.1053185969664921,0.02812998318207636,0.0038983532629892005,-0.023657329593124308,0.0982787361872974,0.014773312252489224,-0.06427873384793586,0.12805937036340417,0.06567097005482965,0.17360883585784198
HALLMARK_APICAL_SURFACE,0.027700300769688636,-0.017321517581445314,0.0528409904711843,-0.012017607096924596,-0.013998326285091858,0.06834391942783777,0.022957341356029316,-0.01891299014816837,0.043975517233970425,0.022811186475055943,0.057542238747325676,0.09497862635183953,0.05039001741162435,-0.014037243401749238,-0.02383751262709655,0.08868756769593912,0.05533924995734479,-0.004056103360430554,0.17421161255346013,-0.0076542454203833024,0.06326805009768045
HALLMARK_APOPTOSIS,0.002124659829223815,-0.05963519820397085,-0.0023176672846171825,0.06289372545815364,0.04197266802498802,-0.16270043605151016,-0.03194583131957987,0.06622072312008292,0.02377859782945952,-0.014913436642436688,-0.02600153841506333,0.034334968781226854,-0.06598278342328033,-0.00013150764584870253,0.02801315067809346,-0.02633237422482131,0.03521724111308534,-0.03620148655867593,0.06742935536719846,-0.030734200142455457,0.01623415911961166
HALLMARK_BILE_ACID_METABOLISM,0.11005571038226654,0.07724868778434622,-0.014870675776630997,-0.000676746659599889,0.04037801720617056,0.1724578039484701,0.07294516952643787,0.06477713046919963,0.017474982205686253,-0.01304380309954419,0.09947243260930622,0.07451405337557426,-0.044906851648372985,-0.045077065418054736,0.06366670638273837,0.08914420988632309,0.039147015165960135,0.015797636133835613,0.09070444906598345,0.1103879334174396,-0.0613118334236649
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.017164873925080596,0.060419097181413486,0.01005793462290694,-0.04256075075552564,0.04378967376290899,0.12881901543007307,0.07694514647021088,0.04160862513994364,-0.030726631948119924,-0.015898349559901787,0.08842924458508453,0.12749927822976503,0.018021209606149564,-0.017849255781505702,-0.008592315169136621,0.05443694958471626,0.004770671136406276,0.021796858571039048,0.09701115408137921,0.09106995516160729,0.10993451894257995
HALLMARK_COAGULATION,0.004305942123546924,0.05780962634309905,0.08693888002888672,-0.02546810606278006,0.02290883486575984,-0.017103537289954375,0.014834303893811221,0.10281466869631559,0.028587262225845272,-0.012781705694152767,0.0684310107492237,-0.010011102536361574,-0.023060918202996654,0.0004893856160458881,0.024017315086701185,0.07541006425078771,0.04739247389804387,-0.0451804836987206,0.11637311237530397,0.008622462357556317,0.029637044930383615
HALLMARK_COMPLEMENT,0.017762425270126142,0.024828905499933256,0.039361183829998064,-0.00538068820325712,0.04939653563098272,0.020391431886791832,0.06144842018928831,0.10174327506139229,0.06388248646184769,-0.020557841361472345,0.041034098218468165,0.08507790240734558,0.04024941567739815,0.028814697676137955,0.020696991027674694,0.05162078885203499,0.03263254518810258,-0.030749263778777444,0.08337085072879721,0.04151961578915461,0.04160618834050676
