,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,-0.019546025661274925,0.07902971223922454,0.1217978504753245,0.0351739195745008,-0.13303777128670885,-0.009367863163768893,0.11115512948049026,0.06488568572285998,-0.16968523811707345,0.16281582521448487,0.0147931586676659,0.18167949732179345,0.13056828085921193,0.12267904727506761,0.05531230989946217,0.1119311374873971,0.15198747291167022,0.004335101229688021,0.051524279959214575,0.04794018964502355,-0.0021304761754282362,0.12556142572978335,0.14250302475818397
HALLMARK_ALLOGRAFT_REJECTION,0.07836787042967529,0.17724118039641046,-0.09114521846979104,0.0071041435467428336,-0.021652222735590504,0.013128146224546838,0.033119769821255016,-0.19262692364414208,-0.3020440291952376,0.11521391403892711,-0.07489119380733786,-0.31562859523409903,-0.07382696613567705,-0.03352196716562319,0.023341619299034253,0.009752712556890381,0.08438605764810057,0.027287463039839154,-0.025101264343128413,0.059076238929899515,0.063166222454638,0.09270469921947275,-0.03305631779519452
HALLMARK_ANDROGEN_RESPONSE,-0.006668248010238021,-0.05463671280525561,0.08527178511174391,0.06081067344175388,-0.06768172549920268,0.07248333820457127,0.09205964089997806,-0.12551272081572426,-0.33102269337105994,0.010263946271647974,0.04648680884716198,-0.06212569608331481,-0.0947875645106847,0.0808423625513854,0.003613681907536248,0.1156754724957016,0.1489673375366452,0.0027957286725703934,0.020411726493152742,-0.01736472281557575,0.06110915164491271,0.07148635124652016,-0.04908661383209746
HALLMARK_ANGIOGENESIS,0.011986492324423968,-0.1512620674079941,-0.061343359598773586,0.026324261714523144,-0.21742378757189537,0.002337567308024318,-0.18639357880063068,-0.2369220274336453,-0.3689854146675348,-0.23437765267495528,-0.014078253906610697,-0.33811694021403316,-0.3378724488771508,0.09957016466190953,0.02673373682825396,-0.08223303358320323,-0.08113192495289584,-0.010506120775241169,-0.0460725726148508,-0.07138737681111,0.05952049900079122,-0.0581850482475238,-0.11690419213889607
HALLMARK_APICAL_JUNCTION,-0.023923325553761275,0.010230106408293818,0.08152632856514895,0.034139572270621886,-0.12878847853659872,0.010431478703340668,-0.012783152362396485,-0.1239790310633455,-0.317779892908089,-0.12788597947681676,0.03988802435691968,0.14082370212035264,-0.2138222343999444,0.09301759843342651,0.017424924641527166,0.12409732642256822,0.1616510257673547,-0.0078592848893459,0.049288530275307635,0.07241440153672896,0.041809253207398756,0.09033948378308561,0.1384655715075062
HALLMARK_APICAL_SURFACE,-0.0333546193369654,0.176234238987043,0.18699405570848993,-0.017780741833227344,-0.054836624677399116,0.005046654841736454,0.02664863322281757,0.18134154377560122,0.2997962683542278,0.12852602113915723,0.13283971756070007,0.272416286618511,-0.0916321838660498,0.1253325977363484,0.05334671012956729,0.079081418336508,0.13261711480385202,-0.05579467784063085,-0.0026275927851224165,0.04582310779165967,0.03995498896865765,0.07620707762984831,-0.0037907005150198056
HALLMARK_APOPTOSIS,-0.007278315125643339,0.03097880998039345,-0.08047742828691294,0.044093850549270966,0.1864353577350678,0.01134021706552736,-0.02509853102214428,0.0739933066059477,-0.09147353250392398,-0.17854440218348877,0.009159404012869524,-0.07527069244300023,0.2222514585425165,-0.08467042681609109,0.03823206963416945,-0.11003048676428037,-0.0452884527025163,0.011094485233279956,-0.031013425248353182,0.029012761450967553,-0.04192421230760085,0.030053571647930405,0.11208052059803875
HALLMARK_BILE_ACID_METABOLISM,-0.05628369297285396,0.01282878256773198,0.15751024639170416,0.02751224613639862,-0.16507532923788557,-0.010360344917129075,0.030295432668444245,-0.12676336426973578,-0.3917932552378423,-0.17252725075936132,0.012378725503900454,0.013707241045060053,-0.13345239288277475,0.04734828971962088,0.07326272756892369,0.06647078362787971,0.126583898730472,-0.016007210121647505,0.018316946439059477,0.0010191862890143765,-0.010769019782245901,0.07278811481080236,-0.05450293182736637
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0414796167245959,-0.01554011745269848,0.1067100311356322,0.038631794497492884,-0.009421592018237805,0.03514333611207634,0.006021221219192899,-0.22219415313875213,-0.29126225457784766,-0.2238750525489917,0.01403953371436712,-0.18393159319908237,-0.3159774187693628,0.16412012338580403,0.047560047784844815,0.149801702406056,0.14227223781204826,0.025256550858573455,0.01399911733845039,0.09199794342688349,-0.03388935403472984,0.10135417875707857,0.028718661165816867
HALLMARK_COAGULATION,0.10657246396941478,-0.016145545707136586,-0.04937119957103421,0.07630238941339065,-0.0037452764161681326,-0.014760925763994149,0.023823726474026915,-0.2237059753301105,-0.3864626118850409,-0.05386115315732041,-0.07465034918693933,-0.3236494165083651,-0.13767101925214253,-0.04223805707812705,0.04717843414200921,0.0013844306609465283,0.09043633826485735,0.030971005481263796,-0.041691308639169124,0.05416209423219606,0.04979273194136113,0.08468409153538246,-0.11254572378786816
