,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF296,UKF313,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk
HALLMARK_ADIPOGENESIS,0.007831031816065856,0.05538426393273395,0.05305109166436501,-0.03030473914510234,0.0028314574360979185,0.05832664462346232,0.033493748143371416,0.04701469344291971,-0.038815466805228634,0.13426418909961516,0.20911989407685178,0.14440327931300226,0.09685042686485908,0.013613076445782872,0.027858180893490046,0.1231965670609996
HALLMARK_ALLOGRAFT_REJECTION,-0.05945896479526493,0.0772151553192272,0.0864232811901788,0.0026412000193958983,0.08643137404983317,0.09332204189109038,-0.0018389075047842355,0.0653962385622607,0.02166729925734094,0.016105413829704315,0.10057583958527208,0.056820917877676985,0.09880962956339343,0.05732612473036369,0.07781339555141635,-0.006186112041250603
HALLMARK_ANDROGEN_RESPONSE,0.011270260687704023,0.04603147430336709,0.03557381113794604,-0.02028316687461863,0.01638162770195588,0.043021957244834916,0.008956428560212846,0.060829719090667714,0.09457009903325916,0.04092093022085734,0.14514261974929263,0.11479369223768436,0.0059669594682205,0.003876102791038795,-0.008141068643100964,0.03324151372371818
HALLMARK_ANGIOGENESIS,-0.08239724853095619,-0.05463004129396836,0.02645889541501401,0.012138471666462444,0.04924966254683881,0.09131753950217167,-0.045318333686679715,0.03477636394094014,-0.08347780764071766,-0.025810446146418524,-0.06605606476529229,-0.08483924325264063,-0.015122597851122988,-0.0016311122810444252,-0.07505497420539138,-0.010482271127371517
HALLMARK_APICAL_JUNCTION,-0.004126171842718077,0.09047205069271912,0.08400865199510539,0.025386946989200476,0.003811603721030043,0.04633793961576875,-0.009114383216156352,0.06308075578202031,0.006665466897274135,0.13975585596494164,0.18574848040598266,0.1286327555509238,0.07195992415948839,0.04054164077155127,-0.000978166963894952,0.08445697665775212
HALLMARK_APICAL_SURFACE,-0.0013320631643964137,0.06761437807523704,0.02914782593307386,0.019946672503016023,0.011856237609846842,-0.024209382808326973,0.03157991330491306,0.10613320108270691,0.005414693251206711,0.06871437290230922,0.12651543629896977,0.10448527672506838,0.02456082116278328,-0.017929655487168634,0.0407253954009607,0.10013348645766434
HALLMARK_APOPTOSIS,0.01929457666578181,0.014320764203540115,-0.026982981778946608,0.0038851143437975293,0.007354162809867152,0.00852644311368628,0.007450183222552098,-0.04412778856307035,0.009676817274144671,0.08705519249456316,-0.0719844149700159,-0.023067393152269983,0.02346606357423973,-0.01988293848279398,-0.0036643292510877977,0.0069640289900077205
HALLMARK_BILE_ACID_METABOLISM,0.0003297967012163135,0.05533828232267534,0.012203942980453759,0.002800944965818453,-0.014024724839956343,0.053814628715740796,-0.006541389609330295,-0.007378287130770612,-0.009044756152933396,0.10932483933723099,0.18930148760498416,0.15677810337087672,0.020177964886315354,0.1132919307825334,0.05695758020150035,0.0873234701433093
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06655640813540341,0.03998992267082347,0.0811422166754002,0.029867495672075615,-0.03138938358730801,0.019483775365612296,-0.03611471400257578,0.0528315854205642,-0.0029609772189167108,0.08902336194988757,0.17032246127702375,0.13116455394869728,0.004856763548812551,0.007426587535958005,0.08084495376678703,0.07016811207468578
HALLMARK_COAGULATION,-0.026772554893225133,0.03223655594216813,0.02419125465417878,0.0016640304438196834,0.022812062664575736,0.07831963268097439,-0.03315378083114927,0.0669697360631898,-0.03769517242037782,0.11185332522498385,0.11222350363787938,0.09050797234704253,0.06642718588848527,-0.02626500334703647,0.06648853819625895,0.08081956916283611
