,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916inf
HALLMARK_ADIPOGENESIS,0.03215052016715181,0.12560995866924263,0.025266569598752425,0.1656069226296411,0.03533175185957898,0.1599065912366728,0.12273447085324718,-0.003975398516434202,0.09504872181504104,0.050714581203067995,-0.07898256683764043,0.09958289861591309,0.0494023620477678,0.11722861973675963,0.08211423985074644,0.09476706282266853,0.26998216834827005,0.2317126050919547,-0.08437467928641225,0.08539975302923589,0.07254280353559035,0.06080015141712774,0.04748355246704308
HALLMARK_ALLOGRAFT_REJECTION,0.12114918826235589,0.0002615387175665221,-0.01236594771453287,0.1446603921462731,0.07201658575604054,0.07479831309837186,0.3875328836461896,0.11652612617339478,0.0740646357278619,0.06164026730121566,0.30923217687314386,0.13281718517405483,0.062154015435707824,-0.01702808948210311,0.034225484419241135,0.058211631904862955,0.20019995055812487,0.18252737929669893,-0.0848021816973216,0.053581853293827024,0.0399476806764332,0.15082899231132602,0.07110858753539107
HALLMARK_ANDROGEN_RESPONSE,0.053159153472669675,0.10922359532136246,0.01698847772205578,0.08832077471191763,-0.03137814322042509,0.008046613166289688,0.3737861860153042,0.13036604669166807,0.10425611682871308,0.06456590837877144,0.27425591412922873,0.17774403903609476,0.15732133389953384,0.09805766464640034,0.17516665152355831,0.13280552668628107,0.29380304702535076,0.2358986796151685,0.04724969430282922,0.07307652730798203,0.02491781841819986,0.194429814344184,-0.04405169757436743
HALLMARK_ANGIOGENESIS,0.11714172178302472,-0.05883516601721978,0.04075774963110985,0.10931301356679628,0.005364590372146892,-0.09452499070876597,0.47297911994574565,0.1129610920910795,-0.01763955845990042,0.12365121550446319,0.347083180237229,0.06993206238143564,0.018931262961506667,0.043256381784457815,-0.11469377960647781,0.09403523980801837,0.04333532124907968,-0.11058762564850377,-0.12961646172565006,0.00028652242890015795,-0.022934217663442072,0.16539359370667722,0.21341919023108033
HALLMARK_APICAL_JUNCTION,0.014616607103742463,0.14027223196935062,0.034359520991699734,0.21171287873350253,0.04324303184407061,0.06651755526718202,0.4711796036419184,0.07126568774130201,0.05913487131534639,-0.056171026507959375,0.0610371727128644,0.1437312961613004,0.08298745732847657,0.05377145163694608,0.1297220435750696,0.1047883927899048,0.29312074549622524,0.25266444438861746,-0.09039986068352233,0.1320748051726162,0.07491454385092546,0.19072898445797248,-0.05838473723621796
HALLMARK_APICAL_SURFACE,-0.004080958896970566,0.11426380877398795,-0.050899174033119526,0.14810331831375892,0.023887074052688355,0.1435669938423455,-0.12432611921808595,-0.12309612769207989,0.12416266364308338,-0.07199287907263084,-0.10936020803349167,0.16263925084592742,0.09241585510087251,-0.023212329485278238,0.11169806945172912,0.0984214883133002,0.27225898095790396,0.22100639222410234,-0.027003810987769192,0.0582686827547662,0.016393264552525297,0.1963324265324405,0.021213321026171
HALLMARK_APOPTOSIS,0.006938716754977703,0.03549829393852232,-0.014031353141553904,-0.09371982335527052,0.00627062931471303,-0.1319692412028417,-0.09517773578632266,-0.012454282110302963,0.07176079597647746,-0.029470777980137055,0.05877433319886339,-0.07836456292257919,-0.0719259155246126,0.11581816133186865,0.02306366791220316,0.02519620314304273,-0.12495374896649138,-0.1014642033817663,-0.07079440128088885,0.027404414433373072,0.0007669669793981155,0.0790895039362116,-0.007551829279406418
HALLMARK_BILE_ACID_METABOLISM,-0.03402238467553899,0.07205706644800125,0.05989731920898319,0.24754770865392112,0.03230171753812854,0.1862717783159865,0.3081727160564522,0.1444202184063136,0.055260167921346616,0.04294988788268287,0.12518380267353335,0.03311744730116922,0.15231022051113177,-0.06366850959135144,0.03144195854028221,0.12614150985688694,0.2793158709941582,0.24013391482098512,0.03658053282388937,0.10485185359624746,-0.03801940451782288,-0.018609295952317653,-0.03376083954856688
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.027746350459952197,0.07475230809052717,-0.022391293987815027,0.2019518658909882,0.04292386568893095,0.09506400130758635,0.403787533260967,0.11876708785264022,0.007347976227294674,0.02051298938316663,0.355559551646763,0.11737687845228177,0.14846389855516418,0.006262385400221697,0.09642427504932166,0.12754223318394606,0.31696034518811167,0.26706348168460986,0.06887423896384784,0.10277541388648528,0.07851795811433421,-0.0312808405859523,0.08934959407717431
HALLMARK_COAGULATION,0.1619888969237512,0.13196979033856568,0.011805728543408302,0.08805505912305339,0.05719710250415612,-0.07078031951548279,0.34311162024349234,0.1702715417905101,0.05062877504767664,0.1146386597955981,0.3864053860970826,0.12826181429317782,0.15162895880319635,0.16595427086637804,0.0614101870851345,0.015183181263532948,0.2182994996936481,0.16195936265517877,-0.12104517323197082,0.031596441415768985,0.07358329217610746,0.2105903192889948,0.1713528210127964
HALLMARK_COMPLEMENT,0.07974310485859325,0.08318748492906043,-0.032603587516338885,0.16696151047278276,0.04935245843843613,-0.040673520955365534,0.12905167832330414,0.05785159836153387,0.07340546377743552,0.04434092760064889,0.285200969977053,0.1001309591178406,0.0031269976777839634,0.08150847190985826,0.01741757267210597,0.0729744690056701,0.21864011029800023,0.14760632900608417,-0.10866874550875251,0.04296008635892964,0.08218110755772765,0.007197675236048079,-0.09896284451770058
