,ZH8811Abulk,ZH881T1,ZH916bulk
HALLMARK_ADIPOGENESIS,-0.02207231042027293,0.03294041672848486,-0.0422357686347784
HALLMARK_ALLOGRAFT_REJECTION,-0.006786738298117213,0.007573857421262218,-0.03724378520588381
HALLMARK_ANDROGEN_RESPONSE,0.02539865265781522,-0.0054916602302730304,0.0027828146795435
HALLMARK_ANGIOGENESIS,0.02891310752816762,-0.01964648314079962,0.11869160138610833
HALLMARK_APICAL_JUNCTION,-0.04694612619064452,0.06577854509611365,-0.01834424749611429
HALLMARK_APICAL_SURFACE,-0.0329718783131066,0.011442640780291771,-0.119462480894082
HALLMARK_APOPTOSIS,0.08135652455454943,0.014316224508594254,-0.09797322401860646
HALLMARK_BILE_ACID_METABOLISM,-0.041789586234738184,0.017542336890555194,-0.061394899677553606
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.0742156983193862,0.039522463907742535,-0.03852238839746539
HALLMARK_COAGULATION,0.062177078326298395,-0.023651014390529822,-0.06912975102913116
HALLMARK_COMPLEMENT,-0.06936615664974399,0.006003603647270522,-0.03327347340632053
HALLMARK_DNA_REPAIR,-0.047030370113384026,0.05171214053446946,0.0432241539927965
HALLMARK_E2F_TARGETS,-0.07261757086257145,0.012227200900963409,-0.03715838841044157
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.11062525050173859,-0.03789659837748907,0.13085327437822683
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.04352490135863064,0.05600457646652263,0.04685439731439058
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.0892152251823233,-0.006674922595327496,-0.10005641911514213
HALLMARK_FATTY_ACID_METABOLISM,0.03579336556299729,0.056125389469090396,0.10199990154031219
HALLMARK_G2M_CHECKPOINT,-0.023812457494402316,0.01143296021531287,0.09285533560169591
HALLMARK_GLYCOLYSIS,-0.081096200502531,0.032150488791279117,0.039583511993190545
HALLMARK_HEDGEHOG_SIGNALING,-0.08089312194240332,0.05037826124476499,-0.15031849088189886
HALLMARK_HEME_METABOLISM,-0.054463367179672574,0.08243774235671142,-0.046637107556509134
HALLMARK_HYPOXIA,0.09396296975856888,0.010025377483862835,0.1842588953875799
HALLMARK_IL2_STAT5_SIGNALING,-0.05980745130365527,0.022019666149209284,-0.0047976398313493065
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.06242789881404993,-0.008174782450584218,-0.0016185424181635606
HALLMARK_INFLAMMATORY_RESPONSE,0.08285243585742665,-0.025139894812123982,0.1637745640085799
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.05628220653537559,0.027396246894340174,-0.10059874985767633
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.13473518085410993,-0.03492404141595247,0.10842279678374843
HALLMARK_KRAS_SIGNALING_DN,-0.06162322240739788,0.03479504427964006,-0.11075558640675709
HALLMARK_KRAS_SIGNALING_UP,-0.04648357991960373,0.04681335991390504,-0.03527308728549371
HALLMARK_MITOTIC_SPINDLE,-0.05113273959259888,0.07985824379591383,-0.021182214146492177
HALLMARK_MTORC1_SIGNALING,0.021297103079658663,-0.0012184214932952457,0.17698216144110843
HALLMARK_MYC_TARGETS_V1,-0.06888682244903385,0.06186225424885503,0.11002636017786575
HALLMARK_MYC_TARGETS_V2,-0.009472284130538819,0.04017924169161497,0.1348957326864901
HALLMARK_MYOGENESIS,-0.032770051468594595,0.04319768360639068,-0.13010789576503973
HALLMARK_NOTCH_SIGNALING,-0.05750398847441489,0.03036301849579604,-0.01618699337425849
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.06546010610193169,0.04647683102453867,-0.08386009742592213
HALLMARK_P53_PATHWAY,-0.06749941138620547,0.0023712073829037644,0.14216521643796004
HALLMARK_PANCREAS_BETA_CELLS,-0.07026776722551574,0.062467070279616656,-0.18184441888785258
HALLMARK_PEROXISOME,-0.04050943645035943,-0.009179200265852639,-0.04040967676249165
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.07566735682914323,0.06159685208115951,-0.05264828058418995
HALLMARK_PROTEIN_SECRETION,-0.07036215787935236,0.040982990600444955,0.011175628295940723
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.057599158945258064,0.01503639885391339,-0.027219344487920634
HALLMARK_SPERMATOGENESIS,-0.06579199476232356,0.045713379271417644,-0.12581481699741748
HALLMARK_TGF_BETA_SIGNALING,-0.0103575987172762,0.017610211536481936,-0.025567838926911897
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.03996176258543851,-0.0402060219258662,0.15270963346712835
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.05964215742829892,0.011669767655827985,0.1496877966206753
HALLMARK_UV_RESPONSE_DN,-0.000863405008457158,0.00023207434621800606,-0.051071894313787086
HALLMARK_UV_RESPONSE_UP,-0.06062274998401823,0.054058057108592045,0.01586968525775633
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.006235631780765531,0.02178354527358629,0.0356257597932691
HALLMARK_XENOBIOTIC_METABOLISM,0.006422328717748311,0.01784702037814989,0.029946165043059934
