,UKF243,UKF251,UKF266,ZH1007nec,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.05920827869116564,0.011236609497077655,0.036608822987449316,0.11199574491623183,0.11866955392662952,0.1059478099720925
HALLMARK_ALLOGRAFT_REJECTION,0.013511930633341522,0.03660151819377487,0.06994385112816669,-0.02305978640620852,0.06559276331855318,-0.03444395372019344
HALLMARK_ANDROGEN_RESPONSE,-0.016579241589529437,0.008861207480735985,0.014401411078291078,0.08666192996851939,0.053195611086672326,0.06638406807079693
HALLMARK_ANGIOGENESIS,-0.04814736881094866,0.0378707328218228,0.006250472931607232,-0.021700649539192658,-0.08099148656620656,-0.03398662319592998
HALLMARK_APICAL_JUNCTION,0.015995269613549586,-0.006585498039105242,0.019150221843381828,0.14735136451266148,0.09276189448279279,0.08292612426881443
HALLMARK_APICAL_SURFACE,0.10553401520581808,-0.00898790778535793,-0.02033817729270593,0.10568018202443491,0.05738613688240851,0.016602574160900312
HALLMARK_APOPTOSIS,-0.09796317110376397,-0.044201039923537286,0.04093359905539483,0.0492435867065378,0.06109204121578937,0.0123073671142254
HALLMARK_BILE_ACID_METABOLISM,0.03340153993221647,-0.01905475569269139,-0.006516952363723492,0.14094373752562295,0.10888424065124559,0.06636198514146521
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.003717045782732692,0.009017839511411928,0.057877438509905586,0.043483661267123434,0.07035044832645493,0.09100272590486655
HALLMARK_COAGULATION,-0.0006808554226756257,0.011672441860027404,0.06552246160771472,0.06171638040193062,0.05923011135807279,0.10337370545889907
HALLMARK_COMPLEMENT,0.056367996713303975,0.04071441199447472,0.000665456608946214,0.10142936639272372,0.07572749698089731,0.08154796060580992
HALLMARK_DNA_REPAIR,0.07661075131762943,-0.025393739794259542,-0.011108304944148082,0.15025359622829043,0.10802959721461919,0.07773359198984246
HALLMARK_E2F_TARGETS,0.05162960769240223,-0.01636339896035497,0.04364372682407942,0.12955812472157338,0.09396631409868307,0.11217899036138837
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.08661682881459921,-0.013003935953945533,0.040717106764383504,0.06118470457828082,0.026799186008761362,0.04636541623393121
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.018507102415680033,0.010032798633038572,-0.01588735855369537,0.09755000328661657,0.08339300981874291,0.052756781476402836
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0683056481375936,0.023583416552300503,-0.0011369620625537049,0.09963373829354347,0.07616700559638485,0.11604040008569551
HALLMARK_FATTY_ACID_METABOLISM,-0.017786618319733917,0.050926123673996244,0.0006390538321746694,0.033923746798785376,0.04518499386509574,0.03378516740800727
HALLMARK_G2M_CHECKPOINT,-0.007328579833318741,0.019691866781661228,0.00451691505651154,0.10499688790753284,0.06185371976225138,0.020138380830960333
HALLMARK_GLYCOLYSIS,0.04168720943526929,-0.011097959216693414,-0.004132999204542392,0.10387006725784398,0.06699400076788352,0.08741391964228928
HALLMARK_HEDGEHOG_SIGNALING,0.0693920107156618,-0.06550474305926268,-0.03396440629673069,0.1165032922843655,0.07303936079073467,0.059327488660802286
HALLMARK_HEME_METABOLISM,0.020297525072651885,-0.022881622373512423,0.0032227305758871037,0.13467116183359681,0.11308102920014527,0.08204741086775506
HALLMARK_HYPOXIA,-0.06297138206574006,0.009180410393011035,-0.05224196351294876,-0.02162624934390086,-0.011026474511269835,-0.004444970173751401
HALLMARK_IL2_STAT5_SIGNALING,0.01796205121958228,-0.003408760012003576,0.013094604609541526,0.11493135648562028,0.05144121945274042,0.08441994997940176
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.11135661641166482,-0.021968327872017992,0.03376540079869262,0.0018204596844416008,0.05616707520029385,0.07110139718357847
HALLMARK_INFLAMMATORY_RESPONSE,-0.03319451895947134,0.004997697924521492,0.00574659040651924,0.0218891464244172,0.04297671030749093,-0.011943205359774434
