,ZH1019inf,ZH8812bulk,ZH881T1,ZH916inf
HALLMARK_ADIPOGENESIS,-0.02711193527997306,0.08652235688532216,0.019784473851413593,0.006812650698606679
HALLMARK_ALLOGRAFT_REJECTION,0.06553512230458465,0.05586078286143774,0.06694965856626534,0.013668179007609737
HALLMARK_ANDROGEN_RESPONSE,-0.012549609576157812,0.04164535955233828,0.04058379617523263,0.05337728495732845
HALLMARK_ANGIOGENESIS,0.01662143236497556,0.004207795880086731,0.0023795909057302868,-0.07488296390625594
HALLMARK_APICAL_JUNCTION,-0.012366961373044537,0.12259499103976966,0.004528175540801656,0.050567505910103124
HALLMARK_APICAL_SURFACE,-0.02194128422148347,0.03211788615352161,-0.07271142448962471,0.12105543589017531
HALLMARK_APOPTOSIS,-0.0372471709862537,0.0789459122778605,0.0339085666732646,-0.03455775423679025
HALLMARK_BILE_ACID_METABOLISM,0.02645768243303519,0.07408239916283194,-0.03388602242938266,-0.006014852259870519
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.056777233909650775,0.01989262462653689,-0.02138249157152915,0.07352656235824655
HALLMARK_COAGULATION,0.012706327562290797,0.09634290907416447,0.042480889190786936,-0.0006355034163057329
HALLMARK_COMPLEMENT,-0.005250859518473174,0.09079660818222206,0.06314679336605579,-0.020421684289878797
HALLMARK_DNA_REPAIR,-0.03645251565420363,0.118558536973805,0.006428592555550975,-0.008368299072015533
HALLMARK_E2F_TARGETS,-0.07176093034941332,0.06448638297449039,0.010391672182281458,-0.0986316848901649
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.014049002863962545,0.11172340820828583,0.022423650416843025,0.03256332573471137
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.05770317313270907,0.09070901316065019,0.0048681544119360785,0.020441444491832356
HALLMARK_ESTROGEN_RESPONSE_LATE,0.03543455524698158,0.07131532192193482,-0.014933174362524775,-0.05647934375340389
HALLMARK_FATTY_ACID_METABOLISM,-0.010491959880446622,0.07508458295175918,-0.013571893090784918,-0.007303613983176859
HALLMARK_G2M_CHECKPOINT,-0.025159243616810077,0.11242951858533062,0.012324891436672578,0.012014180256176614
HALLMARK_GLYCOLYSIS,-0.02936700379404035,0.07527048739740302,-0.025398168597286698,0.06436323623271753
HALLMARK_HEDGEHOG_SIGNALING,-0.08253714921300254,0.08419346465568546,-0.011385787246187336,0.0022304243461627655
HALLMARK_HEME_METABOLISM,0.0016374658842030429,0.10460269653642308,0.027369793320866975,-0.010418020089024888
HALLMARK_HYPOXIA,-0.04768664243039099,0.05660299895574527,-0.009684982365713777,0.015066241460307998
HALLMARK_IL2_STAT5_SIGNALING,-0.021190877934927008,0.08797308091996797,0.021882080770998933,0.037479019577363576
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.012134581663932982,0.07321428067623745,0.023987091541293457,0.022258887376641893
HALLMARK_INFLAMMATORY_RESPONSE,-0.06796472523141925,0.060862930176164745,-0.031833822097571955,-0.016821722480382887
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.020068097655673474,0.020102262150074,0.014159689380394682,0.00491452220011904
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.00453497452102803,0.07895591067653665,0.04422211611941695,0.05005820191357148
HALLMARK_KRAS_SIGNALING_DN,-0.014459615919675593,0.08985302475838383,-0.0533439987215858,0.030729209475391425
HALLMARK_KRAS_SIGNALING_UP,0.004993428795669594,0.06637902363641755,0.04480392395744798,0.0007037966570369039
HALLMARK_MITOTIC_SPINDLE,0.009480606057933522,0.06942011344173324,-0.003784778734001363,0.015576581909849738
HALLMARK_MTORC1_SIGNALING,-0.007428143661623088,0.06418070998039405,-0.06413388688293513,0.029440177373038966
HALLMARK_MYC_TARGETS_V1,-0.011261495118546306,0.08914640128413615,0.029821209166183048,0.01953317368117111
HALLMARK_MYC_TARGETS_V2,-0.056779814999304186,-0.003668218197017008,-0.01595454680349955,0.03560759100967978
HALLMARK_MYOGENESIS,0.018554731315608836,0.02770939230252796,0.034223260971066594,0.044506035796364966
HALLMARK_NOTCH_SIGNALING,-0.0007447354253471648,0.07853472084399167,0.003644231059521902,0.047860200521355326
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.04275004156726066,0.10605889438531962,0.011121014221633804,0.029363615039814116
HALLMARK_P53_PATHWAY,0.012801966039983416,0.08618864546134838,-0.04198357630332077,-0.002077299679713067
HALLMARK_PANCREAS_BETA_CELLS,-0.0448712074205254,0.1030376731030555,-0.027534391107169216,0.08074173986175667
HALLMARK_PEROXISOME,-0.0061750403349549385,0.05431782727231405,-0.026384558792123907,0.01091459373880195
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.0038251120661074926,0.06873299699023509,0.02172734700337901,0.006122192741178107
HALLMARK_PROTEIN_SECRETION,-0.05692370917747549,0.08574619707878403,-0.007511475032551574,0.00042001131655221307
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.003367153913321449,-0.009804410617291667,0.0013397920109211384,0.05728586191637725
HALLMARK_SPERMATOGENESIS,-0.027165497600298773,0.06779175981997006,-0.053691895072804585,0.03476416610691175
HALLMARK_TGF_BETA_SIGNALING,0.024751431451572495,0.03833222327779505,0.02293594902499964,0.011875678589804291
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.026741131293147886,0.04210261545372576,-0.04640587561164158,-0.07712217557141744
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.024972061236738757,0.14609604637788784,-0.004001334800960425,0.010643718997769242
HALLMARK_UV_RESPONSE_DN,0.04481861850384027,0.06552622110132908,0.012586979580401336,-0.014879116628809358
HALLMARK_UV_RESPONSE_UP,0.05967390102332843,0.06468617602851223,-0.05191848459446196,0.009280895947414615
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.006855907921433241,0.10202413820464451,-0.0027402754610514153,0.03420549540287698
HALLMARK_XENOBIOTIC_METABOLISM,-0.01308708538634381,0.02635011151847561,0.025087822639081356,0.0321795001471642
