,MGH258,UKF251,UKF259,UKF269,UKF275,UKF334,ZH1007inf,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.040705786979969634,-0.010512163702260349,0.0013275706710458362,0.08974042041804452,0.06724150514358876,0.03276319249880499,0.04557549356411635,0.10436450950562641,0.026636517340389666,0.11970363784560387
HALLMARK_ALLOGRAFT_REJECTION,0.024675518162531274,0.07722415700595794,0.013666398209462638,0.08408573066384452,0.019719718040543628,-0.02318697123615905,0.00958345491159073,0.04080918200552463,-0.011312410975363271,0.043774534419460644
HALLMARK_ANDROGEN_RESPONSE,0.11838489508901623,0.03991431723245531,0.00033742463797177563,0.07209896717465458,0.05815929374596163,-0.01698661289038756,0.0755738305629757,0.11460991014934589,0.004657542245110219,0.09970205654484474
HALLMARK_ANGIOGENESIS,-0.004168828370158464,-0.006842726345719093,0.01804956669596251,0.08272195023661592,-0.028458434278166998,-0.04748756250439946,0.025686351352818666,-0.026143418228506854,-0.008820893385383357,-0.04286143194987766
HALLMARK_APICAL_JUNCTION,0.0788739628065021,0.006351519439534326,0.04226417114601159,0.11279392549566605,0.0609895168360626,0.021223548192227888,0.10028081659734656,0.07635235208466419,0.011865727032538596,0.1048649657219609
HALLMARK_APICAL_SURFACE,-0.03612867701162467,-0.07815457083254257,0.006543013948258089,-0.016370907161437742,0.02623260328810727,0.0641865756830815,0.0518035655811082,0.10685534271732408,0.02461069719189279,0.1092556085688791
HALLMARK_APOPTOSIS,-0.0014804368483101575,-0.01656442327078082,0.03255486124503487,0.06935631451190367,0.018535809729199552,0.023696919201458222,-0.018629683567662144,-0.029755275785784633,-0.05789240461043775,0.07078458190842263
HALLMARK_BILE_ACID_METABOLISM,0.03298424331469102,-0.058273853422056036,-0.02511461132993799,0.083551742454687,0.031079509270591086,-0.010507327122414997,0.09826823969249267,0.11246265169551103,0.05102173934309794,0.11462865921684674
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.016448185370835262,0.026485272309791422,0.0017252892184182037,0.07046917212632046,0.02756900856583063,0.0068905231456127276,0.05766674412852846,0.09716683082532704,0.03585424447495977,0.09971106836531594
HALLMARK_COAGULATION,-0.005512396894013836,0.039358248576627265,0.04407663470501632,0.08437781613643316,0.05891971880498939,-0.00973102821400353,0.032004051750161716,0.08471649060123793,7.708220938876097e-05,0.09587571439484513
