,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.13092734802517603,0.10267225574401445,0.009718293752015751,0.06395863551926971,0.05772993083104231,0.16892748921423242,0.12983030303183044,-0.10803207592460469,0.07635699189677654,0.013682239918112158,0.2027786027251565,0.13080742575278534,0.0638689230846823,0.06725780935290454,0.00047033945913759785,0.051317685153428425,-0.033056764781191794,0.005885175165219387,0.046038192365403206,0.12101102984125509
HALLMARK_ALLOGRAFT_REJECTION,0.09461151849499767,-0.04829115296479579,0.0018919559450733018,0.028725195180462782,0.036263980669755294,0.07969766190449067,-0.12333676704452964,-0.30030346453196816,0.055626982722048544,-0.06285218355706329,-0.40666338913396444,-0.15455342896900714,0.042311680318856106,0.01396718552453832,-0.043784029970845365,-0.05650629318867033,-0.09340538237284345,0.02538122794407946,0.10650964570957482,-0.03294594318239478
HALLMARK_ANDROGEN_RESPONSE,0.03843955233585375,0.11761165522935185,-0.03274157754240928,-0.05584684212416829,0.039551085928272264,0.17044300972626716,0.024748872336186924,-0.2968168764814258,-0.007117632342727513,0.02007627301485813,-0.11753716912403787,-0.12219307359660378,0.05198167814812973,-0.024320493206439937,0.04979811422353376,0.08458108889819897,-0.0396935220811454,-0.007731465313436812,0.08149116523795276,-0.007114528521932354
HALLMARK_ANGIOGENESIS,-0.26308591988248387,-0.05074799520981588,-0.017077358726334514,0.020082939283969807,-0.08295808027399774,-0.19837877929617276,-0.14645914032787624,-0.40367568797173226,-0.16129641115497587,-0.09513118432300943,-0.3937207470499356,-0.2461183535944483,0.0343260521266052,0.1277868211555708,0.013809824667808267,0.05642533945461962,0.06319959867119104,0.051498055461014686,-0.0769203955391238,-0.24816739000952961
HALLMARK_APICAL_JUNCTION,0.024485439300320287,0.10950088815780648,0.005167535180547519,0.07714066017165609,0.015594236804529782,0.06374484813104128,-0.013842259853717578,-0.24604605002129398,-0.08258725085817611,0.06234436192408537,0.12150801042479581,-0.17121267325698833,0.083375390574816,0.08301778066183778,0.05425034351760098,0.09236244998739594,0.048295860207204916,0.004511187560024978,0.049823561100175696,0.17596072345240155
HALLMARK_APICAL_SURFACE,0.24657585572976645,0.17050568353767862,0.01564089091975417,0.08587188870073466,0.04729285833902299,0.06766692563950384,0.20677823508099633,0.28432390594145585,0.06811959525980327,0.09321817273246857,0.22746848445814347,-0.05557130816393765,-0.07530863440874987,0.019070560265608844,0.10241810794162998,0.09437817996867003,0.049583320012193524,0.02822383472621933,0.14788504719904932,0.14136224558484886
HALLMARK_APOPTOSIS,0.00599749446685126,-0.006035217861373401,0.0031076882964159855,-0.06676204076466717,0.026128873687965556,-0.0866305060715796,0.011163564906317997,-0.033115963219080544,-0.14672054241780902,0.007429067036182859,-0.01679126026139689,0.10957707272019981,0.05980452875193618,0.06426899954575964,-0.04980953558332309,0.010313586537095762,-0.10842770080773663,0.03833777500099553,0.15282971093247902,0.15531914926546223
HALLMARK_BILE_ACID_METABOLISM,0.06307108488098871,0.11112545055710886,0.025796732604772252,0.06140821424131693,0.04890562638921094,0.027264014157243346,-0.046909065914276744,-0.34163592147506505,-0.0841998767960868,0.02770433909939961,-0.08035400592490041,-0.07044034883155077,0.019334873316783206,0.07268458546836214,0.05996102874312032,0.06123069909602226,0.021921553910745035,0.019179740195198507,-0.052080718152626146,-0.02500923297410738
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.05197387599101713,0.13553742428900273,-0.0326762339888055,0.07996806977220645,0.05324525844957727,0.04570869494027961,-0.07755896663196594,-0.28503928003459883,-0.18637644880814375,0.010195194671543341,-0.30474378685364134,-0.24451134187742543,-0.027711723568069852,-0.0052720189639549105,0.09789028777048332,0.059701405862168155,0.026283075144890634,-0.016775153218945592,-0.07735379393104452,-0.019215789227489094
HALLMARK_COAGULATION,-0.03723730169715241,0.009649205322525245,0.01799954946123648,-0.06834741627030548,0.0439419557700288,0.041804921506486445,-0.16016709007006924,-0.3707003648118697,-0.05210694424347077,-0.0666397967958943,-0.4234919204591267,-0.2666601188690291,0.09398988323406139,0.04507473171905144,-0.056988155407086336,0.0649365808983246,-0.22585469279171047,-0.0164127657582987,0.06501368574761254,-0.18268485787428648
HALLMARK_COMPLEMENT,0.16763046295886525,0.0439208340133636,0.011367122478625594,0.07861246956315689,0.009919532462006494,0.15003278778105597,0.07386060709621459,-0.2432896563385685,-0.12465459291538386,0.026709350206405007,-0.2692493245548707,0.04593970431852275,0.014156664676723546,0.019384584767020534,0.0312713032796574,0.053862597644206235,-0.010343347370642323,-0.007184708237001724,0.06258354671802412,0.14064986486083147
HALLMARK_DNA_REPAIR,0.11336830322071789,0.17150874427414545,0.02563980618791504,0.1030452767085312,0.08098869014024643,0.1488970004558845,0.026564020293212674,-0.19974626668242954,0.041369067600697904,0.025554902582014535,0.28449970843362976,-0.052134063610820416,0.06579760020393614,0.08500403484247614,0.06843706772760064,0.08617932452335894,0.0545414081028765,0.021269977607503168,-0.07733464762443988,0.16762405518493892
