,UKF248,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH916bulk
HALLMARK_ADIPOGENESIS,0.01017836628239913,0.05253511702543412,-0.04977281361046002,0.06362198789197843,-0.020224511032027343,0.05571303771323068,0.047275761700901864,0.012599008503130352
HALLMARK_ALLOGRAFT_REJECTION,0.012905544733358244,-0.039345114518870385,-0.1503677732145255,0.06251146603859599,-0.04630009131895034,-0.17179495319507376,-0.04428116118085333,0.13823406467814542
HALLMARK_ANDROGEN_RESPONSE,0.014293523981275731,-0.022710941556396053,-0.14865702733572175,-0.011800264010761546,0.009383684911081587,-0.09005356300819918,-0.04506437387152305,0.05211050238840464
HALLMARK_ANGIOGENESIS,-0.017176303064572008,-0.07928415080016607,-0.15240652676517613,-0.09316286582768409,-0.0818147003098278,-0.1779891758904621,-0.17141170184829893,-0.08872224423154008
HALLMARK_APICAL_JUNCTION,0.011729437897783319,-0.036510669024105026,-0.14048170985403138,-0.033652175472637054,0.0009712275813801394,0.010846346804878958,-0.09785737127098203,-0.015599366607940644
HALLMARK_APICAL_SURFACE,0.005648031571747879,0.0316592467438344,0.07887412799989738,0.034933784257190396,0.13159648045744313,0.09245903128764114,-0.032839494788517616,0.0077135580812908635
HALLMARK_APOPTOSIS,-0.016775376028920333,0.07018609017028865,-0.009229625944080184,-0.11801022172095582,-0.04063277104675648,0.006817202919921539,0.09100831909227916,-0.015730912742739737
HALLMARK_BILE_ACID_METABOLISM,0.009825949735213122,0.005004492240045854,-0.16774907083718882,-0.013270723590838524,-0.021071566617379352,-0.059750153818837116,-0.05172185882241885,-0.06820122966329016
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.033059081165646445,-0.08059144443055405,-0.10345127287888677,-0.09227309856886493,-0.02150494230835274,-0.15831295485367053,-0.14491325714359513,-0.008229780282182953
HALLMARK_COAGULATION,0.02094706539884324,-0.01257383673333703,-0.17417455753311847,-0.0242673971699341,-0.11065549435078495,-0.20175096568106932,-0.08011196372964133,-0.0626573917099846
HALLMARK_COMPLEMENT,0.02489324344642571,0.01342962111302484,-0.10952383988170208,-0.010710531837778028,-0.025668659869447885,-0.1439996368520338,0.054839954144167126,0.051189278031912276
HALLMARK_DNA_REPAIR,-0.0005447337695953968,-0.0058147095052696295,-0.11250441282493001,0.05881232606349487,0.025416897450192256,0.13621877477714153,-0.07412822048780662,-0.013596589934004075
HALLMARK_E2F_TARGETS,0.028221054793303002,-0.04695384552665171,-0.125202223689667,0.014424112456623438,0.006789101890828148,0.15025502730300025,-0.10281679128149322,-0.011000152255229352
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0012051416049215801,-0.024025620861273553,-0.1253881363839015,-0.0543925285711558,-0.04526666881230841,-0.17849984354632767,-0.1533862717896563,-0.09373498424750601
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.023773465309142004,0.11306054099312021,-0.08717242798470307,0.04915326585251745,-0.05425205583024785,0.11296397145450605,0.17431353564190558,-0.07355922647738058
HALLMARK_ESTROGEN_RESPONSE_LATE,0.039964397935704624,-0.022410990485618263,0.1284247075515867,0.001744122446262637,0.012729392003511083,-0.036789595902090105,-0.11233865663102108,0.028437924774817727
HALLMARK_FATTY_ACID_METABOLISM,0.006224740530813882,-0.01679378871904305,-0.11588344187747206,-0.0382788442739747,0.026888531280678245,-0.07468302996218387,0.10115767466579847,0.009603305745314159
HALLMARK_G2M_CHECKPOINT,0.026443041380923488,-0.05440180444625067,-0.14193041425645694,-0.05822297706647912,0.0005184439565174104,-0.001976715743713158,-0.14081683191129676,-0.06936009045581722
HALLMARK_GLYCOLYSIS,-0.03952103992887059,0.028024212581717695,-0.051806077783053954,0.07172564317091303,0.056031628141516236,0.18318481712306642,-0.027179512874171422,0.04296510710400217
HALLMARK_HEDGEHOG_SIGNALING,0.009857418029760973,0.04687202419156926,0.15722827578849316,0.14392512671136315,0.1093083507773342,0.19403568878722774,0.14784317958543108,0.08246779075812301
HALLMARK_HEME_METABOLISM,-0.017577182847307152,0.0657863211197518,-0.11276165945790034,0.10244084835508362,0.020467926814566877,0.05422154677137362,-0.04689386028270257,-0.0009391810672663446
HALLMARK_HYPOXIA,-0.043998528695964725,0.023845947025585533,0.06990338224401248,-0.12207125678537037,0.021157481429567467,0.039008255745238134,-0.12296237185682762,-0.12916676244858236
HALLMARK_IL2_STAT5_SIGNALING,0.01918726583792545,0.051842123439962376,-0.1400312597375352,-0.02641286486994204,0.03921944208007637,-0.09269713620828547,0.03464430553938393,-0.00017196111528257533
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.015621646671111211,-0.0673877721645965,-0.16864962441103076,-0.09186857108630365,-0.11795157957781231,-0.18019891872739868,-0.15605298128547787,-0.08392895977519015
HALLMARK_INFLAMMATORY_RESPONSE,-0.008355791221873802,-0.0031682346380038635,-0.0813783693760882,-0.11446829971093983,0.0033819607518398138,0.07178555275178021,-0.03519623191267234,-0.09840367170404357
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.031249960299172565,-0.04615168433829269,-0.17014512171703317,0.051188632180587605,-0.08428568475656231,-0.17597363862360435,-0.07641962433699699,0.11271692702398967
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.023748734850919086,0.05746165886670729,-0.15128508441333696,-0.04223145885297732,-0.02724696318289235,-0.14974858116389533,-0.14551746504887214,-0.059751211848311926
HALLMARK_KRAS_SIGNALING_DN,0.0020740046075814096,0.06113214786584958,0.02255445441865939,0.07040587848252274,0.03157407345790321,0.1693951315102809,0.010901689204757972,0.10615876298746431
HALLMARK_KRAS_SIGNALING_UP,0.01727924676501816,0.10845279347864809,0.10219141378547408,0.06457452954339767,0.09125454838618699,0.153826661149206,0.1643375285392888,0.10152660931786364
HALLMARK_MITOTIC_SPINDLE,0.019823717518501822,-0.008144338262032848,-0.10972715243259548,0.029497830277569075,0.02514265594741574,0.06154190645993015,0.01703370263272005,0.011383545885308297
HALLMARK_MTORC1_SIGNALING,-0.025359336549689273,-0.03883897797306018,-0.09308713492481994,-0.04710901263552823,0.053387019188864696,0.09616131096617114,-0.14826257074664664,-0.045802674032345815
HALLMARK_MYC_TARGETS_V1,0.04444285323972775,-0.046357819570641494,-0.11560954465814707,0.08275993071664323,-0.020129452779154546,0.08209612398748523,-0.12821686713391253,0.006380564894620034
HALLMARK_MYC_TARGETS_V2,-0.011551893655368474,-0.009870166944861907,-0.029301875561388933,0.013714833417637093,-0.05072366277451512,0.04743561340973295,-0.1225545775849185,-0.06786932896706811
HALLMARK_MYOGENESIS,-0.010501869414319565,0.13765297131494386,0.06443437314916033,0.10714012021905418,0.005491441225568002,0.04087630219036225,0.15511094349656993,0.0744637974117311
HALLMARK_NOTCH_SIGNALING,0.03331893247114374,-0.03699517122033425,-0.11894680310757676,0.0774028484269278,-0.06480912485882682,0.0677860763974108,-0.052585088464901196,-0.0036376036880853614
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.008622461982370025,0.04183086079162016,0.09637580027578604,0.13667013627924784,0.05919206956022165,0.19819160772753952,0.08491540404117913,0.12832707182891834
HALLMARK_P53_PATHWAY,0.006853075449046639,0.0074425199616263114,-0.1207556048720537,-0.0036962826883068637,-0.005077969052917608,-0.014713521582326387,-0.054461317525713926,-0.0579895253252853
HALLMARK_PANCREAS_BETA_CELLS,0.04432540718962716,0.12221648119450743,0.14373579443430112,0.11027705762468175,0.04919432836161447,0.1978584807619657,0.10695030736035013,0.13044499666008408
HALLMARK_PEROXISOME,0.013323738414281241,0.014822121085566615,-0.052151566806868804,0.10253006972375545,-0.020686319267849966,0.08276787600183909,0.00030360773636396645,0.04709302622154942
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.014795731199925787,0.04057369961088683,-0.00025822214398329025,0.0755059371405606,0.034506774024394594,0.17735694371901636,0.11397292423420366,0.08137837439707231
HALLMARK_PROTEIN_SECRETION,0.0028664510527759853,0.057505675206996856,-0.07550220120272276,0.08495628764174545,0.026268724187168926,0.1649824173262416,0.010392975993052975,0.026698514061092103
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.0034154558416675676,0.06892580944382717,0.03793302184997365,0.05647125097690857,0.05694581469151236,-0.17245205945330072,0.12295613304166914,0.09506414576559827
HALLMARK_SPERMATOGENESIS,0.08167411456127104,0.027612658262734117,0.010099382805531645,0.11406786319335693,0.0341245632809721,0.16120904490400093,0.12046215596404326,0.07070345521342283
