,UKF269,UKF313,ZH1019T1,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.017382654758005732,0.004594475477762004,0.05925121954235956,0.1107486018252863,0.1062994640609246,0.06576564576621449
HALLMARK_ALLOGRAFT_REJECTION,0.07828083679123321,-0.009604066759224233,0.04906121860806983,0.07887794813777742,0.0755468420943962,0.0719147368208258
HALLMARK_ANDROGEN_RESPONSE,0.10031074969073615,-0.025572588276191254,0.04432699289562944,0.13440950421902545,0.09541554470587682,0.0909818041519247
HALLMARK_ANGIOGENESIS,0.04890487205047085,0.04393042915943371,-0.006301961460774508,-0.056188443070871355,-0.07695388526067524,0.059642882901664154
HALLMARK_APICAL_JUNCTION,0.08267176199872676,0.010630278243490115,0.06346521599973319,0.10254989800109236,0.08620011457418529,0.10475919113912871
HALLMARK_APICAL_SURFACE,-0.0803104070707178,-0.000399505892264369,-0.008634562448194346,0.1062485389142109,0.05792314021267839,0.057199939008529516
HALLMARK_APOPTOSIS,0.06102505345714605,0.033557984055868975,0.10921609726570812,-0.06601026040260749,0.04566832260786182,0.011693985563721095
HALLMARK_BILE_ACID_METABOLISM,0.03108122738301237,-0.019799596837170273,0.11455023359808954,0.1232314016519622,0.11930533361153499,0.07652205963035777
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.06676074379372597,-0.01488638664877818,0.011735564902348648,0.12355370008450241,0.07099616874782262,0.11899291901405268
HALLMARK_COAGULATION,0.1051780652938251,0.0007295234145281442,0.05972246776186248,0.05523799441554131,0.07392285897456223,0.032121971805909096
HALLMARK_COMPLEMENT,0.05104881191201633,-0.015823443701045395,0.04545410733728011,0.053417439642011094,0.07455866322130718,0.055655363863844044
HALLMARK_DNA_REPAIR,0.05156658820707438,0.0006262257018053854,0.05034783037636917,0.11876710733332144,0.09007428563586346,0.13917526192236032
HALLMARK_E2F_TARGETS,0.06144635776066113,0.010966879427882794,0.024945332943526053,0.06946159666558278,0.06886799918184934,0.09644182656490266
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.06774092497015222,0.015727868715664263,0.024625285987191346,-0.06859572417498516,0.027315857059358066,0.045299971674396096
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.014342502284599268,-0.018331254157573255,0.09441636051551222,0.06499274989974771,0.06414393556549429,0.07560224415198387
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.022368358222489837,0.010523613211357445,-0.05490119456328641,0.0838197585779395,0.06648274821466903,0.07773287064086758
HALLMARK_FATTY_ACID_METABOLISM,0.0547574745016766,-0.031984535987276706,0.09015448426993942,0.008355097438460088,0.052180598768319396,0.050450937392845216
HALLMARK_G2M_CHECKPOINT,0.08512588132247484,0.01196006745702298,0.038558487894379476,0.042608500504598676,0.07896174144951945,0.11950791906120628
HALLMARK_GLYCOLYSIS,0.023128296478278115,-0.01553448375067396,-0.010817675223902107,0.06528072110098451,0.04769656304302801,0.11357715389238379
HALLMARK_HEDGEHOG_SIGNALING,-0.078751011931101,-0.04608175399257145,0.12443516454020398,0.05394707312805745,0.05053741856037837,0.019977556891534184
