,MGH258,UKF243,UKF248,UKF275,UKF296,UKF313,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_ADIPOGENESIS,0.029971185686726926,0.12675883724073614,0.03527221690723941,0.05744564161343701,0.010914916174802091,0.09696322780134943,0.050875909447342736,0.0849117727709645,0.11206204852005522,0.027469309108074175,0.061143517308506694
HALLMARK_ALLOGRAFT_REJECTION,-0.07279907135870659,-0.014068680739865787,0.05077684260007872,-0.0021302905646348497,-0.011974438735203324,0.10307002613145858,-0.06764444344835296,0.05391903644310829,0.04876985972768528,0.05449975179598931,0.013493202643294627
HALLMARK_ANDROGEN_RESPONSE,0.023947524617859085,0.09827905552471601,0.04551833349680822,-0.03387100511658055,0.008799293384910938,0.09917674301890081,0.020508255165383307,-0.01648381661100756,0.10475817640624473,0.039802060650584746,0.05625812700848355
HALLMARK_ANGIOGENESIS,-0.0007003514943265751,-0.029007389633244098,0.05851709885577779,-0.001813764564899667,0.02243615014416484,-0.09002144492748626,0.006050467950039591,-0.07159486210412318,-0.019965083432627824,0.0286220667411652,-0.07893061563482191
HALLMARK_APICAL_JUNCTION,0.09634239145901177,0.1088262853257935,0.07477873260176639,-0.014099566299759104,-0.022661712103069404,0.11253063711873355,0.019234301614124906,0.06853937700459636,0.13191238424228077,0.056390996639675034,0.0841512007282613
HALLMARK_APICAL_SURFACE,0.05460932706528828,0.028040740658679522,0.06848877966278735,0.07939848414709474,-0.03494711217778163,0.08604948439714848,0.04767727136157863,0.09245391564901545,0.04768365656269797,0.009339419755732872,0.0816755714492393
HALLMARK_APOPTOSIS,0.06344351293341761,-0.019585034194223975,0.07253736087406638,0.007134109639218473,0.010286530076804313,-0.01422782041847301,0.03457447312574234,0.08215520206122756,-0.02363448418170045,0.035796104077243575,0.032939906807059646
HALLMARK_BILE_ACID_METABOLISM,0.10205177444326904,0.10563845715106086,-0.07443664341326363,-0.04599915899055789,0.06858971662025892,0.042933689908027484,0.061526654371857635,0.061172690160866044,0.13365121399012042,0.0661914779097405,0.09214397883700809
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.01384211704018628,0.12218616850903088,-0.06378244480889712,-0.03060995016065045,-0.001534474401838611,0.10213541770763439,0.03878605406461933,0.06796036245619083,0.09885582732084369,-0.01577900073517036,0.10616136080921815
HALLMARK_COAGULATION,-0.09084636527081497,0.10452819478488833,0.10414329069576653,-0.05392854087274034,0.0668761048153721,0.03369540711865267,0.0391214625221537,0.08872139443477399,0.05647282598275165,0.020067025654538967,0.015660580106078903
HALLMARK_COMPLEMENT,-0.06461199225342174,-0.02704988527898823,0.021123887030623397,0.012733487453729998,-0.04139714732030531,0.06615571439120767,-0.03792322362250289,0.06699369381035711,0.06895880533593361,0.02800950336293659,0.06056245128749872
HALLMARK_DNA_REPAIR,0.05630448244131098,0.07697750805644658,0.009365789848945625,0.05271711998562434,-0.020182167193748237,0.09928493776017505,0.07475210981122057,0.11843581648556327,0.12890054779687815,0.03165581768738789,0.1416099944819277
HALLMARK_E2F_TARGETS,0.05889437769293804,0.09019809644527536,0.02341492834749709,-0.02275062326547163,-0.037998700904146795,0.09551411862008727,0.055993871385146304,0.057569067948664204,0.0752164330384268,-0.00460488999875761,0.11171075036353399
