,UKF248,UKF259,UKF266,UKF269,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH916T1
HALLMARK_ADIPOGENESIS,0.03162303523360367,0.02335933229291124,0.02252226169354125,0.019232746339310266,0.027773967537760666,0.052721165722896556,0.08909997796219546,0.05362683190058361,0.03305623152363556,0.09453161406661735,0.04184085227429202,0.061543574687681984
HALLMARK_ALLOGRAFT_REJECTION,0.04272680744046244,-0.04039331837596431,-0.04917329103710861,0.03237775839705669,0.011968297653360825,0.03425990475553141,0.1161735047871615,-0.018287367690338615,0.02380047561775328,0.07126609555396808,0.018903822176819268,0.013177183582975881
HALLMARK_ANDROGEN_RESPONSE,0.014565426138496918,0.041841461617030784,0.023113746967774195,0.04538133270082046,-0.004983811321427743,0.0921211797933836,0.0885926623858639,0.006761592582814918,0.047132159863857645,0.0658683755240601,0.02404734901267269,0.06187863970329401
HALLMARK_ANGIOGENESIS,-0.0580045320143655,0.0010824134944925684,-0.025350940993995427,0.026149708717466576,0.06667207047503299,0.11457784177177965,-0.037634247562696316,0.03882975248523676,0.033262934375222965,-0.035132162659387275,0.006886959469651345,0.0017573521744790948
HALLMARK_APICAL_JUNCTION,0.022959311490981578,0.0796471415161798,-0.0005498454104582491,0.05661809361485324,0.02256562400170644,0.034054782899778126,0.11731241697035812,0.028782091970336432,-0.026903436654065537,0.06685077991376409,0.0074909575527282776,0.06203043318323781
HALLMARK_APICAL_SURFACE,-0.004891239283423748,0.0864243661520841,0.05004407930539044,-0.05020934623424437,0.021695043011634926,0.0049819452161518705,0.11391488768575803,0.05634929069343531,-0.10378649998113916,0.07392375566078768,0.00999096352453066,0.0057497389369494944
HALLMARK_APOPTOSIS,0.07026963332241075,0.02601644081402593,0.03168625215395357,0.0021500770453600103,0.047358222055088266,0.04138161328228691,-0.005133890977563503,-0.04177600186388386,-0.01685079400864336,-0.01436599084100396,-0.026902071314814723,0.033898188542390795
HALLMARK_BILE_ACID_METABOLISM,-0.00036158751042998215,0.08028949606547188,-0.029853018827169616,0.05067470910251136,0.04023034302221469,0.08434472744580751,0.05233693560136512,0.03899973367268889,0.025540900205164377,0.07587436382745873,0.028619175314053877,0.04474593671756264
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05965686714111801,0.09312935718486483,-0.013654500386376979,0.06206454939964465,0.06668662319446537,0.1539970834407509,0.11419963004539736,0.07315346969967557,-0.061545888581391754,0.0861069489275017,0.027207381877159494,0.04936219516428616
HALLMARK_COAGULATION,0.062406314970414545,0.06840321888769796,-0.04026104747237391,0.03999996712966029,0.09258218935578448,0.11872540151937885,0.028194202539621436,0.016128840758058816,0.008240362636995922,0.10066136607789668,0.05258609969034376,0.037345360780980746
HALLMARK_COMPLEMENT,0.017156157173084035,0.02574364533721213,-0.013859729107879517,0.016312107611496516,0.023370207274753033,0.09413208879918651,0.09326276458461168,-0.0025372097290463727,-0.028745321735138364,0.05330910453140076,0.007819505300998876,0.04565605473421936
HALLMARK_DNA_REPAIR,0.05595587966747538,0.052036670058242696,-0.020267790865863857,0.015756896772204983,0.09436763584456548,-5.10675565397609e-05,0.11869920160561104,0.07696003979442137,-0.043399086975476536,0.09317976926426282,0.02234486024132624,0.04916843032583274
HALLMARK_E2F_TARGETS,0.03509557573264856,0.10080677888688719,-0.020451679718757353,0.03766457753858978,-0.008367206972691577,-0.051984239646231785,0.09392325224646628,0.011299486062237764,-0.09367630908007223,0.05542640747242168,0.031280510716091024,0.06984338258033343
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.024295277354045675,0.013309001873977974,-0.026664622209811018,0.01883094612284277,0.11537489817258463,0.10765979359450605,-0.02775495849775041,0.04051275917224762,0.058409423423642484,-0.042276834340849244,-0.0014852679678812393,0.03556455244361972
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.013579310256969368,0.0010275915512254984,0.054234084434085866,-0.02011150281436791,0.06330792800675539,0.008828212149270173,-0.07343308929253374,-0.012884689767612142,-0.004705534008017488,0.018772506375093288,0.023398931144595823,0.041234543020454234
HALLMARK_ESTROGEN_RESPONSE_LATE,0.09929608310603792,0.05276420790031463,-0.05222136171897659,-0.039723988161375394,-0.000744396110089025,0.030193972330943994,0.11077837541168069,0.09688340472249378,-0.05988174046758606,0.06931996838319945,0.03327263360429466,0.061326790907296015
HALLMARK_FATTY_ACID_METABOLISM,0.039356659319014345,-0.00913904008070092,0.0691193753024829,0.04551837590060712,0.0011718595554339678,0.057251656596757364,0.009100077959566,0.0532119008326405,-0.04271855381760121,-0.03246167904743466,0.012989247690847678,0.023695156004444554
HALLMARK_G2M_CHECKPOINT,0.0250810404674775,0.061699874217203306,-0.038495130884389855,0.023130989264335003,0.08805673704080508,0.06903840248449462,0.12178681907402523,0.017451122161461313,-0.03612024468459846,0.036954948043618964,0.022804769330832704,0.05352059435071101
HALLMARK_GLYCOLYSIS,-0.01792337132249654,-0.005753894913735498,0.02106014922731329,-0.006976966614867712,0.0177693752345231,-0.06770588238311757,0.01064737736226139,0.10115793128114457,-0.04136752275857349,0.023167536659087884,0.03106485912290545,0.055473341679047994
HALLMARK_HEDGEHOG_SIGNALING,0.01720506000819835,0.041116120370481686,0.03862306599912406,-0.06464786709988946,-0.03151459315226475,-0.06693462739222822,0.023911600804803295,0.04537558919122516,-0.07957799849529078,0.039087304195344764,0.03589347050732999,0.08489704807807724
HALLMARK_HEME_METABOLISM,0.05177444208348289,0.08145482623880283,0.032467819499944116,0.0071895646308131065,0.03745202327274233,0.0602901116518555,0.06900586178902726,0.095248211657225,-0.06811851299681593,0.08233611964593042,0.02612292361695599,0.07128123184078869
HALLMARK_HYPOXIA,-0.027755445222442388,-0.025137568383991907,0.008365562700645791,-0.01781476857744007,0.01633361799376978,-0.026222837268964447,-0.07970024198536728,0.08744296457549142,0.022441401438952926,-0.0414085248270628,5.3633241364629095e-05,-0.013703617984975424
HALLMARK_IL2_STAT5_SIGNALING,0.03254753501522524,0.05286211471706222,0.04477491674719647,0.03268491570630774,0.002075614628159215,0.12370743464568237,-0.03107081110185554,0.032685980087751254,-0.05114648626895056,0.04728106637845897,0.018708321540029507,0.07034790961908528
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.02020153496971484,-0.03569129529428981,-0.09964607981073755,0.020770772773598827,0.022318435812041584,0.08503189637663074,0.023296690954717567,-0.018676452988501038,-0.05045232774658621,0.03048469430565413,0.052163761183097845,0.03453917853839093
HALLMARK_INFLAMMATORY_RESPONSE,0.010957615204414831,-0.02049909042520938,-0.006991827423778225,-0.046208819376924726,0.03542268949300403,0.0539158454536575,0.05056875265128765,0.0646196695504045,-0.04399976420511916,-0.02935619563528643,0.008090044459952202,0.03149994456136206
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.0311244591444896,0.045470677359470926,-0.031168750204431554,0.03015703081299782,0.0373068884589522,0.08582431573653308,0.1437944653835036,0.028574835591362598,-0.09877555113767565,0.08640389908659443,0.048520354142351,0.08439668390150024
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.08007604611687957,0.010667848257832869,-0.02230961469678925,0.027448697452441696,0.04647543594393489,0.07483681048702878,0.04914794306370591,-0.01420220313863483,0.03265666424772519,-0.0007275078159515557,0.032792159509560284,0.02747927182662396
HALLMARK_KRAS_SIGNALING_DN,-0.00012360028432599682,0.05388720853160153,0.06236306332515478,0.05685813950497564,0.04666221373711191,-0.018674852416792752,0.08695100487645782,0.0783129043063788,-0.0226023703657934,0.0724601233932187,0.02761756509369164,0.07081390748798835
HALLMARK_KRAS_SIGNALING_UP,0.009925864329611166,-0.017804642878366812,0.05855301195462034,-0.015502670284404366,-0.02822837134032654,-0.06456580319269645,0.04884689183266765,0.022429428540142314,-0.019700380792409367,0.06478656036976997,0.04583790746897974,0.0491593598437642
HALLMARK_MITOTIC_SPINDLE,0.039447361581994085,0.06469573370659465,-0.014609570999911775,0.061107808481135874,0.048395285021067165,0.056635928400121896,0.09883134971138569,0.052044468669161445,-0.02410727536123963,0.08662824890985998,0.051364700867876915,0.07824537790148511
HALLMARK_MTORC1_SIGNALING,0.03768665239235564,0.03391793632686504,-0.04227495908388579,0.0007626424803259256,0.0035143281939041295,0.032804615380164076,-0.03534920011447037,0.08953862837275534,-0.005122892025676602,-0.020705697799983762,0.05128829494074684,0.06923339080859207
HALLMARK_MYC_TARGETS_V1,0.030669324514496808,0.05996460960694289,-0.022943730399172895,0.034729143972445475,0.08326716522497489,-0.00274200004615099,0.10695432677103117,0.07082415828443879,-0.026123797346197027,0.10794956129526333,0.018584011206846156,0.0722704331229806
HALLMARK_MYC_TARGETS_V2,0.022038159406821585,-0.0009051875824342379,-0.039417312349975975,0.006001243730649521,0.08727332530059195,0.05223058586873077,0.06187024960695678,0.008145598826948042,-0.019095069447401053,0.10230599302244243,0.034523732601810235,0.028305498999933405
HALLMARK_MYOGENESIS,0.07218341076914826,0.0543628932199853,0.07306073891098919,0.007165073794750418,0.09550210277082317,0.053955426999443994,-0.0011594681300152571,0.043546384476250914,-0.03586901171294532,0.08754975190294252,0.0283011440581784,0.02742971764885238
