,UKF243,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.030208643251879035,0.06161981773459446,0.015292126355187936,0.07218471710368268,-0.040453664819003254,0.11865126177818258,0.04502796983800477,0.1129274345515794,0.053992839960803694,0.013856727174747738,-0.03230301812601064,-0.00855524954708988,0.09467076109392121
HALLMARK_ALLOGRAFT_REJECTION,0.04451231702019974,-0.022798844318125823,-0.03515240423728768,-0.04529740348824723,-0.2113025880638804,0.09946484294009275,-0.04886196066732378,-0.23961240501073522,-0.06291615088790661,0.0012746829236552238,-0.13335110123109906,-0.05853869302917337,0.05275420193549112
HALLMARK_ANDROGEN_RESPONSE,-0.019322571018372335,0.0396413340452343,0.09019300105772916,-0.010562957753649887,-0.16658987370934666,0.02352061600857928,-0.0009515171557218173,-0.05833820583856016,-0.06461304661998155,-0.0528792726992438,0.019105175773558837,-0.027122249768330685,0.015960462516918197
HALLMARK_ANGIOGENESIS,-0.123012564905764,-0.032364232532572035,-0.14263746563403937,-0.047196419997249106,-0.24332443054221314,-0.10647295598108829,0.005430308066445453,-0.26527439701838945,-0.18117977206833757,-0.07652488180465185,-0.023402354631732465,-0.08587172896687069,-0.0801302072309797
HALLMARK_APICAL_JUNCTION,0.00800428047672532,0.06104465299339519,0.015428842241772095,-0.017347754462341318,-0.15753887890253182,-0.021869845835074016,0.017222145788132436,0.05925665524957731,-0.06304382000975343,-0.08920650365707342,-0.04536296895131996,-0.04364119328741742,0.12088275575475511
HALLMARK_APICAL_SURFACE,0.12261672273064969,0.07052030307604411,0.01565113234225103,0.13828381503850504,0.1661584155343688,0.09968738873845685,0.04855063815392221,0.22881561944316048,-0.031079668205892533,0.010020366743907853,0.005731998529209241,0.06744550919023252,0.08812065988800606
HALLMARK_APOPTOSIS,0.0416964682473022,-0.019027044260615748,-0.011238302092720703,0.09468310859492707,-0.08970457940348621,-0.05566293425042881,0.015881556368408784,-0.05570064614682624,0.08585210178440958,0.02281645595725504,-0.038185275457903255,-0.0004098336153322499,0.027976666061567092
HALLMARK_BILE_ACID_METABOLISM,-0.03313886339562714,0.07041567229977823,0.008921676266418415,0.07081053805573087,-0.2102540147606714,-0.0164497480652946,0.03738393577759675,-0.027410660597406183,-0.015455827949866422,-0.04422620974563235,-0.03981345963910336,0.008177148527099552,0.03544202927634832
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.11948795848512543,0.07649008258514765,0.0481319023454001,0.02712498217271893,-0.1508407074807781,-0.06789836725753196,-0.007272621013340222,-0.1868490428665367,-0.12944308043528077,0.023012340854419548,-0.08890688783235115,0.013632758269882393,0.03919568429992477
HALLMARK_COAGULATION,-0.05878915291543878,-0.009827550676665749,-0.010453504306570327,-0.0693445030388446,-0.24084466681215755,-0.052965509946363266,-0.038488039590043766,-0.24839417758283708,-0.11721693368330224,0.02493397743064157,-0.1448994582082869,0.008441824132227532,0.027197242529835387
HALLMARK_COMPLEMENT,0.10200758347581042,0.0377996940258519,0.09879637586621627,0.009939633656585966,-0.14815091944272202,0.014512694529170573,0.03673882962178065,-0.18577293350686283,0.02984416371265326,-0.0022292026727394813,-0.008542947239534901,0.04104294914097058,0.1393876762592786
HALLMARK_DNA_REPAIR,0.013510760939350412,0.07850067089103219,0.06408503382786972,0.03439794405356197,-0.1266022340265486,0.09831264553119563,0.04194397590007064,0.2248630050932492,-0.0512449072790152,-0.07964948398519683,-0.04837848102742343,-0.01505229328741856,0.1438972958670553
