,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_ADIPOGENESIS,0.0021044819961734997,0.09928493403538761,0.045498189775052086,0.045722929908238286,0.013986289639294651,0.021398726122666804,0.1957882360437493,0.10021845180912364,-0.20005366021189633,0.13246334280057406,0.037073951565945396,0.24673823443737886,0.16238785043938997,-0.033439391221218945,0.009626541498474554,0.022349454598053136,-0.02386787685737211,0.01674029277983047,-0.03682679118558012,0.1916184233213853
HALLMARK_ALLOGRAFT_REJECTION,-0.0801034617882208,0.13822062316184539,-0.06939931095116109,-0.06055082991628627,-0.027869539514663453,0.015789575487130388,0.1909612284635655,-0.33323350603340784,-0.45622708139353707,0.020216333278166264,-0.06024353813113408,-0.4790034487750093,-0.1488456043145944,-0.05004999719796925,0.007760107945292171,-0.10922936285042822,-0.039411240603754574,0.0523356502570501,0.02329534053381821,-0.06892186580085519
HALLMARK_ANDROGEN_RESPONSE,0.07474027130726603,4.5548260291943454e-05,0.02706598389083112,-0.019493435304634057,0.06622672967733137,-0.02762386816342246,0.27536337660525523,-0.09903380873674275,-0.4203628873999367,-0.032246349123988154,0.02156468246452743,-0.21232991701414428,-0.09576312785366278,-0.03422467512203645,-0.01853597266792484,-0.1302837838457392,-0.014797173388262619,0.08489803832127595,-0.1619877392832955,0.06318162400401225
HALLMARK_ANGIOGENESIS,-0.022677237112627834,-0.2555755807626595,-0.03241448639156129,0.03452286024628127,0.046347947023878386,-0.04286140755880148,-0.33545679768014963,-0.2918424371159837,-0.5170065276884034,-0.22705077723294695,-0.03396019172718945,-0.49572840529385437,-0.42334430076930424,0.0621448807973836,-0.08529115437274405,-0.1828470919171488,-0.06689947570776021,0.09751591429882706,-0.38194429395729523,-0.24723785299364776
HALLMARK_APICAL_JUNCTION,0.05470318350450576,0.04421148910807926,0.06473068270998089,-0.008514649955514443,0.009751738766932463,0.050672207075605526,-0.019368660555794795,-0.18494933186939727,-0.4013355162513706,-0.10275009601066372,0.03407532398730514,0.03157767178384726,-0.22065155961853652,0.006602479507589875,-0.013348476987571339,-0.10207317400492096,-0.009258201045401563,0.10290737233314365,-0.09855439757019842,0.23469285582702856
HALLMARK_APICAL_SURFACE,-0.010865446005735314,0.2087455299310022,0.058476413131937195,0.017615889228418353,-0.008832683231084335,0.021151982509635292,0.020033142857278544,0.2692573407880685,0.34238154414681116,0.09813336917920548,0.10299655932596329,0.3498342380592689,-0.0711782000579299,-0.01251907405211209,0.03202457425373569,-0.09047624767582797,0.048835324781839946,0.08051904122734306,0.15074092785142543,0.1320467709494294
HALLMARK_APOPTOSIS,0.01396798141865346,0.044426904037664576,-0.0019309530039258672,-0.012282646401463941,-0.08326371612101655,0.030128806948807846,-0.07238086620217145,0.04537851153638512,-0.08960591420505719,-0.1817549595409086,-0.06196868357626842,-0.12531339795850358,0.25201084863362133,0.035042469494273955,-0.008924059630507436,0.020140114424273832,-0.039712140380526416,-0.0019548172582394448,0.12349454454694482,0.16974947272399277
HALLMARK_BILE_ACID_METABOLISM,0.06225720835797763,-0.025006360708567224,0.06426012235003538,0.04931119990604242,0.022759471170134927,-0.007986756437385494,-0.029796151755442785,-0.08375565892726429,-0.5153223781159542,-0.15350736405691756,-0.035811370178653865,-0.06235340451318881,-0.09593238914316717,0.014948973060939107,-0.008680287492796554,0.07052937341682708,-0.005935337708052239,-0.022142594084779393,-0.15443434668707878,-0.03365688072895907
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.0004089511776683403,-0.10880393411750867,0.08271287811239399,-0.03746855441151877,-0.017048289918032478,0.030585450521425295,-0.00017847084522597123,-0.2291502295879133,-0.3635895067021005,-0.19784343406696045,-0.031218264597658262,-0.3499414049904646,-0.3254802652890544,-0.0365168909615707,0.028829154631996506,0.08006437343336673,-0.09165491675663674,-0.012910400919448358,-0.16923808380558658,0.0052762433879128745
HALLMARK_COAGULATION,-0.042616985464322014,-0.0771254626707533,-0.019912921253967316,-0.07225098329531843,-0.001977073219476018,0.00939887875602476,0.09416367678179959,-0.33293612399983336,-0.506151048888823,-0.05133476344729305,-0.04438660222667411,-0.5288526117186916,-0.19503630502849015,0.007995628687010599,-0.037769333588731725,-0.0052019535406631606,-0.12144555342549809,0.07440833866067582,0.014317319293139463,-0.14964213441236557
HALLMARK_COMPLEMENT,-0.021009584962696934,0.1900928643565594,0.020206052776226627,0.005441694586687385,0.06869579213986156,-0.022296842670828914,0.23825819288811223,-0.011495605246522796,-0.3489658732284576,-0.14567126366099753,0.037500700424862865,-0.33240170424696225,0.060809080781514716,-0.06560365685690482,-0.05125869210749035,-0.05656374916883602,-0.05758616465525908,0.00012570197649165022,-0.009937561727497423,0.23834351430672185
HALLMARK_DNA_REPAIR,0.026823658920886145,0.059231521096785665,0.09158280284320951,0.026843689308393155,0.0752753145504464,0.03436867192099231,0.16364394872992485,-0.0763085955694995,-0.31078211556080476,0.055718644967399006,0.040475407274730396,0.2514808534838528,-0.16668919175766828,-0.05444130749481254,-0.039295780880835074,-0.05415536631607418,-0.04494310869778593,0.015844384444191822,-0.28404972087784625,0.19487144298487843
HALLMARK_E2F_TARGETS,0.028479502032558446,0.17789843474618447,0.06832431054950693,0.001803097301686902,-0.01110656868849247,0.023807323984463637,0.12415853843250844,-0.25243265431967266,-0.42781632147253185,-0.10901994007511763,0.04988866827571974,0.3447694727366299,-0.16764902579264238,-0.03401247776549673,-0.01757809911420588,-0.0741152760608935,-0.0025886618480836453,0.01417924900452028,-0.2431349048468525,0.06633354805787309
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.036962642366911144,-0.306130488185045,-0.028946874034405785,0.03897875999347198,0.01077732258587097,0.0028286929951004233,-0.2838334190470411,-0.32264851854704746,-0.4151973610376573,-0.18288968344308282,-0.04716344073456239,-0.45286322305795523,-0.35113324586441474,0.07361087391623762,-0.01346437554953182,-0.17974808003796214,-0.11078713295049492,0.0873759709574144,-0.2456652333923478,0.08787258968887234
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.01739318615639499,0.043577256164443454,0.05548518977644715,0.0030084501755102684,-0.09598904653544417,0.051285880158824584,0.2645925880286731,0.16120038433466863,-0.22780082800517076,0.1431971527303154,-0.04605182430829905,0.4451946536220987,0.3712714340805322,0.003920383123473864,-0.04005493026211118,-0.03142709599818725,0.08742566189089458,0.01663693790722488,-0.1821033870795431,0.17904981858283917
