,UKF266,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.09135997480107347,0.10666371537460721,0.06649906087048646,0.041633529955729304,0.016855381950775624,0.15774046795718663,0.09513352969089822
HALLMARK_ALLOGRAFT_REJECTION,0.14280188255501344,0.047347765845877424,0.04243681990032604,0.1447589755954424,-0.023445869298870374,0.08732037634633535,0.06310532798547826
HALLMARK_ANDROGEN_RESPONSE,0.1295887840897762,0.1326123741242709,0.0797441962172562,0.02122257773049267,0.04168241498484951,0.04617131285630982,0.0320798277048937
HALLMARK_ANGIOGENESIS,0.12145065259734675,-0.01904852774457651,0.01973729020301084,0.00101850902669486,-0.029032799291825655,-0.12738548273585276,0.05027196398850925
HALLMARK_APICAL_JUNCTION,0.14539794349875423,0.11633511271930222,0.08042515550117915,0.09444848457027441,0.08665854001935759,0.09711541470325984,0.11030880320306809
HALLMARK_APICAL_SURFACE,-0.0014928153681046238,0.0911693332086154,0.09933249090977134,0.008675606246881181,0.054692141244579585,0.07158640456795722,0.05399134263930462
HALLMARK_APOPTOSIS,0.02732556111299133,-0.03444077864865561,-0.001900693732378353,-0.019778444846631882,0.01356314304887817,-0.011012072378016845,0.0262931369867931
HALLMARK_BILE_ACID_METABOLISM,0.11520295035463522,0.11003047964286794,0.08573799652406866,0.03746566815302326,0.026943184784102958,0.16212524254709387,0.11201578743078644
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.1116936236339945,0.13128764478626043,0.0666742743648483,0.05430298374926854,0.04101684321858896,0.10033859105971897,0.15117791291460986
HALLMARK_COAGULATION,0.11437227261184926,0.10401698009254215,0.05022835036793954,0.0682136963332358,-0.016780802539395137,0.050632867222551156,0.06837198727284034
HALLMARK_COMPLEMENT,0.11368231159615323,0.04288785964233166,0.08190377052072935,0.055583672109939995,0.013054193115375121,0.14255952858258603,0.05329000547787328
HALLMARK_DNA_REPAIR,0.15785317178960132,0.12292526820494822,0.09552546643168619,0.07119094218933072,0.09209174921692727,0.16062445706237458,0.13881098905014547
HALLMARK_E2F_TARGETS,0.1399232231975192,0.05641546795779224,0.1039682480954012,0.006763682770662869,0.06800274669156633,0.11350296488151582,0.09952004192329399
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.15994293899390344,-0.0467224382178731,0.06188820783358498,0.07556166115018756,0.007710431587768484,-0.0060462753071725585,0.08167995477357248
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.07336587647392528,0.0754234463287411,0.10899603827242697,0.06555617166542635,0.09170282749442814,0.10006617767054521,0.1269934284697464
HALLMARK_ESTROGEN_RESPONSE_LATE,0.056346396216596116,0.10644026145892752,0.09242146852993541,0.0731727575742335,-0.009251951607738493,0.09769404705336668,0.02025715319567853
HALLMARK_FATTY_ACID_METABOLISM,-0.0036931565717683856,-0.04298090654268335,0.09993283282925035,0.008086872338344804,0.027280214362698,0.05983085303810196,0.059715734309382935
HALLMARK_G2M_CHECKPOINT,0.13291434829799298,0.03143817698379458,0.05448312839299724,0.044282722464810215,0.05484186117818536,0.0927941330627883,0.11618559548791924
HALLMARK_GLYCOLYSIS,0.08783770558158624,0.06299165388428324,0.12026416001105125,0.06771072269258849,0.08567135389827779,0.10850973280026886,0.1016628080841958
HALLMARK_HEDGEHOG_SIGNALING,-0.06264019276395524,0.025287212248919482,0.04631762466223605,0.07386306930401762,0.11072012119919034,0.043761447062235274,-0.06988179344501982
HALLMARK_HEME_METABOLISM,0.08646775737419005,0.1253537474726272,0.11269063075810969,0.06919371146401601,0.05737079954368144,0.11856638415103746,0.08754395416297298
HALLMARK_HYPOXIA,0.007684436976413434,-0.09789035200172262,0.04289654843069098,0.08898632479092489,-0.03397720078489411,0.011577704128420383,0.08364117761484686
HALLMARK_IL2_STAT5_SIGNALING,0.09973884504508851,0.06841012137065157,0.10842232169910539,-0.002568396395718897,0.015700385965367165,0.09724883268895973,0.1446205944136494
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.1288960044683406,0.043178153973817565,0.05786308672263355,0.014142408410400356,0.001238988149090675,0.07888191579318268,0.06586109205121674
HALLMARK_INFLAMMATORY_RESPONSE,-0.011262477072266483,0.01423978301434235,-0.008479880991668924,0.02904810691440808,-0.01570353926685835,0.0024937410623248933,0.08271702585982423
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.15393050663805755,0.11645308178543283,0.09456099033287038,0.0334916497046402,0.006194576494925982,0.14095910527123126,0.061069758261176395
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.05219774045155322,0.014640019818524785,0.06796267688386912,0.0462100633983507,0.03211946887019235,0.08105875787516802,0.09646632518671756
HALLMARK_KRAS_SIGNALING_DN,0.005565914221678785,0.1098349217689682,0.06001595239305695,0.06383858266670812,0.06027490062793644,0.1430615750953461,0.018734510300963354
HALLMARK_KRAS_SIGNALING_UP,-0.07859794560439035,0.08127999893494217,0.06515296337325183,0.023219647570628676,0.052498510224602425,0.09875244433285321,0.03630783813094307
HALLMARK_MITOTIC_SPINDLE,0.11448620104063545,0.08213319662067065,0.096753707779162,0.05036217750573618,0.09076663408957474,0.16608581104620937,0.10064333011254963
HALLMARK_MTORC1_SIGNALING,0.09537802426439262,-0.035205532241040415,0.08976431770231072,-0.0002511184779408429,0.018134844345361566,0.020909260405840447,0.05598021345116531
HALLMARK_MYC_TARGETS_V1,0.1440807128385029,0.13198361313727827,0.07605826843760763,0.0752596733190335,0.09371245187905275,0.13638678766803225,0.12555149199876506
HALLMARK_MYC_TARGETS_V2,0.13962327159982849,0.04981906797071489,0.04526820068092453,0.07312477356968568,0.03258191851064015,0.09321004123994227,0.10440754156463948
HALLMARK_MYOGENESIS,0.025105230896132136,0.09986926545659497,0.057133798123266424,0.0644103728256349,0.0883814273318619,0.07044998630261758,0.02158874690669264
HALLMARK_NOTCH_SIGNALING,0.07436530212217848,0.1134469334862637,0.06689279670965866,0.07907155761166954,0.056185863107964716,0.14009534382193226,0.10848253087665954
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.06414593427722119,0.13495297886605925,0.06894138130343645,0.07170871938332886,0.06871104068311418,0.15043366145783627,0.1002019706061242
HALLMARK_P53_PATHWAY,0.1355153393968243,0.10336054642355505,0.09997515813831086,0.08269546027445397,0.04818695453293536,0.15275184627379743,0.10713428056664628
