,UKF248,UKF251,UKF259,UKF269,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1
HALLMARK_ADIPOGENESIS,0.10252692051153194,0.04735845387144685,0.0003685759094511793,0.0752781688979955,0.0668042134616247,0.03223492825828767,0.13209800518490988,0.06147264252755491,0.1836609245154515,0.08916829493417519,0.09171212620016704,0.04454002957544097,0.15780896823086937
HALLMARK_ALLOGRAFT_REJECTION,0.08659959677024505,0.061119077618044526,0.05386568325781355,0.16112767468487763,0.07830884056815338,0.10843540450248158,0.15273655369589678,0.11028382392546984,0.17952877064773423,0.12682558233264513,0.09421931954430826,0.06472279801560461,0.1715179990562756
HALLMARK_ANDROGEN_RESPONSE,0.13421551764542117,-0.00044353048940220916,0.03795161373557408,0.14043774958397268,0.05981662525059108,0.06048178642094729,0.16209953592166795,0.04094080565356541,0.12570632282608094,0.08058382473104105,0.08949923209174132,0.01535355730431512,0.2200970089747431
HALLMARK_ANGIOGENESIS,0.005793794585226562,-0.01975800464676682,-0.005753305320413638,0.14342481334283985,0.012988258538086526,-0.010641332205060779,0.11441198730491987,-0.13714402873740536,-0.009714329129795075,0.015437861506044119,-0.06279198510284226,0.043430506545407754,0.06600846404950014
HALLMARK_APICAL_JUNCTION,0.12241466727626164,0.04668495959031281,0.04726059658009366,0.14739344286731415,0.13012749657322487,0.11547062814845313,0.20178273687523582,0.0684404258242458,0.1800341609768132,0.12077258254201965,0.07987176119530894,0.08358353496537188,0.2566128787436027
HALLMARK_APICAL_SURFACE,0.1136435755552655,-0.07496661885084757,0.027782792019775567,-0.09945952711172361,0.08995390329274308,-0.043191354727736574,0.10092600347889155,0.05335144893462982,0.06547075360296953,0.05956328348553252,0.07075571756670061,0.05483074871718801,0.22903878191544225
HALLMARK_APOPTOSIS,-0.004963748431119539,0.021511052273930787,-0.00767052494373822,0.06100664301364136,-0.04587720988017422,0.020775512007650845,0.04404205531750837,0.040065667964909256,0.034519207206288746,0.056633124669920716,-0.0635322729243157,0.003998577214536742,0.04938742479068438
HALLMARK_BILE_ACID_METABOLISM,0.039959200894311535,-0.01502688685709252,0.02983078838146951,0.09580010782783249,0.0438948730937372,0.04003001725460411,0.08740685008644901,0.055875677187373414,-0.007927453177896395,0.0792663583241552,0.09642191884035771,-0.0019659531383032828,0.0365103954057384
HALLMARK_CHOLESTEROL_HOMEOSTASIS,-0.010582360212784183,0.05535086841298356,-0.0014581532837196357,0.08668406319206812,0.06919941172611337,0.027550075097962572,0.005944836023451564,0.07623213931520545,0.05025194036836569,0.024382980618732758,0.09637621258926843,-0.00941826702835467,0.07205724298036928
HALLMARK_COAGULATION,0.08340710974175979,0.05679154743283715,0.03571618760060442,0.15426724225540256,0.1349872734467989,0.12942508726254787,0.17064222387397743,0.054853596753821586,0.21062627082044966,0.1494271127559408,0.07238013202263463,0.033715543782091136,0.25827625527236103
HALLMARK_COMPLEMENT,0.016981433407517944,0.027900284067769194,0.032835097409508934,0.12931835763582483,0.04397961638385949,0.02164755956963121,0.05976468319408089,0.0783792440316007,0.22907325031634237,0.06464752252156768,0.06888010968878502,0.050517909949843676,0.09491279380632509
HALLMARK_DNA_REPAIR,0.07314631118557542,0.06804996173797917,-0.013263668485785963,0.11426637524406073,0.07913164465891585,0.008156485480659576,0.16387934880350488,0.11987543370657879,0.1704657959556977,0.12154616847540779,0.12776978208303627,0.06317934155674426,0.11980170421754384
