,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.03099472259312555,0.009635021781014459,0.026624460466329162,0.01654292164930291,0.024823234238028458,0.061613848059929005,0.02420375369511325,0.04839386330663262,0.02610521656704948,-0.013279020759517349,0.03516123564235637,0.1234713760013888,0.08709688173253113,0.022520277569005896,0.1080249321250196,0.12040373976659356,0.09682404581825517
HALLMARK_ALLOGRAFT_REJECTION,0.06547017950419926,0.001922226913043349,0.008998951202391926,-0.04978362474739305,-0.022227005116674692,0.07097713425293516,0.0033714629329208946,-0.07561152321375449,-0.06653039873487322,-0.01334334231482576,-0.056164162061931214,0.0561387082810911,0.06617971466749269,0.05132072159937561,0.04708083128951589,0.09678645820807019,0.018466704309415553
HALLMARK_ANDROGEN_RESPONSE,0.034484094101505144,0.016639018640624746,0.053615464121191794,0.018561373361573714,0.008884993026723145,0.04644237887665382,-0.011781208088810653,0.03911677961431794,-0.012641316363535724,0.05670931888823246,0.08522547190923248,0.12671317906189147,0.043133745432567254,0.030210867164757262,0.0709252751299802,0.08678677272900402,0.007970813995511127
HALLMARK_ANGIOGENESIS,0.05655476023687152,0.013052552841422788,-0.08876854160921348,0.020571989587371407,0.0019276397512266255,0.050987092697912934,-0.001807293378279041,0.04374684385109636,0.03317319627340614,0.01736099552228888,0.07397698026227881,0.014802651935025538,0.0038725030399069152,-0.0686533645184338,-0.008283391243279512,-0.08241028629457406,-0.07583798356519215
HALLMARK_APICAL_JUNCTION,0.06589704815439285,0.06424512410815542,0.08122836072129763,0.023772310268022644,0.025984733481282586,0.06368031744768378,-0.006436690591100645,0.043152789619692315,0.023986542814162265,0.058588830547037764,0.07113312633430649,0.15617665283233761,0.05583211635929567,0.011524590098292892,0.13533016759977468,0.10199357399823294,0.04811890811309531
HALLMARK_APICAL_SURFACE,-0.021772317988360528,0.06927747261433033,0.035642373720031165,0.0035264319890851636,-0.020841215694272032,-0.0470119335735661,0.020369585439765175,0.04089521084333653,0.07683007897517413,0.09813911792646053,0.07162335517432394,0.11525281250122786,0.05326925859154446,0.015970611379913614,0.0821385698623304,0.0529375713849235,0.006849592848095629
HALLMARK_APOPTOSIS,0.006212143392209146,-0.02328234800699192,0.028299006007172094,-0.007287818146505111,0.0084166027002566,0.019615198451442818,0.05921208515957489,-0.0022514698712461033,-0.03865443185668889,-0.06291087964395103,-0.05145179893527288,-0.0031959016692100196,-0.041797587275307524,0.010501199936894296,0.02270154721140469,0.09172736584794294,0.011038381042660621
HALLMARK_BILE_ACID_METABOLISM,0.1098661619713788,0.09437962817550383,0.05684776924311292,0.02000037191052896,0.012104298351887173,0.06667079998828346,0.018466221575895784,-0.04545934715258039,0.011936648230233908,0.07867661544940459,0.014527516932418653,0.14668885906755355,0.063596557318327,-0.02295710523041988,0.09943698886171348,0.1371527324587652,0.10621575644098209
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.031151616712096566,-0.011703736968733908,0.03452670443224001,-0.026240075300615662,0.04245386741193761,0.040351688834172346,0.02998753112226056,0.05872085819897311,0.025917505515311214,0.08258396685376952,0.028711917564814345,0.15226577648889536,0.08058783992960496,0.04142697029308789,0.03265034764223924,0.08682258825616879,0.12266830460253067
HALLMARK_COAGULATION,0.08733412739785328,0.014216227042983316,0.04688690720542486,-0.04088210246961587,-0.012938547403069043,0.06764535343622102,0.011120293640634705,0.06177465154845872,-0.04637732429572187,0.00547745635177776,0.09245610591554895,0.07863228776576132,0.07573762867530576,0.015347964589106384,-0.00036066885125325644,0.09339924047919217,0.02469358888128811
HALLMARK_COMPLEMENT,0.0538049904547037,0.03124044659721065,0.012439212864415208,0.01140078717711445,-0.046034729683651736,0.047402230387988166,0.04894381042832252,0.017043370843202517,-0.026491532806859907,-0.005267755392807853,0.027971900233932142,0.12202272345379936,0.05769723416913969,0.024045445905736096,0.06588591469628281,0.08717808883424304,0.019316448384607745
HALLMARK_DNA_REPAIR,0.025656155326335788,0.03455788605764244,0.053881836802752214,0.025847240651240617,0.008050186010474672,0.08610090914359565,-0.0017198079710519989,0.02532128534876193,0.06069330946444609,0.03962320841389203,0.022987914341752937,0.12561594965082182,0.06325174038187155,0.01677845135121605,0.16160827602212793,0.11251059360100804,0.10470402450931719
HALLMARK_E2F_TARGETS,0.08181864019633961,0.05761752311697108,0.07132243926516414,-0.028239806861388484,0.0497798206547722,0.06405861788663915,-0.015690105298662455,0.04804283342944259,0.06682328504885678,0.07852186453430364,0.052447046867687884,0.08231735041112752,0.0765918976624778,-0.011875091242116666,0.11300067171400435,0.08948224867543089,0.1184240668261411
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.09155128905192167,-0.014034592758878944,0.01289842220932996,-0.009055886941959291,0.004138055903768061,0.06447929133708845,0.017091401795543096,0.033278942301473324,-0.03851910329072915,0.023330012952516545,0.07824008398689251,0.07431915673121728,-0.06149832655514598,0.028675526402457022,0.052407248251046715,0.03440902198299787,0.0033705068387313345
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.04398468302056262,0.0031964142872064113,-0.01860243343273205,0.04552382257111941,0.07716400854987757,0.0797249982265099,0.019358370274209613,0.016152542493871613,0.02793691954035367,0.009784948576911352,-0.010726290406761407,0.13768422753952622,0.035903176391711554,0.012805396452170884,0.09134333807205694,0.10712834367950694,0.08697872409871629
HALLMARK_ESTROGEN_RESPONSE_LATE,0.06624561221422146,2.046924072567875e-05,0.0469207131798499,0.04924710705776561,-0.0237978372493324,-0.03654736730777107,-0.02865543846401627,-0.00046964316345518467,-0.02611844078706804,0.019270155621650326,0.08924848638860755,0.1287573539384213,0.08631224020002863,0.0642299923056358,0.025417439053062423,0.06394943443327482,0.07701728906037016
HALLMARK_FATTY_ACID_METABOLISM,-0.033457826696170034,-0.048574699046668376,-0.010117673185886758,-0.06930210533451404,0.022157071041321277,0.037961921413116245,-0.0051292946280043885,-0.020686562324267604,0.055213090422271495,-0.00456357514725356,-0.018128614227057135,0.029755506768464317,-0.03249067101177881,0.04838086037055724,0.02006883338953879,0.08407498897141177,0.03647604064890634
HALLMARK_G2M_CHECKPOINT,0.03648837194975973,0.011039716059488575,0.06927840570685183,0.0180865350446289,0.006075285587564254,0.07756252685531387,0.04186068568673185,0.02260309405197913,-0.034792166586731336,0.0722983165578655,3.774367076231042e-06,0.10970477281933504,0.08240533038076789,0.0034077051117162617,0.05629140118373044,0.06700234203326226,0.034168673524392096
HALLMARK_GLYCOLYSIS,0.009100664741281943,-0.006214635634413378,-0.01704685368682575,0.08345556338408798,0.041941313929618765,0.050951868770292286,-0.010928446769521101,0.03970286088794764,0.04614707773472271,0.02445806108263671,0.06045566131559516,0.13170632849150304,0.029893333742023562,-0.03431428574951881,0.08085077278173443,0.07307816205036899,0.03970725172605339
HALLMARK_HEDGEHOG_SIGNALING,0.005416239650432448,0.045165789127308266,0.04975338185359095,0.02544162034974518,-0.015398101582764707,-0.02682240851757291,-0.03887555568615344,0.01943782578373251,0.08992668940407665,-0.04475309601853391,-0.030612991651530183,0.08341375937519555,0.08255320740705956,0.04111426497185624,0.09969121212917495,0.08208732997610015,-0.0368928699468943
HALLMARK_HEME_METABOLISM,0.07477341307405845,-0.00027954138752773843,0.04222937303972813,0.05348531919758817,0.022896340893896205,0.07545036239874603,-0.023387572035480763,0.022634344149012022,0.10425833604198237,0.045770336276550284,0.012704848738513125,0.14359274395319532,0.08830646561900625,0.022404966895919608,0.11641872664691684,0.09107163227202877,0.037346230391194425
HALLMARK_HYPOXIA,-0.07466484715206333,-0.029616097634157883,-0.02412185748435626,0.04298225506887597,0.0003870187033493999,0.007221142673326159,0.015055253403624087,-0.004366233587447118,-0.01156543007537637,-0.00014100855584488415,-0.02079889115751208,0.018461839327842226,-0.09534530487929511,0.025021366763746326,-0.0046344766480337545,-0.0012281583002858821,-0.006747457778667089
HALLMARK_IL2_STAT5_SIGNALING,0.03910994623642097,-0.0072041495782161095,0.02867368486468043,0.008902807017338312,0.01806878149932504,0.05564061654642098,-0.015700274331694287,0.05467657889580093,0.04553281746076054,0.029449702270842006,0.08653234650937748,0.15349728364776324,0.03370410919871485,0.03261729292832347,0.09234093327786981,0.0965228828176145,0.08908294902067655
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.007869050359519472,-0.01900266423205535,-0.034347646259509236,-0.00013275562973381812,0.015447130370662202,0.06024742919170438,0.004802721287199585,0.055843041097438775,0.02684778453720929,0.016346040886149986,0.09163838489968458,0.044968276219503826,0.08873019360434048,-0.00863371919844605,0.04604666762378548,0.07739062897930062,0.06572958454713924
HALLMARK_INFLAMMATORY_RESPONSE,0.07932949095720032,0.005195249970302151,0.006821676377276546,0.0027763233789823696,0.010971165522626043,0.05939555022285493,0.039303508734733754,0.05722010361970217,0.05336057897495802,0.03775201364827,0.0745393390126426,0.035873178564188715,-0.0426914472702125,0.025395037088520644,-0.02680117561836421,0.0599587377742368,-0.08612903831480592
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.09369750176149282,0.028405994244460716,0.10287088201931197,0.013781271848413401,-0.008987060884421652,0.0768227944282294,-0.0036996411568634116,0.02846029359030286,0.002695894575688368,0.056490351694952,0.09792002891426449,0.09187501434032296,0.09004919917815836,0.05587086811942639,0.10779593566057405,0.0962884120031508,0.04416113409748317
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.12256073939038083,-0.044104314818909314,0.024623301632045888,2.4857691970712507e-05,0.004247358168688989,0.053151861730761155,0.056270629569710524,0.004403511952848619,-0.043806794958384916,-0.0034797720392634648,0.051863358554544464,0.06386638387637664,0.020263008894819336,-0.01984376543961354,0.04914862399202953,0.09338315531974581,0.023936871862741186
HALLMARK_KRAS_SIGNALING_DN,0.04835312016766158,0.06928837071201839,0.062209885827054834,0.0544152106047614,0.03717184031790487,0.03165712234967286,0.004852257872284881,0.05511385379941357,0.09945593252612588,0.06757116106893703,0.041044157274522805,0.12023334101206982,0.04543181504991345,0.038446419361989365,0.11297515838828918,0.10098391696058776,0.03879346010496923
HALLMARK_KRAS_SIGNALING_UP,0.030048674206962396,0.009724735498296064,-0.010686176051642094,0.020719582652924,0.008874606632145576,-0.00400338473600486,-0.01107543952515711,0.02990433903746327,0.10944121987188977,-0.019257922234575182,0.0963363308218715,0.062785592083578,0.12135297875892852,0.05491044478848109,0.11856682573948812,0.08993264027620174,-0.013179061332266684
HALLMARK_MITOTIC_SPINDLE,0.03790694143492263,0.03800830242755774,0.050967950408717856,0.07530125845871363,0.03986092424844312,0.05301922830831409,-0.0017972499160623788,0.025405216772688383,0.1333043294881803,0.08509231080879358,0.03829358726771944,0.14406265684369193,0.05048169978906366,0.027691093244215027,0.13479496080515502,0.12353938817078898,0.05546914729329772
HALLMARK_MTORC1_SIGNALING,-0.04663927897806404,-0.06837355943801979,-0.05137301129797383,0.028891530780829643,0.027550738259181994,0.06457397565029682,0.0065450637120823005,0.009171483160141373,0.08701407255074685,0.03705309448871005,-0.016170858802213944,0.056479325956036386,-0.025072126870748467,-0.020933007239430312,-0.004534084056348863,0.005818204841899281,0.007964434014716701
HALLMARK_MYC_TARGETS_V1,0.01706211077761769,0.03278392143368535,0.04563711187863126,0.03262278136517977,0.011633253642795062,0.06419417166286255,-0.043528996405584525,0.03478563644869768,0.06535471995334854,0.06916100917195334,-0.005783910328399262,0.11856816776260962,0.06578383646858545,0.04881973824140538,0.10684163499502596,0.07063404419494256,0.08529575278303361
HALLMARK_MYC_TARGETS_V2,0.006856032582392587,-0.019000630110148627,0.01464536818940056,-0.010022324558884922,0.03037253543218511,-0.019021514692883382,0.029188927173754806,-0.05710873621659594,0.07563552069824904,0.08142733505966883,0.05921095405223483,0.06928288395882311,0.06745025607405176,-0.0399288084762049,0.05182001357623493,0.05886874342914563,-0.026549006210522103
HALLMARK_MYOGENESIS,0.04084423619697293,0.03828657883917446,0.052053277370320054,0.012259206931419605,-0.015696289008663215,-0.03700882760868162,0.005181930829527246,0.028658434190485787,0.07684109864821112,-0.002282342587262483,0.10323082671845712,0.11041351309385891,0.04494063630841243,0.04122907972407645,0.1048322240936798,0.101775004227371,0.01794910687255757
HALLMARK_NOTCH_SIGNALING,0.03755678350180822,0.043692355346597725,0.04757076266027635,-0.0007122218541724631,0.05825304429556081,0.09577914950197071,-0.016208917644003666,0.055584204550271736,0.03807517488980061,0.07573492220382835,0.05394121346199353,0.1311782324422883,0.09543891586552246,0.012386896695447746,0.10882192702663453,0.0923244592409811,0.09859070592723669
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.04874844081198035,0.03306705657205429,0.04752843719647581,0.0071355753211360725,0.02788048972473225,0.018186946152022945,-0.0429764771083578,0.027400834328160265,0.0627987038836402,-0.001639229540856506,0.05881936346807586,0.11179031293792975,0.07525552034106676,0.012054424089450538,0.14336113714708984,0.08482793143150795,0.12170381122452562
HALLMARK_P53_PATHWAY,-0.08685756818971883,-0.020494159227058543,0.020389812244972473,0.06349920152146417,0.03202562839877852,0.069338992368738,0.03793610534296462,-0.028080448173687725,-0.03881649667854168,0.03165985522263603,-0.047415705835098756,0.1351409478193054,0.044774727053471644,-0.015900102923606656,0.0932354155270406,0.096468919748093,0.08493477819127881
HALLMARK_PANCREAS_BETA_CELLS,0.07799490701858311,0.01590600625000569,0.09953695581400712,0.0011561587412850477,0.021311166556281066,0.0010128639870990532,-0.03657683100923003,0.02582842459681954,0.04567039037802234,-0.08785643108938676,0.12808790857873498,0.0609248531965467,0.09609758483245576,0.028697721885121732,0.11006625269122122,0.08218697375664556,0.044637335980561695
HALLMARK_PEROXISOME,0.040443822281595626,-0.020234857454107174,0.006180547412368338,0.0062580447690153635,0.03380227308643974,0.008950263697694378,0.012048930574240172,0.07049295017597228,0.0048918070815712105,0.008381751282536902,0.03594917865750886,0.09901622618944432,0.05981769813927013,0.059295132149817305,0.08650768807442678,0.07058754994879132,0.0445052421068454
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.002866180410111487,0.043980028141527815,0.12329105511973412,0.04115428677560251,0.04170563625762013,0.08738072630434299,-0.009183851780454019,0.03728638069356436,0.048758972946672,0.008225550498204576,0.024636917762162577,0.1302661659494364,0.07532339149392381,-0.00538283998890379,0.10938784377234949,0.09584697214328922,0.0373728491050343
