,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_ADIPOGENESIS,0.0719761168298638,0.044239377725199376,-0.008492093760566938,0.10683795534152257,0.049119051430983565,0.07733820248600615,0.0827753019265397,0.14902719706063222,0.0657240949692751,0.051006857018071027,0.02319441071914166,0.023455203317841112,0.12446855766854081,0.12565405153204284,0.1427287274128723,-0.019970658947386637,0.05642371150718955,0.15684537051390776,0.13896578783718247
HALLMARK_ALLOGRAFT_REJECTION,-0.02880739376149967,-0.01591628415049255,0.01943142632341758,0.02783289707817387,-0.03552145927464912,-0.007831684147368153,0.12744663444511528,0.18011307927486647,0.04424031137146802,0.002502424583922263,-0.07488312653832967,-0.0396024663660752,0.17337472560994593,0.05687111492795906,0.04660539912621028,0.010338818908970942,0.09046351196304744,0.039304349373298776,-0.06724200035260847
HALLMARK_ANDROGEN_RESPONSE,0.020095693121285365,0.047965403413104464,0.005142834879134058,0.06913667899725341,-0.03579471697651521,-0.01911420255851175,0.08902784616350866,0.16170106285789665,0.02853923053423141,0.025906871626185917,0.018024839551282368,-0.033980769091291996,0.029176821967345695,0.09014738776079852,0.12588846215369334,0.017676479911149845,0.0305824477898239,0.01912869209978597,0.07634009529494255
HALLMARK_ANGIOGENESIS,0.027128652372328626,0.015265411986703968,0.047831969651981526,0.008597943636858356,0.029600574480227668,-0.03646073246586959,0.14616612653890906,0.19933974376594774,-0.012290284544461214,0.019395168366205234,-0.0456930859051774,-0.03992155519568675,-0.10955711879195622,-0.08694398177339781,-0.037401380759566415,0.009418067114347218,0.016353585430813323,-0.15809170556373814,-0.004946171459169777
HALLMARK_APICAL_JUNCTION,0.05056144991175688,0.05307371259819215,-0.028346787359818958,0.10853277350111203,0.08137103498524047,0.06891400602670633,0.14110811166191756,0.18368581774771892,0.040853605229204476,0.056400542522833975,0.0244619689896535,-0.012840017875957227,0.09894376883122415,0.14625051234135583,0.17484731496804962,-0.0048277698110031,0.05742221090558352,0.11574090309186631,0.10299336673221571
HALLMARK_APICAL_SURFACE,0.023423615867932165,0.05090461823165865,-0.07512923944659265,0.12826769553488518,0.030914905531284786,0.08050057212335583,-0.005198492037828728,-0.0491588177462396,0.057624686834409265,-0.0761410949228731,0.0711539541505896,-0.03744382126471621,0.10892411184227568,0.09285064514702049,0.0907332539426787,0.0777844167027975,0.027286705336316806,0.08475141464704795,0.09062955543886829
HALLMARK_APOPTOSIS,0.0009198611563971744,0.011418351608846636,-0.00784413104562982,0.023172895342361777,-0.0399423100327598,0.004230992652121983,-0.018004747662073977,0.09662536626963682,-0.02703191933848597,-0.002603090058875844,-0.013200240983104176,0.034869137723584735,-0.05837657825276084,-0.05459072978397837,0.019844184826749694,-0.00039857033139819914,0.04943814930389001,0.06981682531949815,0.025064919095194458
HALLMARK_BILE_ACID_METABOLISM,0.09374225534817228,-0.00444540235196101,-0.01525800958721051,0.10800064095369497,0.03494069733614155,0.09563721131694236,0.10583543759714743,0.17577349777322165,0.028479081088858865,0.0022346467435111882,0.063983262347336,-0.020438846105731656,0.17524365505200332,0.0799613813137358,0.10306332848225735,0.031541775800599164,0.05498935321904038,0.1822956138222376,0.1104598255777386
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.05712735447386196,0.028295537168628832,-0.005125489282717652,0.09415063657628751,0.0015466094023155056,0.07507956169853217,0.10465550765985644,0.09842751800899183,-0.0015068891821283783,0.01861413964939939,-0.0209404709140694,-0.020198727324988786,0.060960880479910245,0.10143500080417048,0.11019909480361315,0.033958982093623295,0.02873156466803021,0.15334848662674935,0.1221087759079319
HALLMARK_COAGULATION,0.09713619794841566,0.029761655050863686,-0.0041706086801261665,0.0580458741638946,0.051093733381983836,-0.002160136378930075,0.10316536318342154,0.16183906012411733,0.05766807605291661,0.010859072787050145,-0.057484990587351646,-0.001764391320315965,0.11629555754714468,0.10559378490440256,0.16284892188652025,-0.0013409714467670767,0.05551843503691958,0.08063105382702172,0.09399602461440419
HALLMARK_COMPLEMENT,0.040536290665771336,0.029068637299364465,0.03257304103028755,0.06613875879452182,0.03379437942993424,0.009127095372311728,0.12004509537565716,0.19711633392240105,-0.031155247207583028,0.0183017941794236,0.015577923840320713,-0.0019451419090545975,0.07811438619934934,0.10085681207994386,0.08679472064477683,-0.02817293550919671,0.068711336193688,0.10984414411694701,0.1338106653208284
HALLMARK_DNA_REPAIR,0.02206073326045557,0.06263377281861607,-0.02739532624487438,0.08944186121643602,-0.018947346331861174,0.07335256045028661,0.1504756152131801,0.19397730055339593,0.019877338181420554,0.07319876504556813,0.04459732196970486,-0.0011228358175091183,0.18727849777183622,0.14577853676252336,0.12318388569333591,0.01017160666923915,0.03366915376207491,0.1924244522849106,0.11905581836871486
HALLMARK_E2F_TARGETS,0.027312931690683367,0.048121802813427594,-0.007490432981772842,0.10130361140993734,0.03991915376771082,0.052645775706399583,0.15666526090111388,0.17653909002516088,-0.00020118085346267967,0.0743448278418336,0.028029467568846785,-0.004096782796870936,0.0796948177368642,0.0925582233608782,0.06906055297448198,-0.019654066585947736,0.0269950715097509,0.1929294359260583,0.04177745524976602
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.019203748268535523,-0.04061123588858931,-0.017937296104464633,-0.05522336698682563,-0.025944940245598003,-0.020654943282217,0.14277261640551256,0.16438549488976037,-0.011344730477529862,0.033517364976423554,-0.07111106272537406,-0.08184749252778811,0.01916197862437075,-0.05420469071850529,0.05991752480282523,0.0018854894803749921,0.019371730558642903,0.011709261104310309,0.03929568739349903
